Sample,Ctrl_BL6_db._2273,Ctrl_BL6_db._2274,Ctrl_BL6_db._2275,Ctrl_BL6_db._2279,HF_BL6_db._2286,HF_BL6_db._2287,HF_BL6_db._2288,HF_BL6_db._2289
Label,CT,CT,CT,CT,HF,HF,HF,HF
PC 30_0,16509.70314,21469.19308,5886.370362,12408.86557,16980.7532,17562.09865,18951.3538,16372.44051
PC 19_0,29521.1984,18561.63294,6124.767934,22542.35033,20529.65914,20173.14965,20263.0962,8357.569747
PC 7_0,9641.29031,5956.118593,2818.175062,1780.899245,7198.565071,7704.89846,14693.4893,3755.975972
PC 12_0,4039.38266,3053.750247,1456.967247,2684.393268,10835.53869,5252.802716,8058.025724,4416.776869
PC 45_4,7818.195433,6319.53344,9274.25433,4552.988536,12466.63762,24298.3285,14193.58985,20528.92468
PC 22_4,7597.921832,32536.18385,12112.30511,40079.99902,33130.64957,10735.05485,5184.793189,11225.90943
PC 21_4,4567.415264,10441.67557,15555.38329,16741.62564,3206.272182,3656.863174,842.134293,4768.569426
PC 26_0,9798.972309,3614.625516,925.8533616,4995.843253,3565.261356,3688.427612,1999.670703,1382.614243
plasmenyl-PC 18_0,1167776.323,611550.804,579190.3455,906746.2143,532865.4769,445126.7857,456486.9717,227324.0183
plasmenyl-PC 20_0,215306.7842,132427.7536,43727.3338,109664.1797,82292.38308,43563.83045,73479.76128,21752.13183
plasmenyl-PC 40_4,7950.937394,7339.246891,10821.90505,4918.730301,3388.973776,4275.04761,6689.73385,6938.802797
plasmenyl-PC 36_4,32120.1472,15016.67954,6446.214372,18976.95453,31198.98369,8094.758727,32264.97847,15708.55926
PE 36_0,2950502.691,2812657.295,4371381.151,2472863.247,5044297.969,5399997.1,4831183.806,4502352.22
PE 39_6,207427.856,262900.7479,242221.3911,158566.7543,414817.5761,516932.7275,462769.4766,590307.6497
PE 34_2,1654014.574,2837769.447,3267901.979,1360036.685,2400897.004,3679819.754,4753007.818,3095546.421
PE 39_4,746101.1094,1319874.985,370571.2046,427543.1394,1236847.605,1127122.897,1192446.014,807930.2767
PE 40_4,2251760.125,2724345.714,931403.3316,1539761.526,4068880.414,3762456.14,3105052.212,2227139.883
PE 36_6,168283.8689,444548.9603,149134.3329,178172.6128,149743.6995,150297.1223,120784.5292,132628.361
PE 38_2,985450.0581,1116099.52,858700.7208,723202.6576,1753294.261,1676523.69,1537572.369,1051292.586
PE 36_2,2231304.83,3683654.822,3759961.907,1588285.725,7190343.906,5377166.02,4531314.102,2521572.083
PE 40_8,905363.9508,819489.6422,863086.2926,827511.7316,1093365.28,1050072.783,1024264.304,1163958.547
PE 36_4,7771904.134,11652940.94,8731007.042,7499681.556,9677994.231,9140681.127,8868546.257,5444926.872
PE 38_4,16315.95363,8181.039471,5897.548708,13676.23026,38792.24679,34475.83777,7924.164084,11232.10033
PE 40_6,3255316.394,3545673.845,5838497.416,2476882.234,5124508.729,5551915.381,4850214.766,2955963.353
PE 37_6,85389.99762,160282.4482,111553.8868,73299.62354,130318.0411,186384.59,155645.2372,212196.3315
PE 32_2,48205.05554,146602.1259,66526.83207,38136.28109,45862.16387,34229.65445,47294.98543,14811.58642
PE 37_4,200034.0792,241050.3114,172907.024,121203.8896,411305.112,390305.7494,400701.4026,359256.7624
PE 42_6,162720.0493,210499.0072,109691.9235,93773.25468,331065.137,454648.1733,387113.4353,243075.5654
PE 37_2,108962.0043,186052.92,104943.5385,177022.0542,264739.7287,279022.8856,310404.4327,284901.6318
PE 41_6,152771.7086,184857.9437,252438.3135,70576.35881,163240.7088,219970.5569,290569.3222,143362.8084
PE 34_4,19212.55743,22007.28096,2670.319536,20362.13177,36927.04102,18283.97201,29297.66486,12285.56398
PE 40_2,209511.8315,286064.384,67600.00415,234478.4139,363532.0596,268081.5355,198442.5323,273438.6437
PE 42_8,36370.04315,73008.08357,42449.56732,39328.67269,67775.29988,55514.74446,53095.78754,52272.0231
PE 42_10,169207.2551,203536.4329,162972.4949,140592.0689,179049.8654,204574.5292,148556.7229,232577.0993
PE 21_4,28729.63866,25478.30295,17031.19,11596.02153,25639.54958,16907.00414,16377.06212,6197.824617
PE 32_0,26961.218,26987.44771,22995.2587,15153.4799,26360.45427,23860.65493,21102.52985,14586.19598
PE 44_12,158646.8525,165753.088,93459.25705,163096.0915,170462.5733,162323.5413,130699.5874,183100.2549
PE 35_4,7164.777595,19805.7328,18837.76384,10627.88476,17795.8256,12749.73225,21978.67907,30051.44578
PE 34_6,716.9200736,5579.079819,4113.310654,6849.825061,2337.050513,5951.593176,1058.741898,2417.568489
plasmenyl-PE 40_6,865245.366,877258.4527,457687.0745,503964.4764,1196896.701,838223.1532,1012475.221,677569.0771
plasmenyl-PE 38_6,551636.8606,692422.8089,647712.0521,643281.5143,647985.2774,647279.323,647632.9976,1024499.584
plasmenyl-PE 38_4,2614453.441,3021126.812,1594920.385,2137410.958,4528898.391,3083691.651,2797067.212,2663526.967
plasmenyl-PE 36_2,251925.8975,228417.3465,226500.1208,210048.7872,247252.3894,184549.6973,222617.9872,165162.9593
plasmenyl-PE 40_4,678459.934,750207.5531,522856.4608,935480.3494,799102.3334,762343.4395,718989.8413,1103678.351
plasmenyl-PE 36_4,520673.0944,634813.6425,643304.2293,558733.973,615937.4665,609257.8607,575624.5293,954553.0992
plasmenyl-PE 38_2,114654.6008,215152.1021,122290.0134,132036.2356,105120.7128,62988.67124,67067.89613,59783.38504
plasmenyl-PE 42_6,152884.4134,113734.1813,46407.05454,55044.57083,170285.3006,70177.22413,150071.9234,83269.15693
plasmenyl-PE 34_2,19703.96329,28596.03295,46102.20362,22703.14648,20618.48915,12076.13838,35053.83503,32971.12037
plasmenyl-PE 18_0,86746.67436,45123.38996,43421.8433,46985.39368,67231.8393,77421.06091,46107.17062,27192.08684
plasmenyl-PE 42_4,73197.41462,50084.3269,57818.94176,30889.32019,134331.177,62986.92346,78773.28376,36620.96429
SM 40_2,3420746.418,5448365.512,1201248.249,2198478.504,3904615.535,3311247.233,4342365.738,2489033.583
SM 41_2,2577671.281,3968458.99,2459169.718,2075774.643,2549075.048,2062632.899,1897262.539,1865295.338
SM 42_2,20201817.91,24599465.29,32376018.23,20470196.03,12751581.3,9460693.395,8978379.774,14528982.12
SM 36_2,126173.5656,116932.518,284106.893,113061.5813,294029.9741,235445.1451,206849.9425,188343.8155
SM 43_2,245125.2696,272129.347,342297.7338,130245.8988,241494.6904,163924.8485,188789.7611,92030.60288
SM 34_2,1565071.092,1257773.226,1274722.433,1063240.161,1806515.126,1137314.836,1126494.957,608365.0773
SM 34_0,323397.4113,605284.7277,857664.0393,497046.2803,449069.6598,583902.7537,508892.1865,473342.4197
SM 38_0,258323.12,284448.8145,112345.5616,219793.9608,450533.7001,395797.7571,358244.3986,242632.7486
SM 40_0,1284090.232,1425173.4,509107.463,1132313.235,2417664.594,2440126.52,2368640.584,1348582.939
SM 36_0,90259.54561,92168.04029,94084.39533,65845.65188,127182.1101,130452.0695,133339.5938,171139.5711
SM 38_2,41729.8305,64091.78193,27896.397,19198.32993,86511.23454,53897.50934,94941.10721,49441.34332
SM 21_0,152274.0723,129960.4098,63555.26188,146597.242,81175.91948,64499.9242,56606.41604,23736.96878
SM 39_2,43113.49029,75207.4826,11456.45633,23854.62647,39715.42783,32486.15069,45512.51958,22393.60857
SM 42_4,151919.9939,156907.0048,54029.0771,103862.8995,216370.3035,199896.802,301412.9,142766.7572
SM 33_0,36450.33101,33634.9913,16947.78786,24006.49908,110278.0343,46500.29684,52115.63255,13920.26334
SM 32_0,17083.35879,33995.57012,40120.53668,111317.0046,20385.15402,37355.3217,4689.617707,8055.047166
SM 32_2,13867.79141,23329.56105,11853.66205,20251.36297,44775.12759,28864.08516,19338.37626,20279.56276
SM 42_0,14867.23013,15895.87036,15163.7678,7245.546707,21542.22955,13334.38078,6942.361897,9260.591848
SM 44_2,41541.12718,44647.7888,51783.76574,53036.29176,48017.46218,35032.23705,29470.24344,22180.25332
SM 41_0,27608.47721,72631.29438,57204.59719,53843.25127,50516.57586,45304.26779,33149.04359,27565.41881
SM 37_2,4156.710416,8963.74787,2017.488772,3573.548599,8673.865658,7265.621227,9272.49982,2649.014107
SM 35_2,4781.95,3949.530692,624.7365189,2975.709469,1567.563589,3030.569361,1644.115644,2611.511065
SM 38_4,2225.415099,3824.370429,2724.870446,1902.695927,1482.3598,2811.758052,2071.522004,3323.685985
TG 54_6,13313356.99,12323376.58,15389641.07,8192224.701,23929433.45,25862932.94,23822812.06,24504664.18
TG 56_6,6947841.414,4386018.978,3803012.611,3216179.015,11078636.74,8883126.899,6926718.96,8106869.071
TG 50_4,375377.0013,526961.4232,651810.7926,593286.3252,274939.4883,389806.2003,286009.1394,641644.1013
TG 50_2,299893.6325,477749.2216,586683.7195,729005.6357,144341.8995,153116.6358,154586.6472,77252.66902
TG 46_2,1416444.505,2890717.92,3344773.226,3883790.387,474659.6358,688862.0707,623824.561,699053.0759
TG 62_12,136532.4936,79142.07445,88052.68527,77631.00535,179425.39,184792.4849,115240.0747,248246.0755
TG 64_16,10340.16612,2123.73286,2439.336381,4522.514053,20074.95542,28723.24916,4614.495121,52656.51568
TG 52_4,28263618.3,31826832.98,33017787.88,28469820.55,32721070.89,34216559.19,35181233.53,42278267.59
TG 56_8,10848996.15,7128278.211,5852509.051,5454465.615,17622070.75,23221493.8,15887969.99,27353301.48
TG 51_2,1263183.781,2196447.205,1662904.467,2583066.752,1417624.197,1536032.929,1752773.726,976339.6859
TG 62_8,135532.9769,83003.517,37044.69101,41630.74394,141929.11,101005.235,88620.20487,83890.01102
TG 60_10,462258.8571,254314.5139,259106.212,225055.8407,733773.4989,648585.8544,423760.6856,771346.3574
TG 53_4,511402.8427,693280.4477,298955.7749,288053.4914,1262206.23,908939.6681,739618.9754,447118.7111
TG 58_10,2064052.269,1332219.636,857378.0586,956585.0387,4893841.194,4559065.333,2856288.094,5487093.457
TG 60_8,524430.9654,451697.4126,211168.3255,218501.3447,710936.6278,300251.1739,371235.0078,213278.8397
TG 58_8,3450605.225,1923777.135,1632361.779,1538215.277,4118210.403,3149936.936,2556709.41,2963627.899
TG 42_0,47874.4781,34993.16473,35326.99009,49443.85215,15358.68101,14619.0276,11679.73434,5583.999669
TG 60_12,713684.0832,506225.3014,304275.7827,263131.2264,1496717.193,1432236.843,887381.0546,1838183.904
TG 49_2,226625.0203,715490.7674,488469.2234,942059.7797,129038.1512,156007.6665,137948.7278,175719.807
TG 51_4,451709.6434,792617.3081,307526.8804,439248.9767,871744.2391,889967.1639,527171.5751,495517.0455
TG 52_6,5422173.231,7448158.617,8046183.079,3918855.149,8550530.552,19244008.93,7688161.179,23931823.51
TG 49_0,26630.97814,41707.00168,20953.81385,33053.26721,21235.9686,10185.60394,34644.92471,15973.1078
TG 42_2,1180460.103,442495.6526,244873.3628,517148.0531,107736.8505,206950.7011,348956.1014,206495.7301
TG 50_0,718114.8662,1277690.268,867945.5754,1144656.68,908833.3174,863466.8342,1248717.89,922982.8285
TG 55_6,96931.53269,121693.8291,53272.43052,64695.23648,235077.5235,172797.5861,200565.6763,124354.0748
TG 48_0,286153.8532,513203.3321,242127.4346,562142.6025,144676.8635,118183.7295,145597.3728,154187.969
TG 54_8,1746156.632,2008537.11,1669887.39,705010.488,2648069.52,5536347.743,1922604.26,12152831.94
TG 51_6,619060.5981,956216.6185,432542.1571,649551.3469,899021.7109,555981.1546,512185.2975,1176223.791
TG 55_8,57227.88113,49792.69971,44959.02449,28451.10639,148974.1819,247548.6574,130946.3665,329061.9016
TG 57_6,93653.42115,111905.3521,37418.31277,63963.13764,191371.3803,98954.21037,105179.4029,81060.69058
TG 55_4,199262.2629,384016.6771,108520.3655,102355.6084,420704.5754,240361.8445,191571.6813,107157.6918
TG 48_2,4362681.619,12755870.06,14653290.88,17421459.83,1311361.491,1438598.978,1583180.84,1543794.673
TG 58_12,53351.46307,70558.17516,31597.75913,24085.79554,177158.1485,229337.0149,97450.78547,328583.7637
TG 58_6,2453946.5,2018967.402,600835.5773,1360633.738,4024797.061,2196877.459,2082807.18,2091695.845
TG 46_0,94450.56496,232782.6204,206145.6226,410148.3303,38889.71125,40026.31232,43683.50606,21147.12012
