"Sample","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289"
"PE 40_9",37880.7574159998,28375.8745004672,23405.7501917733,62697.4706732821,58522.2469545577,35944.0614955863,61881.1508715951,43168.2229758679
"PE 42_8",18812.488512923,19516.8618973552,6704.6400958362,8723.0067720296,13339.4186942186,19842.3013124,7913.38091911515,8154.35757026881
"PE 40_2",12265.7524091103,6704.6400958362,6841.56958640409,8813.69018530194,6420.40335731058,8813.69018530194,22358.7957710269,13180.8142668834
"PE 42_10",45693.0241821957,40164.9571390481,32877.522425997,33583.9252853003,32628.5052858994,53942.0594615606,24565.479577935,23405.7501917733
"PE 44_5",3348.80427639111,2329.66083760412,853.57897892234,2734.92864144503,2039.71323146747,2463.85235090243,2126.78304823275,2787.46456758213
"PE 34_4",1131.52388753819,2201.01173635389,1713.15670890654,4352.74720008174,2590.36775579567,1433.12521682734,1617.97932022628,2347.1043421304
"PE 42_3",4682.82274801573,2715.96972934438,2118.97610194326,2883.09022795756,2674.48386838128,3101.79106309175,5806.24414214816,2674.48386838128
"PE 44_12",19842.3013124,21716.9374580112,13339.4186942186,20649.6422341141,12960.1580578633,31286.7108140912,18415.4383711671,16117.4974673831
"PE 32_0",3421.90257155507,5696.39136030385,3608.07627784769,4561.97948587872,4375.30349670509,6537.23053843069,5588.00734598558,3947.68276337239
"PE 40_5",184394.056512352,227119.100088581,246780.912515554,428208.362204687,203605.199452851,155985.897132277,283900.147748847,135773.332899154
"PE 40_1",2240.20328686215,1393.33289572531,3114.51201113667,2201.01173635389,2868.05496409185,1416.2229744169,3915.41370986772,3114.51201113667
"plasmenyl-PE 38_6",131330.344833363,216701.615215464,144037.791465528,135773.332899154,115924.669786895,138838.766552366,113815.049295875,96776.1655260265
"plasmenyl-PE 38_4",300594.491324654,844084.566491932,1034506.77533707,863411.857229731,616746.36040637,559311.052346091,528928.358604734,493331.907936879
"plasmenyl-PE 40_6",109779.628932065,294471.614786708,250662.54663703,283900.147748847,191781.315366133,174653.851017311,227119.100088581,184394.056512352
"plasmenyl-PE 36_2",23696.9896538028,60429.0992623498,86390.6868003689,58522.2469545577,46295.5868290625,30050.1632857825,60429.0992623498,45693.0241821957
"plasmenyl-PE 40_4",113815.049295875,151525.528020157,187207.809750757,224515.234726437,154467.700290747,115924.669786895,122038.914022224,111158.332499694
"plasmenyl-PE 36_4",76973.0616912095,146684.209558101,147639.332734624,127762.761999658,95091.3174870818,224515.234726437,86390.6868003689,76973.0616912095
"plasmenyl-PE 38_3",33772.9731062559,154467.700290747,167284.443858467,184394.056512352,141691.439941726,76973.0616912095,133578.194443024,99853.8759968656
"plasmenyl-PE 42_5",20472.7100910555,34869.4934917118,34528.7216254758,32877.522425997,23696.9896538028,18948.9796782094,36614.4026570515,25826.4289464022
"plasmenyl-PE 38_5",42289.2103262086,86390.6868003689,52125.4570300496,30329.2354079651,37622.2355018158,64347.7833401961,38254.2056444587,32877.522425997
"plasmenyl-PE 34_1",29101.4604065852,30329.2354079651,31834.6772680668,18281.2092683311,25526.2930323481,17063.1665377589,22554.6299610122,18415.4383711671
"plasmenyl-PE 38_2",9082.4888278898,11133.2459059991,10277.655315727,9640.2457246382,7679.39019365722,5339.89556407679,11619.1247947076,11363.6719494148
"plasmenyl-PE 42_6",14544.4548822239,37236.1889931239,34130.6693822138,25295.5130480684,19734.4956973106,21499.8675767849,26507.7173171222,18281.2092683311
"plasmenyl-PE 18_0",6168.10171485253,10585.0907193695,11663.0925762494,43770.3720497871,12539.6400028128,5392.46566642229,28528.0561485777,27419.6891547805
"plasmenyl-PE 34_2",3862.93590767801,12595.2879669237,11057.8169252351,6004.09932241579,4158.14077645848,6302.67907815243,7006.97272119885,4016.36413085536
"plasmenyl-PE 36_3",8154.35757026881,26785.0806580441,19627.1270103753,7092.48104035762,9567.20449731463,23183.7528204903,8813.69018530194,8723.0067720296
"plasmenyl-PE 42_4",12023.0136743158,14996.1771760577,20786.3918220843,19986.3389730458,18281.2092683311,8235.17158255477,8963.20183685301,6704.6400958362
"plasmenyl-PE 38_1",15185.1170197429,58522.2469545577,30940.6936529974,41648.3585519013,41040.9749646158,17417.3638930097,52125.4570300496,32319.1975117992
"plasmenyl-PE 40_5",79042.4947477102,167284.443858467,154467.700290747,269054.501519072,146684.209558101,87403.209724609,127762.761999658,124433.043449919
"plasmenyl-PE 32_1",604.512858606365,801.32014527493,488.550869887022,709.834246840461,251.43706519062,1638.48253188433,324.751165357629,172.875667470148
"SM 36_1",178098.597961836,808430.961338688,694046.244752706,581443.631605996,550866.251529508,606113.21030197,485965.537390618,456109.61713212
"SM 38_1",493331.907936879,1162176.38646214,808430.961338688,1415950.67866297,1220538.32809233,952415.001755678,1509678.80795524,1659805.95321523
"SM 36_2",28680.2377966882,93824.3805573624,184394.056512352,111158.332499694,111158.332499694,39865.0783604276,75310.1195569915,56266.2557345703
"SM 40_1",2417071.8535538,3861215.29778433,3354188.31645269,4879775.52485589,4548799.77765387,3940207.45922362,5838334.37089802,5838334.37089802
"SM 32_1",37024.2216409409,42683.5292181251,89829.9594643393,131330.344833363,70028.1124047034,20649.6422341141,62697.4706732821,33158.4929006148
"SM 40_2",475072.255866054,593680.372546821,412431.667696579,952415.001755678,828167.217423425,639095.094773155,893324.137877715,639095.094773155
"SM 42_2",2678086.71346041,3354188.31645269,4152883.96004135,3127646.13736274,3127646.13736274,2006486.5564712,2306544.70134524,2105833.86715036
"SM 34_2",159807.161182971,246780.912515554,300594.491324654,508954.688689991,246780.912515554,60429.0992623498,420031.33529828,300594.491324654
"SM 42_1",122038.914022224,95091.3174870818,95091.3174870818,101195.44502001,91689.4872602494,101195.44502001,73961.3872605396,91689.4872602494
"SM 40_0",236098.534861412,283900.147748847,297147.382170884,498921.355512567,365926.886783037,336287.778342442,456109.61713212,498921.355512567
"SM 34_1",1659805.95321523,3738273.8547349,3861215.29778433,3471770.91700051,3471770.91700051,2876646.96950745,2876646.96950745,2678086.71346041
"SM 34_0",82430.4668837162,165049.156497165,312313.446709965,136485.38936018,136485.38936018,127762.761999658,119146.889017984,119146.889017984
"SM 36_0",15759.6582710285,57251.6074609001,129757.033367477,40530.7723909027,42289.2103262086,44779.6960547522,32628.5052858994,31834.6772680668
"SM 38_0",36614.4026570515,89054.874745338,227119.100088581,98929.1672032851,90872.1535862592,65985.9527328861,109779.628932065,120569.121375179
"SM 38_2",8867.30103392666,21000.2609012931,11766.433221824,18050.1628732226,22833.0337552682,34528.7216254758,16117.4974673831,12023.0136743158
"SM 42_4",4561.97948587872,5500.96461854484,6624.27680289497,7486.03814800902,7092.48104035762,11427.4024649282,6004.09932241579,5339.89556407679
"SM 32_2",3698.46239328225,1416.2229744169,2178.42247754476,1187.46186529535,1934.98229291972,1481.60246230716,2749.44358075053,2018.09652912973
"SM 42_0",3793.73605084512,3250.01598520178,4875.8041486049,3421.90257155507,3114.51201113667,1556.38587675031,3538.48345389949,2941.20182745196
"SM 44_2",9407.2863116555,13510.288389398,13180.8142668834,12023.0136743158,10438.2833045293,4740.58120621564,10277.655315727,9852.99982527622
"SM 44_1",9901.71460703127,9901.71460703127,14996.1771760577,20786.3918220843,9305.37965226405,3250.01598520178,23696.9896538028,12960.1580578633
"SM 32_0",4064.43123530729,3980.09283918553,9305.37965226405,6670.95130253294,3793.73605084512,2111.16915565378,4104.47432342739,2749.44358075053
"SM 30_1",1019.81290876325,1235.15002263905,1501.14260139955,893.949083022708,1340.42363876208,562.188632767996,782.544456556459,401.357430113191
"SM 42_5",3727.52865006795,2039.71323146747,1210.96009800957,2111.16915565378,9407.2863116555,6370.12295766941,1990.50457950183,1433.12521682734
"TG 52_4",5268696.54947492,5838334.37089802,4879775.52485589,3354188.31645269,5268696.54947492,5570843.99885273,5570843.99885273,5570843.99885273
"TG 54_7",639095.094773155,2876646.96950745,2262226.30154771,456109.61713212,1891315.00930159,2306544.70134524,3127646.13736274,2596807.49799822
"TG 60_8",18281.2092683311,37024.2216409409,50916.1746091036,32319.1975117992,101195.44502001,122038.914022224,53942.0594615606,64931.7923032862
"TG 60_10",31586.1301321739,55268.5982785574,77939.4761919844,40164.9571390481,138838.766552366,159807.161182971,76973.0616912095,82430.4668837162
"TG 46_2",976513.466727858,312313.446709965,399638.407278493,87403.209724609,102499.731965587,66568.4103653987,98929.1672032851,101195.44502001
"TG 46_1",773996.423332135,71095.2014850835,109779.628932065,36614.4026570515,31586.1301321739,24774.4929782752,22122.286032615,20472.7100910555
"TG 62_8",2422.58127522665,8154.35757026881,9407.2863116555,3487.41852007017,17063.1665377589,17647.5742413616,11524.5059639606,9901.71460703127
"TG 58_8",167284.443858467,493331.907936879,528928.358604734,255176.613725738,625636.822827445,844084.566491932,439588.312701574,475072.255866054
"TG 60_11",45318.3935503201,66568.4103653987,83607.4237730397,37622.2355018158,174653.851017311,191781.315366133,120569.121375179,127762.761999658
"TG 56_6",324367.258046751,1344746.17238693,1126925.96936975,616746.36040637,2105833.86715036,2519262.74101024,1220538.32809233,1070383.96283891
"TG 50_4",136485.38936018,102499.731965587,73961.3872605396,30940.6936529974,44779.6960547522,61080.6159934839,44024.0922561105,29695.7172764468
"TG 54_3",3738273.8547349,4548799.77765387,3940207.45922362,2306544.70134524,4357197.78400929,4879775.52485589,3471770.91700051,3241192.62060232
"TG 62_12",9852.99982527622,15759.6582710285,17647.5742413616,8513.7481196235,38794.2625867384,37622.2355018158,25826.4289464022,28680.2377966882
"TG 60_12",73961.3872605396,101195.44502001,96776.1655260265,33772.9731062559,227119.100088581,230335.205077582,147639.332734624,197258.633944881
"TG 58_10",111158.332499694,475072.255866054,498921.355512567,161913.223851172,668899.818579714,720459.261598743,952415.001755678,720459.261598743
