"Sample","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289"
"plasmenyl-PE 36_2",80728.0989821429,42270.1891785714,60032.3102321429,31812.2950125,34815.1407125,59235.9577142857,49173.166625,50560.2420107143
"plasmenyl-PE 38_4",201258.031607143,120778.945660714,233684.990357143,159336.401428571,201258.031607143,161801.384107143,212703.797678571,193773.984285714
"plasmenyl-PE 34_1",33163.5863571429,15439.1810178571,21395.8974232143,16758.3396607143,14251.4973392857,19508.9562589286,22655.337375,12646.7265160714
"plasmenyl-PE 34_2",56548.0280714286,33964.91875,48140.8671607143,30828.0614821429,32697.9834678571,36345.0238035714,41788.9912446429,35812.2215678571
"plasmenyl-PE 40_1",5380.08657803571,8568.66695714286,3367.97632982143,3481.14064946429,5380.08657803571,3904.26020160714,2524.25251839286,4859.26014035714
"SM 34_1",10316561.6160714,7750404.18214286,8413786.19642857,8413786.19642857,7750404.18214286,10316561.6160714,9353458.89285714,10316561.6160714
"SM 42_2",335816.517321429,212703.797678571,161801.384107143,187151.798392857,193773.984285714,197317.689285714,180852.8255,217027.624642857
"SM 36_1",1830197.00892857,1401515.98839286,1041433.58625,994300.145714286,847475.440892857,1272932.56785714,1479117.02589286,1334914.06285714
"SM 32_1",220961.976607143,148082.963214286,247227.189464286,139873.235125,148082.963214286,114718.668821429,148082.963214286,130993.285892857
"SM 40_1",7750404.18214286,2194597.62678571,7750404.18214286,4720640.14285714,5549056.43392857,11631902.2053571,11631902.2053571,11631902.2053571
"SM 34_2",217027.624642857,82936.7736785714,111261.935339286,134721.242857143,80728.0989821429,148082.963214286,169170.56625,159336.401428571
"SM 42_1",1401515.98839286,508610.486392857,816021.157142857,657027.033392857,435166.857857143,657027.033392857,729938.209285714,788580.424071429
"SM 42_4",116331.312910714,70122.0761785714,51078.9281285714,97910.0930892857,75446.9514642857,122175.508571429,111261.935339286,112896.958089286
"SM 40_2",55107.5350232143,32263.4358392857,25515.7566642857,33964.91875,42270.1891785714,48620.6934642857,63343.01875,48140.8671607143
"SM 38_2",353551.866446429,123774.517142857,174443.509642857,252427.242857143,230115.201964286,290126.623517857,348602.556071429,322976.941964286
"SM 38_0",64172.3337857143,30426.4898571429,55809.6597678571,48140.8671607143,50560.2420107143,70122.0761785714,82936.7736785714,81740.4788392857
"SM 42_5",52560.8878035714,44400.4986964286,48620.6934642857,76376.5748392857,52560.8878035714,64172.3337857143,83724.0643392857,59235.9577142857
"SM 32_2",16990.3754589286,6769.99999642857,7560.55331428571,18589.3386625,9828.88380535714,11324.7492232143,12646.7265160714,9198.65279285714
"SM 36_0",107961.024285714,112896.958089286,61580.5224107143,87020.9964285714,53084.9719464286,93520.8039821429,101877.901339286,117821.062892857
"SM 34_0",527834.730946428,518741.019642857,359016.831160714,335816.517321429,353551.866446429,377003.085,657027.033392857,359016.831160714
"SM 38_1",1082003.45821429,285347.296428571,729938.209285714,626634.444821429,626634.444821429,816021.157142857,1145645.24982143,1082003.45821429
"SM 40_4",13160.214875,12820.3079732143,12646.7265160714,17648.0953017857,19707.9837678571,21658.0276339286,10660.3970267857,21658.0276339286
"SM 36_2",2524491.27857143,1587400.85357143,1145645.24982143,1662327.25089286,1145645.24982143,1662327.25089286,1927700.38107143,1830197.00892857
"SM 32_0",10821.5161821429,13295.9136892857,6646.52262571429,5187.78708392857,9064.79783035714,7958.53787553571,6173.28736053571,7818.80072071429
"SM 30_1",7446.81342910714,6646.52262571429,4440.50417821429,4003.08042589286,3797.53521178571,4233.94117535714,3904.26020160714,4129.22620732143
"TG 52_3",466485.172642857,886650.390178571,626634.444821429,679997.608267857,919618.595714286,847475.440892857,599307.431678572,613608.007821429
"TG 54_3",613608.007821429,3646891.38928571,1082003.45821429,1587400.85357143,1750917.09642857,1830197.00892857,847475.440892857,1587400.85357143
"TG 50_2",60928.3265178571,137903.137857143,68428.0165178571,79587.1851607143,123774.517142857,101877.901339286,78684.2205,76376.5748392857
"TG 52_2",1479117.02589286,6336154.78392857,2707890.17321429,3404619.23928571,2917267.36071429,3646891.38928571,2377512.36607143,3147640.32142857
"TG 58_11",120778.945660714,84781.2899285714,212703.797678571,263002.767857143,166881.198089286,132752.419464286,139873.235125,104925.049285714
"TG 50_5",60032.3102321429,164340.867678571,71418.1367142857,141663.135,33163.5863571429,64910.1661964286,51078.9281285714,55107.5350232143
"TG 56_6",450520.603928571,1082003.45821429,638831.869375,708525.935696429,540163.743267857,554847.643767857,583411.744732143,540163.743267857
"TG 56_4",65810.4067678571,348602.556071429,139873.235125,190104.917589286,220961.976607143,184039.758214286,143734.935357143,187151.798392857
"TG 52_4",285347.296428571,638831.869375,365996.245535714,508610.486392857,508610.486392857,518741.019642857,428359.130321429,508610.486392857
"TG 56_2",9198.65279285714,106251.872142857,31521.0185357143,48620.6934642857,60928.3265178571,58039.6899285714,45353.4926071429,44872.1232142857
"TG 58_6",38222.1059642857,111261.935339286,92328.8735892857,62397.9615714286,68428.0165178571,66790.6490892857,76376.5748392857,61580.5224107143
"TG 58_9",106251.872142857,130993.285892857,177587.820892857,137903.137857143,159336.401428571,123774.517142857,150075.023571429,122175.508571429
"TG 56_3",16305.6618767857,99141.5412678571,31812.2950125,56548.0280714286,81740.4788392857,60032.3102321429,51863.2385178571,65810.4067678571
"TG 54_6",708525.935696429,2057660.45535714,1479117.02589286,1830197.00892857,1082003.45821429,1401515.98839286,1272932.56785714,1211694.65464286
"TG 56_8",407758.431857143,788580.424071429,886650.390178571,886650.390178571,554847.643767857,886650.390178571,679997.608267857,527834.730946428
"TG 56_5",159336.401428571,679997.608267857,377003.085,407758.431857143,300330.617678571,335816.517321429,300330.617678571,311979.460892857
