"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334"
"PC 40:6"," [M-Ac-H]-@6.63",405844.428958333,424105.096875,463878.425802083,488199.016939583,584790.24659375,463878.425802083,463878.425802083,354220.567291667,511097.364895833,424105.096875,463878.425802083,556986.8762125,534321.257722917,340131.695833333,340131.695833333,534321.257722917,800303.7414875,715904.00480625,584790.24659375,715904.00480625,800303.7414875,686684.89525625,655075.166339583,763544.187052083,715904.00480625,612650.761470833,463878.425802083,686684.89525625,1104615.72375,715904.00480625,715904.00480625,655075.166339583,763544.187052083,800303.7414875,862641.129010417,862641.129010417,763544.187052083,655075.166339583,556986.8762125,655075.166339583,973977.522979167,655075.166339583,973977.522979167,862641.129010417,973977.522979167,973977.522979167,911271.460416667,800303.7414875
"PC 40:7"," [M-Ac-H]-@6.19",191399.39125,182114.807083333,132405.719833333,232780.307708333,280880.108541667,162797.223958333,152473.817666667,149117.577916667,340131.695833333,263565.505416667,312544.684166667,256232.85125,218006.204375,241178.727083333,74727.3977291667,263565.505416667,280880.108541667,340131.695833333,241178.727083333,340131.695833333,368108.611666667,354220.567291667,405844.428958333,368108.611666667,162797.223958333,99858.162125,112868.234166667,158768.220416667,185693.504791667,158768.220416667,155663.639770833,158768.220416667,241178.727083333,149117.577916667,289901.078125,196979.4625,145720.310625,141853.619375,112868.234166667,172936.257291667,191399.39125,99858.162125,145720.310625,132405.719833333,201090.408125,155663.639770833,135453.902916667,152473.817666667
"PC 40:8"," [M-Ac-H]-@5.76",218006.204375,155663.639770833,59485.5002708333,405844.428958333,405844.428958333,354220.567291667,263565.505416667,241178.727083333,368108.611666667,118859.085770833,405844.428958333,145720.310625,340131.695833333,122679.889895833,39611.803,354220.567291667,211572.988333333,232780.307708333,340131.695833333,354220.567291667,340131.695833333,556986.8762125,354220.567291667,354220.567291667,273288.797916667,191399.39125,263565.505416667,312544.684166667,424105.096875,340131.695833333,289901.078125,289901.078125,368108.611666667,368108.611666667,441246.131410417,312544.684166667,273288.797916667,312544.684166667,241178.727083333,241178.727083333,273288.797916667,511097.364895833,289901.078125,354220.567291667,340131.695833333,118859.085770833,206815.778125,107277.668020833
"PC 40:9"," [M-Ac-H]-@5.39",5981.49893958333,12131.4490770833,10145.1095604167,10535.0390625,16915.5772916667,13448.74141875,6292.1307125,10535.0390625,15060.9004375,11568.75289375,17970.4351875,13893.7330229167,17465.24675,13144.2378395833,6718.47587708333,21688.8810416667,13696.3288333333,15060.9004375,7762.3034625,16031.0450625,23063.5994791667,17465.24675,23063.5994791667,20893.5855625,8971.83196666667,6584.2581375,8678.39841666667,9619.97441041667,19304.9175125,8374.20185625,5540.79805,6292.1307125,12131.4490770833,9134.30040416667,14745.1714375,14165.0126375,11750.3515166667,12131.4490770833,11382.6070979167,16915.5772916667,7281.24951666667,12553.5332291667,7915.54248958333,8186.03482708333,7118.75041666667,6989.40031666667,6989.40031666667,8529.06370625
"PC 41:4"," [M-Ac-H]-@8.18",6867.47458958333,5672.31426041667,1597.72216458333,6867.47458958333,6292.1307125,7443.24359583333,6867.47458958333,5981.49893958333,4169.19714583333,3566.34782916667,2702.80562708333,5540.79805,4169.19714583333,4169.19714583333,3268.71018541667,5981.49893958333,6292.1307125,5395.97505833333,4811.94473333333,7612.69178333333,4811.94473333333,3566.34782916667,5243.77696041667,8841.10327708333,7612.69178333333,5672.31426041667,4169.19714583333,6292.1307125,4308.53387916667,5243.77696041667,5115.05807708333,7612.69178333333,7443.24359583333,6989.40031666667,8049.451475,3406.68124166667,3723.82275625,4974.18005833333,3093.54476458333,1597.72216458333,5847.75046041667,5243.77696041667,5540.79805,5395.97505833333,8186.03482708333,2702.80562708333,915.314297916667,4308.53387916667
"PC 41:6"," [M-Ac-H]-@7.02",6584.2581375,5981.49893958333,11568.75289375,9318.36366666667,9853.95052708333,8971.83196666667,13893.7330229167,6292.1307125,8841.10327708333,7762.3034625,9619.97441041667,13144.2378395833,6127.38864583333,10001.7661854167,17175.6065395833,7281.24951666667,11750.3515166667,11000.4750270833,9448.78993333333,15756.860475,10535.0390625,7118.75041666667,13893.7330229167,13281.7717083333,17465.24675,8186.03482708333,11965.2273354167,16282.5292583333,22544.8577041667,22132.86596875,12781.0313625,14745.1714375,15296.57116875,12962.267875,9853.95052708333,14446.7673583333,15296.57116875,18956.0786583333,16588.0037291667,14745.1714375,17970.4351875,15296.57116875,12781.0313625,20893.5855625,20893.5855625,23522.5458958333,13893.7330229167,7915.54248958333
"PC 42:10"," [M-Ac-H]-@5.70",51332.2736666667,69599.4996041667,55622.8930416667,74727.3977291667,112868.234166667,80199.8062916667,54453.632875,76198.4411458333,88822.9877291667,73130.0420625,88822.9877291667,84475.2393541667,90587.111375,97185.8440416667,15487.4946145833,90587.111375,109834.615583333,107277.668020833,78578.43375,104728.787166667,118859.085770833,115556.2018125,128403.045291667,138509.837604167,71071.29125,45013.45729375,60769.2423666667,64999.2906875,104728.787166667,68464.99575,42695.3741458333,46437.0999854167,80199.8062916667,74727.3977291667,74727.3977291667,73130.0420625,88822.9877291667,88822.9877291667,67351.142,57590.560375,95162.8968333333,59485.5002708333,56630.062125,51332.2736666667,86560.593,38910.1464354167,38117.1930541667,55622.8930416667
"PC 42:11"," [M-Ac-H]-@5.28",2444.91235208333,2148.63743541667,915.314297916667,1243.34019166667,5115.05807708333,2702.80562708333,2148.63743541667,2148.63743541667,1922.52797916667,2906.88859583333,4811.94473333333,3268.71018541667,3994.95661875,3858.29441666667,2444.91235208333,5243.77696041667,1597.72216458333,4308.53387916667,1243.34019166667,3723.82275625,8374.20185625,4308.53387916667,7443.24359583333,6127.38864583333,1922.52797916667,1243.34019166667,1922.52797916667,1243.34019166667,2148.63743541667,1243.34019166667,1922.52797916667,2702.80562708333,2148.63743541667,1922.52797916667,2148.63743541667,2444.91235208333,3406.68124166667,1597.72216458333,3994.95661875,3723.82275625,3723.82275625,2148.63743541667,4466.32208541667,2148.63743541667,4308.53387916667,3093.54476458333,2702.80562708333,3268.71018541667
"PC 42:2"," [M-Ac-H]-@8.48",4974.18005833333,4466.32208541667,6718.47587708333,4584.2799125,3406.68124166667,5672.31426041667,4584.2799125,4811.94473333333,2702.80562708333,5540.79805,3268.71018541667,2906.88859583333,5395.97505833333,6426.67031041667,5847.75046041667,3858.29441666667,2906.88859583333,3566.34782916667,5981.49893958333,4466.32208541667,2702.80562708333,6292.1307125,4974.18005833333,3566.34782916667,9853.95052708333,8841.10327708333,6989.40031666667,7118.75041666667,5395.97505833333,4169.19714583333,3994.95661875,7443.24359583333,6426.67031041667,8186.03482708333,6127.38864583333,4169.19714583333,3858.29441666667,4811.94473333333,1922.52797916667,4584.2799125,7118.75041666667,5981.49893958333,9134.30040416667,5243.77696041667,13144.2378395833,7443.24359583333,3406.68124166667,2444.91235208333
"PC 42:4"," [M-Ac-H]-@7.90",10833.5547541667,10833.5547541667,9134.30040416667,17465.24675,17465.24675,11382.6070979167,16282.5292583333,13281.7717083333,10833.5547541667,12781.0313625,8678.39841666667,14165.0126375,9619.97441041667,9134.30040416667,15060.9004375,10001.7661854167,10694.4418229167,11382.6070979167,8971.83196666667,11568.75289375,12337.2137625,9853.95052708333,11750.3515166667,6867.47458958333,6718.47587708333,10370.2495875,7281.24951666667,8971.83196666667,16282.5292583333,7915.54248958333,10833.5547541667,9134.30040416667,14745.1714375,10145.1095604167,23063.5994791667,7762.3034625,15487.4946145833,10145.1095604167,11568.75289375,13448.74141875,10370.2495875,8529.06370625,11568.75289375,8841.10327708333,19304.9175125,17722.4901958333,13144.2378395833,6867.47458958333
"PC 42:5"," [M-Ac-H]-@7.46",11000.4750270833,17722.4901958333,12553.5332291667,18541.8472229167,13696.3288333333,16282.5292583333,22544.8577041667,14446.7673583333,23522.5458958333,23522.5458958333,23522.5458958333,18956.0786583333,16031.0450625,13696.3288333333,12337.2137625,16031.0450625,9619.97441041667,10833.5547541667,8678.39841666667,12781.0313625,11568.75289375,16031.0450625,6989.40031666667,13696.3288333333,7915.54248958333,14446.7673583333,10833.5547541667,11568.75289375,17465.24675,12962.267875,13281.7717083333,12781.0313625,17970.4351875,15060.9004375,23522.5458958333,18541.8472229167,13448.74141875,12962.267875,14745.1714375,16588.0037291667,10833.5547541667,14745.1714375,13281.7717083333,12553.5332291667,16915.5772916667,17970.4351875,12131.4490770833,9853.95052708333
"PC 42:6"," [M-Ac-H]-@7.36",13281.7717083333,15296.57116875,11000.4750270833,15756.860475,13893.7330229167,14745.1714375,19304.9175125,10694.4418229167,7612.69178333333,9619.97441041667,15060.9004375,14745.1714375,16282.5292583333,15756.860475,7118.75041666667,8529.06370625,16588.0037291667,9619.97441041667,12337.2137625,3994.95661875,6718.47587708333,10833.5547541667,8971.83196666667,4466.32208541667,13144.2378395833,4584.2799125,5540.79805,6989.40031666667,20533.64331875,20893.5855625,12131.4490770833,17175.6065395833,25088.1532708333,20533.64331875,24627.10450625,24063.7683395833,19304.9175125,22544.8577041667,26602.2745458333,24627.10450625,17175.6065395833,18541.8472229167,21259.37896875,11568.75289375,27797.4300166667,16588.0037291667,23063.5994791667,15060.9004375
"PC 42:7"," [M-Ac-H]-@6.82",12337.2137625,11750.3515166667,10001.7661854167,20533.64331875,15060.9004375,8841.10327708333,7915.54248958333,5672.31426041667,18280.9233333333,17465.24675,19304.9175125,12781.0313625,12781.0313625,17722.4901958333,8049.451475,9448.78993333333,13144.2378395833,19304.9175125,13281.7717083333,20085.2703270833,22132.86596875,16282.5292583333,18956.0786583333,19682.9724604167,6426.67031041667,2444.91235208333,5981.49893958333,9134.30040416667,12131.4490770833,9318.36366666667,8186.03482708333,5847.75046041667,12781.0313625,14165.0126375,12553.5332291667,12131.4490770833,12131.4490770833,11965.2273354167,10694.4418229167,12962.267875,10145.1095604167,9448.78993333333,8529.06370625,8049.451475,13448.74141875,7762.3034625,9619.97441041667,8971.83196666667
"PC 42:8"," [M-Ac-H]-@6.36",3994.95661875,6127.38864583333,2702.80562708333,4169.19714583333,5540.79805,4169.19714583333,1922.52797916667,4584.2799125,4974.18005833333,6718.47587708333,7281.24951666667,3406.68124166667,4466.32208541667,3093.54476458333,4974.18005833333,6718.47587708333,6127.38864583333,6867.47458958333,6426.67031041667,6127.38864583333,7443.24359583333,8186.03482708333,5395.97505833333,11000.4750270833,2702.80562708333,5540.79805,2148.63743541667,3566.34782916667,8841.10327708333,3566.34782916667,4811.94473333333,3858.29441666667,8841.10327708333,4974.18005833333,8374.20185625,5395.97505833333,7915.54248958333,6426.67031041667,3406.68124166667,3093.54476458333,6989.40031666667,4169.19714583333,6292.1307125,4466.32208541667,9853.95052708333,3994.95661875,10370.2495875,5540.79805
"PC 42:9"," [M-Ac-H]-@5.97",10145.1095604167,11000.4750270833,5115.05807708333,15296.57116875,27133.5096666667,12962.267875,8186.03482708333,11750.3515166667,12962.267875,12131.4490770833,17175.6065395833,16588.0037291667,11000.4750270833,15060.9004375,5395.97505833333,24627.10450625,18956.0786583333,16588.0037291667,14165.0126375,22132.86596875,17175.6065395833,19682.9724604167,22544.8577041667,21259.37896875,3858.29441666667,8971.83196666667,7762.3034625,7762.3034625,16588.0037291667,6989.40031666667,7118.75041666667,4584.2799125,9134.30040416667,10370.2495875,15060.9004375,7118.75041666667,12962.267875,9619.97441041667,10370.2495875,10694.4418229167,14745.1714375,11568.75289375,9318.36366666667,12962.267875,16031.0450625,10001.7661854167,7612.69178333333,6584.2581375
"PC 43:4"," [M-Ac-H]-@8.17",3566.34782916667,1597.72216458333,2906.88859583333,3858.29441666667,2444.91235208333,3093.54476458333,2906.88859583333,3093.54476458333,3994.95661875,1922.52797916667,1922.52797916667,2444.91235208333,2444.91235208333,2906.88859583333,2702.80562708333,3406.68124166667,2702.80562708333,3994.95661875,3268.71018541667,1922.52797916667,3723.82275625,2444.91235208333,4308.53387916667,3268.71018541667,4169.19714583333,1597.72216458333,3406.68124166667,2444.91235208333,2444.91235208333,1922.52797916667,1597.72216458333,6989.40031666667,3406.68124166667,915.314297916667,3093.54476458333,3723.82275625,1922.52797916667,4694.14749791667,2148.63743541667,1922.52797916667,3268.71018541667,3406.68124166667,3406.68124166667,3723.82275625,5672.31426041667,4169.19714583333,3994.95661875,3566.34782916667
"PC 44:12"," [M-Ac-H]-@5.60",2702.80562708333,3268.71018541667,1243.34019166667,2148.63743541667,6584.2581375,6292.1307125,4466.32208541667,6127.38864583333,3858.29441666667,3858.29441666667,8529.06370625,4974.18005833333,7915.54248958333,6127.38864583333,1597.72216458333,9134.30040416667,4694.14749791667,4694.14749791667,5115.05807708333,7762.3034625,7762.3034625,10145.1095604167,11568.75289375,8971.83196666667,1243.34019166667,2702.80562708333,3093.54476458333,915.314297916667,8374.20185625,2148.63743541667,3406.68124166667,2444.91235208333,5672.31426041667,4466.32208541667,4169.19714583333,5243.77696041667,4811.94473333333,5243.77696041667,6718.47587708333,5395.97505833333,8186.03482708333,5115.05807708333,1922.52797916667,4308.53387916667,6867.47458958333,3723.82275625,5540.79805,2148.63743541667
"PE 32:0"," [M-H]-@6.72",12781.0313625,10145.1095604167,13696.3288333333,12337.2137625,7118.75041666667,10694.4418229167,15487.4946145833,22544.8577041667,9318.36366666667,11138.5500583333,9134.30040416667,6127.38864583333,10370.2495875,11000.4750270833,23522.5458958333,7762.3034625,11000.4750270833,8374.20185625,10833.5547541667,8374.20185625,11382.6070979167,5847.75046041667,7915.54248958333,7762.3034625,8678.39841666667,9134.30040416667,11000.4750270833,10001.7661854167,13893.7330229167,13144.2378395833,11965.2273354167,9619.97441041667,8374.20185625,8374.20185625,13144.2378395833,6292.1307125,11382.6070979167,10694.4418229167,7915.54248958333,6718.47587708333,8841.10327708333,7281.24951666667,7118.75041666667,8374.20185625,10001.7661854167,14745.1714375,11568.75289375,10833.5547541667
"PE 32:1"," [M-H]-@6.24",17175.6065395833,16282.5292583333,20893.5855625,12553.5332291667,12131.4490770833,18956.0786583333,20893.5855625,21259.37896875,13448.74141875,20085.2703270833,13448.74141875,8841.10327708333,11568.75289375,19682.9724604167,36380.1305625,11965.2273354167,10535.0390625,7762.3034625,12962.267875,5672.31426041667,8529.06370625,7281.24951666667,4811.94473333333,9134.30040416667,7762.3034625,10001.7661854167,4308.53387916667,5981.49893958333,4694.14749791667,4308.53387916667,4308.53387916667,6127.38864583333,4694.14749791667,2148.63743541667,1922.52797916667,3994.95661875,3566.34782916667,5395.97505833333,8049.451475,4308.53387916667,3406.68124166667,3566.34782916667,5395.97505833333,3566.34782916667,1597.72216458333,4584.2799125,6127.38864583333,4584.2799125
"PE 34:0"," [M-H]-@6.04",16031.0450625,15756.860475,16915.5772916667,28949.8776458333,12781.0313625,13696.3288333333,18541.8472229167,18541.8472229167,20085.2703270833,17175.6065395833,25088.1532708333,20893.5855625,10145.1095604167,12553.5332291667,11965.2273354167,14446.7673583333,14745.1714375,25088.1532708333,25088.1532708333,21688.8810416667,26113.377025,30918.343375,25541.2615416667,22544.8577041667,22132.86596875,20085.2703270833,17722.4901958333,15296.57116875,14165.0126375,16588.0037291667,23063.5994791667,23063.5994791667,26113.377025,29549.91340625,32509.9035916667,24627.10450625,16588.0037291667,13696.3288333333,21688.8810416667,15296.57116875,33238.1991791667,33861.6809875,30918.343375,35026.1554166667,39611.803,28949.8776458333,33861.6809875,34484.8097729167
"PE 34:1"," [M-H]-@5.52",5847.75046041667,5243.77696041667,7612.69178333333,1922.52797916667,6127.38864583333,2444.91235208333,5540.79805,6867.47458958333,8049.451475,5672.31426041667,8841.10327708333,6292.1307125,3723.82275625,6718.47587708333,4584.2799125,3093.54476458333,5115.05807708333,5115.05807708333,4308.53387916667,6426.67031041667,4694.14749791667,7612.69178333333,3406.68124166667,5243.77696041667,3723.82275625,3994.95661875,9134.30040416667,4811.94473333333,5243.77696041667,6292.1307125,5672.31426041667,3994.95661875,6292.1307125,6127.38864583333,8678.39841666667,5540.79805,5115.05807708333,3994.95661875,2906.88859583333,5243.77696041667,5115.05807708333,6718.47587708333,4308.53387916667,3858.29441666667,2702.80562708333,5672.31426041667,8049.451475,3723.82275625
"PE 34:1"," [M-H]-@6.84",169550.306875,169550.306875,225559.36,149117.577916667,97185.8440416667,191399.39125,256232.85125,247850.58875,138509.837604167,225559.36,149117.577916667,107277.668020833,138509.837604167,145720.310625,556986.8762125,92604.0852916667,95162.8968333333,78578.43375,107277.668020833,73130.0420625,112868.234166667,82331.7497916667,90587.111375,80199.8062916667,122679.889895833,155663.639770833,141853.619375,149117.577916667,78578.43375,155663.639770833,138509.837604167,128403.045291667,88822.9877291667,84475.2393541667,88822.9877291667,66110.8831875,101909.416125,118859.085770833,172936.257291667,112868.234166667,97185.8440416667,88822.9877291667,115556.2018125,88822.9877291667,71071.29125,82331.7497916667,99858.162125,99858.162125
"PE 34:2"," [M-H]-@5.07",3406.68124166667,4308.53387916667,3858.29441666667,3093.54476458333,3093.54476458333,5847.75046041667,4308.53387916667,2702.80562708333,2906.88859583333,2148.63743541667,6584.2581375,4169.19714583333,2906.88859583333,3566.34782916667,8971.83196666667,3268.71018541667,3406.68124166667,5981.49893958333,3723.82275625,3566.34782916667,3994.95661875,4584.2799125,4584.2799125,2906.88859583333,3093.54476458333,7118.75041666667,5672.31426041667,3858.29441666667,8049.451475,3406.68124166667,2906.88859583333,4811.94473333333,5540.79805,3858.29441666667,5540.79805,3268.71018541667,5981.49893958333,5115.05807708333,3858.29441666667,3406.68124166667,2148.63743541667,4974.18005833333,5243.77696041667,3093.54476458333,6426.67031041667,5115.05807708333,5395.97505833333,6292.1307125
"PE 34:2"," [M-H]-@6.40",211572.988333333,201090.408125,172936.257291667,90587.111375,84475.2393541667,182114.807083333,218006.204375,185693.504791667,97185.8440416667,135453.902916667,101909.416125,88822.9877291667,152473.817666667,185693.504791667,206815.778125,101909.416125,66110.8831875,84475.2393541667,132405.719833333,50289.6522041667,82331.7497916667,90587.111375,73130.0420625,88822.9877291667,185693.504791667,247850.58875,256232.85125,211572.988333333,86560.593,149117.577916667,218006.204375,155663.639770833,107277.668020833,97185.8440416667,109834.615583333,104728.787166667,132405.719833333,196979.4625,324855.999583333,185693.504791667,141853.619375,138509.837604167,155663.639770833,141853.619375,152473.817666667,107277.668020833,182114.807083333,169550.306875
"PE 34:3"," [M-H]-@5.96",84475.2393541667,64999.2906875,86560.593,59485.5002708333,30287.9736875,68464.99575,97185.8440416667,118859.085770833,45013.45729375,66110.8831875,50289.6522041667,41124.9908375,44231.6914166667,58719.1642041667,45793.1089333333,29549.91340625,7612.69178333333,15756.860475,29549.91340625,15296.57116875,26602.2745458333,12337.2137625,15296.57116875,5540.79805,52117.87525,37031.668975,54453.632875,69599.4996041667,9318.36366666667,37031.668975,57590.560375,31792.1137583333,22132.86596875,13144.2378395833,38117.1930541667,16282.5292583333,24627.10450625,48615.53380625,73130.0420625,48615.53380625,20085.2703270833,20893.5855625,24627.10450625,22544.8577041667,23522.5458958333,11965.2273354167,15756.860475,6718.47587708333
"PE 34:4"," [M-H]-@5.71",5243.77696041667,2702.80562708333,3268.71018541667,3566.34782916667,1243.34019166667,3858.29441666667,3994.95661875,1243.34019166667,2148.63743541667,3723.82275625,2906.88859583333,2148.63743541667,1597.72216458333,1597.72216458333,1243.34019166667,4308.53387916667,1243.34019166667,1243.34019166667,1597.72216458333,915.314297916667,3093.54476458333,1597.72216458333,1922.52797916667,1597.72216458333,5540.79805,915.314297916667,1243.34019166667,4308.53387916667,915.314297916667,2702.80562708333,4169.19714583333,1922.52797916667,915.314297916667,3406.68124166667,1243.34019166667,1597.72216458333,2148.63743541667,6867.47458958333,2444.91235208333,2702.80562708333,1243.34019166667,915.314297916667,1597.72216458333,1597.72216458333,915.314297916667,1922.52797916667,1922.52797916667,1597.72216458333
"PE 35:1"," [M-H]-@7.12",4584.2799125,3858.29441666667,4811.94473333333,2906.88859583333,4308.53387916667,5243.77696041667,9619.97441041667,7612.69178333333,3406.68124166667,4584.2799125,5115.05807708333,1922.52797916667,4811.94473333333,4811.94473333333,8374.20185625,2148.63743541667,3566.34782916667,6127.38864583333,6867.47458958333,5395.97505833333,4466.32208541667,4974.18005833333,4466.32208541667,4308.53387916667,6584.2581375,9619.97441041667,9619.97441041667,6584.2581375,3268.71018541667,6867.47458958333,7762.3034625,5540.79805,5981.49893958333,2444.91235208333,2702.80562708333,4974.18005833333,7118.75041666667,4584.2799125,8374.20185625,5672.31426041667,6718.47587708333,8049.451475,7443.24359583333,7281.24951666667,5847.75046041667,5540.79805,4584.2799125,8049.451475
"PE 35:2"," [M-H]-@5.91",2148.63743541667,3406.68124166667,5243.77696041667,3268.71018541667,2702.80562708333,4584.2799125,1597.72216458333,2906.88859583333,2444.91235208333,1243.34019166667,6718.47587708333,3566.34782916667,1922.52797916667,7762.3034625,7281.24951666667,1922.52797916667,4466.32208541667,10001.7661854167,9853.95052708333,10370.2495875,7118.75041666667,12553.5332291667,17722.4901958333,9619.97441041667,14165.0126375,5847.75046041667,8186.03482708333,4694.14749791667,9134.30040416667,5395.97505833333,8529.06370625,10833.5547541667,4811.94473333333,2702.80562708333,3268.71018541667,4466.32208541667,6718.47587708333,7443.24359583333,11138.5500583333,4974.18005833333,3566.34782916667,8841.10327708333,4974.18005833333,8529.06370625,7612.69178333333,10145.1095604167,9134.30040416667,8374.20185625
"PE 35:2"," [M-H]-@6.71",28949.8776458333,12337.2137625,38117.1930541667,13448.74141875,20893.5855625,21688.8810416667,33861.6809875,39611.803,14446.7673583333,19304.9175125,16588.0037291667,19304.9175125,16588.0037291667,22132.86596875,42695.3741458333,13893.7330229167,15296.57116875,13281.7717083333,19682.9724604167,11965.2273354167,13696.3288333333,11382.6070979167,11000.4750270833,16282.5292583333,30918.343375,53085.7541041667,29549.91340625,47576.13153125,24627.10450625,33238.1991791667,44231.6914166667,41124.9908375,22544.8577041667,20085.2703270833,21688.8810416667,20533.64331875,27133.5096666667,32509.9035916667,50289.6522041667,30918.343375,28949.8776458333,23063.5994791667,38910.1464354167,26113.377025,13696.3288333333,20893.5855625,29549.91340625,22132.86596875
"PE 35:4"," [M-H]-@6.06",11750.3515166667,5115.05807708333,5395.97505833333,4811.94473333333,5672.31426041667,7762.3034625,7281.24951666667,9448.78993333333,7443.24359583333,7281.24951666667,5540.79805,6989.40031666667,4584.2799125,8374.20185625,6867.47458958333,6292.1307125,4169.19714583333,3093.54476458333,2702.80562708333,3406.68124166667,6127.38864583333,3268.71018541667,4694.14749791667,3406.68124166667,11382.6070979167,11750.3515166667,4694.14749791667,11138.5500583333,3566.34782916667,9448.78993333333,3858.29441666667,10694.4418229167,6989.40031666667,4694.14749791667,10535.0390625,2906.88859583333,4466.32208541667,8678.39841666667,9134.30040416667,10001.7661854167,5981.49893958333,6426.67031041667,6584.2581375,4584.2799125,6127.38864583333,4694.14749791667,6584.2581375,3858.29441666667
"PE 36:0"," [M-H]-@7.17",30918.343375,55622.8930416667,46437.0999854167,31792.1137583333,38910.1464354167,35625.1602333333,35026.1554166667,26602.2745458333,31792.1137583333,35026.1554166667,31792.1137583333,34484.8097729167,34484.8097729167,32509.9035916667,84475.2393541667,27797.4300166667,45013.45729375,37528.1198333333,41779.6395333333,33238.1991791667,32509.9035916667,25541.2615416667,21259.37896875,32509.9035916667,45013.45729375,60769.2423666667,33238.1991791667,35625.1602333333,57590.560375,51332.2736666667,49498.7655833333,47576.13153125,35026.1554166667,33238.1991791667,35625.1602333333,41124.9908375,60769.2423666667,50289.6522041667,37528.1198333333,40386.0144375,38117.1930541667,30918.343375,43436.658125,38117.1930541667,37031.668975,86560.593,64999.2906875,46437.0999854167
"PE 36:0"," [M-H]-@7.83",4811.94473333333,7118.75041666667,6426.67031041667,6989.40031666667,6426.67031041667,8529.06370625,7443.24359583333,7762.3034625,9619.97441041667,6426.67031041667,7762.3034625,7443.24359583333,7281.24951666667,7118.75041666667,12962.267875,6867.47458958333,7443.24359583333,7915.54248958333,11000.4750270833,9853.95052708333,9448.78993333333,6867.47458958333,9318.36366666667,9318.36366666667,10370.2495875,12553.5332291667,5243.77696041667,5540.79805,14745.1714375,18541.8472229167,10145.1095604167,13696.3288333333,5115.05807708333,9448.78993333333,11138.5500583333,7915.54248958333,8186.03482708333,9448.78993333333,7443.24359583333,7612.69178333333,10535.0390625,6989.40031666667,11138.5500583333,5540.79805,13893.7330229167,12337.2137625,12337.2137625,10694.4418229167
"PE 36:1"," [M-H]-@6.08",58719.1642041667,58719.1642041667,44231.6914166667,73130.0420625,58719.1642041667,55622.8930416667,51332.2736666667,45013.45729375,55622.8930416667,36380.1305625,48615.53380625,61539.6982791667,53085.7541041667,53085.7541041667,57590.560375,60769.2423666667,55622.8930416667,66110.8831875,53085.7541041667,58719.1642041667,52117.87525,55622.8930416667,61539.6982791667,69599.4996041667,104728.787166667,90587.111375,63937.1064583333,53085.7541041667,84475.2393541667,45013.45729375,51332.2736666667,55622.8930416667,42695.3741458333,71071.29125,55622.8930416667,76198.4411458333,92604.0852916667,84475.2393541667,80199.8062916667,63937.1064583333,90587.111375,76198.4411458333,78578.43375,55622.8930416667,95162.8968333333,68464.99575,61539.6982791667,66110.8831875
"PE 36:1"," [M-H]-@6.69",95162.8968333333,125388.937083333,155663.639770833,112868.234166667,211572.988333333,149117.577916667,95162.8968333333,80199.8062916667,112868.234166667,97185.8440416667,125388.937083333,90587.111375,201090.408125,125388.937083333,165628.54125,162797.223958333,138509.837604167,109834.615583333,165628.54125,112868.234166667,135453.902916667,141853.619375,155663.639770833,104728.787166667,101909.416125,92604.0852916667,84475.2393541667,99858.162125,63937.1064583333,76198.4411458333,97185.8440416667,109834.615583333,92604.0852916667,107277.668020833,76198.4411458333,97185.8440416667,118859.085770833,109834.615583333,97185.8440416667,80199.8062916667,115556.2018125,71071.29125,112868.234166667,109834.615583333,54453.632875,145720.310625,138509.837604167,76198.4411458333
