Lipid	Adduct	RT	CV	Ctrl_BKS_2202	Ctrl_BKS_2203	Ctrl_BKS_2206	Ctrl_BKS_2211	HF_BKS_2214	HF_BKS_2216	HF_BKS_2217	HF_BKS_2218	Ctrl_BKS_db+_2225	Ctrl_BKS_db+_2226	Ctrl_BKS_db+_2227	Ctrl_BKS_db+_2231	HF_BKS_db+_2239	HF_BKS_db+_2241	HF_BKS_db+_2242	HF_BKS_db+_2243	Ctrl_BL6_2249	Ctrl_BL6_2250	Ctrl_BL6_2251	Ctrl_BL6_2252	HF_BL6_2260	HF_BL6_2261	HF_BL6_2262	HF_BL6_2266	Ctrl_BL6_db+_2273	Ctrl_BL6_db+_2274	Ctrl_BL6_db+_2275	Ctrl_BL6_db+_2279	HF_BL6_db+_2286	HF_BL6_db+_2287	HF_BL6_db+_2288	HF_BL6_db+_2289	Ctrl_BTBR_2292	Ctrl_BTBR_2293	Ctrl_BTBR_2297	Ctrl_BTBR_2298	HF_BTBR_2306	HF_BTBR_2307	HF_BTBR_2308	HF_BTBR_2309	Ctrl_BTBR_ob+_2316	Ctrl_BTBR_ob+_2317	Ctrl_BTBR_ob+_2318	Ctrl_BTBR_ob+_2320	HF_BTBR_ob+_2329	HF_BTBR_ob+_2331	HF_BTBR_ob+_2333	HF_BTBR_ob+_2334
lysoPE 18:2	 [M+H]+	1.52	7.898617059	26696.97761	7604.121685	28816.39338	13943.38698	31012.7822	22880.89744	9439.727599	33353.91111	17862.50742	14204.14243	20078.83511	23243.56693	37258.37254	27467.08531	35722.42618	26458.05146	20078.83511	19059.34626	8627.711884	15019.40266	13943.38698	17130.56278	12806.8901	16466.50135	11471.68216	9533.543017	11115.01877	10517.24599	13690.83598	19718.04588	23908.99422	20470.26498	9793.243288	10824.47854	13073.99457	10086.74601	17130.56278	9884.422386	12446.06247	17331.87007	19885.58665	16769.01906	6290.853212	13326.90369	12656.18091	16337.11783	34025.85466	11309.78534
lysoPE 20:0	 [M+H]+	3.45	43.69039987	6744.227051	3766.694193	9986.22697	3534.633299	6932.82616	10086.74601	3722.805152	8046.838572	4321.217705	2264.273456	4129.979558	5723.206757	6159.263596	6744.227051	10341.29307	4565.825721	5194.374936	4686.688052	4211.337463	5651.645311	3328.644581	3684.065188	2460.117207	1986.190245	3586.931183	5933.161129	6231.117745	4281.418378	3259.440233	5723.206757	5723.206757	4955.023533	3194.73727	4358.848254	7604.121685	8046.838572	10934.42132	8709.591127	5194.374936	9146.108891	9054.47894	9259.423345	10257.04762	5094.988909	6327.856484	6159.263596	5339.378486	3075.951129
lysoPE 20:1	 [M+H]+	2.73	10.35504661	18758.21968	3799.791315	22709.49399	4835.537305	15196.55845	9607.234258	2237.996123	19227.61365	12446.06247	6327.856484	11024.14349	18181.43836	14558.08559	11855.75068	17646.00525	4430.950426	11196.72951	8709.591127	5429.255262	8295.391711	2284.431709	2720.283708	4161.917897	5723.206757	5244.072797	5094.988909	6443.041527	4430.950426	2829.150894	4955.023533	7948.616223	7374.181445	3766.694193	8358.676685	7132.635791	4912.784497	5094.988909	2802.844887	6697.629949	3328.644581	5933.161129	2554.402104	3799.791315	2741.017201	4393.66351	2741.017201	3075.951129	2741.017201
lysoPE 20:2	 [M+H]+	2.12	21.75362799	4358.848254	572.0414419	4641.788098	1277.923821	3046.664351	2872.255076	320.4901795	3560.774964	3023.544195	1218.783404	2777.236643	3560.774964	2802.844887	4430.950426	4602.288706	1527.841542	1872.004713	1606.746885	1836.511721	1277.923821	966.2630571	1300.967987	2037.409481	1836.511721	921.5462628	1056.295484	1810.048109	702.8576164	1194.49044	2191.858738	2217.249324	3101.702177	1078.864738	986.2232358	1155.776144	572.0414419	1056.295484	787.3384626	1416.281504	1078.864738	1105.126401	1256.068293	1437.682294	685.6612332	1277.923821	1078.864738	1078.864738	1218.783404
lysoPE 20:3	 [M+H]+	1.70	20.54879228	4835.537305	1277.923821	8442.776165	1606.746885	3353.687486	2133.381711	1354.862643	3501.577631	5386.137656	320.4901795	3617.910855	5781.651568	1704.06767	3917.335892	4745.754242	1130.584623	4745.754242	3101.702177	3560.774964	3560.774964	1704.06767	1704.06767	2081.005034	2432.310691	1256.068293	1032.804249	1673.904794	1918.399093	1627.852423	2217.249324	3917.335892	3766.694193	1704.06767	1673.904794	2056.907916	486.462402	1836.511721	1078.864738	2176.953478	1986.190245	1130.584623	572.0414419	1673.904794	1078.864738	1233.028538	1394.770282	921.5462628	2406.789102
lysoPE 20:4	 [M+H]+	1.38	6.713588997	37667.00398	9986.22697	34390.73834	19885.58665	31735.47788	24580.71733	9986.22697	35722.42618	26696.97761	19227.61365	27467.08531	36595.13001	35722.42618	24384.40584	36595.13001	13690.83598	32828.0275	27197.98077	15721.38306	23062.94212	13519.95059	20275.01639	16602.55902	17331.87007	16769.01906	11196.72951	16337.11783	18414.14302	14204.14243	17331.87007	24580.71733	26961.89479	16337.11783	16337.11783	19542.91673	13793.05002	15922.77687	9439.727599	17130.56278	12446.06247	17331.87007	8984.995884	13519.95059	12656.18091	13793.05002	15922.77687	10172.95485	15196.55845
lysoPE 22:0	 [M+H]+	4.45	60.52684393	5876.33717	6159.263596	11729.33191	4602.288706	5593.616175	9533.543017	5487.494193	9884.422386	2965.684274	4321.217705	5386.137656	6744.227051	5147.345466	6443.041527	13943.38698	5339.378486	6105.663462	4955.023533	3378.153016	6159.263596	3434.39012	7875.490429	4522.233182	2931.575138	5651.645311	4565.825721	8121.861752	4245.932772	4053.994812	4686.688052	4641.788098	4912.784497	2720.283708	6790.29513	9986.22697	8295.391711	17463.65618	8894.3843	6574.562853	11115.01877	8442.776165	8709.591127	7200.131385	6574.562853	6629.200142	10517.24599	4053.994812	4602.288706
lysoPE 22:1	 [M+H]+	3.62	10.69862857	18181.43836	2965.684274	18414.14302	4161.917897	14869.87986	7875.490429	2694.215394	16055.98323	11024.14349	5048.536444	10172.95485	11622.4413	13793.05002	12176.94637	15019.40266	4996.445978	10447.42966	9533.543017	5536.597906	6860.866275	2995.122344	3194.73727	4602.288706	4912.784497	3766.694193	3846.535463	5723.206757	3231.818612	4129.979558	5194.374936	8627.711884	7604.121685	5781.651568	7076.341456	6327.856484	6033.81833	5147.345466	3560.774964	5826.482158	5429.255262	6033.81833	4686.688052	4161.917897	1966.184891	4745.754242	3259.440233	2509.781795	3407.877676
lysoPE 22:4	 [M+H]+	1.90	6.629352516	25883.40532	5289.839148	27197.98077	8894.3843	22880.89744	20078.83511	6327.856484	25532.13449	25883.40532	12176.94637	21730.22341	25532.13449	25883.40532	21239.9287	28239.96359	8189.229007	27804.34076	24123.14184	12446.06247	21239.9287	9439.727599	9533.543017	11729.33191	18001.09703	11115.01877	9337.008436	16200.60125	8984.995884	10696.32158	16602.55902	23243.56693	22880.89744	5723.206757	6860.866275	7530.809589	6744.227051	5781.651568	4565.825721	8512.210857	6932.82616	6159.263596	4393.66351	7530.809589	2237.996123	5593.616175	4835.537305	6159.263596	5933.161129
lysoPE 22:5	 [M+H]+	1.56	16.00769965	10696.32158	3722.805152	12915.88073	6231.117745	9259.423345	10517.24599	4745.754242	13519.95059	10696.32158	6390.312368	8709.591127	9337.008436	11471.68216	10257.04762	11471.68216	4053.994812	9986.22697	7200.131385	3259.440233	5487.494193	2631.220818	6629.200142	4565.825721	4161.917897	4955.023533	3328.644581	7530.809589	7746.09192	4835.537305	3987.494108	7746.09192	7461.35657	5339.378486	3766.694193	4686.688052	3889.433002	3586.931183	2460.117207	5147.345466	3023.544195	12446.06247	1527.841542	3101.702177	2529.955592	2432.310691	2905.640596	2109.421401	6105.663462
lysoPE 22:6	 [M+H]+	1.30	4.366490942	42984.45277	14413.00307	42984.45277	27804.34076	36925.99255	28023.04736	18181.43836	40359.47195	38012.66924	23681.35154	32828.0275	41386.58081	54974.6959	32089.70639	47675.58453	21392.72294	42525.83699	32089.70639	21239.9287	28239.96359	18001.09703	26696.97761	21908.4025	22327.21182	22327.21182	14732.83801	20643.00615	34984.47131	24580.71733	26961.89479	45851.00436	46543.75452	23474.77635	26458.05146	32089.70639	22082.21869	21908.4025	13690.83598	22082.21869	20078.83511	49259.51288	18181.43836	27467.08531	17130.56278	21053.77263	21392.72294	11471.68216	21578.76444
lysoPE 22:6	 [M+Na]+	1.34	21.24926595	1704.06767	966.2630571	1673.904794	1326.532441	2056.907916	1354.862643	636.8546096	1527.841542	2109.421401	1394.770282	1155.776144	1894.252739	2432.310691	1527.841542	2905.640596	1155.776144	2133.381711	1394.770282	1416.281504	1373.613251	1078.864738	1779.687037	1032.804249	1233.028538	1078.864738	866.0005218	702.8576164	1750.977985	1416.281504	1130.584623	1779.687037	1836.511721	1479.481756	1509.169743	1437.682294	2056.907916	1437.682294	1155.776144	941.7722162	812.6641799	2331.339165	1918.399093	1894.252739	1130.584623	1455.059452	1850.700572	768.9411996	1009.656055
lysoPE 23:0	 [M+H]+	4.93	86.79081119	2012.546104	986.2232358	2264.273456	1130.584623	2012.546104	2284.431709	842.310761	2056.907916	91.19475576	91.19475576	921.5462628	1326.532441	842.310761	1277.923821	2777.236643	1277.923821	1394.770282	1233.028538	1233.028538	812.6641799	986.2232358	966.2630571	685.6612332	517.2856136	787.3384626	1256.068293	1966.184891	1171.80233	1326.532441	1194.49044	702.8576164	1256.068293	572.0414419	2905.640596	2851.466121	2284.431709	2037.409481	1986.190245	1277.923821	2489.813076	2217.249324	2012.546104	1836.511721	1627.852423	245.1736324	2777.236643	718.1761894	1105.126401
lysoPE 24:0	 [M+H]+	5.38	71.51314968	8442.776165	10172.95485	15019.40266	10086.74601	7875.490429	13174.93997	7604.121685	14413.00307	4393.66351	4092.482947	5983.919099	8295.391711	5094.988909	14204.14243	17862.50742	6860.866275	10627.44419	5781.651568	5826.482158	8627.711884	4996.445978	15537.39923	7132.635791	4053.994812	6033.81833	8627.711884	14732.83801	9259.423345	7200.131385	6327.856484	6390.312368	8046.838572	7604.121685	10086.74601	16055.98323	11966.49557	28239.96359	17331.87007	10447.42966	21053.77263	13174.93997	23681.35154	11966.49557	17331.87007	11966.49557	19408.08598	10257.04762	6860.866275
lysoPE 24:1	 [M+H]+	4.53	13.00746265	6327.856484	2284.431709	6790.29513	2109.421401	5933.161129	5339.378486	2305.655716	6231.117745	3534.633299	3461.308373	3889.433002	4912.784497	4211.337463	4602.288706	7200.131385	2931.575138	3889.433002	3656.86449	2331.339165	3075.951129	1394.770282	1653.849199	2331.339165	2460.117207	2176.953478	2872.255076	3799.791315	2264.273456	2460.117207	3434.39012	3284.483163	4129.979558	3656.86449	4602.288706	5339.378486	3917.335892	4522.233182	3165.953768	4053.994812	4996.445978	4430.950426	2694.215394	2529.955592	1704.06767	2489.813076	2529.955592	2264.273456	2802.844887
lysoPE 24:4	 [M+H]+	2.68	18.94105307	6105.663462	842.310761	7132.635791	1009.656055	5983.919099	4686.688052	1218.783404	5593.616175	4866.332948	2191.858738	3259.440233	8121.861752	4641.788098	6517.755259	6105.663462	1986.190245	7374.181445	5826.482158	3407.877676	5983.919099	3889.433002	3075.951129	4053.994812	5781.651568	2931.575138	2574.884081	4321.217705	2154.216067	2660.892641	4866.332948	4245.932772	5651.645311	2264.273456	1730.820619	2554.402104	1750.977985	2406.789102	2056.907916	1527.841542	2777.236643	1300.967987	1354.862643	1373.613251	966.2630571	2056.907916	1455.059452	1437.682294	2176.953478
MG 16:0	 [M+Li]+	2.79	21.12472036	7200.131385	11966.49557	7948.616223	16945.26735	7667.372582	15406.17715	13326.90369	7374.181445	11309.78534	8442.776165	7200.131385	7530.809589	8984.995884	8627.711884	5593.616175	12656.18091	7283.003449	10696.32158	8807.138823	7746.09192	12305.90809	11309.78534	8894.3843	11622.4413	10341.29307	16200.60125	12305.90809	9439.727599	10341.29307	6932.82616	9607.234258	10824.47854	10257.04762	11471.68216	9337.008436	12806.8901	14204.14243	14413.00307	14204.14243	11729.33191	15406.17715	17463.65618	14732.83801	18758.21968	14558.08559	17463.65618	17463.65618	11115.01877
MG 16:0	 [M+NH4]+	2.90	9.276510404	189438.5936	132184.5353	231444.6655	236812.3042	200880.9441	399448.7542	353931.1357	219058.2132	180586.0403	268561.4321	236812.3042	236812.3042	242014.7298	211876.145	260417.1582	325325.0093	242014.7298	292577.8048	138530.4909	121906.8834	458617.4125	306452.3363	231444.6655	130490.0362	391527.6722	399448.7542	343459.0345	325325.0093	314826.9665	273770.6121	260417.1582	200880.9441	353931.1357	299460.4494	268561.4321	343459.0345	299460.4494	231444.6655	299460.4494	334428.9576	260417.1582	520465.6053	409670.8792	444839.6687	368098.6606	361550.5895	418784.4128	285905.1615
MG 17:0	 [M+Li]+	3.28	11.27497886	5593.616175	3534.633299	5048.536444	7604.121685	3722.805152	7948.616223	7948.616223	5386.137656	5651.645311	4641.788098	4393.66351	5429.255262	5429.255262	4480.896291	5876.33717	6744.227051	3799.791315	5983.919099	4996.445978	4211.337463	6231.117745	5593.616175	7200.131385	5536.597906	6744.227051	8512.210857	7948.616223	5826.482158	7530.809589	5933.161129	5386.137656	7283.003449	5147.345466	5826.482158	4835.537305	6231.117745	8046.838572	7604.121685	8295.391711	6231.117745	7875.490429	10934.42132	7813.504373	8984.995884	9793.243288	9793.243288	12176.94637	7948.616223
MG 18:0	 [M+Li]+	3.66	23.03739299	15721.38306	27804.34076	16769.01906	30135.59375	16945.26735	32089.70639	24942.44013	11966.49557	23908.99422	18914.86071	18001.09703	19408.08598	19718.04588	16945.26735	13073.99457	28816.39338	14558.08559	19542.91673	20643.00615	16769.01906	28816.39338	25883.40532	19227.61365	28023.04736	22082.21869	31387.51938	26185.41217	22880.89744	23474.77635	21053.77263	18600.08183	18758.21968	20831.16733	19059.34626	17331.87007	23908.99422	25532.13449	28816.39338	23908.99422	24942.44013	28816.39338	35305.14154	24384.40584	36925.99255	33709.44587	31012.7822	38012.66924	19718.04588
MG 18:0	 [M+NH4]+	3.91	7.306711966	621994.1168	880423.239	652889.5402	1042328.166	604682.8803	1348516.389	1042328.166	621994.1168	604682.8803	773041.6783	673759.7284	621994.1168	673759.7284	604682.8803	553364.3953	1238563.389	694218.5985	773041.6783	807201.0077	652889.5402	1348516.389	1089010.409	807201.0077	807201.0077	1042328.166	1089010.409	1042328.166	880423.239	935802.9037	880423.239	773041.6783	773041.6783	1013253.079	1170241.598	935802.9037	1013253.079	1013253.079	1089010.409	851263.203	1170241.598	977996.2115	1129376.353	1129376.353	1129376.353	1129376.353	1042328.166	1348516.389	935802.9037
MG 18:1	 [M+NH4]+	3.08	4.70519228	21578.76444	16945.26735	21908.4025	33709.44587	23681.35154	38334.3873	34680.75675	21730.22341	19408.08598	31387.51938	26185.41217	23908.99422	24942.44013	19718.04588	22709.49399	34680.75675	22880.89744	25883.40532	16769.01906	17331.87007	44979.14152	33114.19408	31012.7822	17862.50742	39474.37337	44028.93936	36595.13001	37258.37254	37667.00398	27804.34076	27197.98077	22327.21182	33353.91111	32828.0275	27197.98077	41906.14201	38334.3873	30416.9084	33353.91111	38012.66924	30135.59375	56645.59666	48177.30966	49259.51288	38334.3873	34025.85466	47128.76712	28541.66799
MG 18:2	 [M+NH4]+	2.41	20.58299115	6033.81833	5147.345466	5536.597906	6443.041527	8295.391711	10824.47854	7875.490429	8894.3843	7746.09192	7001.843942	6231.117745	4798.527859	8121.861752	7132.635791	7076.341456	8358.676685	8189.229007	8295.391711	7076.341456	5876.33717	11115.01877	12446.06247	7746.09192	5487.494193	8358.676685	8807.138823	5933.161129	9054.47894	11471.68216	7667.372582	7813.504373	9054.47894	5289.839148	10447.42966	11115.01877	11729.33191	17331.87007	10172.95485	9259.423345	8295.391711	8807.138823	14204.14243	7875.490429	11024.14349	10696.32158	9337.008436	10086.74601	6932.82616
MG 19:0	 [M+NH4]+	4.27	21.6723555	1455.059452	1009.656055	1105.126401	1354.862643	768.9411996	1872.004713	2509.781795	1606.746885	1009.656055	1455.059452	1479.481756	1277.923821	1509.169743	1105.126401	1171.80233	1872.004713	1300.967987	1455.059452	1509.169743	636.8546096	3194.73727	2109.421401	1730.820619	1009.656055	2012.546104	2489.813076	1940.413148	1653.849199	1894.252739	2037.409481	1300.967987	1233.028538	2489.813076	1580.165531	2154.216067	3075.951129	1653.849199	2154.216067	1850.700572	2574.884081	1836.511721	3328.644581	3328.644581	3231.818612	3046.664351	2631.220818	3353.687486	2154.216067
MG 20:0	 [M+NH4]+	4.74	5.013263135	13073.99457	9054.47894	16602.55902	17130.56278	10627.44419	23681.35154	24580.71733	12522.3119	9793.243288	13519.95059	12305.90809	13326.90369	12806.8901	14732.83801	12915.88073	18600.08183	12446.06247	13519.95059	7667.372582	7813.504373	27197.98077	18414.14302	14204.14243	9054.47894	21239.9287	28239.96359	19408.08598	16602.55902	19542.91673	11855.75068	13174.93997	13073.99457	20078.83511	17463.65618	16602.55902	19059.34626	18600.08183	18181.43836	17463.65618	22468.11183	17130.56278	29540.51647	24580.71733	28541.66799	16466.50135	20275.01639	30416.9084	17331.87007
MG 20:4	 [M+NH4]+	2.22	14.34182389	9054.47894	1894.252739	7813.504373	2905.640596	7132.635791	6790.29513	4798.527859	6790.29513	7200.131385	3407.877676	7604.121685	11729.33191	7374.181445	8984.995884	6443.041527	7200.131385	14063.56143	11622.4413	5593.616175	7604.121685	10696.32158	12176.94637	11309.78534	7283.003449	16466.50135	2802.844887	6629.200142	4641.788098	10517.24599	7461.35657	4430.950426	7001.843942	787.3384626	546.8052098	4641.788098	517.2856136	3722.805152	812.6641799	768.9411996	866.0005218	3165.953768	1194.49044	468.4455153	486.462402	1479.481756	517.2856136	1105.126401	1354.862643
MG 21:0	 [M+NH4]+	1.95	32.32586895	394.0975823	739.5076125	1056.295484	1155.776144	636.8546096	1416.281504	1256.068293	1105.126401	768.9411996	1277.923821	842.310761	866.0005218	941.7722162	211.4682283	517.2856136	1455.059452	439.345155	486.462402	572.0414419	50.05390291	3075.951129	1056.295484	787.3384626	1872.004713	1986.190245	3534.633299	1479.481756	1130.584623	1606.746885	1032.804249	1078.864738	320.4901795	1836.511721	902.4052044	1653.849199	1394.770282	2133.381711	1779.687037	1373.613251	1256.068293	1455.059452	3534.633299	3231.818612	3194.73727	1509.169743	2081.005034	2176.953478	739.5076125
MG 21:0	 [M+NH4]+	5.20	26.18494927	1256.068293	245.1736324	882.4186362	702.8576164	902.4052044	1373.613251	1171.80233	902.4052044	787.3384626	812.6641799	394.0975823	439.345155	1078.864738	787.3384626	1218.783404	546.8052098	718.1761894	787.3384626	415.4318931	275.7432142	1056.295484	768.9411996	636.8546096	593.040721	739.5076125	842.310761	902.4052044	966.2630571	1155.776144	593.040721	275.7432142	812.6641799	1194.49044	882.4186362	882.4186362	1354.862643	921.5462628	468.4455153	966.2630571	1105.126401	1171.80233	2056.907916	1704.06767	2154.216067	1105.126401	768.9411996	1750.977985	941.7722162
MG 22:0	 [M+NH4]+	5.63	13.33624212	14558.08559	5536.597906	15196.55845	10824.47854	10934.42132	13690.83598	11196.72951	14204.14243	9681.99512	10172.95485	12522.3119	10824.47854	18758.21968	10627.44419	12176.94637	10824.47854	10934.42132	10824.47854	7200.131385	8358.676685	12522.3119	10696.32158	9146.108891	6390.312368	9337.008436	11855.75068	11309.78534	10086.74601	10086.74601	9533.543017	10172.95485	6517.755259	10934.42132	12446.06247	14063.56143	13690.83598	13326.90369	8442.776165	12806.8901	14732.83801	10824.47854	14732.83801	15721.38306	13690.83598	12915.88073	10172.95485	16466.50135	9986.22697
MG 23:0	 [M+NH4]+	5.98	29.64966791	486.462402	369.7743645	593.040721	636.8546096	593.040721	1394.770282	986.2232358	1171.80233	517.2856136	1078.864738	211.4682283	394.0975823	620.3235154	660.6016777	339.0038411	660.6016777	1056.295484	339.0038411	546.8052098	468.4455153	718.1761894	1078.864738	986.2232358	275.7432142	1326.532441	1606.746885	1394.770282	1056.295484	593.040721	702.8576164	1277.923821	866.0005218	1233.028538	1653.849199	1673.904794	1056.295484	1455.059452	2305.655716	1256.068293	2460.117207	468.4455153	2631.220818	1627.852423	3165.953768	842.310761	1056.295484	1606.746885	2056.907916
PC 15:0	 [M+H]+	1.21	16.39495193	21392.72294	14869.87986	24580.71733	35305.14154	18001.09703	31735.47788	35305.14154	19542.91673	22082.21869	23474.77635	21053.77263	22709.49399	25532.13449	17862.50742	22327.21182	37667.00398	20643.00615	27804.34076	13326.90369	16337.11783	47675.58453	38686.89145	31387.51938	23681.35154	31735.47788	54974.6959	34025.85466	32488.07954	31387.51938	19542.91673	29830.08109	26458.05146	29830.08109	23908.99422	23474.77635	42984.45277	47128.76712	30703.47362	31387.51938	33353.91111	36595.13001	60024.92445	41906.14201	50374.41382	48177.30966	41906.14201	48750.50814	29114.57555
PC 17:1	 [M+H]+	1.40	63.39205343	4686.688052	1256.068293	7001.843942	3284.483163	6159.263596	4161.917897	3259.440233	3917.335892	4053.994812	2660.892641	2720.283708	5339.378486	297.1848254	3954.001667	4565.825721	2264.273456	2829.150894	2851.466121	2995.122344	3617.910855	1416.281504	2037.409481	1354.862643	966.2630571	1218.783404	1653.849199	1326.532441	1810.048109	1373.613251	1940.413148	2720.283708	4021.329678	1872.004713	1850.700572	2509.781795	1606.746885	3434.39012	1810.048109	2460.117207	1730.820619	4245.932772	439.345155	2829.150894	211.4682283	2284.431709	902.4052044	2741.017201	3046.664351
PC 19:1	 [M+H]+	1.91	29.6183541	1277.923821	1986.190245	2191.858738	986.2232358	1894.252739	1810.048109	2176.953478	1673.904794	1627.852423	2432.310691	2305.655716	768.9411996	1850.700572	1256.068293	2331.339165	2133.381711	1986.190245	2217.249324	1606.746885	1130.584623	3684.065188	1810.048109	2660.892641	1730.820619	3046.664351	3987.494108	1627.852423	1673.904794	2056.907916	1779.687037	1836.511721	1580.165531	2660.892641	3560.774964	2191.858738	2509.781795	2432.310691	1918.399093	3165.953768	4745.754242	3917.335892	4480.896291	4565.825721	1894.252739	4686.688052	3023.544195	3165.953768	2037.409481
PC 28:0	 [M+H]+	5.44	8.745412957	138530.4909	19059.34626	124942.0614	29540.51647	102761.4095	65541.65096	24384.40584	96567.18597	88000.9002	46543.75452	68180.49027	82082.74546	106373.5834	75955.92836	120405.1651	33114.19408	58122.70206	54974.6959	20470.26498	37667.00398	11966.49557	18181.43836	25252.55163	20470.26498	26961.89479	18914.86071	44028.93936	23681.35154	17862.50742	29114.57555	38012.66924	30703.47362	16769.01906	23474.77635	29540.51647	23062.94212	16200.60125	10934.42132	18001.09703	12522.3119	18758.21968	10257.04762	15019.40266	9607.234258	10517.24599	10696.32158	7604.121685	11622.4413
PC 28:0	 [M+Na]+	5.42	25.7719532	3586.931183	2509.781795	4211.337463	1653.849199	3586.931183	3656.86449	1730.820619	4092.482947	8189.229007	1940.413148	3656.86449	4522.233182	5487.494193	3407.877676	2931.575138	1300.967987	3130.667038	2905.640596	1810.048109	2905.640596	1966.184891	369.7743645	1233.028538	1479.481756	1836.511721	2305.655716	2872.255076	2012.546104	1105.126401	1810.048109	2694.215394	1627.852423	1673.904794	1527.841542	1918.399093	1872.004713	902.4052044	1009.656055	1894.252739	986.2232358	1194.49044	415.4318931	1730.820619	702.8576164	1394.770282	739.5076125	636.8546096	1300.967987
PC 29:0	 [M+H]+	5.80	6.20366136	45851.00436	22082.21869	56645.59666	28541.66799	52416.19861	54974.6959	21730.22341	47128.76712	51129.81649	37667.00398	34984.47131	46543.75452	54202.25526	37258.37254	34984.47131	39142.90233	38334.3873	45851.00436	22880.89744	30135.59375	16602.55902	17862.50742	23681.35154	14063.56143	21578.76444	31012.7822	26961.89479	17331.87007	15537.39923	23243.56693	29114.57555	21392.72294	22082.21869	40359.47195	38334.3873	39958.55439	34984.47131	23243.56693	27467.08531	28816.39338	28239.96359	32089.70639	30416.9084	12806.8901	23908.99422	24384.40584	13943.38698	26458.05146
PC 30:0	 [M+Na]+	6.19	32.32694341	9337.008436	15922.77687	4912.784497	16200.60125	10517.24599	17331.87007	23908.99422	3353.687486	6517.755259	11855.75068	5536.597906	3799.791315	7076.341456	8442.776165	3101.702177	8121.861752	12176.94637	10341.29307	38012.66924	8709.591127	24384.40584	10341.29307	12915.88073	57314.43958	16337.11783	28541.66799	22327.21182	21053.77263	21578.76444	10696.32158	9793.243288	16337.11783	38012.66924	11729.33191	5429.255262	9607.234258	4161.917897	16337.11783	8807.138823	5386.137656	7283.003449	12176.94637	18600.08183	19227.61365	13690.83598	5386.137656	19408.08598	16200.60125
PC 30:1	 [M+H]+	5.60	5.875273796	180586.0403	43602.71871	189438.5936	48750.50814	128728.9914	70745.84126	35722.42618	147621.2227	153621.1533	91685.51901	118653.7689	140845.2377	169170.5188	107976.7383	163820.4218	44979.14152	115371.6908	79906.4642	33353.91111	65541.65096	15922.77687	25252.55163	37667.00398	23908.99422	45422.88187	27804.34076	73072.94312	33709.44587	29540.51647	34025.85466	52416.19861	38686.89145	49259.51288	60797.1668	68180.49027	63518.89008	36062.8865	23474.77635	39474.37337	32828.0275	42525.83699	27467.08531	44461.71636	24123.14184	27467.08531	25252.55163	12446.06247	34390.73834
PC 30:1	 [M+Na]+	5.66	22.75649781	2694.215394	3231.818612	5487.494193	2012.546104	3534.633299	3617.910855	3101.702177	3684.065188	6932.82616	3722.805152	5593.616175	6574.562853	8442.776165	1779.687037	3722.805152	2489.813076	4480.896291	2995.122344	4281.418378	2829.150894	3231.818612	1606.746885	2406.789102	1627.852423	3917.335892	2741.017201	3284.483163	4835.537305	2931.575138	3259.440233	5194.374936	3353.687486	5386.137656	6033.81833	2081.005034	3046.664351	1373.613251	3075.951129	1730.820619	2741.017201	1940.413148	2237.996123	2460.117207	2176.953478	2851.466121	6105.663462	3722.805152	2191.858738
PC 30:2	 [M+H]+	5.11	41.67984313	6517.755259	902.4052044	5429.255262	1779.687037	3194.73727	2554.402104	882.4186362	4281.418378	2802.844887	1373.613251	2081.005034	1750.977985	6697.629949	4245.932772	4245.932772	1373.613251	1218.783404	3846.535463	1653.849199	2489.813076	812.6641799	1509.169743	1326.532441	1750.977985	1810.048109	394.0975823	1416.281504	1233.028538	2109.421401	1416.281504	1894.252739	1194.49044	1394.770282	2406.789102	1300.967987	91.19475576	2965.684274	1032.804249	1437.682294	1171.80233	1009.656055	718.1761894	866.0005218	842.310761	739.5076125	1479.481756	1032.804249	882.4186362
PC 30:3	 [M+H]+	5.46	26.54823898	4393.66351	1354.862643	3766.694193	1256.068293	2529.955592	3799.791315	1966.184891	4393.66351	5933.161129	1810.048109	3722.805152	2601.313645	4480.896291	3378.153016	2631.220818	2905.640596	2777.236643	2264.273456	1479.481756	2331.339165	2741.017201	339.0038411	1580.165531	1509.169743	1966.184891	3075.951129	3023.544195	1580.165531	1300.967987	1653.849199	2191.858738	1966.184891	2191.858738	1130.584623	1966.184891	1730.820619	245.1736324	768.9411996	1509.169743	2056.907916	1437.682294	1455.059452	1105.126401	768.9411996	1032.804249	2191.858738	2432.310691	1130.584623
PC 31:0	 [M+H]+	6.52	6.613637716	171923.3079	120405.1651	242014.7298	136613.6724	231444.6655	325325.0093	147621.2227	205141.2665	186913.6971	183777.1748	147621.2227	231444.6655	186913.6971	155761.5367	166501.1962	200880.9441	208714.825	211876.145	153621.1533	163820.4218	130490.0362	123518.6453	145226.5468	150334.73	140845.2377	118653.7689	166501.1962	150334.73	124942.0614	171923.3079	180586.0403	169170.5188	200880.9441	247307.9864	226198.4777	226198.4777	174216.0384	215808.0563	242014.7298	231444.6655	222801.3405	140845.2377	222801.3405	132184.5353	208714.825	174216.0384	128728.9914	198169.6381
