"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334"
"lysoPC 20:2"," [M+H]+@1.93",21690.7638125,7317.37660625,26274.7298125,8380.37425208333,26801.7846875,17455.5368979167,11988.3043270833,34367.3447854167,26523.0429802083,16456.3332770833,19891.18345625,17713.37201125,28943.911,17713.37201125,32726.7258375,18439.56135,14132.63154375,16698.2329104167,12208.0570270833,12920.11145,15625.6791254167,18439.56135,18674.26483125,15069.44705625,12521.1103520833,12733.7135229167,10481.4209958333,11067.97041875,20652.5832645833,25194.7908854167,25623.082,23587.3646729167,10173.5356083333,10804.934955625,18217.042298125,10661.0348708333,16060.272025,11271.4891083333,22309.769875,21147.9798,15625.6791254167,14897.7999666667,14897.7999666667,18217.042298125,19115.4117291667,14132.63154375,14897.7999666667,21147.9798
"lysoPC 20:3"," [M+Na]+@1.70",118191.648479167,40450.5103958333,117087.23825,121385.01425,110340.330791667,88328.4516041667,70087.349375,124788.458166667,165482.409145833,89785.6260833333,130540.979770833,160780.199875,198741.263020833,114033.618104167,188194.112895833,80481.6275416667,198741.263020833,131894.133770833,114033.618104167,153230.0098125,81135.794125,165482.409145833,92192.15425,76428.0910858333,139969.648395833,70087.349375,92192.15425,291149.021291667,131894.133770833,107649.473770833,251937.8936875,256699.1536875,137923.558833333,153230.0098125,144945.939479167,126433.602229167,133725.740541667,81135.794125,104200.522958333,98488.9984166667,381264.366666667,100629.472854167,176776.171729167,95637.5254583333,101744.752875,119817.908875,56636.005875,148761.655333333
"lysoPC 20:4"," [M+H]+@1.34",127907.580645833,43385.1372083333,95637.5254583333,104200.522958333,93402.3804166667,72765.470375,63985.9620833333,106572.533145833,96618.0979583333,76428.0910858333,96618.0979583333,124788.458166667,135503.866083333,90931.5903541667,124788.458166667,50898.3501458333,135503.866083333,102812.893875,73548.6860625,130540.979770833,60452.2882291667,131894.133770833,83442.3537291667,57840.8919375,82524.577875,44955.9560208333,94455.8167916667,115677.330875,79503.6455208333,85167.3830833333,139969.648395833,157997.2889375,81135.794125,106572.533145833,124788.458166667,68491.3312083333,69306.7283541667,48811.9424395833,74338.4274791667,75654.953375,165482.409145833,57840.8919375,90931.5903541667,71542.9390208333,74925.1893541667,73548.6860625,36301.3078958333,92192.15425
"lysoPC 20:5"," [M+H]+@1.07",16456.3332770833,5205.36422291667,8064.09285727083,6571.39565416667,11451.6989166667,5964.098125,6976.185739625,9353.65248333333,8239.51337916667,4260.46825625,8064.09285727083,8679.75186597917,11988.3043270833,10929.9068270833,13617.5047666667,5037.02621591667,9807.16972916667,3886.24983541667,5205.36422291667,5687.5228625,2814.290358875,8510.12641710417,3702.88476222917,5037.02621591667,1947.98210416667,2956.38965208333,4431.5801955625,6571.39565416667,5781.85667220833,5687.5228625,8239.51337916667,8851.44019166667,4590.27787916667,4110.15130833333,5363.15487083333,3367.35395625,5964.098125,3702.88476222917,8064.09285727083,4431.5801955625,5363.15487083333,2454.35246389583,3367.35395625,3367.35395625,6388.55670208333,6976.185739625,8510.12641710417,9807.16972916667
"lysoPC 22:0"," [M+H]+@4.39",411683.563208333,131894.133770833,372957.190208333,176776.171729167,399230.988541667,347218.853979167,139969.648395833,393735.844395833,237707.7926875,237707.7926875,278186.300458333,388219.817041667,361526.916875,352193.677083333,593920.3375,211527.645625,256699.1536875,228776.827854167,119817.908875,168578.480083333,92192.15425,106572.533145833,163407.243291667,129259.268333333,168578.480083333,139969.648395833,237707.7926875,135503.866083333,165482.409145833,224222.190395833,198741.263020833,195059.6044375,126433.602229167,191210.7299375,171582.499145833,173720.010708333,181745.739229167,126433.602229167,165482.409145833,173720.010708333,153230.0098125,117087.23825,135503.866083333,99585.2541875,165482.409145833,121385.01425,93402.3804166667,155197.662166667
"lysoPC 22:1"," [M+H]+@3.60",53476.7067916667,13284.17076875,44955.9560208333,17713.37201125,38489.1075625,30346.8276920833,14897.7999666667,44955.9560208333,37264.5128958333,23896.8732708333,31125.6742291667,40094.60165625,50262.1638541667,42164.6219166667,51494.8755833333,16256.69031875,22899.858670625,20146.66125,13955.2876958333,17966.8428285417,7487.6791625,7639.03570520833,12371.68410625,15625.6791254167,12733.7135229167,15069.44705625,17455.5368979167,11988.3043270833,10929.9068270833,15866.414525,20873.1972125,16060.272025,12733.7135229167,20873.1972125,17086.0433333333,16698.2329104167,14132.63154375,10173.5356083333,14685.4924270833,13472.613525,15253.59856375,9807.16972916667,13793.9498520833,9485.70386710417,10804.934955625,9970.67592916667,8064.09285727083,11067.97041875
"lysoPC 22:5"," [M+H]+@1.56",11067.97041875,7487.6791625,9643.41125625,20381.8806229167,9015.43388622917,7897.77755979167,10661.0348708333,10341.8598477708,17086.0433333333,11067.97041875,13617.5047666667,11067.97041875,16918.440138125,13284.17076875,17279.6473875,5781.85667220833,18439.56135,10804.934955625,14357.2209229167,19641.05985625,6712.92034166667,34367.3447854167,9970.67592916667,9970.67592916667,16256.69031875,7160.74577333333,18674.26483125,42164.6219166667,19349.0267854167,8380.37425208333,29689.5431666667,40450.5103958333,15253.59856375,12733.7135229167,21690.7638125,7782.68599375,8851.44019166667,6843.45225833333,10929.9068270833,9970.67592916667,42716.663326875,7897.77755979167,14357.2209229167,12371.68410625,12733.7135229167,14357.2209229167,7160.74577333333,12521.1103520833
"lysoPC 22:6"," [M+H]+@1.28",114033.618104167,37264.5128958333,106572.533145833,114033.618104167,100629.472854167,81845.5188958333,67928.8432916667,112835.511583333,130540.979770833,77177.759875,122747.910791667,146980.069479167,188194.112895833,108870.446270833,176776.171729167,69306.7283541667,160780.199875,124788.458166667,118191.648479167,146980.069479167,77177.759875,157997.2889375,87322.0377916667,66285.647119375,126433.602229167,68491.3312083333,77773.9535833333,237707.7926875,118191.648479167,98488.9984166667,228776.827854167,241913.250604167,121385.01425,142519.639270833,133725.740541667,104200.522958333,118191.648479167,77177.759875,95637.5254583333,99585.2541875,352193.677083333,99585.2541875,198741.263020833,86440.493875,88328.4516041667,104200.522958333,47678.7511041667,157997.2889375
"lysoPC 23:0"," [M+H]+@4.90",83442.3537291667,28196.1858279167,81845.5188958333,41742.3810208333,73548.6860625,90931.5903541667,42716.663326875,74925.1893541667,54641.9437291667,54058.5441875,58418.9196458333,88328.4516041667,74925.1893541667,82524.577875,110340.330791667,65524.2362916667,50898.3501458333,47678.7511041667,30739.0435416667,39680.7247291667,35996.6929583333,28196.1858279167,31125.6742291667,33753.5376708333,29689.5431666667,40450.5103958333,42164.6219166667,32726.7258375,41274.0413958333,45542.9782166667,43935.3072708333,42164.6219166667,39235.1869166667,37264.5128958333,48247.6582083333,29689.5431666667,58418.9196458333,35996.6929583333,41742.3810208333,44412.8627791667,38489.1075625,25967.2039708333,35132.43426875,20652.5832645833,40845.2382083333,42164.6219166667,28943.911,38819.6143145833
"lysoPC 24:0"," [M+H]+@5.37",1539471.70125,404244.566666667,1286642.34677083,501845.069166667,1474755.46979167,1103731.71041667,452582.675208333,1379581.21604167,748741.774375,675131.430625,918030.559791667,1286642.34677083,1139996.43708333,1429079.95854167,1944258.22375,713392.294791667,939173.600416667,918030.559791667,367035.642,850065.198958333,347218.853979167,411683.563208333,547255.891083333,381264.366666667,468410.748333333,429112.1025,631005.036354167,393735.844395833,485608.67625,661084.090833333,713392.294791667,695841.508541667,347218.853979167,537359.801666667,675131.430625,459494.973958333,661084.090833333,404244.566666667,582892.988958333,547255.891083333,509001.631458333,372957.190208333,429112.1025,256699.1536875,429112.1025,444628.601041667,224222.190395833,459494.973958333
"lysoPC 24:1"," [M+H]+@4.42",98488.9984166667,31491.0594625,111575.404125,37669.1065354167,84437.0173333333,69306.7283541667,35518.8674583333,92192.15425,70087.349375,69306.7283541667,81135.794125,101744.752875,90931.5903541667,73548.6860625,97589.85725,42716.663326875,66285.647119375,57840.8919375,29689.5431666667,46681.8105625,20381.8806229167,25194.7908854167,27589.69850625,30346.8276920833,36706.7804583333,31491.0594625,44955.9560208333,31491.0594625,32320.8331875,41742.3810208333,41274.0413958333,43385.1372083333,24856.5608154167,35996.6929583333,42164.6219166667,40845.2382083333,27868.1684854167,21147.9798,24856.5608154167,22899.858670625,26274.7298125,27178.2921166667,28943.911,20381.8806229167,23587.3646729167,22899.858670625,14357.2209229167,22899.858670625
"lysoPC 25:0"," [M+H]+@5.81",55420.7999375,30022.8413104167,53476.7067916667,35518.8674583333,53476.7067916667,77773.9535833333,31491.0594625,59918.9448958333,42716.663326875,38819.6143145833,50898.3501458333,53476.7067916667,42164.6219166667,47125.753125,59918.9448958333,52558.7783958333,51494.8755833333,43385.1372083333,24566.8745625,39235.1869166667,19641.05985625,26274.7298125,33753.5376708333,19891.18345625,26274.7298125,26523.0429802083,29326.2607185417,20381.8806229167,34367.3447854167,43385.1372083333,37669.1065354167,38113.9234583333,21147.9798,31491.0594625,28557.1332383333,30022.8413104167,27178.2921166667,30346.8276920833,26523.0429802083,33253.4282083333,27589.69850625,17713.37201125,28557.1332383333,14897.7999666667,22309.769875,31491.0594625,17713.37201125,27589.69850625
"lysoPC 26:0"," [M+H]+@6.24",31880.2057020833,41742.3810208333,46056.3711902083,28196.1858279167,36706.7804583333,70087.349375,36706.7804583333,45542.9782166667,22665.9946375,29326.2607185417,21690.7638125,25623.082,25194.7908854167,35996.6929583333,32320.8331875,33753.5376708333,45542.9782166667,43935.3072708333,43385.1372083333,41274.0413958333,35132.43426875,36706.7804583333,40845.2382083333,41274.0413958333,30739.0435416667,36706.7804583333,32726.7258375,21147.9798,26801.7846875,35518.8674583333,24240.4216354167,32320.8331875,20381.8806229167,19641.05985625,15866.414525,16456.3332770833,23896.8732708333,33753.5376708333,18217.042298125,26801.7846875,16060.272025,13955.2876958333,19641.05985625,15253.59856375,23896.8732708333,15866.414525,16256.69031875,15469.404285625
"lysoPC 26:1"," [M+H]+@5.42",44955.9560208333,11271.4891083333,38819.6143145833,14542.8062291667,39235.1869166667,23233.8706583333,8679.75186597917,38113.9234583333,23233.8706583333,17966.8428285417,24856.5608154167,30346.8276920833,34367.3447854167,28943.911,37264.5128958333,13284.17076875,18674.26483125,20873.1972125,12521.1103520833,17455.5368979167,7317.37660625,8679.75186597917,10661.0348708333,10341.8598477708,10341.8598477708,9970.67592916667,14132.63154375,7897.77755979167,11451.6989166667,9643.41125625,19115.4117291667,16698.2329104167,7782.68599375,9485.70386710417,10661.0348708333,9015.43388622917,8510.12641710417,7317.37660625,7782.68599375,8239.51337916667,5964.098125,5781.85667220833,6843.45225833333,3702.88476222917,8064.09285727083,5781.85667220833,4431.5801955625,5781.85667220833
"lysoPE 14:0"," [M+H]+@1.13",11451.6989166667,1543.80896666667,8510.12641710417,2105.97961635417,8679.75186597917,3702.88476222917,2956.38965208333,8239.51337916667,4590.27787916667,1543.80896666667,4110.15130833333,6388.55670208333,9188.67001875,5964.098125,11451.6989166667,1104.16017083333,3886.24983541667,2274.71810547917,3152.55378541667,6712.92034166667,2454.35246389583,2454.35246389583,1543.80896666667,1309.33436666667,2105.97961635417,2105.97961635417,1708.96102291667,1309.33436666667,1104.16017083333,2274.71810547917,3152.55378541667,3702.88476222917,593.587647833333,2679.58472916667,593.587647833333,593.587647833333,2454.35246389583,3367.35395625,1309.33436666667,1104.16017083333,593.587647833333,2105.97961635417,892.096423479167,892.096423479167,1708.96102291667,3152.55378541667,3886.24983541667,3367.35395625
"lysoPE 16:0"," [M+H]+@1.68",237707.7926875,101744.752875,271119.96925,111575.404125,204916.895395833,188194.112895833,85167.3830833333,283713.82425,137923.558833333,114033.618104167,121385.01425,184886.350125,179201.971395833,173720.010708333,302650.984854167,106572.533145833,181745.739229167,146980.069479167,78549.2828541667,157997.2889375,74925.1893541667,86440.493875,85167.3830833333,99585.2541875,87322.0377916667,88328.4516041667,104200.522958333,86440.493875,83442.3537291667,100629.472854167,115677.330875,117087.23825,76428.0910858333,121385.01425,137923.558833333,137923.558833333,168578.480083333,99585.2541875,122747.910791667,126433.602229167,101744.752875,82524.577875,117087.23825,89785.6260833333,114033.618104167,107649.473770833,86440.493875,95637.5254583333
"lysoPE 16:0"," [M+Na]+@2.13",10481.4209958333,8851.44019166667,16256.69031875,10804.934955625,11641.3961297917,9643.41125625,11067.97041875,14357.2209229167,10173.5356083333,12208.0570270833,12733.7135229167,11451.6989166667,14357.2209229167,11797.6597133333,14897.7999666667,7487.6791625,11271.4891083333,9807.16972916667,10341.8598477708,11271.4891083333,7782.68599375,4788.84555208333,6571.39565416667,9485.70386710417,8510.12641710417,6226.62668752083,6843.45225833333,4260.46825625,5964.098125,9807.16972916667,11451.6989166667,9188.67001875,13100.4314779167,16918.440138125,16698.2329104167,10481.4209958333,13100.4314779167,11988.3043270833,11797.6597133333,13284.17076875,10804.934955625,6388.55670208333,9643.41125625,10661.0348708333,15469.404285625,15069.44705625,11271.4891083333,15625.6791254167
"lysoPE 16:1"," [M+H]+@1.27",78549.2828541667,19641.05985625,87322.0377916667,29689.5431666667,47678.7511041667,28196.1858279167,13472.613525,57334.1877083333,56134.2555625,35996.6929583333,44412.8627791667,63985.9620833333,52558.7783958333,38819.6143145833,49216.6025833333,15625.6791254167,48247.6582083333,33253.4282083333,17966.8428285417,29326.2607185417,6571.39565416667,11797.6597133333,11641.3961297917,15469.404285625,19891.18345625,13284.17076875,23587.3646729167,14685.4924270833,10661.0348708333,14542.8062291667,16456.3332770833,20381.8806229167,16256.69031875,17455.5368979167,27868.1684854167,22665.9946375,13617.5047666667,13955.2876958333,15469.404285625,18902.8429770833,20652.5832645833,11988.3043270833,19115.4117291667,12208.0570270833,17279.6473875,11797.6597133333,10341.8598477708,17713.37201125
"lysoPE 18:0"," [M+H]+@2.55",256699.1536875,188194.112895833,361526.916875,165482.409145833,302650.984854167,302650.984854167,130540.979770833,330147.239958333,127907.580645833,148761.655333333,144945.939479167,208156.216,208156.216,296712.433125,419871.779375,153230.0098125,296712.433125,211527.645625,117087.23825,237707.7926875,135503.866083333,204916.895395833,176776.171729167,122747.910791667,157997.2889375,130540.979770833,215625.1535625,153230.0098125,155197.662166667,215625.1535625,241913.250604167,198741.263020833,160780.199875,211527.645625,312966.80075,224222.190395833,429112.1025,251937.8936875,237707.7926875,330147.239958333,278186.300458333,198741.263020833,215625.1535625,208156.216,228776.827854167,283713.82425,181745.739229167,204916.895395833
"lysoPE 18:0"," [M+Na]+@2.73",16256.69031875,15963.343275,22175.4624583333,14043.9596197917,19009.127353125,11067.97041875,9970.67592916667,13705.727309375,11988.3043270833,6388.55670208333,9643.41125625,10173.5356083333,10173.5356083333,15866.414525,16456.3332770833,13100.4314779167,18217.042298125,14132.63154375,9353.65248333333,14685.4924270833,10804.934955625,14132.63154375,13955.2876958333,7897.77755979167,7897.77755979167,11451.6989166667,11797.6597133333,11797.6597133333,11169.7297635417,12208.0570270833,11797.6597133333,12920.11145,10732.9849132292,16256.69031875,20652.5832645833,18902.8429770833,23587.3646729167,17086.0433333333,14897.7999666667,19115.4117291667,20018.922353125,13100.4314779167,15069.44705625,17279.6473875,15069.44705625,19891.18345625,20652.5832645833,12371.68410625
"lysoPE 18:0"," [M+Na]+@3.03",593.587647833333,15963.343275,22175.4624583333,14043.9596197917,19009.127353125,11271.4891083333,9807.16972916667,13705.727309375,593.587647833333,6571.39565416667,9485.70386710417,10341.8598477708,10341.8598477708,15625.6791254167,16256.69031875,12920.11145,17966.8428285417,13955.2876958333,9485.70386710417,14897.7999666667,10661.0348708333,13955.2876958333,13793.9498520833,8064.09285727083,7782.68599375,11271.4891083333,11988.3043270833,11641.3961297917,11169.7297635417,12371.68410625,11988.3043270833,13100.4314779167,10732.9849132292,16456.3332770833,20873.1972125,18674.26483125,23233.8706583333,17279.6473875,15069.44705625,19349.0267854167,20018.922353125,13284.17076875,15253.59856375,17455.5368979167,15253.59856375,20146.66125,20873.1972125,12208.0570270833
"lysoPE 18:1"," [M+H]+@1.88",3576552.668125,778100.338125,2780240.528125,939173.600416667,2471398.25833333,2016898.649375,824440.960208333,3064562.81791667,2016898.649375,1379581.21604167,1813130.91208333,2471398.25833333,2264806.68870833,2090641.86958333,2780240.528125,1182930.09916667,1944258.22375,1813130.91208333,1329791.351875,1669430.43279167,731614.670625,675131.430625,824440.960208333,1379581.21604167,1182930.09916667,748741.774375,939173.600416667,631005.036354167,824440.960208333,1139996.43708333,1539471.70125,1429079.95854167,695841.508541667,850065.198958333,778100.338125,824440.960208333,824440.960208333,593920.3375,748741.774375,778100.338125,661084.090833333,593920.3375,713392.294791667,444628.601041667,713392.294791667,509001.631458333,501845.069166667,675131.430625
"lysoPE 18:1"," [M+Na]+@1.92",76428.0910858333,39887.6631927083,81135.794125,41274.0413958333,80481.6275416667,61230.7372083333,43660.2222395833,80481.6275416667,68491.3312083333,62528.8019791667,57334.1877083333,67928.8432916667,69306.7283541667,69306.7283541667,67188.4175833333,57587.5398229167,63370.7477291667,65524.2362916667,49993.4623229167,60452.2882291667,40450.5103958333,27868.1684854167,40450.5103958333,53283.5131770833,40450.5103958333,31880.2057020833,35518.8674583333,35996.6929583333,38819.6143145833,56636.005875,51494.8755833333,53476.7067916667,42716.663326875,36706.7804583333,46056.3711902083,38489.1075625,38819.6143145833,35325.6508635417,90358.60821875,39680.7247291667,24566.8745625,36985.6466770833,43660.2222395833,27868.1684854167,45249.46711875,37669.1065354167,36706.7804583333,37669.1065354167
"lysoPE 18:2"," [M+H]+@1.52",75654.953375,23587.3646729167,82524.577875,38819.6143145833,89785.6260833333,67928.8432916667,27868.1684854167,97589.85725,48247.6582083333,39680.7247291667,54641.9437291667,67188.4175833333,104200.522958333,80481.6275416667,106572.533145833,77177.759875,56636.005875,51494.8755833333,25967.2039708333,42164.6219166667,42164.6219166667,50898.3501458333,38819.6143145833,46681.8105625,33753.5376708333,28196.1858279167,33753.5376708333,31125.6742291667,40845.2382083333,55420.7999375,68491.3312083333,57840.8919375,26523.0429802083,31880.2057020833,38113.9234583333,29326.2607185417,53090.3195625,30739.0435416667,35518.8674583333,51494.8755833333,57334.1877083333,52000.5561458333,18439.56135,40450.5103958333,40094.60165625,49216.6025833333,101744.752875,34367.3447854167
"lysoPE 20:1"," [M+H]+@2.73",50262.1638541667,13617.5047666667,64785.3328333333,14897.7999666667,42164.6219166667,29326.2607185417,7317.37660625,54641.9437291667,33753.5376708333,19349.0267854167,30739.0435416667,48811.9424395833,40094.60165625,35132.43426875,49724.7607916667,14685.4924270833,31491.0594625,23233.8706583333,16256.69031875,24240.4216354167,7160.74577333333,9643.41125625,13100.4314779167,16456.3332770833,15625.6791254167,14897.7999666667,19349.0267854167,13284.17076875,8380.37425208333,15625.6791254167,22899.858670625,21147.9798,9970.67592916667,25194.7908854167,20146.66125,14132.63154375,15069.44705625,9643.41125625,18902.8429770833,10341.8598477708,17279.6473875,9015.43388622917,11641.3961297917,9807.16972916667,13284.17076875,9188.67001875,10481.4209958333,8851.44019166667
"lysoPE 20:2"," [M+H]+@2.12",13793.9498520833,2679.58472916667,13472.613525,5205.36422291667,9643.41125625,8510.12641710417,1309.33436666667,10481.4209958333,8064.09285727083,3702.88476222917,7782.68599375,10804.934955625,8380.37425208333,13617.5047666667,13472.613525,5563.45152708333,5037.02621591667,4431.5801955625,5781.85667220833,4110.15130833333,3367.35395625,4260.46825625,6388.55670208333,5964.098125,2814.290358875,3533.26275416667,5363.15487083333,2105.97961635417,3886.24983541667,6571.39565416667,6074.6298875,9485.70386710417,2814.290358875,3152.55378541667,3702.88476222917,2105.97961635417,3367.35395625,2814.290358875,4590.27787916667,3702.88476222917,4110.15130833333,4260.46825625,4788.84555208333,2274.71810547917,5037.02621591667,4110.15130833333,3367.35395625,4260.46825625
"lysoPE 20:3"," [M+H]+@1.70",14542.8062291667,5363.15487083333,24566.8745625,5687.5228625,10481.4209958333,6712.92034166667,5205.36422291667,10173.5356083333,14685.4924270833,892.096423479167,10929.9068270833,16456.3332770833,4431.5801955625,12521.1103520833,13793.9498520833,3533.26275416667,13472.613525,8239.51337916667,11067.97041875,11067.97041875,5363.15487083333,5687.5228625,6712.92034166667,7487.6791625,3702.88476222917,3367.35395625,5037.02621591667,6388.55670208333,5687.5228625,6712.92034166667,10661.0348708333,11988.3043270833,5205.36422291667,5205.36422291667,6226.62668752083,1708.96102291667,6226.62668752083,4260.46825625,6712.92034166667,5687.5228625,4260.46825625,2274.71810547917,5363.15487083333,4110.15130833333,4788.84555208333,5037.02621591667,2956.38965208333,7782.68599375
"lysoPE 20:4"," [M+H]+@1.38",108870.446270833,30739.0435416667,99585.2541875,56636.005875,92192.15425,74338.4274791667,29689.5431666667,105478.261166667,73548.6860625,53090.3195625,76428.0910858333,102812.893875,99585.2541875,72765.470375,107649.473770833,40845.2382083333,92192.15425,76428.0910858333,44955.9560208333,66285.647119375,40845.2382083333,60452.2882291667,49216.6025833333,48247.6582083333,46056.3711902083,32726.7258375,46681.8105625,52558.7783958333,42716.663326875,48811.9424395833,70833.587375,76428.0910858333,45542.9782166667,44955.9560208333,56636.005875,40094.60165625,48811.9424395833,28943.911,48247.6582083333,37264.5128958333,49724.7607916667,29689.5431666667,40845.2382083333,38489.1075625,41742.3810208333,47678.7511041667,31125.6742291667,46056.3711902083
"lysoPE 22:1"," [M+H]+@3.62",48811.9424395833,10929.9068270833,52000.5561458333,13284.17076875,41274.0413958333,24566.8745625,9485.70386710417,44412.8627791667,29689.5431666667,15253.59856375,27589.69850625,31491.0594625,38819.6143145833,36301.3078958333,42716.663326875,16060.272025,28943.911,25623.082,16456.3332770833,20146.66125,8851.44019166667,11067.97041875,14542.8062291667,14685.4924270833,11067.97041875,11067.97041875,16918.440138125,9970.67592916667,12521.1103520833,16256.69031875,24566.8745625,21690.7638125,15625.6791254167,20652.5832645833,17279.6473875,17279.6473875,15253.59856375,12371.68410625,16456.3332770833,16060.272025,17713.37201125,16256.69031875,13100.4314779167,6976.185739625,14897.7999666667,10481.4209958333,8679.75186597917,10661.0348708333
"lysoPE 22:4"," [M+H]+@1.90",73548.6860625,18217.042298125,77773.9535833333,27589.69850625,65524.2362916667,58418.9196458333,19349.0267854167,75654.953375,70833.587375,35132.43426875,60452.2882291667,72765.470375,72765.470375,61230.7372083333,81845.5188958333,24566.8745625,78549.2828541667,67928.8432916667,38113.9234583333,59918.9448958333,28196.1858279167,29689.5431666667,35996.6929583333,50262.1638541667,32320.8331875,27868.1684854167,46056.3711902083,26274.7298125,33753.5376708333,47678.7511041667,66285.647119375,66285.647119375,15469.404285625,19891.18345625,21420.783355625,19349.0267854167,17279.6473875,14897.7999666667,24240.4216354167,20652.5832645833,17966.8428285417,15469.404285625,21690.7638125,8239.51337916667,17086.0433333333,15625.6791254167,18439.56135,17279.6473875
"lysoPE 22:5"," [M+H]+@1.56",30739.0435416667,13472.613525,37669.1065354167,18439.56135,26274.7298125,32726.7258375,14542.8062291667,38819.6143145833,28943.911,19641.05985625,24566.8745625,25967.2039708333,31125.6742291667,30739.0435416667,33253.4282083333,13793.9498520833,27868.1684854167,18902.8429770833,10173.5356083333,16060.272025,8064.09285727083,21690.7638125,14357.2209229167,12733.7135229167,14542.8062291667,9353.65248333333,23233.8706583333,22665.9946375,14542.8062291667,12733.7135229167,22041.1550416667,21420.783355625,14132.63154375,10661.0348708333,12371.68410625,10929.9068270833,10481.4209958333,8851.44019166667,14542.8062291667,9188.67001875,37264.5128958333,5964.098125,9485.70386710417,8851.44019166667,8239.51337916667,9485.70386710417,7487.6791625,17966.8428285417
"lysoPE 22:6"," [M+H]+@1.30",124788.458166667,45542.9782166667,124788.458166667,80481.6275416667,106572.533145833,82524.577875,53090.3195625,119817.908875,105478.261166667,68491.3312083333,92192.15425,118191.648479167,151226.822979167,94455.8167916667,137923.558833333,63370.7477291667,121385.01425,90931.5903541667,62528.8019791667,80481.6275416667,53090.3195625,81135.794125,66285.647119375,61941.7941666667,63370.7477291667,43385.1372083333,60452.2882291667,101744.752875,72765.470375,77177.759875,129259.268333333,124788.458166667,66285.647119375,75654.953375,94455.8167916667,63370.7477291667,67928.8432916667,42716.663326875,62528.8019791667,60452.2882291667,142519.639270833,56636.005875,80481.6275416667,51494.8755833333,63370.7477291667,63985.9620833333,35132.43426875,63370.7477291667
"lysoPE 22:6"," [M+Na]+@1.34",4788.84555208333,4260.46825625,4590.27787916667,5363.15487083333,6226.62668752083,4260.46825625,2274.71810547917,4110.15130833333,5781.85667220833,4431.5801955625,3702.88476222917,5037.02621591667,6571.39565416667,5205.36422291667,8851.44019166667,3702.88476222917,5781.85667220833,3702.88476222917,4431.5801955625,4590.27787916667,3886.24983541667,5964.098125,3533.26275416667,3367.35395625,3152.55378541667,2814.290358875,2105.97961635417,5781.85667220833,4590.27787916667,4110.15130833333,4788.84555208333,5687.5228625,4110.15130833333,4431.5801955625,4590.27787916667,5781.85667220833,4431.5801955625,4431.5801955625,3533.26275416667,2679.58472916667,7639.03570520833,6843.45225833333,5964.098125,4431.5801955625,5563.45152708333,6388.55670208333,2679.58472916667,3533.26275416667
"lysoPE 24:1"," [M+H]+@4.53",18217.042298125,8510.12641710417,19641.05985625,7317.37660625,17279.6473875,16456.3332770833,7639.03570520833,17455.5368979167,9807.16972916667,10804.934955625,12208.0570270833,14542.8062291667,11641.3961297917,13955.2876958333,21420.783355625,9643.41125625,11067.97041875,10341.8598477708,7487.6791625,9353.65248333333,4431.5801955625,5363.15487083333,7639.03570520833,7639.03570520833,6571.39565416667,8064.09285727083,11451.6989166667,7639.03570520833,7317.37660625,10804.934955625,9353.65248333333,12521.1103520833,9485.70386710417,13100.4314779167,14132.63154375,11067.97041875,13284.17076875,10929.9068270833,11988.3043270833,14542.8062291667,13617.5047666667,9643.41125625,7897.77755979167,6388.55670208333,8380.37425208333,8239.51337916667,8239.51337916667,9015.43388622917
"lysoPE 24:4"," [M+H]+@2.68",17455.5368979167,3702.88476222917,20652.5832645833,4260.46825625,17455.5368979167,13955.2876958333,4788.84555208333,16256.69031875,13100.4314779167,6226.62668752083,9353.65248333333,22665.9946375,12920.11145,19349.0267854167,17966.8428285417,6712.92034166667,19115.4117291667,15866.414525,10661.0348708333,17279.6473875,11988.3043270833,10481.4209958333,12733.7135229167,16698.2329104167,8679.75186597917,6712.92034166667,13284.17076875,7317.37660625,7897.77755979167,15253.59856375,11641.3961297917,17086.0433333333,6388.55670208333,5363.15487083333,8380.37425208333,5205.36422291667,7639.03570520833,7639.03570520833,5205.36422291667,8064.09285727083,4788.84555208333,5037.02621591667,4431.5801955625,3533.26275416667,7487.6791625,5205.36422291667,5205.36422291667,6976.185739625
