"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334"
"PE 37:4; [M-H]-@6.09",74075.5712916667,90024.6563125,68262.4779395833,30780.1824541667,77287.1863333333,65257.8955104167,65257.8955104167,37963.1421416667,51170.9351666667,62644.5732291667,33783.529375,45435.5450645833,46848.1183875,34272.9579166667,56247.3745229167,24957.6777895833,46245.3720041667,64435.3765833333,184323.375979167,84271.9506875,65257.8955104167,87308.9777083333,72002.8937520833,80107.6354791667,122728.9881875,70009.0241604167,62644.5732291667,50484.2317708333,81333.9621666667,117405.670854167,49580.3464375,76073.9130708333,117405.670854167,44106.5843541667,66261.228125,74996.0993333333,50484.2317708333,48459.23671875,49090.8447895833,45435.5450645833,61855.178625,70976.9742520833,64435.3765833333,52740.4624791667,87308.9777083333,96377.3199354167,80107.6354791667,69145.9673541667
"PE 37:4; [M-H]-@6.71",2088337.28770833,1964354.9125,1706569.74416667,2088337.28770833,1830650.47,2088337.28770833,2159448.32458333,2687882.2675,2499539.9075,914925.497708333,1291242.88020833,1456361.621875,2159448.32458333,1706569.74416667,2026431.038125,1456361.621875,1364536.93625,1605606.55229167,2312636.64416667,1706569.74416667,1763450.82770833,2687882.2675,1549467.01666667,1830650.47,2026431.038125,2312636.64416667,1897157.87395833,2908437.58625,2908437.58625,3527752.49791667,3322214.69583333,3176441.76875,3771561.5875,2312636.64416667,1646007.86375,2088337.28770833,2026431.038125,3322214.69583333,3527752.49791667,3322214.69583333,2809039.98,3176441.76875,3031542.265,2026431.038125,1364536.93625,1897157.87395833,3031542.265,2593109.39791667
"PE 37:5; [M-H]-@6.23",574046.247708333,599332.619166667,586214.275,371062.993958333,971522.090625,735324.4675,509758.529583333,340640.225416667,625405.669583333,468758.245625,387158.839208333,450922.884583333,509758.529583333,322958.2921875,509758.529583333,426501.326166667,409992.590916667,717972.392083333,1036249.00125,946828.742708333,659616.864166667,542487.388958333,552741.421875,681678.109791667,817994.048958333,417952.228333333,315762.1311875,241366.222729167,599332.619166667,817994.048958333,378455.299791667,387158.839208333,519464.5,542487.388958333,563536.71375,701851.745625,434968.851875,409992.590916667,450922.884583333,417952.228333333,563536.71375,599332.619166667,426501.326166667,659616.864166667,717972.392083333,681678.109791667,519464.5,371062.993958333
"PE 37:6; [M-H]-@5.97",274616.789916667,340640.225416667,478623.983958333,310098.294125,509758.529583333,574046.247708333,279384.545583333,586214.275,225641.215229167,450922.884583333,358678.690270833,303919.4088125,468758.245625,199089.715852083,253073.961729167,175812.062972917,195279.97075,279384.545583333,118799.049777083,286032.253666667,151134.420270833,387158.839208333,297574.1365625,352728.328229167,335534.321020833,532078.908541667,417952.228333333,770177.019583333,460468.9915625,519464.5,499316.143854167,310098.294125,417952.228333333,519464.5,468758.245625,279384.545583333,499316.143854167,443203.719166667,303919.4088125,478623.983958333,519464.5,409992.590916667,364104.8544375,499316.143854167,279384.545583333,542487.388958333,599332.619166667,286032.253666667
"PE 38:1; [M-H]-@7.29",322958.2921875,542487.388958333,195279.97075,532078.908541667,426501.326166667,184323.375979167,263801.6485625,216098.346395833,156846.742279167,499316.143854167,335534.321020833,717972.392083333,175812.062972917,335534.321020833,387158.839208333,263801.6485625,387158.839208333,586214.275,770177.019583333,268557.622985417,608883.827083333,426501.326166667,1062120.12895833,770177.019583333,378455.299791667,315762.1311875,310098.294125,450922.884583333,220406.684645833,159390.5331875,352728.328229167,468758.245625,347286.614791667,258789.519647917,297574.1365625,717972.392083333,364104.8544375,478623.983958333,552741.421875,364104.8544375,443203.719166667,310098.294125,599332.619166667,426501.326166667,1062120.12895833,371062.993958333,450922.884583333,735324.4675
"PE 38:2; [M-H]-@6.85",340640.225416667,443203.719166667,199089.715852083,417952.228333333,417952.228333333,263801.6485625,402517.978541667,279384.545583333,417952.228333333,258789.519647917,315762.1311875,335534.321020833,258789.519647917,443203.719166667,378455.299791667,468758.245625,509758.529583333,303919.4088125,946828.742708333,450922.884583333,489236.096458333,322958.2921875,509758.529583333,532078.908541667,468758.245625,542487.388958333,499316.143854167,315762.1311875,409992.590916667,735324.4675,394302.1925,347286.614791667,426501.326166667,335534.321020833,358678.690270833,499316.143854167,489236.096458333,426501.326166667,478623.983958333,468758.245625,387158.839208333,417952.228333333,347286.614791667,409992.590916667,460468.9915625,509758.529583333,402517.978541667,443203.719166667
"PE 38:2; [M-H]-@7.51",2809039.98,5374473.0125,3031542.265,4687422.81041667,1897157.87395833,2908437.58625,3322214.69583333,4453059.93958333,3031542.265,4211532.25416667,4687422.81041667,4687422.81041667,2908437.58625,3527752.49791667,4211532.25416667,4211532.25416667,5078814.51041667,4211532.25416667,2088337.28770833,4211532.25416667,3771561.5875,5374473.0125,5374473.0125,4687422.81041667,5078814.51041667,1549467.01666667,2026431.038125,3771561.5875,2687882.2675,2312636.64416667,5078814.51041667,5374473.0125,4453059.93958333,4211532.25416667,5374473.0125,3031542.265,5078814.51041667,5713811.91458333,7657607.915,5078814.51041667,5713811.91458333,4687422.81041667,5374473.0125,3771561.5875,4687422.81041667,5374473.0125,5078814.51041667,8445744.9375
"PE 38:3; [M-H]-@6.40",172415.280375,156846.742279167,172415.280375,167513.650958333,310098.294125,130383.769395833,147185.30411875,122728.9881875,167513.650958333,134936.058039583,112252.899477083,167513.650958333,159390.5331875,263801.6485625,211219.880875,279384.545583333,258789.519647917,151134.420270833,199089.715852083,199089.715852083,236216.932041667,154123.848508333,203395.012791667,292465.537291667,322958.2921875,151134.420270833,117405.670854167,48459.23671875,203395.012791667,191331.8858125,52740.4624791667,156846.742279167,126502.606604167,211219.880875,130383.769395833,139303.953916667,195279.97075,159390.5331875,124640.760897917,207599.025997917,195279.97075,175812.062972917,151134.420270833,162225.8261875,184323.375979167,154123.848508333,159390.5331875,90024.6563125
"PE 38:3; [M-H]-@7.24",11952768.4645833,8861371.25,8009773.27083333,6650179.22291667,6292932.0375,7342246.86041667,7657607.915,7342246.86041667,7657607.915,5713811.91458333,8861371.25,8861371.25,8009773.27083333,9274637.10416667,8861371.25,5713811.91458333,5944856.20208333,6292932.0375,8009773.27083333,6292932.0375,8861371.25,7342246.86041667,8861371.25,3946360.315,5713811.91458333,5944856.20208333,7006816.625,7657607.915,6650179.22291667,7006816.625,7657607.915,8445744.9375,7657607.915,6650179.22291667,8009773.27083333,10480768.4375,10480768.4375,9274637.10416667,11952768.4645833,6650179.22291667,7342246.86041667,8445744.9375,11952768.4645833,7342246.86041667,6292932.0375,7006816.625,9753526.89583333,8861371.25
"PE 38:4; [M-H]-@6.92",59429763.3541667,53162177.3125,53162177.3125,59429763.3541667,53162177.3125,59429763.3541667,53162177.3125,59429763.3541667,59429763.3541667,53162177.3125,53162177.3125,53162177.3125,59429763.3541667,59429763.3541667,53162177.3125,43609954.2916667,59429763.3541667,53162177.3125,53162177.3125,53162177.3125,43609954.2916667,43609954.2916667,53162177.3125,53162177.3125,53162177.3125,59429763.3541667,53162177.3125,53162177.3125,53162177.3125,53162177.3125,53162177.3125,59429763.3541667,59429763.3541667,53162177.3125,59429763.3541667,53162177.3125,59429763.3541667,59429763.3541667,59429763.3541667,53162177.3125,53162177.3125,53162177.3125,53162177.3125,53162177.3125,53162177.3125,53162177.3125,53162177.3125,53162177.3125
