"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334"
"SM 40:0"," [M]+@7.93",1966666.62875,2105446.74770833,1703774.20270833,1922479.02354167,1575483.55375,1703774.20270833,1703774.20270833,1831782.4375,2105446.74770833,1437668.99820833,2012415.680625,2166483.216875,1966666.62875,1403471.98583333,1185863.28125,825786.844791667,1575483.55375,1661826.45708333,1831782.4375,1703774.20270833,1503270.43833333,2105446.74770833,1794788.13785417,1437668.99820833,1469813.50041667,1794788.13785417,1922479.02354167,2969030.90833333,2218403.538125,2012415.680625,2630454.799375,2969030.90833333,2514590.8375,2330468.18354167,2514590.8375,2630454.799375,2012415.680625,2058592.754375,2447221.90041667,2630454.799375,1876953.28125,2378004.85895833,2378004.85895833,2630454.799375,1661826.45708333,2330468.18354167,2702615.30833333,2702615.30833333
"SM 40:1"," [M]+@7.67",20143353.09375,34429814.625,21119103.5416667,27570412.8333333,18815500.5395833,27570412.8333333,27570412.8333333,29951906.3125,31235001.2291667,21119103.5416667,27570412.8333333,24064323.6458333,27570412.8333333,25633624.8958333,20143353.09375,9304423.95625,20143353.09375,27570412.8333333,21683697.5833333,21683697.5833333,21683697.5833333,42557661.9375,24064323.6458333,17322521.16875,16069104.2770833,26639806.4791667,22516614.3541667,32923607.3958333,31235001.2291667,27570412.8333333,39063804.8333333,39063804.8333333,34429814.625,29951906.3125,31235001.2291667,31235001.2291667,26639806.4791667,29951906.3125,32923607.3958333,36589211.8958333,28708610.9375,39063804.8333333,34429814.625,32923607.3958333,18815500.5395833,32923607.3958333,39063804.8333333,39063804.8333333
"SM 40:1"," [M+Na]+@7.72",207030.364104167,239866.185,216337.379395833,168454.628916667,216337.379395833,161375.709083333,170742.833791667,165236.349791667,245794.828541667,140934.707875,127900.660479167,205250.092645833,133741.036666667,161375.709083333,157530.846895833,96382.5594375,185539.464520833,205250.092645833,185539.464520833,228379.897395833,212835.157083333,195306.731166667,269992.248958333,231540.946,207030.364104167,332265.799541667,130738.621270833,176284.2899375,259738.714166667,608026.225625,183567.370916667,237110.687416667,212835.157083333,248330.808395833,165236.349791667,188368.1531875,248330.808395833,185539.464520833,222724.331208333,263626.953958333,222724.331208333,296277.1863125,280419.571875,200137.63291875,181971.252041667,307558.430791667,239866.185,180189.547083333
"SM 40:2"," [M]+@7.23",5965432.52583333,3297044.77145833,7851280.475,4240686.91270833,4240686.91270833,6360992.21458333,5301414.23125,6146151.88291667,6360992.21458333,4366321.65,4457174.5875,4457174.5875,5820531.055,3916730.53729167,4727666.13291667,1831782.4375,2829552.03125,4727666.13291667,3745680.86541667,4240686.91270833,3916730.53729167,3831395.5775,3589949.93333333,2630454.799375,2757027.06375,3745680.86541667,2378004.85895833,6146151.88291667,5655515.28125,4240686.91270833,6146151.88291667,4366321.65,4240686.91270833,4038338.64895833,3589949.93333333,4366321.65,3122600.9125,3364806.57541667,3216372.17666667,4038338.64895833,3511848.40833333,3916730.53729167,5301414.23125,4137693.61458333,2969030.90833333,3122600.9125,3446408.62854167,3916730.53729167
"SM 41:0"," [M+Na]+@8.18",49516.796725,43449.1233958333,58134.21025,44162.0178125,64478.1784166667,55444.2193541667,60214.3088354167,38487.0333208333,63696.1643375,33229.8076666667,40522.6794583333,36587.5545333333,57018.5526041667,37669.7818354167,53000.0483541667,71443.2747291667,59189.7479583333,66545.5362708333,68978.1506041667,59189.7479583333,87865.2452708333,69704.9708958333,67747.4288125,67062.2023958333,61832.124,68385.1153125,88898.721875,46764.6124166667,63696.1643375,60661.0993125,59189.7479583333,73577.7543125,49182.1519375,49182.1519375,50392.7805833333,55444.2193541667,51825.1675,61206.8063333333,54933.5999166667,37669.7818354167,33884.0157104167,67747.4288125,67062.2023958333,70793.0847708333,54933.5999166667,55978.3058229167,69704.9708958333,38089.6647916667
"SM 41:1"," [M]+@7.91",15346986.3791667,21683697.5833333,15346986.3791667,13236172.8583333,12166443.9208333,15346986.3791667,16069104.2770833,20143353.09375,14722169.1104167,11453645.4258333,16597529.8541667,15346986.3791667,18815500.5395833,16597529.8541667,18047638.625,14722169.1104167,11453645.4258333,17322521.16875,16597529.8541667,16069104.2770833,18047638.625,26639806.4791667,15346986.3791667,16069104.2770833,14722169.1104167,13789544.6375,21683697.5833333,29951906.3125,18047638.625,11038143.1522917,24064323.6458333,19536481.5583333,19536481.5583333,14259979.2229167,15346986.3791667,11038143.1522917,11453645.4258333,20143353.09375,18047638.625,16597529.8541667,8212291.17291667,20143353.09375,24064323.6458333,21119103.5416667,15346986.3791667,19536481.5583333,28708610.9375,24064323.6458333
"SM 41:1"," [M+Na]+@8.01",580724.166875,608026.225625,608026.225625,422658.847291667,633098.877666667,522700.307916667,498743.636875,543901.263791667,573064.356708333,516650.663770833,456173.3075,428660.119354167,492268.004458333,492268.004458333,543901.263791667,655461.91625,528776.66375,615147.136666667,633098.877666667,550701.4945,668877.216666667,422658.847291667,760910.339791667,749885.030625,749885.030625,587619.085,498743.636875,580724.166875,563971.843958333,725598.588333333,441648.646625,573064.356708333,436596.567083333,563971.843958333,536572.832708333,522700.307916667,410057.990395833,436596.567083333,510970.744375,550701.4945,365470.947354167,563971.843958333,528776.66375,436596.567083333,742218.75375,594842.338770833,505749.395,385925.4746875
"SM 41:2"," [M]+@7.51",4038338.64895833,3034334.67083333,4566833.52125,2702615.30833333,3589949.93333333,3670709.625,2630454.799375,3589949.93333333,3034334.67083333,2105446.74770833,2757027.06375,2570746.85208333,3297044.77145833,3122600.9125,3297044.77145833,2757027.06375,2012415.680625,3916730.53729167,3446408.62854167,3216372.17666667,3831395.5775,3446408.62854167,3446408.62854167,4038338.64895833,3364806.57541667,3122600.9125,5820531.055,7079374.725,3831395.5775,1966666.62875,4137693.61458333,2702615.30833333,2969030.90833333,2570746.85208333,2630454.799375,2570746.85208333,1751977.68125,2702615.30833333,2166483.216875,2330468.18354167,1437668.99820833,3364806.57541667,3589949.93333333,3364806.57541667,3216372.17666667,2829552.03125,3364806.57541667,2279351.081875
"SM 41:2"," [M+Na]+@7.55",96382.5594375,68385.1153125,84577.2832708333,51825.1675,109280.428791667,61832.124,45489.1891875,60214.3088354167,42057.9943770833,46438.342625,42523.0103958333,47170.469591875,55444.2193541667,53471.7117916667,64478.1784166667,106170.603875,50392.7805833333,70793.0847708333,75717.1281666667,89687.4014375,108033.138,61832.124,77957.8695416667,88898.721875,113892.5068125,111670.144916667,90607.3503541667,59189.7479583333,100740.069520833,122037.462229167,58134.21025,54056.9692291667,54933.5999166667,53000.0483541667,51388.8026666667,54933.5999166667,47170.469591875,29450.0392083333,32866.1555895833,27550.7279166667,44578.6333958333,84577.2832708333,50392.7805833333,73577.7543125,93946.0163125,69704.9708958333,62369.4054791667,36587.5545333333
"SM 42:0"," [M]+@7.74",35524.23825,20875.6935022917,24393.3212729167,29762.113875,28004.9006875,15760.8227958333,26392.5756875,13299.2098845833,21293.78144375,27313.3729041667,33884.0157104167,22826.97823125,17811.1429791667,7547.3915625,11472.6489708333,48282.8317916667,9449.60004583333,17147.08530625,40902.67475,19195.0620604167,14802.1219791667,28576.6310625,20875.6935022917,21639.46958125,16830.5199791667,26129.4248958333,76601.1022291667,15226.0996875,19916.7310125,5981.458525,28284.1939166667,28004.9006875,19916.7310125,20125.730675,29450.0392083333,40902.67475,23723.6795208333,18729.967825,19916.7310125,6683.639894375,19697.8504458333,23533.94505,14665.7700833333,46764.6124166667,24153.4036875,10753.284748125,28284.1939166667,17670.5568625
"SM 42:0"," [M+Na]+@7.85",17488.1589520833,18207.3656583333,13450.87329375,12571.7110729167,16135.3973,13002.3994166667,11472.6489708333,6990.41404583333,10637.4816333333,24843.3131041667,23723.6795208333,16505.2879327083,18207.3656583333,12237.1612479167,14064.3896629167,25113.4200666667,11063.55991875,13161.08619375,24625.9173416667,13161.08619375,19352.8614958333,19352.8614958333,15760.8227958333,15108.266075,23723.6795208333,19916.7310125,31193.7376458333,21096.0139166667,19033.5081041667,8301.19985645833,21920.385375,17811.1429791667,16998.62016875,15945.6565854167,20327.2089354167,22145.0118125,18729.967825,13726.38215625,13894.24385,3812.95717958333,17488.1589520833,14970.1396020833,16505.2879327083,18729.967825,19522.6154833333,16665.4843910417,19033.5081041667,13161.08619375
"SM 42:1"," [M]+@8.19",11038143.1522917,15346986.3791667,12166443.9208333,11453645.4258333,8893685.39375,9755597.76458333,12709726.8291667,13789544.6375,14259979.2229167,10616635.0145833,12709726.8291667,11038143.1522917,11038143.1522917,14722169.1104167,10616635.0145833,10217298.9270833,10217298.9270833,13789544.6375,12166443.9208333,11453645.4258333,10616635.0145833,18047638.625,12166443.9208333,10616635.0145833,10616635.0145833,8563532.54791667,16597529.8541667,21683697.5833333,9755597.76458333,4457174.5875,16069104.2770833,16597529.8541667,8212291.17291667,8563532.54791667,12166443.9208333,8893685.39375,8212291.17291667,16069104.2770833,14259979.2229167,10217298.9270833,5965432.52583333,10616635.0145833,18047638.625,15346986.3791667,11038143.1522917,11453645.4258333,18815500.5395833,21683697.5833333
"SM 42:1"," [M+Na]+@7.86",43119.4267291667,17147.08530625,39748.0320229167,26392.5756875,38089.6647916667,15945.6565854167,18207.3656583333,17313.33044375,36587.5545333333,26685.7790208333,24625.9173416667,16310.5423083333,15760.8227958333,23317.4961395833,20669.3788041667,49182.1519375,26392.5756875,36587.5545333333,791644.8413125,34222.3254291667,19522.6154833333,12237.1612479167,932383.674083333,869496.868979167,772608.6589375,43449.1233958333,50847.8725833333,11063.55991875,28816.2794666667,19352.8614958333,15382.4757354167,13299.2098845833,26392.5756875,24393.3212729167,20125.730675,26685.7790208333,516650.663770833,12237.1612479167,9149.34139770833,6121.53180916667,24153.4036875,20875.6935022917,16830.5199791667,32866.1555895833,34538.0009583333,19033.5081041667,22616.5221875,9312.20374791667
"SM 42:1"," [M+Na]+@8.22",696936.794166667,782021.97,742218.75375,516650.663770833,685782.794166667,624597.731041667,640626.087083333,655461.91625,655461.91625,543901.263791667,536572.832708333,615147.136666667,543901.263791667,633098.877666667,733277.282333333,782021.97,663859.14625,791644.8413125,782021.97,733277.282333333,772608.6589375,663859.14625,946931.031041667,884037.740208333,782021.97,601636.134770833,615147.136666667,640626.087083333,594842.338770833,633098.877666667,492268.004458333,601636.134770833,404398.493333333,550701.4945,522700.307916667,608026.225625,522700.307916667,580724.166875,647497.816875,647497.816875,471412.009375,714517.299583333,676032.642291667,676032.642291667,869496.868979167,725598.588333333,601636.134770833,543901.263791667
"SM 42:2"," [M]+@6.35",6831.30403583333,4213.114564375,6259.24568104167,4327.43820166667,11596.2838854167,4213.114564375,4867.73271895833,3644.90870729167,5714.38435125,3245.77610041667,1406.59453645833,6259.24568104167,4867.73271895833,2364.36149895833,3644.90870729167,5431.01512395833,6368.70267958333,8024.2740125,5113.66155583333,2916.834590625,2364.36149895833,2623.87670645833,4576.24626604167,7425.269565625,10637.4816333333,13579.1422708333,2121.26349979167,1757.67768041667,3644.90870729167,4461.60743229167,3519.77838375,5431.01512395833,6368.70267958333,3088.31183833333,3245.77610041667,2492.598911875,6683.639894375,1941.58446208333,1406.59453645833,2364.36149895833,3245.77610041667,10470.9626208333,4749.57910291667,8024.2740125,3644.90870729167,1033.30628541667,2763.48843541667,1941.58446208333
"SM 42:2"," [M]+@7.69",24064323.6458333,16069104.2770833,21683697.5833333,17322521.16875,24801394.25,20143353.09375,18047638.625,24801394.25,19536481.5583333,18815500.5395833,18047638.625,18047638.625,23256463.9229167,24064323.6458333,21119103.5416667,29951906.3125,16597529.8541667,19536481.5583333,18047638.625,17322521.16875,20143353.09375,15346986.3791667,16069104.2770833,20143353.09375,18047638.625,22516614.3541667,28708610.9375,21119103.5416667,21119103.5416667,11453645.4258333,15346986.3791667,12709726.8291667,13236172.8583333,15346986.3791667,16597529.8541667,16069104.2770833,9304423.95625,14722169.1104167,9755597.76458333,11453645.4258333,10217298.9270833,16069104.2770833,10217298.9270833,16597529.8541667,21119103.5416667,15346986.3791667,18047638.625,8563532.54791667
"SM 42:2"," [M+Na]+@7.75",231540.946,143811.099270833,269992.248958333,139219.2994375,300258.1775,222724.331208333,119485.529083333,163269.9201875,231540.946,159275.822979167,94730.1410208333,115087.080233333,150585.3229375,157530.846895833,180189.547083333,398215.871,239866.185,183567.370916667,155252.117229167,210241.908791667,228379.897395833,93105.01275,222724.331208333,286458.6004375,257249.397104167,269992.248958333,216337.379395833,124789.6565625,200137.63291875,292958.7354375,76601.1022291667,92241.2893958333,100740.069520833,153323.423833333,103932.473791667,150585.3229375,153323.423833333,107130.95575,94730.1410208333,93946.0163125,111670.144916667,140934.707875,89687.4014375,150585.3229375,231540.946,142458.392583333,120813.5221875,50847.8725833333
"SM 42:4"," [M]+@6.92",36311.08958125,35524.23825,60661.0993125,23050.0030583333,40179.6011458333,41326.721875,25113.4200666667,31193.7376458333,29220.6867291667,40522.6794583333,24393.3212729167,26972.9900625,25594.5102708333,24625.9173416667,23317.4961395833,77957.8695416667,24393.3212729167,39263.0399625,38822.9027708333,45925.7530416667,36311.08958125,30032.3190041667,27550.7279166667,41638.97925,29220.6867291667,35177.5056458333,40902.67475,46438.342625,43449.1233958333,71443.2747291667,37669.7818354167,34222.3254291667,36587.5545333333,46438.342625,26972.9900625,46438.342625,26685.7790208333,30614.2592604167,28816.2794666667,27791.6515625,42057.9943770833,31193.7376458333,35177.5056458333,45489.1891875,36045.0457083333,26972.9900625,26392.5756875,26129.4248958333
"SM 42:4"," [M]+@7.71",181971.252041667,222724.331208333,195306.731166667,166944.870916667,212835.157083333,136445.227458333,165236.349791667,151788.654625,225865.290833333,133741.036666667,132221.413625,180189.547083333,143811.099270833,143811.099270833,148656.335833333,91267.0604375,177867.150979167,197902.64975,159275.822979167,216337.379395833,202561.782458333,168454.628916667,228379.897395833,222724.331208333,205250.092645833,303824.284791667,124789.6565625,151788.654625,231540.946,492268.004458333,172576.3846875,212835.157083333,207030.364104167,225865.290833333,151788.654625,180189.547083333,303824.284791667,165236.349791667,225865.290833333,242685.963270833,200137.63291875,277420.449958333,225865.290833333,195306.731166667,170742.833791667,280419.571875,219410.28,157530.846895833
"SM 42:5"," [M]+@6.59",37669.7818354167,26129.4248958333,32866.1555895833,7843.24409583333,86100.349,19522.6154833333,6990.41404583333,8682.4191375,16310.5423083333,36311.08958125,16665.4843910417,19195.0620604167,38822.9027708333,11063.55991875,13450.87329375,19916.7310125,13450.87329375,35816.3162291667,35177.5056458333,47170.469591875,54408.5441666667,28004.9006875,13450.87329375,21920.385375,23317.4961395833,11063.55991875,6259.24568104167,11777.23007875,58134.21025,39748.0320229167,10753.284748125,7697.18435458333,8820.81390208333,22616.5221875,26129.4248958333,38089.6647916667,13450.87329375,5266.40966041667,4576.24626604167,7843.24409583333,10924.6485541667,38487.0333208333,25376.74891875,40902.67475,30032.3190041667,17670.5568625,12571.7110729167,11777.23007875
"SM 43:1"," [M]+@8.46",624597.731041667,815377.365416667,510970.744375,393158.979541667,456173.3075,471412.009375,536572.832708333,587619.085,601636.134770833,436596.567083333,655461.91625,436596.567083333,580724.166875,663859.14625,696936.794166667,510970.744375,522700.307916667,1019271.50145833,1032736.30416667,869496.868979167,1104497.66166667,1272270.6175,895540.258083333,932383.674083333,848163.313125,327795.408125,825786.844791667,1403471.98583333,580724.166875,210241.908791667,906344.848958333,749885.030625,522700.307916667,465581.6614375,580724.166875,471412.009375,471412.009375,791644.8413125,594842.338770833,344742.4775,267047.067979167,580724.166875,932383.674083333,705193.872666667,782021.97,550701.4945,1087743.68083333,1185863.28125
"SM 43:1"," [M+Na]+@8.45",91267.0604375,102844.1724375,65132.0198395833,59189.7479583333,61832.124,79498.598375,68385.1153125,94730.1410208333,106170.603875,54408.5441666667,67062.2023958333,56448.8900208333,76601.1022291667,87865.2452708333,103932.473791667,60661.0993125,52490.4299791667,133741.036666667,136445.227458333,150585.3229375,174769.821395833,137923.22225,161375.709083333,130738.621270833,130738.621270833,60214.3088354167,100740.069520833,148656.335833333,80446.5589166667,36944.6941666667,123420.386541667,78770.529875,63084.456975,36311.08958125,38822.9027708333,35524.23825,28816.2794666667,105160.493645833,79498.598375,39748.0320229167,17811.1429791667,111670.144916667,145343.7985,107130.95575,126170.277291667,91267.0604375,146786.310625,93105.01275
"SM 43:2"," [M]+@7.96",370379.0025625,237110.687416667,327795.408125,200137.63291875,292958.7354375,245794.828541667,180189.547083333,259738.714166667,263626.953958333,210241.908791667,242685.963270833,210241.908791667,360924.114875,248330.808395833,245794.828541667,563971.843958333,222724.331208333,360924.114875,354733.179229167,410057.990395833,428660.119354167,289788.032708333,340717.077645833,380563.533541667,360924.114875,234338.076875,428660.119354167,398215.871,307558.430791667,181971.252041667,273668.946479167,239866.185,219410.28,188368.1531875,202561.782458333,181971.252041667,143811.099270833,193173.003604167,166944.870916667,165236.349791667,132221.413625,207030.364104167,231540.946,216337.379395833,303824.284791667,248330.808395833,263626.953958333,181971.252041667
"SM 43:2"," [M+Na]+@7.95",19033.5081041667,15382.4757354167,13894.24385,9932.3434675,23723.6795208333,16665.4843910417,9312.20374791667,7547.3915625,15226.0996875,11312.84998125,6683.639894375,10637.4816333333,14214.01789375,10038.557625,16665.4843910417,32866.1555895833,11777.23007875,16998.62016875,22145.0118125,26972.9900625,27791.6515625,15562.1559541667,12734.9498625,26392.5756875,27550.7279166667,15108.266075,12098.1868583333,13002.3994166667,14214.01789375,25594.5102708333,10184.4060958333,8301.19985645833,6831.30403583333,11777.23007875,8682.4191375,13161.08619375,18026.8760208333,4070.4072975,8430.471375,10753.284748125,13299.2098845833,18207.3656583333,8563.15002854167,10753.284748125,15226.0996875,7425.269565625,6259.24568104167,8157.00187291667
"SM 43:5"," [M]+@7.61",70243.2861041667,67747.4288125,85265.2634375,45925.7530416667,93946.0163125,60661.0993125,45041.3144375,53000.0483541667,42830.1605208333,50847.8725833333,34851.2422541667,43832.7248958333,58640.6394166667,45041.3144375,51388.8026666667,89687.4014375,39748.0320229167,67747.4288125,78770.529875,83722.803875,94730.1410208333,55978.3058229167,72212.0944791667,69704.9708958333,107130.95575,97384.5068541667,81957.5792083333,50017.03775,86886.1107916667,116209.972020833,54408.5441666667,50017.03775,48715.0908541667,51825.1675,50847.8725833333,52490.4299791667,48282.8317916667,25594.5102708333,28284.1939166667,30326.4873541667,45489.1891875,79498.598375,48715.0908541667,70243.2861041667,81117.0407291667,65899.794125,52490.4299791667,30924.6930833333
"SM 44:1"," [M]+@8.72",69704.9708958333,62369.4054791667,49182.1519375,67747.4288125,42057.9943770833,37363.3180833333,43119.4267291667,32500.0010208333,77276.4849583333,40179.6011458333,51388.8026666667,30614.2592604167,63084.456975,72212.0944791667,43832.7248958333,23723.6795208333,30924.6930833333,100740.069520833,116209.972020833,57018.5526041667,98260.5272916667,129413.990145833,69704.9708958333,45041.3144375,61206.8063333333,61206.8063333333,92241.2893958333,129413.990145833,57560.7078541667,19916.7310125,146786.310625,81117.0407291667,118357.5258125,41638.97925,40902.67475,33546.7016666667,73577.7543125,57018.5526041667,67747.4288125,37363.3180833333,40179.6011458333,68385.1153125,105160.493645833,93946.0163125,40902.67475,34851.2422541667,105160.493645833,110484.336125
"SM 44:2"," [M]+@8.21",34222.3254291667,54408.5441666667,43449.1233958333,28576.6310625,50017.03775,42830.1605208333,30032.3190041667,43832.7248958333,25376.74891875,35177.5056458333,43119.4267291667,36944.6941666667,65132.0198395833,36311.08958125,40902.67475,57018.5526041667,57560.7078541667,51825.1675,62369.4054791667,50847.8725833333,122037.462229167,60661.0993125,63696.1643375,59682.9316229167,58134.21025,84577.2832708333,82906.6564583333,76601.1022291667,65132.0198395833,30326.4873541667,63696.1643375,60661.0993125,50017.03775,42830.1605208333,45925.7530416667,42830.1605208333,42830.1605208333,46438.342625,33884.0157104167,28576.6310625,24625.9173416667,54056.9692291667,80446.5589166667,49182.1519375,46764.6124166667,61832.124,75717.1281666667,54056.9692291667
"TG 40:0"," [M+NH4]+@9.43",6259.24568104167,6831.30403583333,22616.5221875,23317.4961395833,19195.0620604167,7697.18435458333,7260.50949166667,5981.458525,10470.9626208333,13579.1422708333,12857.9991604167,12237.1612479167,6831.30403583333,30614.2592604167,9571.38156875,22826.97823125,25376.74891875,9312.20374791667,21293.78144375,36045.0457083333,12571.7110729167,9932.3434675,14970.1396020833,31193.7376458333,24393.3212729167,19697.8504458333,11472.6489708333,12857.9991604167,4213.114564375,10323.214229375,9571.38156875,10038.557625,11926.43081,10924.6485541667,6368.70267958333,7843.24409583333,12571.7110729167,4327.43820166667,2763.48843541667,14802.1219791667,5266.40966041667,3644.90870729167,5113.66155583333,5266.40966041667,35177.5056458333,6529.76678333333,6368.70267958333,7260.50949166667
"TG 40:1"," [M+NH4]+@9.17",84577.2832708333,33229.8076666667,33884.0157104167,148656.335833333,80446.5589166667,25113.4200666667,21920.385375,87865.2452708333,44162.0178125,56448.8900208333,55444.2193541667,59682.9316229167,23533.94505,296277.1863125,91267.0604375,183567.370916667,193173.003604167,42830.1605208333,207030.364104167,98260.5272916667,66545.5362708333,37669.7818354167,110484.336125,172576.3846875,165236.349791667,46438.342625,63084.456975,67062.2023958333,32169.4632708333,24843.3131041667,14064.3896629167,16998.62016875,53000.0483541667,26972.9900625,14665.7700833333,72813.4218333333,55978.3058229167,20125.730675,37669.7818354167,92241.2893958333,48282.8317916667,24843.3131041667,10038.557625,13161.08619375,185539.464520833,13726.38215625,15760.8227958333,71443.2747291667
"TG 42:0"," [M+NH4]+@9.77",25376.74891875,14064.3896629167,27791.6515625,91267.0604375,41326.721875,25376.74891875,16998.62016875,23905.8558791667,33546.7016666667,43832.7248958333,22145.0118125,34538.0009583333,19033.5081041667,46438.342625,29762.113875,55978.3058229167,85265.2634375,32866.1555895833,166944.870916667,76601.1022291667,54933.5999166667,18207.3656583333,119485.529083333,148656.335833333,134879.812770833,37669.7818354167,43119.4267291667,20484.5264979167,15945.6565854167,22383.505125,7110.71131770833,14802.1219791667,33546.7016666667,16665.4843910417,8430.471375,29220.6867291667,23317.4961395833,9571.38156875,15108.266075,7547.3915625,11173.58905125,12098.1868583333,7110.71131770833,8157.00187291667,108033.138,11063.55991875,9932.3434675,16135.3973
"TG 42:1"," [M+NH4]+@9.53",118357.5258125,37669.7818354167,63696.1643375,594842.338770833,136445.227458333,70243.2861041667,56448.8900208333,127900.660479167,87865.2452708333,151788.654625,105160.493645833,142458.392583333,48282.8317916667,350379.253125,134879.812770833,277420.449958333,259738.714166667,96382.5594375,563971.843958333,307558.430791667,168454.628916667,58640.6394166667,237110.687416667,365470.947354167,292958.7354375,273668.946479167,195306.731166667,43119.4267291667,44578.6333958333,35177.5056458333,50392.7805833333,77276.4849583333,193173.003604167,63696.1643375,45041.3144375,105160.493645833,122037.462229167,27313.3729041667,86100.349,134879.812770833,72212.0944791667,19916.7310125,21293.78144375,23050.0030583333,422658.847291667,16135.3973,21478.86160625,74218.3927916667
"TG 42:2"," [M+NH4]+@9.21",180189.547083333,58640.6394166667,79498.598375,1003414.468125,163269.9201875,96382.5594375,95387.1177916667,177867.150979167,105160.493645833,122037.462229167,159275.822979167,127900.660479167,67747.4288125,696936.794166667,193173.003604167,314675.687166667,242685.963270833,93105.01275,273668.946479167,183567.370916667,137923.22225,103932.473791667,136445.227458333,177867.150979167,168454.628916667,360924.114875,422658.847291667,134879.812770833,118357.5258125,49182.1519375,127900.660479167,122037.462229167,398215.871,61832.124,64478.1784166667,136445.227458333,210241.908791667,50392.7805833333,136445.227458333,248330.808395833,126170.277291667,39748.0320229167,45925.7530416667,54933.5999166667,205250.092645833,25594.5102708333,42057.9943770833,148656.335833333
"TG 44:1"," [M+NH4]+@9.78",360924.114875,108033.138,237110.687416667,946931.031041667,410057.990395833,289788.032708333,251586.82925,332265.799541667,374936.764166667,825786.844791667,404398.493333333,557058.358125,183567.370916667,393158.979541667,510970.744375,946931.031041667,1604881.87645833,587619.085,3216372.17666667,1543943.68708333,1067423.18770833,124789.6565625,1661826.45708333,2969030.90833333,1922479.02354167,516650.663770833,471412.009375,163269.9201875,132221.413625,90607.3503541667,134879.812770833,134879.812770833,310888.675166667,165236.349791667,146786.310625,428660.119354167,257249.397104167,98260.5272916667,180189.547083333,197902.64975,166944.870916667,74981.0155,96382.5594375,84577.2832708333,2447221.90041667,43449.1233958333,78770.529875,129413.990145833
"TG 44:2"," [M+NH4]+@9.55",393158.979541667,267047.067979167,314675.687166667,2630454.799375,478692.1775,398215.871,350379.253125,449228.08875,492268.004458333,594842.338770833,522700.307916667,580724.166875,228379.897395833,640626.087083333,742218.75375,858783.875208333,749885.030625,404398.493333333,1631356.14145833,920104.460416667,522700.307916667,478692.1775,594842.338770833,714517.299583333,815377.365416667,1272270.6175,1376621.83270833,185539.464520833,296277.1863125,205250.092645833,436596.567083333,563971.843958333,1575483.55375,380563.533541667,289788.032708333,733277.282333333,906344.848958333,210241.908791667,492268.004458333,478692.1775,594842.338770833,176284.2899375,205250.092645833,207030.364104167,760910.339791667,95387.1177916667,174769.821395833,422658.847291667
"TG 46:0"," [M+Na]+@9.93",66545.5362708333,23317.4961395833,44162.0178125,86886.1107916667,67747.4288125,47170.469591875,44162.0178125,34538.0009583333,68385.1153125,65899.794125,57018.5526041667,58134.21025,41326.721875,38487.0333208333,94730.1410208333,136445.227458333,89687.4014375,108033.138,190996.3430625,146786.310625,142458.392583333,30326.4873541667,130738.621270833,139219.2994375,170742.833791667,81117.0407291667,66545.5362708333,11472.6489708333,29762.113875,44578.6333958333,22826.97823125,25113.4200666667,45041.3144375,33229.8076666667,29220.6867291667,47741.2719375,41326.721875,26392.5756875,23317.4961395833,22145.0118125,33546.7016666667,24153.4036875,14064.3896629167,12406.9505125,159275.822979167,22616.5221875,16830.5199791667,21639.46958125
"TG 46:0"," [M+NH4]+@10.30",253710.470958333,23533.94505,151788.654625,95387.1177916667,245794.828541667,170742.833791667,151788.654625,65899.794125,239866.185,248330.808395833,136445.227458333,174769.821395833,142458.392583333,86100.349,185539.464520833,292958.7354375,428660.119354167,195306.731166667,441648.646625,422658.847291667,344742.4775,22383.505125,550701.4945,782021.97,550701.4945,91267.0604375,113892.5068125,89687.4014375,52490.4299791667,54408.5441666667,9932.3434675,31470.8197414583,21478.86160625,43449.1233958333,24625.9173416667,87865.2452708333,31779.5540395833,36944.6941666667,31470.8197414583,44162.0178125,20875.6935022917,22383.505125,27550.7279166667,36045.0457083333,522700.307916667,42523.0103958333,25893.6357083333,23050.0030583333
