"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334"
"TG 48:1; [M+NH4]+@10.35",272342.022708333,178911.87475,149846.3675,72588.0530833333,259874.22125,149846.3675,191190.074895833,141264.100895833,72588.0530833333,65680.1210208333,118779.517604167,73447.825625,175886.743333333,194990.065833333,225278.298541667,217565.035625,137619.249791667,155154.429458333,145720.307916667,112620.561395833,171019.685208333,178911.87475,159233.82625,217565.035625,56906.8256041667,181867.894583333,72588.0530833333,92306.1198125,135777.999,83417.366375,58363.1380833333,79920.9511666667,76518.113625,51101.6625458333,67597.0532708333,56906.8256041667,56906.8256041667,69309.3741666667,64809.5464791667,73447.825625,58853.4727916667,48188.0902291667,77855.9771458333,66755.3401041667,69309.3741666667,77855.9771458333,46668.7099791667,82235.7673958333
"TG 48:2; [M+NH4]+@10.14",455602.781229167,220451.552916667,296034.154166667,101439.526354167,272342.022708333,209862.654166667,237392.758958333,178911.87475,78978.719125,120377.6555625,187850.79125,83417.366375,166082.834020833,388871.722916667,213189.378958333,237392.758958333,202457.734041667,173902.047291667,250319.574791667,121666.818333333,161471.084583333,173902.047291667,209862.654166667,198481.554166667,66755.3401041667,276099.016666667,85179.2792916667,168493.9575,120377.6555625,92306.1198125,69309.3741666667,102947.920625,86163.6823958333,52923.282125,74543.2425625,60552.2871875,73447.825625,65680.1210208333,92306.1198125,78978.719125,64809.5464791667,75599.7276875,74543.2425625,85179.2792916667,93458.0455625,89968.8006041667,88507.5566875,84174.6927708333
"TG 48:3; [M+Na]+@9.94",25196.9335541667,19801.3261666667,30296.0758125,7534.9824375,19801.3261666667,11385.3280541667,12931.48115,12456.1725625,5212.63482291667,8549.09408541667,13978.2827020833,3524.99586375,15193.21068125,25869.6197083333,20092.8545416667,20092.8545416667,13271.4718875,10875.0883125,18059.4561458333,13978.2827020833,7651.95310020833,9693.6116375,10531.4429183333,16245.5038354167,6863.88292666667,37985.1469166667,5458.198485625,16920.8990354167,10350.3905604167,11579.0472833333,7924.36197979167,16245.5038354167,3939.44719958333,1876.97116520833,4063.95306895833,5128.42599375,4285.66851395833,8699.10338541667,6863.88292666667,5212.63482291667,5317.684505625,6502.33034375,5025.34522645833,4501.17950916667,4617.72313708333,4063.95306895833,6863.88292666667,4915.54216625
"TG 48:3; [M+NH4]+@9.92",237392.758958333,101439.526354167,202457.734041667,41992.00268125,89968.8006041667,66755.3401041667,109325.300604167,68508.3222083333,22585.8167083333,51101.6625458333,72588.0530833333,33059.991,55620.9751458333,114445.714583333,58363.1380833333,84174.6927708333,56906.8256041667,34245.28030625,59659.3456041667,37985.1469166667,46668.7099791667,31406.0081458333,46668.7099791667,48188.0902291667,52445.5383958333,159233.82625,49990.8706875,100103.788166667,43677.1272708333,55620.9751458333,28717.9785791667,56293.1427916667,28078.54518125,17553.70601875,40415.3011458333,31406.0081458333,17553.70601875,27133.1699895833,37985.1469166667,27486.5542708333,21317.81643125,30296.0758125,29943.8677166667,38460.180625,27805.6205208333,26803.9871666667,27486.5542708333,31406.0081458333
"TG 49:0; [M+NH4]+@10.68",2889.598258125,12456.1725625,14719.932025,29556.6328083333,17553.70601875,28078.54518125,10194.1945625,7250.98941791667,13472.40590625,19599.9995208333,12931.48115,14368.9235270833,16011.815175,23482.1031125,41992.00268125,17128.2259270833,15609.1405208333,22585.8167083333,23991.3646333333,16011.815175,15372.3599166667,18931.8673729167,8157.03962291667,15372.3599166667,25869.6197083333,28078.54518125,13271.4718875,6984.80512416667,22585.8167083333,22013.0520291667,18931.8673729167,16493.7119833333,8549.09408541667,12640.0341854167,7114.3632875,19599.9995208333,24630.1106458333,24859.9216041667,17389.3152083333,12931.48115,17389.3152083333,8026.87779583333,13472.40590625,23991.3646333333,20092.8545416667,24298.8014791667,21317.81643125,26458.4521375
"TG 49:2; [M+NH4]+@10.28",49990.8706875,37985.1469166667,48666.9900208333,26458.4521375,40415.3011458333,42344.971625,49159.265625,33478.2896,20615.4701458333,48666.9900208333,45016.8917708333,19599.9995208333,40415.3011458333,46114.5605416667,82235.7673958333,41992.00268125,41992.00268125,39863.32525,44577.8549166667,31736.1091458333,41992.00268125,47234.6948541667,36686.6962083333,45519.8539166667,32640.2276291667,54186.4249229167,28717.9785791667,27133.1699895833,45016.8917708333,37985.1469166667,33920.6009583333,37051.7601666667,20794.0528958333,25869.6197083333,19144.1430479167,31033.5502291667,39032.279175,29184.7310625,45519.8539166667,29556.6328083333,32640.2276291667,29184.7310625,40415.3011458333,32216.1731666667,43677.1272708333,49990.8706875,52445.5383958333,29184.7310625
"TG 50:0; [M+NH4]+@10.82",110953.795604167,59659.3456041667,78978.719125,50604.4584708333,101439.526354167,72588.0530833333,70183.0941041667,71606.6306875,34245.28030625,48188.0902291667,30704.1703333333,47758.9782916667,50604.4584708333,75599.7276875,126718.966666667,104614.280208333,85179.2792916667,75599.7276875,104614.280208333,70183.0941041667,85179.2792916667,86163.6823958333,78978.719125,86163.6823958333,42344.971625,139440.261541667,52445.5383958333,70183.0941041667,104614.280208333,74543.2425625,38460.180625,70183.0941041667,58853.4727916667,30704.1703333333,56293.1427916667,55620.9751458333,84174.6927708333,72588.0530833333,56906.8256041667,53522.8828958333,56906.8256041667,69309.3741666667,75599.7276875,72588.0530833333,67597.0532708333,96399.60025,97438.7516666667,94941.0234375
"TG 50:1; [M+Na]+@10.34",83417.366375,73447.825625,118779.517604167,43677.1272708333,135777.999,100103.788166667,88507.5566875,67597.0532708333,51101.6625458333,32640.2276291667,62029.7429583333,36686.6962083333,79920.9511666667,126718.966666667,151363.849791667,105918.176666667,86163.6823958333,94941.0234375,72588.0530833333,78978.719125,93458.0455625,105918.176666667,79920.9511666667,93458.0455625,30296.0758125,171019.685208333,64809.5464791667,101439.526354167,96399.60025,104614.280208333,73447.825625,74543.2425625,49159.265625,45519.8539166667,47234.6948541667,64809.5464791667,44577.8549166667,74543.2425625,98859.3038333333,63950.0681666667,54186.4249229167,85179.2792916667,50604.4584708333,64809.5464791667,78978.719125,109325.300604167,78978.719125,81153.9992291667
"TG 50:1; [M+NH4]+@10.58",964013.671458333,624747.393125,549179.474479167,272342.022708333,855995.760416667,692243.344854167,741211.6225,484129.918333333,181867.894583333,187850.79125,374993.319333333,156803.909166667,639348.941979167,799566.441,964013.671458333,719451.987479167,581006.988333333,484129.918333333,562324.485083333,355596.341479167,651822.8375,639348.941979167,624747.393125,692243.344854167,130349.511458333,855995.760416667,254484.092083333,367811.973958333,493135.5375625,378884.610416667,237392.758958333,350238.562916667,378884.610416667,139440.261541667,272342.022708333,276099.016666667,194990.065833333,343900.832270833,343900.832270833,250319.574791667,296034.154166667,296034.154166667,332039.3125,397167.7065,361287.766145833,484129.918333333,272342.022708333,374993.319333333
"TG 50:2; [M+Na]+@10.31",126718.966666667,155154.429458333,156803.909166667,89968.8006041667,191190.074895833,166082.834020833,132269.686875,137619.249791667,87368.7927083333,91123.16325,135777.999,71606.6306875,145720.307916667,317487.058208333,198481.554166667,213189.378958333,168493.9575,184834.795625,191190.074895833,143118.159583333,206135.898333333,161471.084583333,194990.065833333,233030.297083333,60552.2871875,137619.249791667,68508.3222083333,79920.9511666667,123225.625208333,101439.526354167,78978.719125,76518.113625,71606.6306875,37559.88925,63950.0681666667,58363.1380833333,65680.1210208333,86163.6823958333,86163.6823958333,93458.0455625,49990.8706875,58853.4727916667,52445.5383958333,100103.788166667,68508.3222083333,93458.0455625,63087.2985833333,89968.8006041667
"TG 50:2; [M+Na]+@9.06",1348.32218145833,1348.32218145833,2217.0934625,1711.4869475,1348.32218145833,928.77812625,603.145561458333,928.77812625,603.145561458333,928.77812625,603.145561458333,928.77812625,603.145561458333,603.145561458333,3209.75795916667,928.77812625,603.145561458333,603.145561458333,928.77812625,928.77812625,928.77812625,1499.51659375,928.77812625,928.77812625,928.77812625,3291.181811875,1348.32218145833,1348.32218145833,928.77812625,603.145561458333,2117.35280791667,603.145561458333,928.77812625,1348.32218145833,2117.35280791667,1499.51659375,1114.47482541667,1499.51659375,603.145561458333,928.77812625,1114.47482541667,603.145561458333,928.77812625,603.145561458333,1711.4869475,1348.32218145833,928.77812625,603.145561458333
