Class	Carbon_Chain	Double_Bond	Adduct	RT	CV	Ctrl_BKS_2202	Ctrl_BKS_2203	Ctrl_BKS_2206	Ctrl_BKS_2211	HF_BKS_2214	HF_BKS_2216	HF_BKS_2217	HF_BKS_2218	Ctrl_BKS_db._2225	Ctrl_BKS_db._2226	Ctrl_BKS_db._2227	Ctrl_BKS_db._2231	HF_BKS_db._2239	HF_BKS_db._2241	HF_BKS_db._2242	HF_BKS_db._2243	Ctrl_BL6_2249	Ctrl_BL6_2250	Ctrl_BL6_2251	Ctrl_BL6_2252	HF_BL6_2260	HF_BL6_2261	HF_BL6_2262	HF_BL6_2266	Ctrl_BL6_db._2273	Ctrl_BL6_db._2274	Ctrl_BL6_db._2275	Ctrl_BL6_db._2279	HF_BL6_db._2286	HF_BL6_db._2287	HF_BL6_db._2288	HF_BL6_db._2289	Ctrl_BTBR_2292	Ctrl_BTBR_2293	Ctrl_BTBR_2297	Ctrl_BTBR_2298	HF_BTBR_2306	HF_BTBR_2307	HF_BTBR_2308	HF_BTBR_2309	Ctrl_BTBR_ob._2316	Ctrl_BTBR_ob._2317	Ctrl_BTBR_ob._2318	Ctrl_BTBR_ob._2320	HF_BTBR_ob._2329	HF_BTBR_ob._2331	HF_BTBR_ob._2333	HF_BTBR_ob._2334
PE	36	5	 [M+H]+	5.85	38.68	51546.07645	38531.34083	27974.93754	32486.38061	21902.97203	11895.54628	15088.82573	25993.13604	61100.89797	46736.69388	43939.82621	71510.81277	20933.10202	25223.32479	21711.68883	18126.75602	36854.18452	49660.70803	24992.0539	20706.29588	20706.29588	11036.33665	21501.59766	11532.30656	21291.9091	47161.62826	40886.60664	26503.5502	12684.08258	17978.30399	12231.01486	24992.0539	20315.5163	16213.75082	33762.57541	27974.93754	9729.385226	14494.65603	7252.153716	12231.01486	33115.18438	18317.78089	17394.47446	9471.564055	6624.067294	11895.54628	12566.23395	10664.46694
SM	45	2	 [M]+	8.22	38.74	843.8281645	1041.247314	87.31973322	2693.967625	2512.862581	395.7946002	1356.956364	1154.649609	1477.764544	927.0582471	240.6608521	1748.457733	240.6608521	1196.738251	351.8530465	300.9855488	1154.649609	757.7987832	1918.54647	843.8281645	1041.247314	662.275792	351.8530465	662.275792	662.275792	843.8281645	711.1191944	1240.368777	1554.711954	1321.141083	886.6634641	530.4102862	927.0582471	491.9594621	1000.805195	2281.770078	395.7946002	2078.724739	167.0647885	1240.368777	1082.465269	1787.589375	395.7946002	1196.738251	491.9594621	491.9594621	1554.711954	1280.374518
DG	32	1	 [M+NH4]+	7.49	39.23	14323.59808	14095.26241	14802.05629	12377.28522	4992.326724	11585.27676	6300.773746	7657.291207	10991.5564	11479.57855	11585.27676	9263.602734	10350.89603	12185.61467	8486.601532	11286.72955	15975.85865	23976.90912	15141.36863	6183.279216	11941.51324	7537.2898	8961.107886	7725.758721	15559.24676	12628.75552	13950.00659	11381.04017	12276.58421	7537.2898	7416.388262	6357.426088	8897.11934	6474.257656	11849.75625	5873.265742	4497.767367	8623.616821	7350.632013	5291.079096	9344.190343	9596.743001	7978.330093	9263.602734	8204.96775	9120.369282	13317.767	8204.96775
PC	38	8	 [M+H]+	5.31	39.6	70262.89681	16585.43683	3181.036913	109913.347	7929.778275	9773.279469	15295.01654	5451.162248	7092.994729	7599.018089	3384.296426	55625.01356	4992.326724	5666.30516	8623.616821	14922.74669	17782.12364	12504.02192	26361.83476	83520.44303	13950.00659	31019.51807	17173.7699	14095.26241	11081.29933	7350.632013	1669.027991	3384.296426	21605.10297	8204.96775	3881.786259	27327.41077	3621.149593	8486.601532	1710.410366	12863.94281	10799.2918	8961.107886	13558.0511	9433.005737	9685.688123	3455.706846	4700.208221	4016.577954	13088.60108	4103.755015	4805.54944	6031.542335
TG	55	0	 [M+NH4]+	11.41	39.65	3181.036913	4852.925988	7217.727526	4497.767367	8058.955017	6777.304007	4244.342675	5873.265742	3661.093152	9195.252369	4295.419316	4016.577954	4591.523028	4952.904236	5451.162248	6300.773746	5971.478916	6657.315225	4753.526187	6474.257656	3340.129973	5503.620959	3260.133964	3384.296426	4805.54944	6834.590277	12185.61467	4753.526187	3748.766247	7092.994729	6590.985409	4753.526187	10350.89603	7350.632013	5812.552331	7657.291207	5772.693787	4448.178867	5720.633691	5720.633691	3260.133964	4952.904236	3494.481661	3085.097187	2645.413033	8807.957563	5451.162248	4753.526187
PC	41	5	 [M+H]+	7.04	39.73	12377.28522	10285.46389	4192.120978	10093.56234	13088.60108	9045.419913	19278.17359	31019.51807	27576.27292	8748.179596	14659.6055	11740.61722	16291.44585	18429.50739	26361.83476	24621.43657	14440.74817	21398.58822	19986.14002	17782.12364	37486.80802	15975.85865	32951.19268	26646.02747	11180.78743	28098.8669	19074.6501	36684.92517	15036.46516	19074.6501	22960.96628	24621.43657	34652.8868	15141.36863	44216.68627	26361.83476	20408.15963	24621.43657	11849.75625	12069.98941	11479.57855	37920.01161	50831.41871	11740.61722	24385.60147	21185.7618	20596.00482	15975.85865
TG	58	1	 [M+NH4]+	11.58	39.87	2945.294414	5190.510311	6300.773746	3455.706846	2859.214096	13088.60108	2815.764921	2815.764921	6077.802298	4448.178867	7092.994729	7790.699455	8623.616821	4541.212524	4805.54944	4700.208221	3340.129973	4952.904236	4591.523028	1669.027991	3295.568832	2815.764921	2781.873525	2250.278413	2781.873525	7978.330093	6657.315225	395.7946002	4650.845335	3793.99308	5562.045029	4295.419316	3536.559619	4650.845335	4952.904236	6077.802298	2987.341643	4103.755015	7416.388262	4902.023842	1748.457733	6416.446615	1154.649609	6183.279216	1918.54647	6709.258468	1966.360692	5090.382455
TG	55	1	 [M+NH4]+	11.18	40.15	10285.46389	5090.382455	9510.279984	5190.510311	7725.758721	14440.74817	7035.657714	8405.57343	8541.554809	9120.369282	8623.616821	7092.994729	8204.96775	8486.601532	9510.279984	7537.2898	4992.326724	11663.63733	6031.542335	9685.688123	11849.75625	8486.601532	6300.773746	10799.2918	5241.93972	7599.018089	18906.45718	10614.69499	14210.51883	6657.315225	17462.81276	2595.139951	14095.26241	14922.74669	4497.767367	6183.279216	15141.36863	9596.743001	14095.26241	15842.89017	4902.023842	9773.279469	7472.041327	13088.60108	3748.766247	16839.24585	16839.24585	8131.752512
PC	21	4	 [M+H]+	1.34	40.57	1438.821715	3960.204897	3661.093152	4902.023842	5617.916074	4650.845335	5503.620959	2595.139951	6709.258468	3494.481661	4700.208221	1787.589375	3416.561226	7657.291207	4448.178867	6357.426088	3216.649245	6834.590277	3494.481661	11381.04017	6903.119698	7790.699455	6183.279216	4541.212524	8897.11934	5137.065394	3960.204897	7537.2898	8058.955017	8334.700628	5873.265742	5617.916074	6077.802298	6183.279216	9120.369282	8204.96775	6416.446615	9045.419913	6357.426088	8264.48388	4650.845335	7160.903879	2163.5003	5812.552331	11180.78743	8131.752512	21605.10297	10892.99285
DG	38	4	 [M+NH4]+	7.95	40.84	9195.252369	10202.09952	15559.24676	10440.77393	15295.01654	17004.28626	13950.00659	8334.700628	9510.279984	6709.258468	13429.81812	12628.75552	10202.09952	5090.382455	7416.388262	8264.48388	16291.44585	10017.06457	20596.00482	8623.616821	9939.261685	9840.48043	11081.29933	14210.51883	20408.15963	13950.00659	30439.74708	13831.49534	5503.620959	12185.61467	15295.01654	6122.550176	8541.554809	10440.77393	10017.06457	7869.852807	7472.041327	6077.802298	6031.542335	10614.69499	15141.36863	11479.57855	10614.69499	11663.63733	16136.42632	3136.713422	7217.727526	7537.2898
TG	56	0	 [M+NH4]+	11.57	41.08	4902.023842	2434.029605	5090.382455	2645.413033	6246.010047	10350.89603	3416.561226	4016.577954	2738.547094	7929.778275	7472.041327	2163.5003	7472.041327	3793.99308	5971.478916	6077.802298	4244.342675	5617.916074	3621.149593	2559.651658	4192.120978	5190.510311	2250.278413	1280.374518	3536.559619	5562.045029	10093.56234	2945.294414	1669.027991	5451.162248	2645.413033	2472.498077	10017.06457	7869.852807	6963.350001	4398.653589	8058.955017	2859.214096	4103.755015	5039.73712	5090.382455	6031.542335	4902.023842	6834.590277	4952.904236	617.2339986	6031.542335	6300.773746
SM	44	2	 [M]+	8.23	41.52	7092.994729	2559.651658	3295.568832	6246.010047	10534.71001	8695.674039	7657.291207	4753.526187	5291.079096	3340.129973	4016.577954	7416.388262	5920.180336	5920.180336	5562.045029	7035.657714	5666.30516	3340.129973	2434.029605	4295.419316	7790.699455	5971.478916	3881.786259	8264.48388	2693.967625	4852.925988	5451.162248	2163.5003	2281.770078	5343.930802	2512.862581	4541.212524	4055.588097	7657.291207	7035.657714	11663.63733	5873.265742	8334.700628	5039.73712	8058.955017	4355.291055	7929.778275	9344.190343	7217.727526	4295.419316	4805.54944	3661.093152	9344.190343
TG	44	1	 [M+NH4]+	9.82	41.67	17909.73884	20408.15963	33928.98154	25586.96834	34315.39148	27851.55478	16585.43683	24385.60147	26361.83476	23976.90912	20817.17756	19775.81246	42772.6566	28900.85948	24385.60147	22775.57884	19436.00247	35398.04461	23151.90496	23573.33416	22167.48397	16839.24585	22564.4391	23151.90496	33279.99224	24878.74892	36384.64296	28330.4109	26361.83476	31918.77435	23357.14612	17173.7699	24385.60147	16444.65872	30439.74708	25586.96834	25341.32414	17462.81276	23151.90496	26129.04772	30741.45545	24185.59889	24185.59889	25341.32414	23357.14612	33596.98543	29492.68102	31620.49728
DG	30	2	 [M+NH4]+	6.42	41.72	1240.368777	801.3174794	2595.139951	167.0647885	927.0582471	1041.247314	843.8281645	711.1191944	1918.54647	2004.754499	530.4102862	240.6608521	2781.873525	351.8530465	3455.706846	1669.027991	927.0582471	1748.457733	1196.738251	491.9594621	927.0582471	1280.374518	1321.141083	447.9241589	395.7946002	167.0647885	2078.724739	1877.023498	2250.278413	1588.153718	2281.770078	491.9594621	1196.738251	573.3575846	886.6634641	927.0582471	1154.649609	1400.129312	1280.374518	927.0582471	801.3174794	573.3575846	530.4102862	927.0582471	167.0647885	1356.956364	2115.838803	1356.956364
TG	53	1	 [M+NH4]+	10.97	42.1	17607.33003	16444.65872	19603.71903	7472.041327	12863.94281	48879.55911	10614.69499	24185.59889	27851.55478	12377.28522	15295.01654	18588.74409	26361.83476	21987.46826	11479.57855	15141.36863	9195.252369	12069.98941	8623.616821	7217.727526	24878.74892	7286.744108	14548.76514	20223.29354	8405.57343	28613.28879	7350.632013	9685.688123	23573.33416	14922.74669	21818.80052	8405.57343	24878.74892	20817.17756	10534.71001	16585.43683	14659.6055	23357.14612	26361.83476	34652.8868	9045.419913	15687.34626	24385.60147	28613.28879	12628.75552	41493.90284	11180.78743	19074.6501
SM	40	0	 [M]+	7.2	42.29	5241.93972	1280.374518	2859.214096	5562.045029	757.7987832	4448.178867	3181.036913	886.6634641	3085.097187	1669.027991	2434.029605	2115.838803	2987.341643	1356.956364	6077.802298	4016.577954	6416.446615	4753.526187	3582.050538	4650.845335	1082.465269	2859.214096	5137.065394	2645.413033	1918.54647	11381.04017	28900.85948	2281.770078	7657.291207	2472.498077	1877.023498	1114.67449	2046.309545	3455.706846	3748.766247	5666.30516	573.3575846	1829.959223	1321.141083	2250.278413	5720.633691	3960.204897	7725.758721	2781.873525	927.0582471	2945.294414	4952.904236	5873.265742
TG	55	3	 [M+NH4]+	10.79	42.48	52315.61511	22564.4391	37920.01161	19436.00247	11081.29933	35398.04461	19986.14002	28098.8669	28613.28879	19278.17359	84729.37693	22960.96628	29789.4811	22371.22734	17462.81276	573.3575846	8405.57343	5039.73712	14095.26241	8264.48388	34992.82183	10017.06457	10285.46389	8961.107886	19074.6501	20596.00482	23760.88531	31019.51807	18047.13162	13429.81812	21605.10297	13317.767	33279.99224	28098.8669	34652.8868	28613.28879	20596.00482	22564.4391	15559.24676	26646.02747	51811.35023	40667.67115	36684.92517	88043.69169	65168.05999	24621.43657	19775.81246	23151.90496
CerP	36	2	 [M+H]+	5.84	42.55	1877.023498	1631.217685	1356.956364	1918.54647	240.6608521	1114.67449	3494.481661	962.5835859	3295.568832	1321.141083	927.0582471	1669.027991	2163.5003	3216.649245	1918.54647	4591.523028	2402.141259	1515.414593	240.6608521	3793.99308	2078.724739	3260.133964	2738.547094	3181.036913	3582.050538	886.6634641	4902.023842	1041.247314	4244.342675	530.4102862	1154.649609	1966.360692	711.1191944	1280.374518	2738.547094	2402.141259	1787.589375	2434.029605	4805.54944	2163.5003	2645.413033	1114.67449	3085.097187	1477.764544	3582.050538	1321.141083	1829.959223	1918.54647
TG	62	2	 [M+NH4]+	11.91	43.15	1196.738251	662.275792	447.9241589	300.9855488	711.1191944	1710.410366	351.8530465	1477.764544	300.9855488	2078.724739	1515.414593	617.2339986	757.7987832	1082.465269	886.6634641	962.5835859	711.1191944	1000.805195	573.3575846	240.6608521	757.7987832	1356.956364	1000.805195	1000.805195	300.9855488	573.3575846	491.9594621	1082.465269	927.0582471	2325.733977	167.0647885	395.7946002	2163.5003	1321.141083	1356.956364	757.7987832	447.9241589	1041.247314	1400.129312	1669.027991	1710.410366	962.5835859	1196.738251	1356.956364	843.8281645	4591.523028	2046.309545	240.6608521
TG	57	0	 [M+NH4]+	11.7	43.3	1356.956364	2987.341643	2115.838803	3793.99308	1748.457733	3455.706846	1877.023498	1554.711954	2595.139951	3136.713422	1400.129312	1400.129312	4805.54944	3455.706846	3621.149593	2781.873525	2046.309545	8131.752512	2781.873525	2163.5003	1829.959223	3697.590859	3455.706846	3748.766247	4952.904236	2078.724739	6474.257656	3085.097187	3384.296426	4852.925988	5617.916074	1877.023498	4591.523028	5666.30516	3216.649245	5720.633691	2904.849934	1748.457733	4398.653589	2281.770078	2781.873525	3536.559619	4650.845335	1710.410366	4103.755015	1877.023498	6834.590277	886.6634641
TG	60	5	 [M+NH4]+	11.01	43.36	8204.96775	6963.350001	4700.208221	1631.217685	3031.450982	6963.350001	2945.294414	3031.450982	2559.651658	4650.845335	7790.699455	7217.727526	3697.590859	4902.023842	4016.577954	617.2339986	4103.755015	1588.153718	3260.133964	662.275792	7978.330093	1154.649609	5398.484208	7416.388262	3085.097187	5291.079096	8897.11934	9596.743001	5343.930802	5090.382455	6031.542335	6183.279216	7978.330093	3295.568832	4016.577954	7416.388262	4355.291055	5241.93972	5190.510311	5666.30516	4244.342675	7286.744108	7929.778275	9773.279469	11740.61722	10799.2918	7537.2898	9263.602734
TG	57	4	 [M+NH4]+	10.82	43.6	6530.58836	2004.754499	4852.925988	2987.341643	4805.54944	6474.257656	3793.99308	4355.291055	2859.214096	5039.73712	9840.48043	9433.005737	5451.162248	4398.653589	6246.010047	4497.767367	167.0647885	87.31973322	2815.764921	2472.498077	3793.99308	3295.568832	2204.662698	1240.368777	3697.590859	6077.802298	5398.484208	6122.550176	3216.649245	3031.450982	3621.149593	2559.651658	9939.261685	4497.767367	3455.706846	3136.713422	1829.959223	7978.330093	2325.733977	8961.107886	1356.956364	8961.107886	23357.14612	6903.119698	10093.56234	4992.326724	3455.706846	1966.360692
PC	42	0	 [M+H]+	9.05	43.73	2645.413033	2115.838803	1280.374518	3181.036913	5241.93972	3582.050538	7599.018089	9045.419913	1114.67449	4753.526187	2004.754499	3494.481661	4852.925988	4591.523028	4902.023842	8334.700628	5772.693787	3621.149593	3748.766247	4753.526187	9195.252369	3960.204897	5241.93972	4244.342675	3748.766247	2163.5003	2904.849934	2046.309545	3416.561226	1669.027991	1515.414593	3085.097187	3340.129973	5971.478916	3661.093152	3384.296426	5241.93972	5190.510311	1918.54647	5617.916074	4295.419316	6590.985409	4150.581127	6031.542335	7035.657714	3927.217859	3181.036913	5971.478916
DG	33	4	 [M+NH4]+	2.82	44.07	886.6634641	530.4102862	757.7987832	843.8281645	300.9855488	351.8530465	1041.247314	167.0647885	240.6608521	617.2339986	491.9594621	801.3174794	351.8530465	240.6608521	395.7946002	240.6608521	1196.738251	1321.141083	711.1191944	1240.368777	351.8530465	711.1191944	757.7987832	573.3575846	1748.457733	1114.67449	1082.465269	240.6608521	167.0647885	300.9855488	573.3575846	300.9855488	87.31973322	167.0647885	167.0647885	447.9241589	167.0647885	87.31973322	240.6608521	447.9241589	351.8530465	491.9594621	1669.027991	2204.662698	87.31973322	167.0647885	351.8530465	801.3174794
DG	42	6	 [M+NH4]+	10.08	44.17	962.5835859	2046.309545	5873.265742	2325.733977	4055.588097	3661.093152	1114.67449	1829.959223	1829.959223	1477.764544	1321.141083	1196.738251	1356.956364	1000.805195	843.8281645	1966.360692	2945.294414	3031.450982	3136.713422	5241.93972	6077.802298	6834.590277	1438.821715	8334.700628	927.0582471	1631.217685	617.2339986	1114.67449	7929.778275	1710.410366	4650.845335	843.8281645	4902.023842	3216.649245	2781.873525	3494.481661	1000.805195	3136.713422	5617.916074	2325.733977	3697.590859	2115.838803	1356.956364	1669.027991	2559.651658	3621.149593	3216.649245	2815.764921
TG	53	0	 [M+NH4]+	11.1	44.19	32951.19268	25857.93131	33596.98543	47970.33731	70262.89681	41886.7757	39468.63973	45098.78587	40667.67115	32951.19268	23573.33416	39468.63973	71107.42821	51811.35023	23760.88531	76718.57134	66724.03274	73483.40295	40667.67115	41886.7757	17326.40359	31620.49728	18047.13162	45098.78587	16444.65872	27851.55478	51811.35023	44216.68627	39468.63973	39468.63973	35398.04461	35707.01503	27132.93644	30137.09931	46940.02636	42772.6566	41106.72077	39803.74731	37920.01161	29176.90976	33928.98154	32320.47221	31019.51807	47384.27633	24621.43657	19074.6501	57592.48043	56946.4925
SM	39	5	 [M]+	6.69	44.28	10714.47226	10350.89603	11381.04017	9939.261685	11663.63733	7092.994729	10017.06457	13317.767	9045.419913	12069.98941	12276.58421	8748.179596	6530.58836	9939.261685	8961.107886	11585.27676	17607.33003	24878.74892	8405.57343	12069.98941	9596.743001	11479.57855	15141.36863	7978.330093	16839.24585	15141.36863	21818.80052	17326.40359	14323.59808	9939.261685	14323.59808	10202.09952	9840.48043	10991.5564	12739.65203	10799.2918	12628.75552	8695.674039	11081.29933	5873.265742	20408.15963	17326.40359	19436.00247	19278.17359	10202.09952	3697.590859	4650.845335	5562.045029
lysoPC	26	0	 [M+H]+	5.93	44.4	7978.330093	6474.257656	5720.633691	3536.559619	6657.315225	1321.141083	9510.279984	6590.985409	2115.838803	3181.036913	3793.99308	5920.180336	3881.786259	7929.778275	3927.217859	2945.294414	12628.75552	4902.023842	3697.590859	8131.752512	5971.478916	7978.330093	9685.688123	6834.590277	6183.279216	6530.58836	6246.010047	2004.754499	4192.120978	6077.802298	4016.577954	7092.994729	6122.550176	4541.212524	5343.930802	4295.419316	6246.010047	6474.257656	3927.217859	3295.568832	6709.258468	8541.554809	8807.957563	2559.651658	9344.190343	6903.119698	4852.925988	7286.744108
TG	49	4	 [M+NH4]+	9.85	45.9	8961.107886	6657.315225	8541.554809	3136.713422	3621.149593	9939.261685	5812.552331	6300.773746	8748.179596	6963.350001	8807.957563	5772.693787	10093.56234	7537.2898	5398.484208	6246.010047	8334.700628	5503.620959	8541.554809	2738.547094	5772.693787	3494.481661	3216.649245	3582.050538	4497.767367	6709.258468	5090.382455	14095.26241	2859.214096	5720.633691	4852.925988	3494.481661	4497.767367	2645.413033	6122.550176	5090.382455	2693.967625	3927.217859	3181.036913	4753.526187	5873.265742	3927.217859	3748.766247	3793.99308	5137.065394	5398.484208	2595.139951	3340.129973
TG	62	10	 [M+NH4]+	10.48	46.07	13317.767	2645.413033	4591.523028	10799.2918	2204.662698	5812.552331	4398.653589	3621.149593	4448.178867	8405.57343	11941.51324	7929.778275	7978.330093	5503.620959	10714.47226	3416.561226	12069.98941	7537.2898	5812.552331	6709.258468	6300.773746	13317.767	13429.81812	5873.265742	6300.773746	3927.217859	28098.8669	13317.767	11740.61722	13088.60108	5720.633691	9685.688123	12504.02192	14323.59808	8541.554809	5617.916074	26646.02747	17326.40359	8748.179596	27851.55478	13558.0511	13831.49534	13429.81812	8541.554809	26129.04772	16291.44585	19278.17359	30137.09931
plasmenyl-PE	34	0	 [M+H]+	7.61	46.08	7657.291207	7160.903879	9685.688123	8204.96775	7869.852807	4497.767367	4902.023842	3582.050538	6474.257656	5772.693787	8961.107886	8204.96775	5039.73712	7217.727526	7929.778275	8058.955017	11381.04017	8204.96775	7035.657714	4355.291055	5451.162248	3748.766247	5451.162248	6416.446615	9939.261685	6963.350001	8264.48388	5562.045029	5190.510311	5772.693787	2859.214096	7350.632013	4952.904236	2367.867489	4852.925988	2815.764921	4398.653589	2163.5003	2815.764921	2815.764921	8623.616821	2204.662698	5812.552331	6246.010047	8623.616821	2325.733977	3697.590859	2987.341643
PC	36	7	 [M+H]+	5.47	46.13	12185.61467	11849.75625	14210.51883	18748.49434	14802.05629	8264.48388	9433.005737	13088.60108	18748.49434	17004.28626	6903.119698	19074.6501	12069.98941	4753.526187	7790.699455	4448.178867	29492.68102	20408.15963	18748.49434	10440.77393	10202.09952	15141.36863	19074.6501	7350.632013	15036.46516	14440.74817	11381.04017	19603.71903	10614.69499	10202.09952	7537.2898	14548.76514	9195.252369	11663.63733	8897.11934	12276.58421	5137.065394	9685.688123	5090.382455	3536.559619	16291.44585	13317.767	14095.26241	8748.179596	6903.119698	2738.547094	2472.498077	4700.208221
plasmenyl-PE	36	5	 [M+H]+	6.32	47.04	3384.296426	4952.904236	4805.54944	6300.773746	8334.700628	6657.315225	4055.588097	2512.862581	5562.045029	7350.632013	2595.139951	5666.30516	2945.294414	3260.133964	3697.590859	3455.706846	6709.258468	3295.568832	4805.54944	3661.093152	5343.930802	2163.5003	3837.170711	2693.967625	5873.265742	8961.107886	7472.041327	9510.279984	4591.523028	9120.369282	1240.368777	5772.693787	4541.212524	5291.079096	5039.73712	10350.89603	4103.755015	5971.478916	6903.119698	4244.342675	1280.374518	6657.315225	3837.170711	6590.985409	4355.291055	5137.065394	1631.217685	6246.010047
plasmenyl-PC	40	4	 [M+Na]+	7.09	47.72	7035.657714	10614.69499	8334.700628	7929.778275	16585.43683	7537.2898	13429.81812	12377.28522	16291.44585	9344.190343	11479.57855	10991.5564	14802.05629	12739.65203	11740.61722	11663.63733	13558.0511	2815.764921	5137.065394	17607.33003	5241.93972	4700.208221	7416.388262	3494.481661	16136.42632	8623.616821	6031.542335	8131.752512	13831.49534	10714.47226	10017.06457	10534.71001	6183.279216	8897.11934	4992.326724	10614.69499	6474.257656	11381.04017	9510.279984	3697.590859	6530.58836	6300.773746	8695.674039	12276.58421	7599.018089	8405.57343	9195.252369	9433.005737
PE	38	2	 [M+H]+	7.5	48.04	7929.778275	4700.208221	17607.33003	6657.315225	3181.036913	13831.49534	13317.767	8486.601532	9840.48043	6474.257656	9939.261685	9045.419913	8748.179596	12863.94281	16291.44585	7160.903879	10714.47226	13831.49534	8897.11934	9510.279984	6122.550176	16136.42632	8541.554809	4700.208221	9433.005737	9685.688123	13831.49534	5812.552331	8131.752512	9433.005737	20596.00482	13558.0511	4150.581127	5617.916074	2859.214096	3455.706846	6300.773746	2904.849934	8486.601532	2859.214096	10991.5564	1588.153718	6357.426088	4448.178867	7416.388262	3793.99308	7929.778275	8623.616821
DG	38	2	 [M+NH4]+	8.54	48.68	5451.162248	3661.093152	5920.180336	3085.097187	1966.360692	4398.653589	2434.029605	1000.805195	3384.296426	5666.30516	7978.330093	3661.093152	2815.764921	2693.967625	1280.374518	3881.786259	2472.498077	2945.294414	3384.296426	1631.217685	2738.547094	2512.862581	2402.141259	2204.662698	4295.419316	5920.180336	4448.178867	7790.699455	843.8281645	2559.651658	5666.30516	1400.129312	5772.693787	3582.050538	927.0582471	1966.360692	2512.862581	2559.651658	2115.838803	1966.360692	3536.559619	4355.291055	5190.510311	3260.133964	1588.153718	4852.925988	3960.204897	3536.559619
plasmenyl-PC	36	4	 [M+Na]+	6.52	48.71	9510.279984	11740.61722	15036.46516	9344.190343	11849.75625	9120.369282	13188.8734	9939.261685	8405.57343	14548.76514	5617.916074	7035.657714	13696.90122	4852.925988	8405.57343	9685.688123	8264.48388	7725.758721	6777.304007	13088.60108	6963.350001	10093.56234	12504.02192	12863.94281	10285.46389	4952.904236	15687.34626	5971.478916	11941.51324	11081.29933	17607.33003	11381.04017	12276.58421	12628.75552	14922.74669	6300.773746	11585.27676	10991.5564	15842.89017	10093.56234	5562.045029	9840.48043	9510.279984	7472.041327	17607.33003	18588.74409	17004.28626	14323.59808
PC	31	2	 [M+Na]+	5.66	48.95	46940.02636	39803.74731	27132.93644	22371.22734	19986.14002	9433.005737	16839.24585	23976.90912	60137.67249	50397.68698	40667.67115	74343.49208	20408.15963	20408.15963	19986.14002	21398.58822	28900.85948	72634.99393	31620.49728	21398.58822	20408.15963	11180.78743	23357.14612	13558.0511	22775.57884	53393.48696	41493.90284	33279.99224	11585.27676	15295.01654	18206.73171	27851.55478	19603.71903	16585.43683	26879.54101	32653.14066	13831.49534	12979.3006	10991.5564	12504.02192	36384.64296	18906.45718	15141.36863	13950.00659	7978.330093	13188.8734	10991.5564	8486.601532
TG	64	17	 [M+NH4]+	9.6	48.95	3031.450982	240.6608521	1240.368777	1000.805195	447.9241589	167.0647885	1918.54647	2559.651658	530.4102862	240.6608521	1041.247314	447.9241589	1082.465269	886.6634641	300.9855488	1154.649609	1829.959223	240.6608521	2512.862581	886.6634641	2859.214096	3085.097187	2945.294414	2434.029605	843.8281645	300.9855488	300.9855488	962.5835859	1829.959223	962.5835859	300.9855488	1356.956364	1082.465269	1588.153718	1154.649609	573.3575846	2472.498077	962.5835859	6122.550176	2204.662698	617.2339986	1748.457733	711.1191944	167.0647885	3494.481661	1477.764544	2945.294414	5039.73712
TG	54	0	 [M+NH4]+	11.26	49.35	3582.050538	2945.294414	13429.81812	9510.279984	5398.484208	5562.045029	4016.577954	6077.802298	4016.577954	11585.27676	1710.410366	7472.041327	12863.94281	10714.47226	4952.904236	15295.01654	9939.261685	12276.58421	10350.89603	3384.296426	4244.342675	12504.02192	4398.653589	10350.89603	6903.119698	4700.208221	843.8281645	3621.149593	8264.48388	3085.097187	3793.99308	6657.315225	3216.649245	617.2339986	10285.46389	9773.279469	9263.602734	10017.06457	6416.446615	9195.252369	4805.54944	9045.419913	11286.72955	3837.170711	9195.252369	801.3174794	2781.873525	15687.34626
PC	37	7	 [M+H]+	5.9	49.64	7217.727526	5398.484208	5772.693787	6590.985409	6709.258468	3384.296426	15842.89017	8695.674039	9195.252369	6416.446615	7599.018089	5720.633691	6031.542335	6834.590277	7869.852807	7978.330093	12979.3006	5920.180336	7217.727526	6122.550176	16291.44585	10614.69499	9773.279469	8058.955017	11663.63733	7035.657714	7035.657714	6963.350001	2078.724739	6963.350001	8695.674039	11479.57855	9120.369282	7725.758721	11663.63733	11081.29933	8623.616821	6122.550176	8897.11934	4497.767367	5666.30516	5090.382455	7092.994729	10285.46389	4150.581127	2281.770078	14440.74817	10202.09952
DG	35	3	 [M+NH4]+	7.49	49.68	1114.67449	1477.764544	962.5835859	1829.959223	1321.141083	4805.54944	1748.457733	617.2339986	1400.129312	1114.67449	4192.120978	573.3575846	530.4102862	962.5835859	1787.589375	1321.141083	447.9241589	1041.247314	2693.967625	1515.414593	1631.217685	1041.247314	1877.023498	2595.139951	757.7987832	1400.129312	927.0582471	2204.662698	2693.967625	1356.956364	1477.764544	1710.410366	662.275792	1082.465269	1321.141083	1000.805195	886.6634641	1000.805195	843.8281645	801.3174794	1515.414593	1400.129312	1114.67449	711.1191944	2859.214096	1669.027991	573.3575846	1196.738251
