"Sample","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289"
"TG 52_2",3835179.60198713,4364115.82260871,4686841.93355262,3362555.33742302,2862450.72438281,3362555.33742302,2862450.72438281,2529997.29173415
"TG 58_2",18187.6939136266,17983.8299036484,27286.3180180708,36934.2201731801,53353.6202968467,76079.3350327907,35588.2730403146,37679.2324284736
"TG 53_4",72498.6134936229,61913.9655484281,17190.9294185986,52725.2571325448,147710.638309571,135780.63468126,141350.507760114,93023.381499912
"TG 60_2",5785.05303214301,5296.8660515496,11273.4736028691,9081.68863387421,10333.3513768161,12781.7273109445,8542.10920207519,9980.98145413166
"TG 48_0",349702.387293389,526908.240486991,632064.883944359,157347.172911954,95139.118409496,48784.8995749478,70138.2473968135,71273.2768878392
"TG 55_4",32962.545244116,45464.0372744196,10585.4030459485,22877.4895171125,42420.0850862687,26134.6162467604,22124.5566343064,26862.5909896027
"TG 58_6",17514.1100655277,16461.9185105772,10333.3513768161,21581.1265728941,23998.0735836947,14826.5622407911,10217.9101496267,10585.4030459485
"TG 53_0",12332.1794405939,17832.1854382187,10458.9206785961,10585.4030459485,14472.8153843723,10084.5243079081,14256.5889273576,9197.27529763568
"TG 58_8",52725.2571325448,32627.1825471288,9413.31698330455,39556.1177807976,48111.2995296212,27902.260694099,17514.1100655277,30997.9822217921
"TG 59_2",4708.76203337811,4882.87107528133,2571.09949565564,7998.19358554573,9413.31698330455,9513.54906936368,9744.92372465852,4420.77640356408
"TG 46_0",99347.903225749,162650.431708373,310104.381309937,61913.9655484281,22124.5566343064,15714.0671322331,27902.260694099,22292.2234065992
"TG 62_4",1063.18474221352,1123.46535027962,1063.18474221352,2089.28813686937,3998.54115068617,4532.17699145362,2847.53188855849,4286.3938586557
"TG 57_2",10585.4030459485,9513.54906936368,14673.5522850476,33717.5256255891,24318.9240043805,24524.5636861208,14972.2221675654,14673.5522850476
