Sample,Ctrl_BKS_2202,Ctrl_BKS_2203,Ctrl_BKS_2206,Ctrl_BKS_2211,HF_BKS_2214,HF_BKS_2216,HF_BKS_2217,HF_BKS_2218
TG 52_6,285600.9059,349702.3873,147710.6383,417740.91,310104.3813,19203.34294,417740.91,325851.5759
TG 58_4,50116.33022,90509.08589,31656.99882,71273.27689,40070.62489,6608.629767,56628.24896,44920.29082
TG 54_6,491092.556,977535.7541,430834.2141,1110766.03,2174841.313,246152.1574,2329331.559,2697020.122
TG 54_2,2932722.877,2252086.436,2112947.109,2779735.423,4768565.193,1262619.627,3917818.086,4768565.193
TG 56_2,376139.7399,491092.556,253046.9487,873649.2469,417740.91,70138.2474,605884.4281,387270.6176
TG 53_2,246152.1574,430834.2141,200904.582,349702.3873,285600.9059,121912.3184,491092.556,302985.6935
TG 56_4,200904.582,376139.7399,165784.5691,302985.6935,195751.9948,154857.4709,358500.3149,209636.0755
TG 56_6,20910.8151,51873.63852,20910.8151,28993.46412,51022.06815,43127.95645,93023.3815,37679.23243
TG 44_2,135780.6347,180760.1303,52725.25713,265090.4816,61913.96555,4493.797921,77688.32334,51022.06815
TG 60_4,30997.98222,84918.47633,21163.88667,88679.23925,36067.10331,40539.86786,36934.22017,34730.49024
TG 48_2,1521673.434,2862450.724,1736024.7,2174841.313,905287.045,195751.9948,1292322.622,738235.702
TG 51_2,103984.5835,325851.5759,129987.1261,133617.5635,103984.5835,77688.32334,186702.7768,103984.5835
TG 42_0,10217.91015,20335.21887,7122.753315,29882.83473,7673.457635,4932.641293,12332.17944,5563.097563
TG 49_2,45464.03727,177646.6131,68865.41599,55419.87122,33305.89256,19718.7151,58535.51652,28581.59317
TG 54_8,14040.75866,19203.34294,5645.94363,23720.71467,17679.55419,2511.132278,27670.09367,19550.4787
TG 50_4,4145863.071,3499420.797,3002995.031,3499420.797,2051052.904,162650.4317,2174841.313,2529997.292
TG 54_4,2174841.313,4000456.57,3499420.797,3362555.337,3362555.337,4000456.57,4364115.823,3835179.602
TG 49_4,20562.96619,43127.95645,18688.35007,40539.86786,18688.35007,3043.531228,28581.59317,19718.7151
TG 50_0,59264.48706,168295.1522,97562.78014,162650.4317,93023.3815,129987.1261,177646.6131,123658.236
TG 42_2,34190.13359,71273.27689,12031.43876,143918.3374,18529.4487,1992.226221,32962.54524,9295.152367
TG 52_2,2697020.122,3835179.602,3218141.74,2329331.559,2329331.559,3362555.337,2697020.122,2174841.313
TG 58_2,97562.78014,80589.25747,41111.2412,165784.5691,113564.0664,12488.68397,97562.78014,66257.31825
TG 53_4,64201.41395,184121.8619,84918.47633,90509.08589,147710.6383,59264.48706,246152.1574,147710.6383
TG 60_2,21891.55372,20167.5335,13146.35455,46346.14514,43871.11439,4708.762033,23159.73739,26134.61625
TG 48_0,91651.58385,417740.91,107262.3125,160324.7693,87005.75292,91651.58385,112273.979,61913.96555
TG 55_4,19884.77152,91651.58385,31366.71413,37679.23243,27286.31802,19028.7733,40070.62489,22124.55663
TG 58_6,1905.782117,6743.265069,2193.163013,3818.530117,4772.424055,3671.558253,9197.275298,2571.099496
TG 53_0,11684.1085,30997.98222,5083.043178,19884.77152,17832.18544,13872.47313,20335.21887,16789.57049
TG 58_8,2193.163013,5183.999485,1063.184742,2716.306274,4932.641293,8743.037373,12488.68397,7294.554314
TG 59_2,10585.40305,16789.57049,4932.641293,23159.73739,13146.35455,3393.833661,15903.16367,8837.019074
TG 46_0,46346.14514,154857.4709,40539.86786,110803.3613,26862.59099,21163.88667,55419.87122,28187.2005
TG 62_4,6608.629767,6016.074809,3043.531228,11034.5337,8295.862356,3283.390216,8643.232976,6414.075894
TG 57_2,43127.95645,36934.22017,13472.58,87005.75292,50116.33022,13688.43677,61008.80447,40539.86786
TG 57_4,14826.56224,26445.6498,8837.019074,14826.56224,6016.074809,17679.55419,18688.35007,11034.5337
TG 51_6,5083.043178,5403.07213,3818.530117,1677.2431,5083.043178,1478.388117,7294.554314,2395.438712
TG 55_6,3998.541151,10866.84645,2716.306274,6016.074809,4219.332944,2395.438712,9081.688634,6016.074809
TG 40_0,4420.776404,7569.332703,2571.099496,20167.5335,5563.097563,2995.742089,4099.041851,2142.460852
CL 74_4,64037.62013,47304.10271,103497.7644,62718.57246,76481.45644,114790.9257,93927.84466,126746.9989
CL 72_4,20127.11405,18376.14413,27742.92746,17933.47025,15613.28113,24179.4044,27973.81399,26589.97028
CL 68_2,12201.67255,15145.66124,10334.53021,10909.29197,6796.301357,7768.909977,19793.53316,9889.936459
CL 78_4,19316.56899,13585.31645,27443.45927,14268.73587,14930.65572,17661.95877,14494.48638,18376.14413
CL 78_0,5914.398931,8054.176805,13803.22896,9049.945242,9325.754327,10909.29197,9672.480437,8885.680147
CL 78_12,4773.6481,4498.828194,8753.812424,6637.310671,3946.940172,5003.779835,5677.255201,2749.686331
CL 76_2,688.4801725,1646.900398,1312.221189,1774.139836,910.7568149,910.7568149,3135.732532,688.4801725
CL 66_2,3628.288711,2063.37363,8578.072932,2541.114881,1774.139836,6055.747733,1859.234675,4245.939872
CL 78_2,1312.221189,2749.686331,1646.900398,1859.234675,688.4801725,1646.900398,2947.355209,4602.312552
CL 70_4,1126.570173,688.4801725,2623.258501,1961.830405,1312.221189,2256.587327,1126.570173,1489.431738
PA 38_2,34074.58205,52376.44848,35717.88125,27443.45927,30065.3749,44373.66804,73679.96068,47304.10271
PA 40_4,32794.37631,64037.62013,26262.50017,29569.43911,23801.34936,37611.08802,72628.97507,33189.61668
PA 43_6,687551.5384,464467.2781,222762.1976,464467.2781,464467.2781,354849.933,568155.5275,171961.1634
PA 36_2,34447.68297,60174.33361,33189.61668,31424.80274,21545.02041,39529.55711,41152.29751,37611.08802
PA 39_2,17933.47025,16690.06196,25199.03758,40551.37158,31022.64522,28290.5274,26589.97028,32794.37631
PA 20_2,3049.080561,4602.312552,3435.311979,5185.652238,3049.080561,3946.940172,10005.8609,4043.821812
PA 35_2,14696.54271,12414.61838,21545.02041,10334.53021,11602.24819,7595.830578,9325.754327,17661.95877
PA 42_4,8885.680147,13803.22896,11266.12715,15365.4431,7162.388569,20953.09603,21545.02041,13146.43187
PA 39_4,3538.58615,5792.722502,6911.938,8578.072932,4688.512024,5280.248032,6351.807322,6637.310671
PA 38_4,45617.96313,66275.76224,22820.19152,32389.67038,24179.4044,36564.30558,47948.65725,39099.36217
PA 37_2,7310.253319,13327.28886,15145.66124,14009.69855,9496.157831,9049.945242,9889.936459,15613.28113
PA 39_0,70053.94248,81371.04418,90616.60464,154835.5642,101793.7679,93927.84466,120351.1651,107052.3095
PA 40_6,34812.1067,23801.34936,12414.61838,11442.10781,19129.05115,15145.66124,20127.11405,19556.58923
