"Class","Carbon","Chain","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334"
"lysoPC",24,0," [M+H]+@5.05",64910.1661964286,81740.4788392857,71418.1367142857,127190.990535714,73265.899375,83724.0643392857,68428.0165178571,122175.508571429,111261.935339286,107961.024285714,101877.901339286,153655.769107143,109734.807660714,83724.0643392857,66790.6490892857,88251.3293035714,64172.3337857143,97910.0930892857,75446.9514642857,104925.049285714,88251.3293035714,107961.024285714,123774.517142857,103280.380357143,137903.137857143,91027.3493928571,141663.135,69235.555,65810.4067678571,89732.2299821428,104925.049285714,84781.2899285714,111261.935339286,112896.958089286,120778.945660714,130993.285892857,100478.048964286,91027.3493928571,91027.3493928571,109734.807660714,123774.517142857,97910.0930892857,101877.901339286,101877.901339286,114718.668821429,68428.0165178571,82936.7736785714,103280.380357143
"lysoPC",17,2," [M+H]+@1.12",2524.25251839286,3286.37972392857,5276.15300892857,4972.19124428571,3367.97632982143,2853.8806975,4233.94117535714,4347.66305482143,2962.86339982143,5276.15300892857,2111.11652232143,3481.14064946429,4003.08042589286,3176.56450892857,3698.57423714286,2962.86339982143,2200.30958714286,2111.11652232143,3367.97632982143,3286.37972392857,2623.71107660714,2409.38093892857,2200.30958714286,3367.97632982143,4347.66305482143,2962.86339982143,3698.57423714286,3698.57423714286,3904.26020160714,2524.25251839286,3481.14064946429,3062.60029232143,3367.97632982143,3481.14064946429,1583.11261982143,1429.82686803571,3367.97632982143,2409.38093892857,2524.25251839286,2200.30958714286,1801.38623892857,2200.30958714286,1583.11261982143,2738.26377142857,3062.60029232143,3286.37972392857,1583.11261982143,1009.10998678571
"lysoPC",25,0," [M+H]+@5.52",3904.26020160714,2853.8806975,3176.56450892857,2738.26377142857,4003.08042589286,3904.26020160714,4347.66305482143,6894.08267107143,4972.19124428571,6295.60251607143,6413.77860446429,4972.19124428571,1583.11261982143,5380.08657803571,2200.30958714286,2623.71107660714,3286.37972392857,5276.15300892857,5630.22297285714,4972.19124428571,6074.70763767857,7149.45778035714,5630.22297285714,2200.30958714286,6413.77860446429,3481.14064946429,4233.94117535714,4347.66305482143,3062.60029232143,3698.57423714286,2409.38093892857,2301.18930267857,3176.56450892857,2853.8806975,5187.78708392857,4233.94117535714,656.942895535714,2853.8806975,3367.97632982143,4677.01265857143,4859.26014035714,5630.22297285714,2623.71107660714,2623.71107660714,2301.18930267857,3062.60029232143,3598.08826178571,3698.57423714286
"lysoPC",22,2," [M+H]+@2.76",3286.37972392857,4440.50417821429,2738.26377142857,4565.76887392857,3904.26020160714,5276.15300892857,4565.76887392857,4440.50417821429,4129.22620732143,3797.53521178571,4859.26014035714,5510.25820196429,5707.80606535714,5830.36731714286,6413.77860446429,8453.61662321429,3698.57423714286,4129.22620732143,3797.53521178571,4233.94117535714,4972.19124428571,6074.70763767857,7818.80072071429,6547.23283035714,3062.60029232143,6295.60251607143,4565.76887392857,2409.38093892857,4767.35150946429,5083.32325839286,4233.94117535714,3698.57423714286,4129.22620732143,7288.34971535714,4233.94117535714,7958.53787553571,15248.5211732143,6295.60251607143,8182.79665892857,8568.66695714286,7446.81342910714,4347.66305482143,7149.45778035714,4440.50417821429,11515.6484035714,4233.94117535714,6646.52262571429,6413.77860446429
"lysoPE",20,4," [M+H]+@1.35",414307.393392857,435166.857857143,377003.085,518741.019642857,316463.574178571,281397.249821429,201258.031607143,306250.888214286,477320.170892857,571729.962142857,300330.617678571,443034.381428571,187151.798392857,233684.990357143,322976.941964286,372047.992285714,393477.473428571,428359.130321429,485844.163392857,466485.172642857,386893.902142857,342575.355107143,359016.831160714,372047.992285714,316463.574178571,443034.381428571,322976.941964286,208476.134642857,233684.990357143,263002.767857143,342575.355107143,238608.613928571,271658.989642857,386893.902142857,393477.473428571,365996.245535714,252427.242857143,169170.56625,276026.942321429,252427.242857143,386893.902142857,342575.355107143,353551.866446429,381549.305160714,329361.089857143,348602.556071429,365996.245535714,290126.623517857
"lysoPE",18,2," [M+H]+@1.36",130993.285892857,120778.945660714,151750.858928571,137903.137857143,104925.049285714,89732.2299821428,80728.0989821429,129249.328392857,81740.4788392857,127190.990535714,76376.5748392857,117821.062892857,63343.01875,78684.2205,103280.380357143,72407.9940714286,81740.4788392857,106251.872142857,88251.3293035714,84781.2899285714,68428.0165178571,64910.1661964286,70122.0761785714,106251.872142857,122175.508571429,187151.798392857,193773.984285714,82936.7736785714,153655.769107143,103280.380357143,134721.242857143,106251.872142857,67625.6619821429,101877.901339286,64910.1661964286,100478.048964286,136258.970214286,83724.0643392857,150075.023571429,92328.8735892857,120778.945660714,130993.285892857,151750.858928571,104925.049285714,166881.198089286,157757.314821429,151750.858928571,143734.935357143
"lysoPE",16,0," [M+H]+@1.69",117821.062892857,143734.935357143,114718.668821429,208476.134642857,155129.416142857,136258.970214286,101877.901339286,151750.858928571,166881.198089286,159336.401428571,97910.0930892857,137903.137857143,67625.6619821429,76376.5748392857,187151.798392857,62397.9615714286,106251.872142857,96672.7195,129249.328392857,106251.872142857,95086.8434821429,97910.0930892857,82936.7736785714,83724.0643392857,134721.242857143,103280.380357143,104925.049285714,104925.049285714,93520.8039821429,107961.024285714,120778.945660714,100478.048964286,95086.8434821429,111261.935339286,112896.958089286,114718.668821429,88251.3293035714,73265.899375,77587.5420535714,74354.0717321429,96672.7195,103280.380357143,106251.872142857,70122.0761785714,85871.8150892857,99141.5412678571,91027.3493928571,109734.807660714
"lysoPE",18,0," [M+H]+@2.46",171733.162857143,137903.137857143,130993.285892857,166881.198089286,143734.935357143,129249.328392857,120778.945660714,184039.758214286,205717.823821429,148082.963214286,100478.048964286,201258.031607143,92328.8735892857,107961.024285714,295686.620535714,127190.990535714,143734.935357143,171733.162857143,150075.023571429,180852.8255,180852.8255,169170.56625,166881.198089286,122175.508571429,243308.448035714,193773.984285714,184039.758214286,171733.162857143,111261.935339286,159336.401428571,197317.689285714,212703.797678571,169170.56625,285347.296428571,208476.134642857,247227.189464286,137903.137857143,129249.328392857,137903.137857143,153655.769107143,187151.798392857,205717.823821429,180852.8255,166881.198089286,197317.689285714,205717.823821429,193773.984285714,190104.917589286
"lysoPE",22,6," [M+H]+@1.31",554847.643767857,626634.444821429,508610.486392857,816021.157142857,554847.643767857,459518.717321429,316463.574178571,435166.857857143,886650.390178571,1082003.45821429,527834.730946428,847475.440892857,300330.617678571,377003.085,311979.460892857,443034.381428571,496519.185875,527834.730946428,613608.007821429,554847.643767857,496519.185875,386893.902142857,377003.085,450520.603928571,518741.019642857,435166.857857143,372047.992285714,386893.902142857,311979.460892857,477320.170892857,527834.730946428,421091.437803571,359016.831160714,508610.486392857,508610.486392857,508610.486392857,353551.866446429,193773.984285714,393477.473428571,407758.431857143,508610.486392857,496519.185875,428359.130321429,459518.717321429,311979.460892857,527834.730946428,518741.019642857,348602.556071429
"lysoPE",20,0," [M+H]+@3.54",6173.28736053571,5083.32325839286,3797.53521178571,5630.22297285714,3797.53521178571,5510.25820196429,4859.26014035714,7019.53097964286,8321.50644589286,4972.19124428571,4767.35150946429,8062.34949107143,5083.32325839286,5707.80606535714,8062.34949107143,6413.77860446429,5510.25820196429,6074.70763767857,6295.60251607143,6074.70763767857,7446.81342910714,5083.32325839286,9828.88380535714,6413.77860446429,10017.8381107143,5276.15300892857,7818.80072071429,4972.19124428571,10147.4543035714,6295.60251607143,8062.34949107143,9666.19391607143,5380.08657803571,5830.36731714286,7446.81342910714,7674.84652875,7958.53787553571,4565.76887392857,5276.15300892857,7019.53097964286,8182.79665892857,7818.80072071429,7818.80072071429,7288.34971535714,7674.84652875,8568.66695714286,4859.26014035714,8062.34949107143
"lysoPE",19,0," [M+H]+@2.96",3481.14064946429,3176.56450892857,3698.57423714286,3286.37972392857,5083.32325839286,2409.38093892857,2111.11652232143,2623.71107660714,1583.11261982143,4565.76887392857,7560.55331428571,2962.86339982143,2962.86339982143,3698.57423714286,11835.7087017857,6646.52262571429,1429.82686803571,2623.71107660714,4677.01265857143,3598.08826178571,2738.26377142857,9518.17948142857,1429.82686803571,4347.66305482143,3481.14064946429,3062.60029232143,4347.66305482143,2738.26377142857,656.942895535714,2853.8806975,1958.08991857143,1429.82686803571,1429.82686803571,1009.10998678571,3286.37972392857,8709.31950178571,4859.26014035714,2301.18930267857,2738.26377142857,656.942895535714,3698.57423714286,2524.25251839286,3286.37972392857,4677.01265857143,3598.08826178571,4440.50417821429,3904.26020160714,3598.08826178571
"MG",17,0," [M+Li]+@3.21",34815.1407125,56548.0280714286,60928.3265178571,64172.3337857143,55107.5350232143,53084.9719464286,40158.8461785714,35812.2215678571,69235.555,76376.5748392857,53084.9719464286,64172.3337857143,61580.5224107143,54373.6077857143,104925.049285714,57274.9927142857,66790.6490892857,65810.4067678571,73265.899375,58039.6899285714,58590.797375,66790.6490892857,55809.6597678571,58039.6899285714,85871.8150892857,68428.0165178571,40740.1316785714,45353.4926071429,85871.8150892857,65810.4067678571,64910.1661964286,53603.7779642857,53084.9719464286,67625.6619821429,53603.7779642857,55107.5350232143,96672.7195,70122.0761785714,61580.5224107143,44872.1232142857,49173.166625,60032.3102321429,62397.9615714286,61580.5224107143,52560.8878035714,97910.0930892857,70122.0761785714,63343.01875
"MG",18,2," [M+Li]+@2.24",12445.6085892857,16062.4849892857,22655.337375,4677.01265857143,5830.36731714286,5083.32325839286,8709.31950178571,5380.08657803571,3698.57423714286,6894.08267107143,16562.38995,5380.08657803571,37210.6875,9518.17948142857,2111.11652232143,4859.26014035714,4972.19124428571,2853.8806975,6894.08267107143,3698.57423714286,2524.25251839286,4767.35150946429,2962.86339982143,2623.71107660714,6769.99999642857,16758.3396607143,19054.5808375,5707.80606535714,5276.15300892857,5830.36731714286,8182.79665892857,9828.88380535714,1801.38623892857,4677.01265857143,5932.3872675,4767.35150946429,6769.99999642857,6173.28736053571,20701.8814285714,4233.94117535714,4767.35150946429,4972.19124428571,6295.60251607143,5707.80606535714,6413.77860446429,9666.19391607143,12445.6085892857,5083.32325839286
"PC",34,2," [M+H]+@6.15",39431359.6964286,43196343.75,43196343.75,43196343.75,43196343.75,43196343.75,43196343.75,43196343.75,32242602.9285714,39431359.6964286,34589102.4642857,36431957.5714286,43196343.75,43196343.75,43196343.75,36431957.5714286,43196343.75,29771910.5178571,36431957.5714286,32242602.9285714,29771910.5178571,32242602.9285714,29771910.5178571,34589102.4642857,43196343.75,43196343.75,43196343.75,43196343.75,43196343.75,43196343.75,43196343.75,43196343.75,36431957.5714286,36431957.5714286,27030744.1428571,43196343.75,43196343.75,43196343.75,43196343.75,34589102.4642857,43196343.75,39431359.6964286,43196343.75,43196343.75,39431359.6964286,43196343.75,43196343.75,43196343.75
"PC",36,2," [M+H]+@6.75",36431957.5714286,32242602.9285714,36431957.5714286,34589102.4642857,32242602.9285714,39431359.6964286,34589102.4642857,29771910.5178571,29771910.5178571,29771910.5178571,32242602.9285714,34589102.4642857,36431957.5714286,39431359.6964286,36431957.5714286,32242602.9285714,36431957.5714286,36431957.5714286,39431359.6964286,36431957.5714286,32242602.9285714,39431359.6964286,39431359.6964286,39431359.6964286,36431957.5714286,39431359.6964286,39431359.6964286,34589102.4642857,39431359.6964286,34589102.4642857,39431359.6964286,39431359.6964286,32242602.9285714,32242602.9285714,29771910.5178571,34589102.4642857,39431359.6964286,39431359.6964286,39431359.6964286,32242602.9285714,34589102.4642857,34589102.4642857,39431359.6964286,36431957.5714286,43196343.75,39431359.6964286,39431359.6964286,39431359.6964286
"PC",32,2," [M+H]+@5.54",435166.857857143,443034.381428571,485844.163392857,571729.962142857,459518.717321429,435166.857857143,290126.623517857,554847.643767857,613608.007821429,626634.444821429,477320.170892857,386893.902142857,450520.603928571,583411.744732143,300330.617678571,508610.486392857,220961.976607143,243308.448035714,311979.460892857,295686.620535714,220961.976607143,290126.623517857,335816.517321429,238608.613928571,372047.992285714,217027.624642857,311979.460892857,285347.296428571,174443.509642857,230115.201964286,217027.624642857,243308.448035714,233684.990357143,311979.460892857,276026.942321429,226122.400535714,153655.769107143,226122.400535714,266987.788392857,271658.989642857,136258.970214286,174443.509642857,120778.945660714,119141.037589286,125566.644553571,107961.024285714,153655.769107143,141663.135
"PC",38,4," [M+Na]+@6.81",50560.2420107143,116331.312910714,111261.935339286,119141.037589286,83724.0643392857,111261.935339286,64910.1661964286,47588.3137857143,100478.048964286,97910.0930892857,75446.9514642857,95086.8434821429,95086.8434821429,97910.0930892857,193773.984285714,99141.5412678571,125566.644553571,103280.380357143,151750.858928571,114718.668821429,97910.0930892857,91027.3493928571,89732.2299821428,95086.8434821429,93520.8039821429,71418.1367142857,58039.6899285714,65810.4067678571,164340.867678571,81740.4788392857,85871.8150892857,78684.2205,75446.9514642857,83724.0643392857,77587.5420535714,103280.380357143,123774.517142857,119141.037589286,66790.6490892857,67625.6619821429,95086.8434821429,76376.5748392857,125566.644553571,107961.024285714,60032.3102321429,129249.328392857,146110.468035714,123774.517142857
"PC",36,4," [M+H]+@6.00",22976408.6964286,22976408.6964286,29771910.5178571,29771910.5178571,22976408.6964286,22976408.6964286,20361405.2857143,20361405.2857143,27030744.1428571,22976408.6964286,27030744.1428571,22976408.6964286,27030744.1428571,27030744.1428571,34589102.4642857,27030744.1428571,27030744.1428571,27030744.1428571,27030744.1428571,27030744.1428571,27030744.1428571,27030744.1428571,27030744.1428571,27030744.1428571,27030744.1428571,22976408.6964286,16300016.1428571,20361405.2857143,29771910.5178571,27030744.1428571,22976408.6964286,20361405.2857143,29771910.5178571,22976408.6964286,34589102.4642857,20361405.2857143,32242602.9285714,27030744.1428571,27030744.1428571,27030744.1428571,32242602.9285714,22976408.6964286,22976408.6964286,29771910.5178571,22976408.6964286,27030744.1428571,29771910.5178571,29771910.5178571
"PC",38,6," [M+H]+@5.92",32242602.9285714,34589102.4642857,32242602.9285714,36431957.5714286,34589102.4642857,32242602.9285714,32242602.9285714,27030744.1428571,39431359.6964286,34589102.4642857,39431359.6964286,39431359.6964286,29771910.5178571,32242602.9285714,29771910.5178571,29771910.5178571,34589102.4642857,32242602.9285714,32242602.9285714,43196343.75,39431359.6964286,29771910.5178571,34589102.4642857,29771910.5178571,34589102.4642857,36431957.5714286,32242602.9285714,36431957.5714286,34589102.4642857,36431957.5714286,36431957.5714286,34589102.4642857,39431359.6964286,39431359.6964286,39431359.6964286,36431957.5714286,36431957.5714286,34589102.4642857,34589102.4642857,36431957.5714286,39431359.6964286,36431957.5714286,34589102.4642857,34589102.4642857,32242602.9285714,34589102.4642857,34589102.4642857,36431957.5714286
"PC",40,4," [M+H]+@7.36",407758.431857143,393477.473428571,311979.460892857,466485.172642857,518741.019642857,477320.170892857,466485.172642857,638831.869375,1082003.45821429,788580.424071429,626634.444821429,613608.007821429,657027.033392857,638831.869375,372047.992285714,753683.109821429,638831.869375,955879.297321429,626634.444821429,788580.424071429,886650.390178571,994300.145714286,919618.595714286,708525.935696429,393477.473428571,295686.620535714,414307.393392857,393477.473428571,466485.172642857,348602.556071429,407758.431857143,348602.556071429,583411.744732143,886650.390178571,708525.935696429,638831.869375,679997.608267857,708525.935696429,708525.935696429,753683.109821429,613608.007821429,599307.431678572,599307.431678572,485844.163392857,638831.869375,428359.130321429,638831.869375,626634.444821429
"PC",36,6," [M+H]+@5.32",93520.8039821429,119141.037589286,76376.5748392857,132752.419464286,106251.872142857,78684.2205,69235.555,114718.668821429,187151.798392857,137903.137857143,159336.401428571,132752.419464286,125566.644553571,130993.285892857,39672.23125,141663.135,78684.2205,114718.668821429,93520.8039821429,120778.945660714,109734.807660714,123774.517142857,153655.769107143,125566.644553571,78684.2205,36345.0238035714,74354.0717321429,81740.4788392857,41788.9912446429,43291.4779107143,55809.6597678571,46570.3652142857,104925.049285714,89732.2299821428,117821.062892857,88251.3293035714,60928.3265178571,60032.3102321429,48620.6934642857,104925.049285714,36743.522125,48140.8671607143,39180.905925,42270.1891785714,35409.6194821429,21870.113375,21115.1249267857,32263.4358392857
"PC",35,2," [M+H]+@6.47",1145645.24982143,994300.145714286,1750917.09642857,1587400.85357143,1830197.00892857,2057660.45535714,1334914.06285714,1927700.38107143,1401515.98839286,1750917.09642857,1272932.56785714,2194597.62678571,1587400.85357143,1750917.09642857,2377512.36607143,1211694.65464286,1662327.25089286,1587400.85357143,1662327.25089286,1662327.25089286,1587400.85357143,1662327.25089286,1830197.00892857,1830197.00892857,2917267.36071429,2524491.27857143,3147640.32142857,2707890.17321429,2707890.17321429,2377512.36607143,2194597.62678571,2524491.27857143,1927700.38107143,2524491.27857143,1211694.65464286,2524491.27857143,2707890.17321429,2377512.36607143,2524491.27857143,2524491.27857143,2524491.27857143,2524491.27857143,2194597.62678571,2377512.36607143,2917267.36071429,1927700.38107143,2524491.27857143,2707890.17321429
"PC",33,2," [M+H]+@5.87",306250.888214286,285347.296428571,414307.393392857,316463.574178571,443034.381428571,342575.355107143,335816.517321429,372047.992285714,365996.245535714,386893.902142857,306250.888214286,485844.163392857,421091.437803571,443034.381428571,316463.574178571,316463.574178571,217027.624642857,212703.797678571,233684.990357143,263002.767857143,243308.448035714,243308.448035714,290126.623517857,201258.031607143,459518.717321429,335816.517321429,583411.744732143,459518.717321429,348602.556071429,414307.393392857,443034.381428571,518741.019642857,381549.305160714,485844.163392857,381549.305160714,381549.305160714,401213.237982143,353551.866446429,626634.444821429,508610.486392857,322976.941964286,348602.556071429,335816.517321429,306250.888214286,377003.085,295686.620535714,353551.866446429,353551.866446429
"PC",32,0," [M+H]+@6.52",3646891.38928571,3404619.23928571,3147640.32142857,3404619.23928571,4720640.14285714,4262567.43214286,3981165.63392857,5107607.39642857,3646891.38928571,4262567.43214286,4262567.43214286,3981165.63392857,5549056.43392857,3981165.63392857,5107607.39642857,4262567.43214286,2707890.17321429,3981165.63392857,3147640.32142857,3147640.32142857,2707890.17321429,2524491.27857143,2524491.27857143,2707890.17321429,4262567.43214286,3404619.23928571,4262567.43214286,4262567.43214286,3147640.32142857,4262567.43214286,4262567.43214286,3981165.63392857,3981165.63392857,4262567.43214286,4262567.43214286,3981165.63392857,3147640.32142857,2917267.36071429,3981165.63392857,5549056.43392857,3646891.38928571,2707890.17321429,2917267.36071429,3646891.38928571,2707890.17321429,2377512.36607143,2917267.36071429,3404619.23928571
"PC",37,6," [M+H]+@5.75",85871.8150892857,96672.7195,92328.8735892857,104925.049285714,120778.945660714,106251.872142857,100478.048964286,109734.807660714,150075.023571429,157757.314821429,155129.416142857,177587.820892857,148082.963214286,103280.380357143,36743.522125,85871.8150892857,63343.01875,89732.2299821428,71418.1367142857,91027.3493928571,77587.5420535714,73265.899375,68428.0165178571,72407.9940714286,129249.328392857,56548.0280714286,129249.328392857,153655.769107143,91027.3493928571,119141.037589286,119141.037589286,123774.517142857,197317.689285714,150075.023571429,157757.314821429,153655.769107143,84781.2899285714,109734.807660714,122175.508571429,164340.867678571,116331.312910714,106251.872142857,84781.2899285714,114718.668821429,104925.049285714,80728.0989821429,87020.9964285714,85871.8150892857
"PC",41,6," [M+H]+@6.98",80728.0989821429,71418.1367142857,89732.2299821428,67625.6619821429,125566.644553571,93520.8039821429,123774.517142857,119141.037589286,123774.517142857,116331.312910714,109734.807660714,197317.689285714,129249.328392857,120778.945660714,31145.2635178571,116331.312910714,164340.867678571,112896.958089286,100478.048964286,153655.769107143,155129.416142857,164340.867678571,169170.56625,117821.062892857,141663.135,61580.5224107143,134721.242857143,143734.935357143,141663.135,117821.062892857,153655.769107143,157757.314821429,201258.031607143,201258.031607143,139873.235125,164340.867678571,130993.285892857,117821.062892857,123774.517142857,127190.990535714,164340.867678571,190104.917589286,107961.024285714,141663.135,148082.963214286,134721.242857143,111261.935339286,120778.945660714
"PC",35,4," [M+H]+@5.76",132752.419464286,136258.970214286,103280.380357143,180852.8255,169170.56625,130993.285892857,104925.049285714,146110.468035714,281397.249821429,276026.942321429,184039.758214286,300330.617678571,220961.976607143,169170.56625,130993.285892857,148082.963214286,134721.242857143,122175.508571429,130993.285892857,155129.416142857,153655.769107143,197317.689285714,150075.023571429,139873.235125,146110.468035714,93520.8039821429,201258.031607143,151750.858928571,122175.508571429,136258.970214286,127190.990535714,134721.242857143,266987.788392857,316463.574178571,281397.249821429,171733.162857143,141663.135,180852.8255,151750.858928571,230115.201964286,153655.769107143,155129.416142857,93520.8039821429,148082.963214286,132752.419464286,81740.4788392857,107961.024285714,139873.235125
"PC",33,0," [M+H]+@6.76",36345.0238035714,44400.4986964286,45353.4926071429,56548.0280714286,66790.6490892857,55809.6597678571,44400.4986964286,64172.3337857143,48140.8671607143,58590.797375,58590.797375,74354.0717321429,68428.0165178571,69235.555,67625.6619821429,63343.01875,58590.797375,51078.9281285714,58590.797375,71418.1367142857,38222.1059642857,49173.166625,53084.9719464286,50560.2420107143,58590.797375,46570.3652142857,67625.6619821429,47588.3137857143,72407.9940714286,62397.9615714286,54373.6077857143,54373.6077857143,63343.01875,73265.899375,59235.9577142857,63343.01875,53603.7779642857,53084.9719464286,58039.6899285714,49856.8851607143,40740.1316785714,31521.0185357143,45353.4926071429,40158.8461785714,54373.6077857143,40740.1316785714,41788.9912446429,55809.6597678571
"PC",36,0," [M+H]+@7.68",166881.198089286,166881.198089286,112896.958089286,212703.797678571,164340.867678571,212703.797678571,151750.858928571,190104.917589286,271658.989642857,217027.624642857,205717.823821429,285347.296428571,208476.134642857,180852.8255,80728.0989821429,205717.823821429,316463.574178571,372047.992285714,335816.517321429,372047.992285714,359016.831160714,381549.305160714,353551.866446429,208476.134642857,329361.089857143,276026.942321429,342575.355107143,205717.823821429,266987.788392857,208476.134642857,201258.031607143,208476.134642857,285347.296428571,306250.888214286,247227.189464286,233684.990357143,435166.857857143,290126.623517857,208476.134642857,257841.348571429,407758.431857143,381549.305160714,306250.888214286,377003.085,365996.245535714,311979.460892857,372047.992285714,496519.185875
"PC",34,4," [M+H]+@5.43",187151.798392857,243308.448035714,171733.162857143,238608.613928571,266987.788392857,201258.031607143,136258.970214286,290126.623517857,372047.992285714,393477.473428571,311979.460892857,306250.888214286,316463.574178571,281397.249821429,153655.769107143,266987.788392857,122175.508571429,177587.820892857,159336.401428571,190104.917589286,159336.401428571,184039.758214286,177587.820892857,174443.509642857,157757.314821429,96672.7195,164340.867678571,157757.314821429,97910.0930892857,111261.935339286,114718.668821429,125566.644553571,184039.758214286,230115.201964286,193773.984285714,150075.023571429,134721.242857143,139873.235125,157757.314821429,226122.400535714,73265.899375,58590.797375,78684.2205,68428.0165178571,59235.9577142857,36345.0238035714,69235.555,67625.6619821429
"PC",38,2," [M+H]+@7.33",599307.431678572,708525.935696429,816021.157142857,919618.595714286,1082003.45821429,1145645.24982143,1041433.58625,1211694.65464286,1334914.06285714,1334914.06285714,1211694.65464286,1211694.65464286,1041433.58625,1145645.24982143,729938.209285714,1334914.06285714,1041433.58625,1401515.98839286,1041433.58625,1211694.65464286,1479117.02589286,1479117.02589286,1587400.85357143,1334914.06285714,816021.157142857,626634.444821429,994300.145714286,613608.007821429,1334914.06285714,753683.109821429,788580.424071429,955879.297321429,955879.297321429,1082003.45821429,816021.157142857,1041433.58625,1927700.38107143,1401515.98839286,1927700.38107143,1587400.85357143,994300.145714286,955879.297321429,1211694.65464286,919618.595714286,1401515.98839286,1145645.24982143,1401515.98839286,1334914.06285714
"PC",37,2," [M+H]+@7.07",583411.744732143,679997.608267857,886650.390178571,1041433.58625,1211694.65464286,1272932.56785714,919618.595714286,1145645.24982143,788580.424071429,955879.297321429,679997.608267857,1272932.56785714,708525.935696429,847475.440892857,753683.109821429,571729.962142857,788580.424071429,788580.424071429,919618.595714286,1082003.45821429,1041433.58625,1145645.24982143,1211694.65464286,1082003.45821429,1145645.24982143,753683.109821429,1662327.25089286,847475.440892857,1041433.58625,729938.209285714,886650.390178571,886650.390178571,753683.109821429,847475.440892857,496519.185875,657027.033392857,1272932.56785714,753683.109821429,1479117.02589286,729938.209285714,847475.440892857,1041433.58625,571729.962142857,613608.007821429,919618.595714286,994300.145714286,919618.595714286,788580.424071429
"PC",40,8," [M+H]+@5.72",753683.109821429,1211694.65464286,626634.444821429,1662327.25089286,1401515.98839286,1401515.98839286,847475.440892857,2194597.62678571,1927700.38107143,1662327.25089286,1927700.38107143,1830197.00892857,1830197.00892857,1272932.56785714,428359.130321429,1830197.00892857,1334914.06285714,1750917.09642857,1272932.56785714,1750917.09642857,1750917.09642857,1830197.00892857,2057660.45535714,1750917.09642857,599307.431678572,407758.431857143,919618.595714286,816021.157142857,1479117.02589286,613608.007821429,708525.935696429,599307.431678572,1401515.98839286,1211694.65464286,1401515.98839286,994300.145714286,1401515.98839286,1041433.58625,1082003.45821429,1662327.25089286,1041433.58625,994300.145714286,816021.157142857,994300.145714286,994300.145714286,613608.007821429,626634.444821429,816021.157142857
"PC",42,10," [M+H]+@5.66",226122.400535714,414307.393392857,139873.235125,485844.163392857,381549.305160714,540163.743267857,386893.902142857,679997.608267857,955879.297321429,435166.857857143,886650.390178571,729938.209285714,816021.157142857,708525.935696429,75446.9514642857,847475.440892857,599307.431678572,753683.109821429,477320.170892857,994300.145714286,955879.297321429,955879.297321429,955879.297321429,919618.595714286,100478.048964286,65810.4067678571,230115.201964286,193773.984285714,372047.992285714,166881.198089286,164340.867678571,139873.235125,443034.381428571,421091.437803571,466485.172642857,306250.888214286,359016.831160714,300330.617678571,329361.089857143,443034.381428571,353551.866446429,281397.249821429,197317.689285714,263002.767857143,263002.767857143,148082.963214286,136258.970214286,230115.201964286
"PC",37,4," [M+H]+@6.44",657027.033392857,816021.157142857,599307.431678572,1272932.56785714,1145645.24982143,955879.297321429,753683.109821429,816021.157142857,1587400.85357143,1401515.98839286,1041433.58625,1927700.38107143,1272932.56785714,1041433.58625,1082003.45821429,1082003.45821429,1587400.85357143,1479117.02589286,1401515.98839286,1830197.00892857,1401515.98839286,1401515.98839286,1401515.98839286,1479117.02589286,1334914.06285714,955879.297321429,1587400.85357143,1082003.45821429,1211694.65464286,1082003.45821429,1082003.45821429,1145645.24982143,2524491.27857143,2377512.36607143,2707890.17321429,1830197.00892857,1750917.09642857,1830197.00892857,1272932.56785714,2057660.45535714,2057660.45535714,2057660.45535714,1272932.56785714,2057660.45535714,1479117.02589286,1211694.65464286,1211694.65464286,1830197.00892857
