"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334","QC","QC.1","QC.2","QC.3","QC.4","QC.5","QC.6"
"PC 39:7"," [M-Ac-H]-@5.93",24385.52956,22880.6122545455,21547.6614,29402.5963909091,25843.01804,22880.6122545455,22880.6122545455,15670.0123418182,39474.9633090909,35426.3408036364,36859.4703418182,30130.8315818182,20758.1983927273,24385.52956,15934.0585272727,30768.1272727273,27572.9905781818,36859.4703418182,20377.7579981818,34807.9464727273,47326.6418818182,43146.7638545455,36859.4703418182,37351.5887636364,29402.5963909091,16454.7909436364,18745.5195018182,25843.01804,27572.9905781818,19929.6244127273,20377.7579981818,19517.7800563636,33655.2162072727,30130.8315818182,45526.0605236364,23308.7433072727,17022.6279036364,18116.0346363636,16174.2238418182,25843.01804,21547.6614,24826.0364181818,18745.5195018182,22880.6122545455,30768.1272727273,12737.5104981818,18353.8908218182,17548.8040236364,28814.0675636364,28814.0675636364,26372.0165672727,18353.8908218182,32310.8818436364,26888.5792545455,22409.6534854545
"PC 40:2"," [M-Ac-H]-@7.90",16174.2238418182,11142.6323054545,18745.5195018182,11005.9712345455,21130.3930763636,18353.8908218182,14984.6869636364,12307.9185381818,23830.6759872727,20758.1983927273,12915.2874909091,15670.0123418182,17022.6279036364,20758.1983927273,19107.8860654545,14096.7378490909,12520.5827454545,15203.6983836364,13633.1121090909,14681.0309272727,21130.3930763636,15670.0123418182,17305.741,15203.6983836364,16763.26976,16174.2238418182,15934.0585272727,12915.2874909091,11940.6530927273,9628.43103090909,10703.09232,17305.741,23308.7433072727,13406.0181290909,19517.7800563636,10703.09232,25843.01804,24826.0364181818,17022.6279036364,18745.5195018182,18116.0346363636,11005.9712345455,12915.2874909091,14096.7378490909,15670.0123418182,19107.8860654545,21547.6614,17305.741,8419.50032909091,12520.5827454545,12520.5827454545,12307.9185381818,16174.2238418182,13236.2018363636,14681.0309272727
"PC 40:3"," [M-Ac-H]-@7.55",36156.6902181818,40203.6584909091,24826.0364181818,36859.4703418182,33655.2162072727,33655.2162072727,44727.9883654545,24385.52956,58124.6517781818,44727.9883654545,51649.7562181818,40203.6584909091,45526.0605236364,30130.8315818182,23830.6759872727,40968.4490581818,28814.0675636364,25275.5612727273,27572.9905781818,24385.52956,33063.6316290909,33655.2162072727,27572.9905781818,23830.6759872727,21130.3930763636,31629.8523345455,22880.6122545455,23830.6759872727,45526.0605236364,34257.5131836364,31629.8523345455,29402.5963909091,50922.1355636364,43902.5757818182,64243.8006545454,36156.6902181818,40203.6584909091,40968.4490581818,40203.6584909091,40968.4490581818,30768.1272727273,37351.5887636364,23830.6759872727,29402.5963909091,46157.4479872727,39474.9633090909,38782.4138890909,25843.01804,30768.1272727273,26372.0165672727,29402.5963909091,28814.0675636364,25843.01804,21547.6614,32310.8818436364
"PC 40:4"," [M-Ac-H]-@7.02",4473.90411636364,21130.3930763636,13236.2018363636,19929.6244127273,13106.4799327273,6450.73831090909,5687.03287636364,11940.6530927273,22409.6534854545,11940.6530927273,13236.2018363636,12520.5827454545,23308.7433072727,15203.6983836364,34257.5131836364,23308.7433072727,26888.5792545455,94150.0360454545,13836.4772727273,25843.01804,37989.7489563636,38782.4138890909,35117.1436381818,48722.40027,18353.8908218182,5260.09209818182,3300.25515818182,3133.09006,4188.42650545455,4714.74555090909,3759.13447272727,6618.18286545455,7801.94191454545,21130.3930763636,25843.01804,7028.74746545455,9174.25360727273,5547.77660727273,8709.07516363636,5135.84030363636,6618.18286545455,17022.6279036364,8236.94939454545,6450.73831090909,5135.84030363636,6914.74766,3133.09006,2951.36244545455,7162.15114545455,6450.73831090909,7652.70599272727,4473.90411636364,8105.70919272727,7327.28099454545,6914.74766
"PC 40:4"," [M-Ac-H]-@7.42",60180.1820472727,88555.1697454546,43146.7638545455,68622.9051272727,74757.7000909091,84666.1086181818,73335.3534727273,54993.2422181818,80580.2439818182,86728.1322545455,71886.0408909091,99862.3395272727,58943.4986,49150.1218727273,16174.2238418182,63221.2208,58943.4986,94150.0360454545,65312.1200545455,33655.2162072727,41592.5119563636,49150.1218727273,35117.1436381818,48722.40027,24826.0364181818,34257.5131836364,60988.4211163636,54993.2422181818,153872.847618182,65312.1200545455,64243.8006545454,67610.8300363636,108507.611418182,97965.3442363636,134060.288181818,93133.5716,121625.567363636,111709.622727273,80580.2439818182,117917.763036364,66468.6728909091,78600.5875454545,66468.6728909091,90554.2477090909,131142.469127273,68622.9051272727,150665.151781818,95166.5004909091,64243.8006545454,48294.6786672727,69958.4958545455,54993.2422181818,61933.1436181818,82698.2120727273,68622.9051272727
"PC 40:5"," [M-Ac-H]-@7.08",47326.6418818182,61933.1436181818,30130.8315818182,97965.3442363636,134060.288181818,32310.8818436364,37989.7489563636,58943.4986,63221.2208,80580.2439818182,80580.2439818182,54993.2422181818,64243.8006545454,40203.6584909091,111709.622727273,86728.1322545455,84666.1086181818,183178.331090909,156974.483272727,137249.682272727,88555.1697454546,97965.3442363636,108507.611418182,105297.919727273,43902.5757818182,54993.2422181818,21547.6614,15670.0123418182,26888.5792545455,11940.6530927273,14376.4855672727,18745.5195018182,29402.5963909091,37989.7489563636,43146.7638545455,16454.7909436364,23830.6759872727,36156.6902181818,20758.1983927273,27572.9905781818,48294.6786672727,32310.8818436364,34807.9464727273,42410.7590545455,163793.023636364,37351.5887636364,43902.5757818182,30768.1272727273,46157.4479872727,54993.2422181818,41592.5119563636,40203.6584909091,48294.6786672727,42410.7590545455,61933.1436181818
"PC 40:6"," [M-Ac-H]-@6.63",408294.482909091,425946.928181818,465168.971609091,488966.456238182,581592.259027273,465168.971609091,465168.971609091,353515.473272727,512487.282090909,425946.928181818,465168.971609091,556947.104294545,534883.533467273,337570.076363636,337570.076363636,534883.533467273,788947.408934545,706810.559552727,581592.259027273,706810.559552727,788947.408934545,680850.306672727,648916.113794545,752440.079609091,706810.559552727,608321.032076364,465168.971609091,680850.306672727,1082862.48254545,706810.559552727,706810.559552727,648916.113794545,752440.079609091,788947.408934545,846885.187136364,846885.187136364,752440.079609091,648916.113794545,556947.104294545,648916.113794545,957108.236418182,648916.113794545,957108.236418182,846885.187136364,957108.236418182,957108.236418182,896593.072727273,788947.408934545,534883.533467273,556947.104294545,608321.032076364,648916.113794545,556947.104294545,512487.282090909,648916.113794545
"PC 40:7"," [M-Ac-H]-@6.19",188525.255090909,179711.890909091,131142.469127273,231001.406363636,276343.669454545,160811.746363636,150665.151781818,147460.492181818,337570.076363636,260124.072909091,308293.047454545,253369.842909091,216000.790363636,239329.325272727,73335.3534727273,260124.072909091,276343.669454545,337570.076363636,239329.325272727,337570.076363636,369559.635636364,353515.473272727,408294.482909091,369559.635636364,160811.746363636,97965.3442363636,111709.622727273,156974.483272727,183178.331090909,156974.483272727,153872.847618182,156974.483272727,239329.325272727,147460.492181818,285415.938545455,194599.768545455,143925.925636364,140227.209272727,111709.622727273,170768.642,188525.255090909,97965.3442363636,143925.925636364,131142.469127273,198668.458545455,153872.847618182,134060.288181818,150665.151781818,175207.422545455,194599.768545455,175207.422545455,194599.768545455,194599.768545455,183178.331090909,223622.827454545
"PC 40:8"," [M-Ac-H]-@5.76",216000.790363636,153872.847618182,58943.4986,408294.482909091,408294.482909091,353515.473272727,260124.072909091,239329.325272727,369559.635636364,117917.763036364,408294.482909091,143925.925636364,337570.076363636,121625.567363636,39474.9633090909,353515.473272727,209157.165090909,231001.406363636,337570.076363636,353515.473272727,337570.076363636,556947.104294545,353515.473272727,353515.473272727,269006.216181818,188525.255090909,260124.072909091,308293.047454545,425946.928181818,337570.076363636,285415.938545455,285415.938545455,369559.635636364,369559.635636364,443076.330503636,308293.047454545,269006.216181818,308293.047454545,239329.325272727,239329.325272727,269006.216181818,512487.282090909,285415.938545455,353515.473272727,337570.076363636,117917.763036364,204184.841272727,105297.919727273,276343.669454545,285415.938545455,294771.417636364,294771.417636364,223622.827454545,285415.938545455,285415.938545455
"PC 40:9"," [M-Ac-H]-@5.39",5994.45970727273,12118.4005945455,10143.9528345455,10540.3549818182,16763.26976,13406.0181290909,6310.87070363636,10540.3549818182,14984.6869636364,11549.2759618182,17792.0980981818,13836.4772727273,17305.741,13106.4799327273,6757.53943818182,21547.6614,13633.1121090909,14984.6869636364,7801.94191454545,15934.0585272727,22880.6122545455,17305.741,22880.6122545455,20758.1983927273,9017.58217090909,6618.18286545455,8709.07516363636,9628.43103090909,19107.8860654545,8419.50032909091,5547.77660727273,6310.87070363636,12118.4005945455,9174.25360727273,14681.0309272727,14096.7378490909,11724.04016,12118.4005945455,11371.2585218182,16763.26976,7327.28099454545,12520.5827454545,7963.58558,8236.94939454545,7162.15114545455,7028.74746545455,7028.74746545455,8558.57108909091,9628.43103090909,8889.12027272727,10843.7392036364,8419.50032909091,12520.5827454545,10540.3549818182,13836.4772727273
"PC 41:4"," [M-Ac-H]-@8.18",6914.74766,5687.03287636364,1610.83320181818,6914.74766,6310.87070363636,7484.21061090909,6914.74766,5994.45970727273,4188.42650545455,3600.76852363636,2744.18522727273,5547.77660727273,4188.42650545455,4188.42650545455,3300.25515818182,5994.45970727273,6310.87070363636,5407.52952363636,4835.73145636364,7652.70599272727,4835.73145636364,3600.76852363636,5260.09209818182,8889.12027272727,7652.70599272727,5687.03287636364,4188.42650545455,6310.87070363636,4320.24171454545,5260.09209818182,5135.84030363636,7652.70599272727,7484.21061090909,7028.74746545455,8105.70919272727,3446.48707636364,3759.13447272727,4988.57443636364,3133.09006,1610.83320181818,5866.43738363636,5260.09209818182,5547.77660727273,5407.52952363636,8236.94939454545,2744.18522727273,917.271849090909,4320.24171454545,5260.09209818182,4592.72678727273,3446.48707636364,3888.09214727273,3300.25515818182,3446.48707636364,6450.73831090909
"PC 41:6"," [M-Ac-H]-@7.02",6618.18286545455,5994.45970727273,11549.2759618182,9346.85608727273,9846.83809636364,9017.58217090909,13836.4772727273,6310.87070363636,8889.12027272727,7801.94191454545,9628.43103090909,13106.4799327273,6147.33081818182,9990.47905272727,17022.6279036364,7327.28099454545,11724.04016,11005.9712345455,9468.03370545455,15670.0123418182,10540.3549818182,7162.15114545455,13836.4772727273,13236.2018363636,17305.741,8236.94939454545,11940.6530927273,16174.2238418182,22409.6534854545,21973.8504818182,12737.5104981818,14681.0309272727,15203.6983836364,12915.2874909091,9846.83809636364,14376.4855672727,15203.6983836364,18745.5195018182,16454.7909436364,14681.0309272727,17792.0980981818,15203.6983836364,12737.5104981818,20758.1983927273,20758.1983927273,23308.7433072727,13836.4772727273,7963.58558,13633.1121090909,11724.04016,13836.4772727273,11142.6323054545,12915.2874909091,11549.2759618182,12737.5104981818
"PC 42:10"," [M-Ac-H]-@5.70",50922.1355636364,68622.9051272727,54993.2422181818,73335.3534727273,111709.622727273,78600.5875454545,53916.5330545455,74757.7000909091,86728.1322545455,71886.0408909091,86728.1322545455,82698.2120727273,88555.1697454546,95166.5004909091,15413.1013036364,88555.1697454546,108507.611418182,105297.919727273,76980.1354545455,102596.756618182,117917.763036364,114597.354309091,127338.083345455,137249.682272727,69958.4958545455,44727.9883654545,60180.1820472727,64243.8006545454,102596.756618182,67610.8300363636,42410.7590545455,46157.4479872727,78600.5875454545,73335.3534727273,73335.3534727273,71886.0408909091,86728.1322545455,86728.1322545455,66468.6728909091,57009.8259636364,93133.5716,58943.4986,56038.5704,50922.1355636364,84666.1086181818,38782.4138890909,37989.7489563636,54993.2422181818,58124.6517781818,67610.8300363636,78600.5875454545,60988.4211163636,69958.4958545455,80580.2439818182,97965.3442363636
"PC 42:11"," [M-Ac-H]-@5.28",2481.13534,2186.76804727273,917.271849090909,1261.14515818182,5135.84030363636,2744.18522727273,2186.76804727273,2186.76804727273,1962.88447636364,2951.36244545455,4835.73145636364,3300.25515818182,4025.66982909091,3888.09214727273,2481.13534,5260.09209818182,1610.83320181818,4320.24171454545,1261.14515818182,3759.13447272727,8419.50032909091,4320.24171454545,7484.21061090909,6147.33081818182,1962.88447636364,1261.14515818182,1962.88447636364,1261.14515818182,2186.76804727273,1261.14515818182,1962.88447636364,2744.18522727273,2186.76804727273,1962.88447636364,2186.76804727273,2481.13534,3446.48707636364,1610.83320181818,4025.66982909091,3759.13447272727,3759.13447272727,2186.76804727273,4473.90411636364,2186.76804727273,4320.24171454545,3133.09006,2744.18522727273,3300.25515818182,3133.09006,2951.36244545455,1610.83320181818,2951.36244545455,3133.09006,3759.13447272727,5687.03287636364
"PC 42:2"," [M-Ac-H]-@8.48",4988.57443636364,4473.90411636364,6757.53943818182,4592.72678727273,3446.48707636364,5687.03287636364,4592.72678727273,4835.73145636364,2744.18522727273,5547.77660727273,3300.25515818182,2951.36244545455,5407.52952363636,6450.73831090909,5866.43738363636,3888.09214727273,2951.36244545455,3600.76852363636,5994.45970727273,4473.90411636364,2744.18522727273,6310.87070363636,4988.57443636364,3600.76852363636,9846.83809636364,8889.12027272727,7028.74746545455,7162.15114545455,5407.52952363636,4188.42650545455,4025.66982909091,7484.21061090909,6450.73831090909,8236.94939454545,6147.33081818182,4188.42650545455,3888.09214727273,4835.73145636364,1962.88447636364,4592.72678727273,7162.15114545455,5994.45970727273,9174.25360727273,5260.09209818182,13106.4799327273,7484.21061090909,3446.48707636364,2481.13534,5407.52952363636,5994.45970727273,6450.73831090909,5687.03287636364,3759.13447272727,5547.77660727273,5547.77660727273
"PC 42:4"," [M-Ac-H]-@7.90",10843.7392036364,10843.7392036364,9174.25360727273,17305.741,17305.741,11371.2585218182,16174.2238418182,13236.2018363636,10843.7392036364,12737.5104981818,8709.07516363636,14096.7378490909,9628.43103090909,9174.25360727273,14984.6869636364,9990.47905272727,10703.09232,11371.2585218182,9017.58217090909,11549.2759618182,12307.9185381818,9846.83809636364,11724.04016,6914.74766,6757.53943818182,10355.0839872727,7327.28099454545,9017.58217090909,16174.2238418182,7963.58558,10843.7392036364,9174.25360727273,14681.0309272727,10143.9528345455,22880.6122545455,7801.94191454545,15413.1013036364,10143.9528345455,11549.2759618182,13406.0181290909,10355.0839872727,8558.57108909091,11549.2759618182,8889.12027272727,19107.8860654545,17548.8040236364,13106.4799327273,6914.74766,7484.21061090909,6914.74766,10540.3549818182,15934.0585272727,11549.2759618182,12118.4005945455,19929.6244127273
"PC 42:5"," [M-Ac-H]-@7.46",11005.9712345455,17548.8040236364,12520.5827454545,18353.8908218182,13633.1121090909,16174.2238418182,22409.6534854545,14376.4855672727,23308.7433072727,23308.7433072727,23308.7433072727,18745.5195018182,15934.0585272727,13633.1121090909,12307.9185381818,15934.0585272727,9628.43103090909,10843.7392036364,8709.07516363636,12737.5104981818,11549.2759618182,15934.0585272727,7028.74746545455,13633.1121090909,7963.58558,14376.4855672727,10843.7392036364,11549.2759618182,17305.741,12915.2874909091,13236.2018363636,12737.5104981818,17792.0980981818,14984.6869636364,23308.7433072727,18353.8908218182,13406.0181290909,12915.2874909091,14681.0309272727,16454.7909436364,10843.7392036364,14681.0309272727,13236.2018363636,12520.5827454545,16763.26976,17792.0980981818,12118.4005945455,9846.83809636364,14984.6869636364,15670.0123418182,14376.4855672727,9990.47905272727,10843.7392036364,9346.85608727273,10843.7392036364
"PC 42:6"," [M-Ac-H]-@7.36",13236.2018363636,15203.6983836364,11005.9712345455,15670.0123418182,13836.4772727273,14681.0309272727,19107.8860654545,10703.09232,7652.70599272727,9628.43103090909,14984.6869636364,14681.0309272727,16174.2238418182,15670.0123418182,7162.15114545455,8558.57108909091,16454.7909436364,9628.43103090909,12307.9185381818,4025.66982909091,6757.53943818182,10843.7392036364,9017.58217090909,4473.90411636364,13106.4799327273,4592.72678727273,5547.77660727273,7028.74746545455,20377.7579981818,20758.1983927273,12118.4005945455,17022.6279036364,24826.0364181818,20377.7579981818,24385.52956,23830.6759872727,19107.8860654545,22409.6534854545,26372.0165672727,24385.52956,17022.6279036364,18353.8908218182,21130.3930763636,11549.2759618182,27572.9905781818,16454.7909436364,22880.6122545455,14984.6869636364,21130.3930763636,21130.3930763636,9174.25360727273,17305.741,12118.4005945455,19107.8860654545,21130.3930763636
"PC 42:7"," [M-Ac-H]-@6.82",12307.9185381818,11724.04016,9990.47905272727,20377.7579981818,14984.6869636364,8889.12027272727,7963.58558,5687.03287636364,18116.0346363636,17305.741,19107.8860654545,12737.5104981818,12737.5104981818,17548.8040236364,8105.70919272727,9468.03370545455,13106.4799327273,19107.8860654545,13236.2018363636,19929.6244127273,21973.8504818182,16174.2238418182,18745.5195018182,19517.7800563636,6450.73831090909,2481.13534,5994.45970727273,9174.25360727273,12118.4005945455,9346.85608727273,8236.94939454545,5866.43738363636,12737.5104981818,14096.7378490909,12520.5827454545,12118.4005945455,12118.4005945455,11940.6530927273,10703.09232,12915.2874909091,10143.9528345455,9468.03370545455,8558.57108909091,8105.70919272727,13406.0181290909,7801.94191454545,9628.43103090909,9017.58217090909,10355.0839872727,15203.6983836364,9468.03370545455,13106.4799327273,10540.3549818182,17548.8040236364,19517.7800563636
"PC 42:8"," [M-Ac-H]-@6.36",4025.66982909091,6147.33081818182,2744.18522727273,4188.42650545455,5547.77660727273,4188.42650545455,1962.88447636364,4592.72678727273,4988.57443636364,6757.53943818182,7327.28099454545,3446.48707636364,4473.90411636364,3133.09006,4988.57443636364,6757.53943818182,6147.33081818182,6914.74766,6450.73831090909,6147.33081818182,7484.21061090909,8236.94939454545,5407.52952363636,11005.9712345455,2744.18522727273,5547.77660727273,2186.76804727273,3600.76852363636,8889.12027272727,3600.76852363636,4835.73145636364,3888.09214727273,8889.12027272727,4988.57443636364,8419.50032909091,5407.52952363636,7963.58558,6450.73831090909,3446.48707636364,3133.09006,7028.74746545455,4188.42650545455,6310.87070363636,4473.90411636364,9846.83809636364,4025.66982909091,10355.0839872727,5547.77660727273,4988.57443636364,5135.84030363636,3888.09214727273,3600.76852363636,4592.72678727273,6618.18286545455,3759.13447272727
"PC 42:9"," [M-Ac-H]-@5.97",10143.9528345455,11005.9712345455,5135.84030363636,15203.6983836364,26888.5792545455,12915.2874909091,8236.94939454545,11724.04016,12915.2874909091,12118.4005945455,17022.6279036364,16454.7909436364,11005.9712345455,14984.6869636364,5407.52952363636,24385.52956,18745.5195018182,16454.7909436364,14096.7378490909,21973.8504818182,17022.6279036364,19517.7800563636,22409.6534854545,21130.3930763636,3888.09214727273,9017.58217090909,7801.94191454545,7801.94191454545,16454.7909436364,7028.74746545455,7162.15114545455,4592.72678727273,9174.25360727273,10355.0839872727,14984.6869636364,7162.15114545455,12915.2874909091,9628.43103090909,10355.0839872727,10703.09232,14681.0309272727,11549.2759618182,9346.85608727273,12915.2874909091,15934.0585272727,9990.47905272727,7652.70599272727,6618.18286545455,7963.58558,8558.57108909091,12737.5104981818,10540.3549818182,12307.9185381818,11940.6530927273,13106.4799327273
"PC 43:4"," [M-Ac-H]-@8.17",3600.76852363636,1610.83320181818,2951.36244545455,3888.09214727273,2481.13534,3133.09006,2951.36244545455,3133.09006,4025.66982909091,1962.88447636364,1962.88447636364,2481.13534,2481.13534,2951.36244545455,2744.18522727273,3446.48707636364,2744.18522727273,4025.66982909091,3300.25515818182,1962.88447636364,3759.13447272727,2481.13534,4320.24171454545,3300.25515818182,4188.42650545455,1610.83320181818,3446.48707636364,2481.13534,2481.13534,1962.88447636364,1610.83320181818,7028.74746545455,3446.48707636364,917.271849090909,3133.09006,3759.13447272727,1962.88447636364,4714.74555090909,2186.76804727273,1962.88447636364,3300.25515818182,3446.48707636364,3446.48707636364,3759.13447272727,5687.03287636364,4188.42650545455,4025.66982909091,3600.76852363636,1962.88447636364,1962.88447636364,2186.76804727273,2186.76804727273,1261.14515818182,2186.76804727273,1962.88447636364
"PC 44:12"," [M-Ac-H]-@5.60",2744.18522727273,3300.25515818182,1261.14515818182,2186.76804727273,6618.18286545455,6310.87070363636,4473.90411636364,6147.33081818182,3888.09214727273,3888.09214727273,8558.57108909091,4988.57443636364,7963.58558,6147.33081818182,1610.83320181818,9174.25360727273,4714.74555090909,4714.74555090909,5135.84030363636,7801.94191454545,7801.94191454545,10143.9528345455,11549.2759618182,9017.58217090909,1261.14515818182,2744.18522727273,3133.09006,917.271849090909,8419.50032909091,2186.76804727273,3446.48707636364,2481.13534,5687.03287636364,4473.90411636364,4188.42650545455,5260.09209818182,4835.73145636364,5260.09209818182,6757.53943818182,5407.52952363636,8236.94939454545,5135.84030363636,1962.88447636364,4320.24171454545,6914.74766,3759.13447272727,5547.77660727273,2186.76804727273,3759.13447272727,4188.42650545455,2744.18522727273,4592.72678727273,4320.24171454545,4025.66982909091,4714.74555090909
"PE 32:0"," [M-H]-@6.72",12737.5104981818,10143.9528345455,13633.1121090909,12307.9185381818,7162.15114545455,10703.09232,15413.1013036364,22409.6534854545,9346.85608727273,11142.6323054545,9174.25360727273,6147.33081818182,10355.0839872727,11005.9712345455,23308.7433072727,7801.94191454545,11005.9712345455,8419.50032909091,10843.7392036364,8419.50032909091,11371.2585218182,5866.43738363636,7963.58558,7801.94191454545,8709.07516363636,9174.25360727273,11005.9712345455,9990.47905272727,13836.4772727273,13106.4799327273,11940.6530927273,9628.43103090909,8419.50032909091,8419.50032909091,13106.4799327273,6310.87070363636,11371.2585218182,10703.09232,7963.58558,6757.53943818182,8889.12027272727,7327.28099454545,7162.15114545455,8419.50032909091,9990.47905272727,14681.0309272727,11549.2759618182,10843.7392036364,6618.18286545455,9468.03370545455,10143.9528345455,8889.12027272727,7963.58558,9846.83809636364,7327.28099454545
"PE 32:1"," [M-H]-@6.24",17022.6279036364,16174.2238418182,20758.1983927273,12520.5827454545,12118.4005945455,18745.5195018182,20758.1983927273,21130.3930763636,13406.0181290909,19929.6244127273,13406.0181290909,8889.12027272727,11549.2759618182,19517.7800563636,36156.6902181818,11940.6530927273,10540.3549818182,7801.94191454545,12915.2874909091,5687.03287636364,8558.57108909091,7327.28099454545,4835.73145636364,9174.25360727273,7801.94191454545,9990.47905272727,4320.24171454545,5994.45970727273,4714.74555090909,4320.24171454545,4320.24171454545,6147.33081818182,4714.74555090909,2186.76804727273,1962.88447636364,4025.66982909091,3600.76852363636,5407.52952363636,8105.70919272727,4320.24171454545,3446.48707636364,3600.76852363636,5407.52952363636,3600.76852363636,1610.83320181818,4592.72678727273,6147.33081818182,4592.72678727273,5135.84030363636,5547.77660727273,6147.33081818182,8236.94939454545,9174.25360727273,6914.74766,7162.15114545455
"PE 34:0"," [M-H]-@6.04",15934.0585272727,15670.0123418182,16763.26976,28814.0675636364,12737.5104981818,13633.1121090909,18353.8908218182,18353.8908218182,19929.6244127273,17022.6279036364,24826.0364181818,20758.1983927273,10143.9528345455,12520.5827454545,11940.6530927273,14376.4855672727,14681.0309272727,24826.0364181818,24826.0364181818,21547.6614,25843.01804,30768.1272727273,25275.5612727273,22409.6534854545,21973.8504818182,19929.6244127273,17548.8040236364,15203.6983836364,14096.7378490909,16454.7909436364,22880.6122545455,22880.6122545455,25843.01804,29402.5963909091,32310.8818436364,24385.52956,16454.7909436364,13633.1121090909,21547.6614,15203.6983836364,33063.6316290909,33655.2162072727,30768.1272727273,34807.9464727273,39474.9633090909,28814.0675636364,33655.2162072727,34257.5131836364,22409.6534854545,20758.1983927273,15203.6983836364,19517.7800563636,18353.8908218182,19517.7800563636,21973.8504818182
"PE 34:1"," [M-H]-@5.52",5866.43738363636,5260.09209818182,7652.70599272727,1962.88447636364,6147.33081818182,2481.13534,5547.77660727273,6914.74766,8105.70919272727,5687.03287636364,8889.12027272727,6310.87070363636,3759.13447272727,6757.53943818182,4592.72678727273,3133.09006,5135.84030363636,5135.84030363636,4320.24171454545,6450.73831090909,4714.74555090909,7652.70599272727,3446.48707636364,5260.09209818182,3759.13447272727,4025.66982909091,9174.25360727273,4835.73145636364,5260.09209818182,6310.87070363636,5687.03287636364,4025.66982909091,6310.87070363636,6147.33081818182,8709.07516363636,5547.77660727273,5135.84030363636,4025.66982909091,2951.36244545455,5260.09209818182,5135.84030363636,6757.53943818182,4320.24171454545,3888.09214727273,2744.18522727273,5687.03287636364,8105.70919272727,3759.13447272727,4320.24171454545,3600.76852363636,2951.36244545455,5260.09209818182,3600.76852363636,2744.18522727273,4320.24171454545
"PE 34:1"," [M-H]-@6.84",167565.376909091,167565.376909091,223622.827454545,147460.492181818,95166.5004909091,188525.255090909,253369.842909091,245811.292909091,137249.682272727,223622.827454545,147460.492181818,105297.919727273,137249.682272727,143925.925636364,556947.104294545,90554.2477090909,93133.5716,76980.1354545455,105297.919727273,71886.0408909091,111709.622727273,80580.2439818182,88555.1697454546,78600.5875454545,121625.567363636,153872.847618182,140227.209272727,147460.492181818,76980.1354545455,153872.847618182,137249.682272727,127338.083345455,86728.1322545455,82698.2120727273,86728.1322545455,65312.1200545455,99862.3395272727,117917.763036364,170768.642,111709.622727273,95166.5004909091,86728.1322545455,114597.354309091,86728.1322545455,69958.4958545455,80580.2439818182,97965.3442363636,97965.3442363636,114597.354309091,111709.622727273,114597.354309091,111709.622727273,111709.622727273,111709.622727273,134060.288181818
"PE 34:2"," [M-H]-@5.07",3446.48707636364,4320.24171454545,3888.09214727273,3133.09006,3133.09006,5866.43738363636,4320.24171454545,2744.18522727273,2951.36244545455,2186.76804727273,6618.18286545455,4188.42650545455,2951.36244545455,3600.76852363636,9017.58217090909,3300.25515818182,3446.48707636364,5994.45970727273,3759.13447272727,3600.76852363636,4025.66982909091,4592.72678727273,4592.72678727273,2951.36244545455,3133.09006,7162.15114545455,5687.03287636364,3888.09214727273,8105.70919272727,3446.48707636364,2951.36244545455,4835.73145636364,5547.77660727273,3888.09214727273,5547.77660727273,3300.25515818182,5994.45970727273,5135.84030363636,3888.09214727273,3446.48707636364,2186.76804727273,4988.57443636364,5260.09209818182,3133.09006,6450.73831090909,5135.84030363636,5407.52952363636,6310.87070363636,6450.73831090909,3133.09006,5687.03287636364,4188.42650545455,3888.09214727273,4320.24171454545,4835.73145636364
