Sample,Ctrl_BKS_2202,Ctrl_BKS_2203,Ctrl_BKS_2206,Ctrl_BKS_2211,HF_BKS_2214,HF_BKS_2216,HF_BKS_2217,HF_BKS_2218,Ctrl_BKS_db+_2225,Ctrl_BKS_db+_2226,Ctrl_BKS_db+_2227,Ctrl_BKS_db+_2231,HF_BKS_db+_2239,HF_BKS_db+_2241,HF_BKS_db+_2242,HF_BKS_db+_2243,Ctrl_BL6_2249,Ctrl_BL6_2250,Ctrl_BL6_2251,Ctrl_BL6_2252,HF_BL6_2260,HF_BL6_2261,HF_BL6_2262,HF_BL6_2266,Ctrl_BL6_db+_2273,Ctrl_BL6_db+_2274,Ctrl_BL6_db+_2275,Ctrl_BL6_db+_2279,HF_BL6_db+_2286,HF_BL6_db+_2287,HF_BL6_db+_2288,HF_BL6_db+_2289,Ctrl_BTBR_2292,Ctrl_BTBR_2293,Ctrl_BTBR_2297,Ctrl_BTBR_2298,HF_BTBR_2306,HF_BTBR_2307,HF_BTBR_2308,HF_BTBR_2309,Ctrl_BTBR_ob+_2316,Ctrl_BTBR_ob+_2317,Ctrl_BTBR_ob+_2318,Ctrl_BTBR_ob+_2320,HF_BTBR_ob+_2329,HF_BTBR_ob+_2331,HF_BTBR_ob+_2333,HF_BTBR_ob+_2334,Tissue_Test Pool_Positive_01,Tissue_Test Pool_Positive_02,Tissue_Test Pool_Positive_03,Tissue_Test Pool_Positive_04,Tissue_Test Pool_Positive_05,Tissue_Test Pool_Positive_06,Tissue_Test Pool_Positive_07
DG 30:1; [M+NH4]+@6.96,6601.493,14295.369,1126.916,19365.705,6419.187,3450.627,3952.48,2043.244,7105.088,13346.298,12748.648,4946.008,4104.339,3080.631,3393.453,1663.305,13098.88,12063.851,3802.24,6714.105,3596.106,6778.411,6362.711,2508.793,6952.271,6936.239,10959.44,21804.057,2754.325,5064.632,1001.143,1508.736,12826.735,12424.406,41031.405,13498.325,1934.527,1479.716,4851.585,1957.218,17777.175,7331.787,6063.393,15609.741,2679.339,3185.364,2143.564,8176.452,5455.067,6286.966,7095.428,6771.395,6613.23,8902.789,8450.523
DG 30:2; [M+NH4]+@6.49,5410.922,2961.213,6976.431,15477.307,4918.94,1733.746,2836.835,3378.177,12190.498,18738.517,14481.795,5625.18,5789.471,5296.705,6127.31,11179.194,19207.348,14694.992,3562.537,7083.955,9551.264,6173.215,11496.882,2389.428,8183.661,9167.961,8333.579,29082.183,2834.655,9149.034,8015.263,14397.195,16275.263,10612.422,45550.152,8183.707,3656.997,1992.821,5654.93,3935.14,27255.292,6056.161,5600.318,12777.297,2367.174,6311.61,3049.391,8249.895,12902.493,6506.732,14537.373,12227.236,9152.304,9043.682,12573.6
DG 32:0; [M+NH4]+@7.99,61240.49,48982.69,46210.87,124484.41,53681.73,79675.89,138663.24,52208.52,60649.19,112380.65,84095.91,65616.37,58768.53,72022.37,56443.69,120626.28,47158.21,71832.66,58036.41,52094.93,153033.96,134959.44,114093.52,67078.5,108834.68,149139.74,87372.98,102870.44,133446.02,104262.05,73875.89,80637.1,161390.73,105987.16,130965.72,99153.17,73869.89,71329.15,134096.12,133861.67,96635.08,170758.86,117074.63,154945.44,109658.33,114527.26,165638.41,113178.89,107256.75,127030.36,124072.35,140748.02,145939.6,127105.81,145656.94
DG 32:1; [M+NH4]+@7.54,88925.378,48164.085,55151.509,98786.776,46649.268,9090.481,28768.898,49029.497,81152.866,133768.47,119846.601,73490.937,42584.515,56154.706,52136.757,90784.229,106078.972,62717.878,28068.503,56332.665,28164.967,48302.504,80538.175,22978.308,47122.51,35280.253,51762.875,112965.791,30308.08,61235.697,29542.275,52606.324,91302.895,99284.332,250869.678,85548.689,34952.731,18733.701,78256.87,41270.431,143055.04,46502.729,47638.122,110672.807,48632.458,55722.589,36767.5,81208.017,56442.424,53750.575,64719.484,55419.162,66830.073,69998.4,54568.178
DG 32:2; [M+NH4]+@7.09,94274.276,40136.487,48651.779,142207.436,36024.144,4048.719,29084.909,37037.306,75764.866,194806.167,146309.915,85198.567,35197.062,55971.612,36115.757,76901.905,203551.114,92063.885,33400.256,62529.297,33644.465,46353.713,101505.653,19827.95,49192.849,51807.121,75685.139,233603.098,41761.667,66183.406,40867.568,67041.723,151576.097,139543.258,397979.443,106966.513,28948.853,14181.595,82587.642,43462.295,230672.823,70194.932,56337.486,145918.918,44601.305,55613.563,23010.375,80314.523,76752.5,89799.477,92166.241,92597.362,77178.569,86561.951,86456.238
DG 32:3; [M+NH4]+@6.62,6782.8867,6792.4153,2171.1433,13606.6713,1658.9722,921.9242,1613.7647,2832.9163,6041.3449,15324.0445,11969.3292,4673.7048,1080.4257,3883.0978,2192.1855,9616.4115,11890.3502,9953.0988,3645.2711,1966.1595,5020.297,3069.1145,6752.7039,3044.2699,4270.2045,4521.1599,1803.7427,11368.164,2589.0943,8860.6355,4585.3792,2589.7152,12460.3577,11298.5267,15790.455,7086.2856,1081.6925,1658.8067,3826.4782,4606.7673,11159.371,8061.607,2306.9916,13899.8396,3200.8086,4962.073,3890.8117,8245.3524,5036.7868,3341.7658,8737.6514,7360.2338,5537.8243,6537.1173,4623.0174
DG 32:4; [M+NH4]+@6.21,350.0877,3661.5927,956.6826,506.0872,993.3407,746.3546,1752.8901,752.1278,1821.9393,2377.581,869.2492,631.8095,515.063,2366.5453,1605.8945,2201.7171,1122.1802,5168.125,2066.0582,4640.4084,4331.1748,2342.2555,4551.5489,1663.5156,1050.0736,1312.7133,2599.0144,9194.6007,2871.6597,5441.6113,645.2074,3501.9158,1143.5291,3591.0959,3874.886,1617.8131,1843.0502,1046.966,1799.9576,556.6067,2592.3504,2145.534,867.5507,3523.0131,3695.1563,1138.6164,426.8355,1679.6314,861.8299,1665.4255,4245.1491,2822.0214,1123.1602,2472.4796,3591.2076
DG 33:0; [M+NH4]+@8.26,9856.884,8966.198,6015.965,16807.203,10846.77,11011.386,22394.032,9473.991,7317.768,17554.761,18400.812,12279.036,14396.647,11339.76,7104.485,16740.443,8751.227,14954.067,6666.196,8177.072,22934.435,14998.688,18497.049,6720.227,19218.301,32021.298,10700.481,16592.099,16708.805,18750.669,15061.228,12012.473,30034.524,17781.877,16102.588,22944.343,10752.955,7972.945,21057.462,12800.793,12025.553,14191.652,29034.819,25683.21,18451.212,11125.96,23996.123,23979.576,17776.091,21844.767,35414.247,27673.315,21549.655,34259.514,24617.051
DG 33:1; [M+NH4]+@7.81,12521.729,3634.019,5122.572,9374.911,9369.928,5061.983,1141.513,6028.575,14203.453,11230.836,13478.733,8944.554,10611.795,8149.461,8597.817,9873.76,6122.268,12129.647,2198.835,4282.381,2273.755,10308.705,6620.444,2842.216,4219.898,4525.313,4942.997,8892.029,3941.893,4641.217,7817.442,8665.003,4460.995,11845.773,15897.338,5754.911,4354.542,2556.201,12644.35,5318.244,10210.356,8919.51,4130.229,6624.503,1729.144,4928.284,9596.681,7822.542,6646.774,7295.556,6906.067,8098.165,4709.499,7223.406,5909.365
DG 33:2; [M+NH4]+@7.35,5048.6939,4997.1171,3337.9677,6330.5777,3770.2554,609.8955,3698.0737,1571.4977,6144.8947,6957.1205,9927.6624,5829.1364,4427.4423,4090.3189,2991.0831,5768.2558,10329.4402,4686.5473,1935.942,776.2386,3533.945,4343.6856,4584.8686,1369.0074,1643.0258,3304.9075,458.8544,5076.4675,8261.1841,7332.6833,724.9407,7293.6722,6602.1456,6607.5393,4369.8404,3959.8416,2047.2295,2570.0851,8253.5365,5254.0077,5836.232,2004.1549,1564.7885,5376.0902,5762.6918,9015.1994,7647.713,9693.3962,4844.8035,4302.1843,4492.534,4859.1701,1329.5924,3356.8122,3233.9124
DG 33:3; [M+NH4]+@3.62,185.537516,912.658429,70.541214,188.074026,31.236134,114.641145,2.756173,143.95177,1388.422924,582.365118,167.594519,1909.595329,245.555476,82.129678,220.31551,110.041368,428.685073,226.842871,139.398706,558.845855,872.590618,163.258669,51.95533,17.065061,18.136222,123.8126,191.043036,221.788531,252.923911,1687.130546,493.247232,355.87909,281.826075,42.735976,1122.841841,318.805004,178.202846,8.746681,1386.412288,59.877689,93.832075,102.93119,684.676956,61.190291,167.841785,275.729104,54.725178,407.952628,142.560806,291.811744,10.442403,275.983128,1025.874956,1732.834873,29.562321
DG 34:0; [M+NH4]+@8.50,1609201.6,1063830.1,978730.3,2778454.5,1457900.2,2291063.4,3177467.4,1009569.3,1292826.7,2791388.8,2186348.6,1357631.8,1477557.7,1229977.8,838256.3,2003746.3,1008800.9,1572896.3,1342338,846271.4,3197639.6,2195160.7,2186018.4,1339256.8,3533130.6,3888050.6,1967212.1,2744735.4,3481387.7,2117898.3,2062807.3,1703107.4,4179594.8,2489133.5,1833078.3,2362841.7,1498361.2,1523262.9,2809018.4,2246111.8,1944942.3,3951530.8,3380901.9,3506368.5,2648070.7,2295309,3779618.6,2944965.1,2660916.4,4048620,3727114.8,3906188.4,4155675.4,4153331.4,3397712.8
