"Sample","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334"
"PE 38_4",638831.869375,753683.109821429,753683.109821429,540163.743267857,466485.172642857,421091.437803571,729938.209285714,613608.007821429
"PE 34_0",30426.4898571429,28827.6476035714,38739.4274821429,41284.5769428571,32263.4358392857,63343.01875,77587.5420535714,44872.1232142857
"PE 36_2",197317.689285714,271658.989642857,285347.296428571,187151.798392857,247227.189464286,166881.198089286,266987.788392857,306250.888214286
"PE 36_1",34815.1407125,11324.7492232143,38222.1059642857,24338.8607678571,6547.23283035714,42270.1891785714,64172.3337857143,33163.5863571429
"PE 38_7",11515.6484035714,5276.15300892857,6074.70763767857,9366.42718928572,8709.31950178571,5630.22297285714,6295.60251607143,3367.97632982143
"PE 40_5",17205.0590267857,15000.8127196429,5830.36731714286,26496.8920107143,16562.38995,16562.38995,11835.7087017857,15660.504375
"PE 34_3",6769.99999642857,8321.50644589286,3367.97632982143,5932.3872675,3481.14064946429,5707.80606535714,6173.28736053571,7818.80072071429
"PE 32_0",3598.08826178571,3286.37972392857,3904.26020160714,2962.86339982143,1208.25424607143,1801.38623892857,3797.53521178571,1801.38623892857
"PE 36_0",3481.14064946429,3904.26020160714,4440.50417821429,6894.08267107143,4565.76887392857,10821.5161821429,2738.26377142857,6295.60251607143
"PE 34_1",13482.9624910714,10660.3970267857,14429.5051482143,14251.4973392857,8885.06739660714,11187.2991785714,19707.9837678571,15000.8127196429
"plasmenyl-PE 40_6",266987.788392857,238608.613928571,243308.448035714,205717.823821429,252427.242857143,180852.8255,226122.400535714,300330.617678571
"plasmenyl-PE 38_3",143734.935357143,143734.935357143,143734.935357143,123774.517142857,143734.935357143,120778.945660714,109734.807660714,151750.858928571
"plasmenyl-PE 38_1",43924.0483357143,39672.23125,58590.797375,38222.1059642857,47138.1425892857,48620.6934642857,59235.9577142857,42740.6879821429
"plasmenyl-PE 36_3",53084.9719464286,51863.2385178571,46570.3652142857,50560.2420107143,45353.4926071429,47138.1425892857,62397.9615714286,54373.6077857143
"plasmenyl-PE 38_6",518741.019642857,571729.962142857,485844.163392857,450520.603928571,485844.163392857,393477.473428571,414307.393392857,527834.730946428
"plasmenyl-PE 38_5",377003.085,401213.237982143,342575.355107143,311979.460892857,316463.574178571,276026.942321429,393477.473428571,359016.831160714
"plasmenyl-PE 42_5",84781.2899285714,95086.8434821429,103280.380357143,85871.8150892857,97910.0930892857,87020.9964285714,116331.312910714,82936.7736785714
"plasmenyl-PE 42_6",36345.0238035714,56548.0280714286,66790.6490892857,43924.0483357143,48620.6934642857,53084.9719464286,54373.6077857143,55107.5350232143
"plasmenyl-PE 40_5",281397.249821429,300330.617678571,281397.249821429,226122.400535714,243308.448035714,212703.797678571,257841.348571429,316463.574178571
"plasmenyl-PE 36_1",88251.3293035714,99141.5412678571,76376.5748392857,52560.8878035714,81740.4788392857,85871.8150892857,132752.419464286,88251.3293035714
"plasmenyl-PE 38_2",311979.460892857,322976.941964286,290126.623517857,281397.249821429,266987.788392857,220961.976607143,243308.448035714,329361.089857143
"plasmenyl-PE 36_4",184039.758214286,166881.198089286,205717.823821429,184039.758214286,201258.031607143,171733.162857143,187151.798392857,217027.624642857
"plasmenyl-PE 36_2",31521.0185357143,24045.4217035714,42270.1891785714,26837.4808035714,44400.4986964286,33163.5863571429,30024.804525,30828.0614821429
"plasmenyl-PE 38_4",150075.023571429,157757.314821429,139873.235125,153655.769107143,159336.401428571,117821.062892857,117821.062892857,159336.401428571
"plasmenyl-PE 34_1",16305.6618767857,17905.7529821429,18324.2519410714,19915.4671964286,25187.8067964286,20184.7195535714,20184.7195535714,21115.1249267857
"plasmenyl-PE 34_2",24648.4148571429,37210.6875,44400.4986964286,46570.3652142857,51078.9281285714,46053.4322303571,53603.7779642857,52560.8878035714
"plasmenyl-PE 40_1",3176.56450892857,3062.60029232143,14779.4399142857,2301.18930267857,4233.94117535714,2409.38093892857,3481.14064946429,5510.25820196429
"SM 34_1",8413786.19642857,8413786.19642857,9353458.89285714,9353458.89285714,8413786.19642857,7750404.18214286,5549056.43392857,7750404.18214286
"SM 42_2",177587.820892857,180852.8255,217027.624642857,193773.984285714,174443.509642857,226122.400535714,166881.198089286,171733.162857143
"SM 36_1",1082003.45821429,919618.595714286,955879.297321429,1211694.65464286,788580.424071429,753683.109821429,816021.157142857,886650.390178571
"SM 32_1",174443.509642857,187151.798392857,161801.384107143,155129.416142857,161801.384107143,143734.935357143,125566.644553571,166881.198089286
"SM 40_1",6336154.78392857,7750404.18214286,6336154.78392857,5549056.43392857,4262567.43214286,4262567.43214286,9353458.89285714,4262567.43214286
"SM 34_2",159336.401428571,161801.384107143,119141.037589286,130993.285892857,139873.235125,88251.3293035714,112896.958089286,130993.285892857
"SM 42_1",708525.935696429,657027.033392857,919618.595714286,816021.157142857,613608.007821429,679997.608267857,788580.424071429,657027.033392857
"SM 42_4",62397.9615714286,72407.9940714286,71418.1367142857,78684.2205,53603.7779642857,61580.5224107143,66790.6490892857,49856.8851607143
"SM 40_2",38739.4274821429,47588.3137857143,41284.5769428571,36743.522125,32697.9834678571,43291.4779107143,55809.6597678571,34815.1407125
"SM 38_2",212703.797678571,197317.689285714,184039.758214286,271658.989642857,146110.468035714,164340.867678571,190104.917589286,137903.137857143
"SM 38_0",38222.1059642857,40158.8461785714,47588.3137857143,64172.3337857143,28827.6476035714,37210.6875,44872.1232142857,36345.0238035714
"SM 42_5",137903.137857143,96672.7195,92328.8735892857,134721.242857143,49173.166625,51863.2385178571,29604.2187464286,92328.8735892857
"SM 32_2",13295.9136892857,9366.42718928572,8885.06739660714,13696.6282857143,11031.9292982143,11324.7492232143,8568.66695714286,12054.161475
"SM 36_0",78684.2205,63343.01875,79587.1851607143,103280.380357143,55809.6597678571,46570.3652142857,46570.3652142857,58039.6899285714
"SM 34_0",435166.857857143,407758.431857143,518741.019642857,414307.393392857,322976.941964286,386893.902142857,421091.437803571,466485.172642857
"SM 38_1",657027.033392857,626634.444821429,613608.007821429,679997.608267857,477320.170892857,508610.486392857,583411.744732143,414307.393392857
"SM 40_4",20896.0796607143,16758.3396607143,9828.88380535714,19054.5808375,14251.4973392857,12820.3079732143,9366.42718928572,12445.6085892857
"SM 36_2",1479117.02589286,1334914.06285714,1479117.02589286,1479117.02589286,1082003.45821429,1272932.56785714,1145645.24982143,1479117.02589286
"SM 32_0",5630.22297285714,9064.79783035714,12445.6085892857,10821.5161821429,5932.3872675,12646.7265160714,5932.3872675,8568.66695714286
"SM 30_1",3367.97632982143,4129.22620732143,2738.26377142857,2200.30958714286,3797.53521178571,2623.71107660714,2111.11652232143,3062.60029232143
"TG 52_3",626634.444821429,638831.869375,729938.209285714,599307.431678572,599307.431678572,919618.595714286,753683.109821429,638831.869375
"TG 54_3",1211694.65464286,1145645.24982143,1334914.06285714,1587400.85357143,1587400.85357143,1830197.00892857,994300.145714286,1272932.56785714
"TG 50_2",49856.8851607143,59235.9577142857,52560.8878035714,100478.048964286,68428.0165178571,93520.8039821429,63343.01875,89732.2299821428
"TG 52_2",2377512.36607143,3147640.32142857,2377512.36607143,2707890.17321429,3646891.38928571,3404619.23928571,2057660.45535714,2524491.27857143
"TG 58_11",230115.201964286,247227.189464286,295686.620535714,233684.990357143,193773.984285714,230115.201964286,220961.976607143,205717.823821429
"TG 50_5",22655.337375,30024.804525,33964.91875,25885.5997321429,19508.9562589286,29256.8306071429,24878.3242321429,22098.1082571429
"TG 56_6",955879.297321429,1082003.45821429,994300.145714286,1041433.58625,1145645.24982143,1401515.98839286,1272932.56785714,1041433.58625
"TG 56_4",205717.823821429,220961.976607143,226122.400535714,290126.623517857,295686.620535714,414307.393392857,212703.797678571,212703.797678571
"TG 52_4",300330.617678571,372047.992285714,393477.473428571,348602.556071429,306250.888214286,401213.237982143,290126.623517857,193773.984285714
"TG 56_2",53603.7779642857,66790.6490892857,53603.7779642857,87020.9964285714,74354.0717321429,101877.901339286,42270.1891785714,45353.4926071429
"TG 58_6",132752.419464286,150075.023571429,122175.508571429,143734.935357143,184039.758214286,187151.798392857,159336.401428571,177587.820892857
"TG 58_9",238608.613928571,208476.134642857,247227.189464286,238608.613928571,205717.823821429,252427.242857143,263002.767857143,281397.249821429
"TG 56_3",71418.1367142857,70122.0761785714,64910.1661964286,95086.8434821429,120778.945660714,125566.644553571,72407.9940714286,64172.3337857143
"TG 54_6",1401515.98839286,1587400.85357143,1401515.98839286,1272932.56785714,1272932.56785714,1479117.02589286,1587400.85357143,1082003.45821429
