"Class","Carbon","Double_bond","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334"
"PE","42","3"," [M+H]+@8.21",7909.70070228872,7336.89093972719,10584.6427257966,5709.26815810453,7443.45383524768,16541.6503930982,7761.56073148846,10871.1086945871,7992.42248318314,7255.06986852259,11073.8302538504,11220.6903621017,15544.6092995382,9899.93580826725,10025.0998675436,11220.6903621017,11220.6903621017,8501.97187969049,9416.59510423303,8501.97187969049,8153.90939767922,8628.29676237836,8501.97187969049,10269.0035719441,9146.55825922703,12765.0149216246,8414.57584326696,4681.73387176678,12424.5890532244,13122.4901870354,12953.4281950997,9539.55120058464,5564.1832631553,10269.0035719441,7336.89093972719,6767.31128303579,3312.08530063188,7443.45383524768,9416.59510423303,6031.35248547829,7992.42248318314,13622.674386754,7992.42248318314,7521.44196042592,7443.45383524768,5642.88961301532,6932.73372785614,5956.97028339901
"PE","38","6"," [M+H]+@6.33",66207.6842627991,117866.977681102,78694.4983954365,108936.095583913,84641.5328138281,115070.968398203,121471.51966599,89738.1247179249,145887.157294554,139440.374509839,177378.456157861,115070.968398203,145887.157294554,84641.5328138281,66207.6842627991,96361.5720936196,108936.095583913,177378.456157861,177378.456157861,159510.921494059,159510.921494059,117866.977681102,104090.919482063,150964.942365057,171136.182335375,127405.476958191,115070.968398203,184029.606908086,262934.409024127,127405.476958191,177378.456157861,159510.921494059,159510.921494059,134306.796007648,78694.4983954365,96361.5720936196,66207.6842627991,134306.796007648,93786.8802149398,67729.5447507206,89738.1247179249,84641.5328138281,145887.157294554,104090.919482063,104090.919482063,67729.5447507206,121471.51966599,104090.919482063
"PE","17","0"," [M+H]+@1.79",3674.55999256227,3187.40349825349,3719.24556497706,3674.55999256227,4567.15900552582,8755.32397202284,4484.22061029023,3768.93424168295,3187.40349825349,1763.1416266143,3611.62470660732,1644.53154884249,3547.05630671208,3719.24556497706,2320.53770503878,2156.37942301987,3312.08530063188,1763.1416266143,2868.67679630882,1870.09942804688,2931.00125011162,1588.42050605797,2067.9050962259,1916.8297425348,4277.33128417099,4277.33128417099,2824.90569365922,2607.30390174855,2781.24650031333,2374.24151420868,2433.2690594929,3768.93424168295,2320.53770503878,2320.53770503878,1916.8297425348,2975.33648175349,1870.09942804688,2117.41134444901,2781.24650031333,2156.37942301987,2320.53770503878,5470.57429724871,4681.73387176678,3989.04839581373,2374.24151420868,3129.69971796825,2931.00125011162,1418.91822062694
"PE","44","3"," [M+H]+@8.64",5328.57750433796,8306.27288841959,11073.8302538504,6303.51102655984,10708.3605223592,17160.2916295025,5709.26815810453,6394.59740608442,9250.23511778647,7761.56073148846,6853.65228039922,9761.45001253696,12424.5890532244,7650.31919781937,8892.25825710858,6692.01843259977,5709.26815810453,5564.1832631553,5564.1832631553,4038.99551503691,7147.95040523972,5804.77285342986,7909.70070228872,11901.90028519,7650.31919781937,10025.0998675436,5060.742726822,3989.04839581373,5709.26815810453,10708.3605223592,5881.88540760956,8755.32397202284,4934.03800334503,5328.57750433796,5564.1832631553,3896.55084432167,6476.05039304402,7147.95040523972,5956.97028339901,7147.95040523972,4484.22061029023,2824.90569365922,5398.7852010843,4425.88407080927,6129.8949135152,3611.62470660732,2868.67679630882,7014.06656003568
"PE","32","1"," [M+H]+@6.33",17574.2614698076,15976.4417074473,25188.667608948,12765.0149216246,17392.416406866,18524.6320329948,15283.1046805948,13984.4095312442,25827.3562636203,28612.7618329656,22426.4691104843,16835.2401729163,21429.9360520325,13764.0908345176,9656.42026533208,14779.9017017912,12765.0149216246,19877.2411279776,19107.0742967328,16541.6503930982,9146.55825922703,13122.4901870354,11400.689235685,16541.6503930982,12602.7594101332,18265.904885922,16835.2401729163,12765.0149216246,11400.689235685,11901.90028519,15776.9599027708,11669.9680819941,42890.1167258328,24808.7812819412,21701.6136049083,18524.6320329948,7336.89093972719,18265.904885922,19318.2717729633,12765.0149216246,15544.6092995382,20499.2304299225,20812.672451651,12765.0149216246,17160.2916295025,10708.3605223592,7992.42248318314,14779.9017017912
"PE","40","5"," [M+H]+@7.22",26756.59928707,23633.1281659734,31442.2488365665,31442.2488365665,27140.0555033059,42125.3483244454,33357.6917264466,29551.3434109173,33855.2150065753,42125.3483244454,30998.7906852614,28612.7618329656,33357.6917264466,25566.3418233348,26756.59928707,21429.9360520325,50349.9660036893,34456.8532031332,32759.5566592425,42125.3483244454,24364.8481559943,40723.3977358019,25827.3562636203,35687.5315995651,40723.3977358019,30098.7967820094,46717.1235449292,50349.9660036893,38502.1757732035,32362.2856604165,38502.1757732035,39693.2158278092,30098.7967820094,22917.9249741881,29070.8716162906,25566.3418233348,23252.0507061844,22048.5671389104,27140.0555033059,24364.8481559943,32362.2856604165,25827.3562636203,21701.6136049083,17160.2916295025,24364.8481559943,28171.2457107318,30567.0658287001,19877.2411279776
"PE","30","1"," [M+H]+@5.67",781.688569825783,1144.10739730656,1705.5254904802,893.925910740501,1012.87486111436,893.925910740501,729.589226984527,1081.25945312114,1211.78807640315,946.715805137213,1081.25945312114,1261.3328379457,1418.91822062694,1012.87486111436,729.589226984527,467.979926103747,1211.78807640315,597.438130830255,467.979926103747,597.438130830255,729.589226984527,300.633994009659,400.502370768594,781.688569825783,467.979926103747,400.502370768594,664.964195031568,1211.78807640315,467.979926103747,241.935631038523,550.218683648402,597.438130830255,664.964195031568,830.629705806644,550.218683648402,830.629705806644,1763.1416266143,830.629705806644,122.617631415061,664.964195031568,781.688569825783,400.502370768594,467.979926103747,467.979926103747,729.589226984527,400.502370768594,400.502370768594,300.633994009659
"PE","32","2"," [M+H]+@5.78",6394.59740608442,4176.99837683462,10401.9637199263,3989.04839581373,4100.14813598772,6932.73372785614,3896.55084432167,5328.57750433796,5642.88961301532,5804.77285342986,5170.13709765077,6932.73372785614,6767.31128303579,3083.0621834923,2675.37538399767,2868.67679630882,5170.13709765077,4567.15900552582,2607.30390174855,4567.15900552582,2156.37942301987,1870.09942804688,2557.86154264857,3465.96257684991,2675.37538399767,1916.8297425348,5241.13631563334,2824.90569365922,2156.37942301987,1821.37709910414,2007.00597325142,1541.08910829682,3547.05630671208,4277.33128417099,4626.67166662418,3465.96257684991,2433.2690594929,2279.23532246581,2726.15351762138,1644.53154884249,2675.37538399767,1763.1416266143,3611.62470660732,2931.00125011162,2726.15351762138,2117.41134444901,1644.53154884249,3129.69971796825
"PE","40","3"," [M+H]+@7.72",6476.05039304402,6394.59740608442,6476.05039304402,3896.55084432167,6767.31128303579,5804.77285342986,3719.24556497706,8755.32397202284,6129.8949135152,8414.57584326696,5241.13631563334,5470.57429724871,12191.6102211143,5060.742726822,4227.6771360103,4484.22061029023,10165.6694286606,10165.6694286606,6476.05039304402,7909.70070228872,9250.23511778647,6129.8949135152,2824.90569365922,7761.56073148846,10269.0035719441,7521.44196042592,5564.1832631553,2279.23532246581,7014.06656003568,5060.742726822,5398.7852010843,7521.44196042592,4484.22061029023,2824.90569365922,8306.27288841959,4347.40300235404,6303.51102655984,3719.24556497706,3368.02432613006,2227.83847466196,6394.59740608442,3719.24556497706,8306.27288841959,3129.69971796825,4277.33128417099,2781.24650031333,6031.35248547829,8414.57584326696
"plasmenyl-PE","36","1"," [M+H]+@7.80",1506748.41479677,1885919.29891904,1506748.41479677,1885919.29891904,1506748.41479677,3459568.70113759,2113876.57185155,1506748.41479677,1885919.29891904,2113876.57185155,2113876.57185155,1885919.29891904,1885919.29891904,2113876.57185155,1506748.41479677,1885919.29891904,1885919.29891904,2755533.31492809,2755533.31492809,2755533.31492809,2113876.57185155,1885919.29891904,2113876.57185155,2755533.31492809,2755533.31492809,2113876.57185155,1885919.29891904,1506748.41479677,2113876.57185155,1885919.29891904,1885919.29891904,2755533.31492809,2113876.57185155,2113876.57185155,2113876.57185155,1885919.29891904,1885919.29891904,2113876.57185155,3852004.52864112,1885919.29891904,2755533.31492809,1885919.29891904,2113876.57185155,1885919.29891904,2113876.57185155,1885919.29891904,1885919.29891904,2113876.57185155
"plasmenyl-PE","34","2"," [M+H]+@6.87",121471.51966599,121471.51966599,184029.606908086,134306.796007648,111807.146445088,184029.606908086,115070.968398203,115070.968398203,134306.796007648,190622.324347271,165366.941305688,165366.941305688,117866.977681102,111807.146445088,111807.146445088,139440.374509839,93786.8802149398,104090.919482063,127405.476958191,117866.977681102,96361.5720936196,60911.4337591323,84641.5328138281,127405.476958191,134306.796007648,100400.488359773,127405.476958191,89738.1247179249,104090.919482063,104090.919482063,96361.5720936196,93786.8802149398,171136.182335375,159510.921494059,134306.796007648,171136.182335375,108936.095583913,139440.374509839,121471.51966599,115070.968398203,127405.476958191,111807.146445088,171136.182335375,108936.095583913,127405.476958191,121471.51966599,89738.1247179249,127405.476958191
"plasmenyl-PE","40","1"," [M+H]+@8.80",67729.5447507206,25566.3418233348,81449.0277045762,25566.3418233348,66207.6842627991,43848.29694985,24364.8481559943,62677.1321799159,43848.29694985,29551.3434109173,41438.2234282091,56627.3693233835,45700.5340760607,55093.0072476975,64255.024265003,23964.2018715607,51683.3040683137,50349.9660036893,40723.3977358019,59352.6711444856,19597.2107659782,18265.904885922,35687.5315995651,32362.2856604165,36296.6832188317,31442.2488365665,48946.973562115,30098.7967820094,31442.2488365665,35687.5315995651,59352.6711444856,42890.1167258328,37070.3832857624,51683.3040683137,51683.3040683137,51683.3040683137,43848.29694985,31845.302971997,44618.4280694884,50349.9660036893,37070.3832857624,33855.2150065753,42125.3483244454,28171.2457107318,42125.3483244454,34456.8532031332,29070.8716162906,42125.3483244454
"plasmenyl-PE","38","6"," [M+H]+@6.68",108936.095583913,84641.5328138281,117866.977681102,71534.9288025654,121471.51966599,145887.157294554,111807.146445088,108936.095583913,159510.921494059,177378.456157861,150964.942365057,150964.942365057,171136.182335375,115070.968398203,115070.968398203,117866.977681102,145887.157294554,145887.157294554,134306.796007648,111807.146445088,108936.095583913,111807.146445088,134306.796007648,139440.374509839,111807.146445088,84641.5328138281,100400.488359773,100400.488359773,134306.796007648,159510.921494059,159510.921494059,165366.941305688,145887.157294554,165366.941305688,145887.157294554,145887.157294554,117866.977681102,64255.024265003,184029.606908086,139440.374509839,145887.157294554,60911.4337591323,115070.968398203,84641.5328138281,171136.182335375,111807.146445088,127405.476958191,165366.941305688
"plasmenyl-PE","22","0"," [M+Na]+@2.70",6031.35248547829,1705.5254904802,8306.27288841959,2067.9050962259,6853.65228039922,5328.57750433796,2279.23532246581,4425.88407080927,4567.15900552582,3187.40349825349,3083.0621834923,7650.31919781937,4484.22061029023,7909.70070228872,7992.42248318314,2607.30390174855,6767.31128303579,6853.65228039922,3817.60194751852,6129.8949135152,3368.02432613006,4038.99551503691,3465.96257684991,6129.8949135152,3547.05630671208,2975.33648175349,3989.04839581373,3312.08530063188,3424.19677856288,5804.77285342986,5709.26815810453,7336.89093972719,2607.30390174855,3368.02432613006,2607.30390174855,2227.83847466196,2490.8093889003,1870.09942804688,2490.8093889003,3236.3323336149,1870.09942804688,2067.9050962259,1644.53154884249,1081.25945312114,2607.30390174855,2227.83847466196,1870.09942804688,2227.83847466196
"plasmenyl-PE","40","4"," [M+H]+@7.80",171136.182335375,53213.455248384,150964.942365057,66207.6842627991,150964.942365057,177378.456157861,60911.4337591323,145887.157294554,165366.941305688,93786.8802149398,145887.157294554,171136.182335375,159510.921494059,139440.374509839,150964.942365057,84641.5328138281,177378.456157861,184029.606908086,199472.742024728,150964.942365057,139440.374509839,93786.8802149398,145887.157294554,165366.941305688,127405.476958191,108936.095583913,177378.456157861,84641.5328138281,145887.157294554,171136.182335375,184029.606908086,177378.456157861,115070.968398203,121471.51966599,115070.968398203,127405.476958191,93786.8802149398,127405.476958191,139440.374509839,104090.919482063,75897.8002485659,67729.5447507206,108936.095583913,66207.6842627991,159510.921494059,84641.5328138281,115070.968398203,145887.157294554
"plasmenyl-PE","36","2"," [M+Na]+@7.38",5170.13709765077,21701.6136049083,6767.31128303579,10584.6427257966,15544.6092995382,11511.7284327243,16541.6503930982,18265.904885922,184029.606908086,14779.9017017912,22048.5671389104,20266.5189456207,177378.456157861,1541.08910829682,14779.9017017912,10025.0998675436,5881.88540760956,13984.4095312442,22048.5671389104,184029.606908086,17957.4078630268,9416.59510423303,9250.23511778647,20812.672451651,12765.0149216246,22048.5671389104,15976.4417074473,9899.93580826725,13764.0908345176,5956.97028339901,15283.1046805948,8414.57584326696,17392.416406866,10871.1086945871,9416.59510423303,10401.9637199263,10165.6694286606,16278.4409881048,11220.6903621017,10871.1086945871,10584.6427257966,17574.2614698076,24364.8481559943,19318.2717729633,15544.6092995382,13122.4901870354,21130.2726736133,11511.7284327243
"plasmenyl-PE","38","2"," [M+H]+@7.91",31442.2488365665,33855.2150065753,36296.6832188317,21429.9360520325,39141.4854023907,37829.2298220984,28612.7618329656,29070.8716162906,47712.353079771,33855.2150065753,42890.1167258328,32362.2856604165,35687.5315995651,28612.7618329656,27642.6323399554,28612.7618329656,30567.0658287001,35058.1582150506,55093.0072476975,32362.2856604165,25566.3418233348,17392.416406866,28171.2457107318,55093.0072476975,38502.1757732035,33357.6917264466,33855.2150065753,26249.1555971962,30567.0658287001,28171.2457107318,37829.2298220984,26756.59928707,62677.1321799159,39141.4854023907,32759.5566592425,42890.1167258328,22917.9249741881,37829.2298220984,39141.4854023907,29551.3434109173,34456.8532031332,39693.2158278092,43848.29694985,34456.8532031332,40723.3977358019,27642.6323399554,32759.5566592425,31845.302971997
"plasmenyl-PE","42","4"," [M+H]+@8.22",23633.1281659734,10165.6694286606,27642.6323399554,11400.689235685,26756.59928707,29070.8716162906,15027.1406563997,22426.4691104843,24364.8481559943,19597.2107659782,25827.3562636203,30998.7906852614,28612.7618329656,28171.2457107318,25566.3418233348,15283.1046805948,37070.3832857624,56627.3693233835,56627.3693233835,42890.1167258328,34456.8532031332,26249.1555971962,39693.2158278092,62677.1321799159,39141.4854023907,33855.2150065753,40723.3977358019,23964.2018715607,36296.6832188317,41438.2234282091,42890.1167258328,47712.353079771,48946.973562115,31845.302971997,31442.2488365665,27642.6323399554,25566.3418233348,24364.8481559943,35058.1582150506,30998.7906852614,23964.2018715607,18524.6320329948,30998.7906852614,18265.904885922,33357.6917264466,18761.9872683988,24364.8481559943,34456.8532031332
"plasmenyl-PE","33","1"," [M+H]+@7.01",10165.6694286606,13984.4095312442,17160.2916295025,9146.55825922703,11511.7284327243,19107.0742967328,12036.3041031809,11073.8302538504,10025.0998675436,10269.0035719441,13122.4901870354,14543.3204732565,8755.32397202284,11511.7284327243,9416.59510423303,9761.45001253696,6853.65228039922,7147.95040523972,8755.32397202284,9146.55825922703,8892.25825710858,5564.1832631553,6692.01843259977,9025.33851411094,6767.31128303579,6303.51102655984,8892.25825710858,5060.742726822,6303.51102655984,7255.06986852259,4626.67166662418,6031.35248547829,16278.4409881048,12036.3041031809,13433.7483605795,11901.90028519,10584.6427257966,13984.4095312442,11073.8302538504,12424.5890532244,13622.674386754,12036.3041031809,10401.9637199263,12191.6102211143,19597.2107659782,10871.1086945871,7909.70070228872,12191.6102211143
"plasmenyl-PE","38","1"," [M+H]+@8.37",145887.157294554,51683.3040683137,134306.796007648,51683.3040683137,104090.919482063,81449.0277045762,42890.1167258328,81449.0277045762,115070.968398203,75897.8002485659,115070.968398203,104090.919482063,127405.476958191,81449.0277045762,75897.8002485659,50349.9660036893,89738.1247179249,89738.1247179249,100400.488359773,75897.8002485659,45700.5340760607,32759.5566592425,67729.5447507206,104090.919482063,73860.6129032848,56627.3693233835,57697.3600365239,44618.4280694884,78694.4983954365,89738.1247179249,100400.488359773,78694.4983954365,121471.51966599,93786.8802149398,69576.7601220614,73860.6129032848,64255.024265003,71534.9288025654,111807.146445088,60911.4337591323,66207.6842627991,48946.973562115,69576.7601220614,41438.2234282091,73860.6129032848,46717.1235449292,48946.973562115,71534.9288025654
"plasmenyl-PE","32","1"," [M+H]+@6.65",56627.3693233835,22426.4691104843,73860.6129032848,33855.2150065753,37829.2298220984,56627.3693233835,25827.3562636203,47712.353079771,89738.1247179249,56627.3693233835,73860.6129032848,71534.9288025654,78694.4983954365,44618.4280694884,39693.2158278092,30998.7906852614,37829.2298220984,38502.1757732035,31442.2488365665,39141.4854023907,11511.7284327243,11400.689235685,16835.2401729163,24364.8481559943,22917.9249741881,25566.3418233348,32759.5566592425,13764.0908345176,12765.0149216246,17957.4078630268,30567.0658287001,25188.667608948,46717.1235449292,47712.353079771,34456.8532031332,39693.2158278092,18761.9872683988,19318.2717729633,26249.1555971962,18265.904885922,30998.7906852614,21701.6136049083,33855.2150065753,22048.5671389104,26249.1555971962,19877.2411279776,13984.4095312442,21701.6136049083
"plasmenyl-PE","40","2"," [M+H]+@8.39",35058.1582150506,18265.904885922,41438.2234282091,12953.4281950997,31442.2488365665,23633.1281659734,12953.4281950997,33357.6917264466,57697.3600365239,25827.3562636203,36296.6832188317,45700.5340760607,40723.3977358019,22426.4691104843,24808.7812819412,15544.6092995382,25566.3418233348,31442.2488365665,37829.2298220984,35687.5315995651,19318.2717729633,10708.3605223592,15283.1046805948,28171.2457107318,31442.2488365665,23633.1281659734,24808.7812819412,14273.0395612304,25827.3562636203,23633.1281659734,37070.3832857624,25827.3562636203,35058.1582150506,31442.2488365665,28171.2457107318,31442.2488365665,13764.0908345176,17957.4078630268,31845.302971997,18761.9872683988,29551.3434109173,18761.9872683988,30567.0658287001,18761.9872683988,22048.5671389104,17392.416406866,22917.9249741881,29070.8716162906
"plasmenyl-PE","34","1"," [M+Na]+@7.28",3719.24556497706,27140.0555033059,4347.40300235404,7443.45383524768,2824.90569365922,5060.742726822,6579.47330809975,2824.90569365922,3424.19677856288,4879.91050665871,4425.88407080927,3083.0621834923,3187.40349825349,3030.36700834498,3768.93424168295,3312.08530063188,2557.86154264857,5170.13709765077,43848.29694985,4347.40300235404,6476.05039304402,4980.30066002848,5328.57750433796,8755.32397202284,8628.29676237836,38502.1757732035,4567.15900552582,4176.99837683462,4812.19203976419,4626.67166662418,3236.3323336149,3187.40349825349,8755.32397202284,4567.15900552582,4879.91050665871,6476.05039304402,41438.2234282091,32759.5566592425,5709.26815810453,2433.2690594929,60911.4337591323,30567.0658287001,8501.97187969049,38502.1757732035,7014.06656003568,57697.3600365239,69576.7601220614,4934.03800334503
"SM","34","2"," [M+Na]+@5.47",4227.6771360103,4879.91050665871,6932.73372785614,6579.47330809975,5564.1832631553,8892.25825710858,6853.65228039922,5956.97028339901,15544.6092995382,8755.32397202284,9025.33851411094,11511.7284327243,8306.27288841959,6394.59740608442,6692.01843259977,7014.06656003568,6932.73372785614,12424.5890532244,8501.97187969049,8628.29676237836,5956.97028339901,5956.97028339901,8153.90939767922,7336.89093972719,7336.89093972719,5328.57750433796,7443.45383524768,6214.74897190306,7909.70070228872,8892.25825710858,9899.93580826725,10025.0998675436,7650.31919781937,9416.59510423303,6394.59740608442,9250.23511778647,4100.14813598772,6476.05039304402,6579.47330809975,8501.97187969049,7147.95040523972,5398.7852010843,7909.70070228872,7014.06656003568,8892.25825710858,5398.7852010843,4484.22061029023,6129.8949135152
"SM","43","2"," [M]+@8.13",115070.968398203,56627.3693233835,108936.095583913,42125.3483244454,78694.4983954365,93786.8802149398,47712.353079771,84641.5328138281,64255.024265003,78694.4983954365,71534.9288025654,69576.7601220614,75897.8002485659,71534.9288025654,84641.5328138281,44618.4280694884,81449.0277045762,84641.5328138281,53213.455248384,89738.1247179249,37070.3832857624,33855.2150065753,43848.29694985,66207.6842627991,48946.973562115,43848.29694985,43848.29694985,37070.3832857624,46717.1235449292,55093.0072476975,67729.5447507206,42125.3483244454,41438.2234282091,64255.024265003,42125.3483244454,42125.3483244454,45700.5340760607,50349.9660036893,43848.29694985,46717.1235449292,38502.1757732035,42890.1167258328,51683.3040683137,33855.2150065753,42890.1167258328,64255.024265003,34456.8532031332,35058.1582150506
"SM","34","1"," [M]+@5.96",2113876.57185155,1506748.41479677,1885919.29891904,1506748.41479677,2113876.57185155,1885919.29891904,1506748.41479677,1885919.29891904,1234820.67653725,1506748.41479677,1506748.41479677,1506748.41479677,1234820.67653725,2755533.31492809,2755533.31492809,2113876.57185155,2755533.31492809,1885919.29891904,1234820.67653725,1506748.41479677,1885919.29891904,2113876.57185155,3459568.70113759,1112769.86069723,1506748.41479677,2755533.31492809,2755533.31492809,2113876.57185155,1885919.29891904,2755533.31492809,2113876.57185155,1885919.29891904,981235.41875302,1885919.29891904,1885919.29891904,1234820.67653725,2113876.57185155,1506748.41479677,1506748.41479677,2113876.57185155,1506748.41479677,1234820.67653725,1234820.67653725,1234820.67653725,1885919.29891904,2113876.57185155,1112769.86069723,1885919.29891904
"SM","36","0"," [M]+@6.91",134306.796007648,227051.026011725,139440.374509839,127405.476958191,64255.024265003,150964.942365057,165366.941305688,165366.941305688,73860.6129032848,81449.0277045762,93786.8802149398,100400.488359773,93786.8802149398,150964.942365057,177378.456157861,127405.476958191,134306.796007648,115070.968398203,121471.51966599,134306.796007648,199472.742024728,184029.606908086,127405.476958191,111807.146445088,159510.921494059,262934.409024127,249349.9543385,199472.742024728,159510.921494059,117866.977681102,115070.968398203,117866.977681102,84641.5328138281,78694.4983954365,111807.146445088,93786.8802149398,165366.941305688,171136.182335375,81449.0277045762,159510.921494059,100400.488359773,165366.941305688,165366.941305688,190622.324347271,139440.374509839,190622.324347271,159510.921494059,108936.095583913
"SM","36","1"," [M]+@6.60",790483.825317275,981235.41875302,1112769.86069723,790483.825317275,1112769.86069723,1506748.41479677,738451.164603208,1234820.67653725,882924.435937889,882924.435937889,790483.825317275,981235.41875302,527378.320838548,981235.41875302,1234820.67653725,882924.435937889,882924.435937889,1112769.86069723,882924.435937889,981235.41875302,882924.435937889,1112769.86069723,1112769.86069723,981235.41875302,790483.825317275,882924.435937889,1234820.67653725,790483.825317275,882924.435937889,981235.41875302,882924.435937889,882924.435937889,643967.830815935,790483.825317275,981235.41875302,790483.825317275,1234820.67653725,1112769.86069723,643967.830815935,981235.41875302,981235.41875302,882924.435937889,882924.435937889,882924.435937889,882924.435937889,882924.435937889,790483.825317275,738451.164603208
"SM","32","1"," [M]+@5.25",127405.476958191,14273.0395612304,57697.3600365239,23252.0507061844,81449.0277045762,32362.2856604165,19107.0742967328,59352.6711444856,30098.7967820094,30098.7967820094,30098.7967820094,43848.29694985,42890.1167258328,50349.9660036893,81449.0277045762,25188.667608948,43848.29694985,43848.29694985,14273.0395612304,29070.8716162906,15027.1406563997,15544.6092995382,21130.2726736133,13433.7483605795,17574.2614698076,15283.1046805948,23252.0507061844,16541.6503930982,17392.416406866,22426.4691104843,28612.7618329656,23633.1281659734,22048.5671389104,32362.2856604165,36296.6832188317,27140.0555033059,29070.8716162906,15976.4417074473,27642.6323399554,27642.6323399554,29070.8716162906,19597.2107659782,19877.2411279776,15027.1406563997,18761.9872683988,19597.2107659782,11400.689235685,20812.672451651
"SM","40","1"," [M+Na]+@7.96",22426.4691104843,21429.9360520325,50349.9660036893,31845.302971997,45700.5340760607,48946.973562115,33855.2150065753,32362.2856604165,38502.1757732035,40723.3977358019,27642.6323399554,33357.6917264466,30098.7967820094,31442.2488365665,45700.5340760607,64255.024265003,59352.6711444856,40723.3977358019,30998.7906852614,26756.59928707,38502.1757732035,26756.59928707,26249.1555971962,33357.6917264466,34456.8532031332,23964.2018715607,29070.8716162906,25188.667608948,28612.7618329656,42890.1167258328,60911.4337591323,57697.3600365239,30567.0658287001,37829.2298220984,24364.8481559943,44618.4280694884,42125.3483244454,31442.2488365665,21130.2726736133,35687.5315995651,31845.302971997,24808.7812819412,25827.3562636203,29551.3434109173,43848.29694985,35058.1582150506,38502.1757732035,39141.4854023907
"SM","35","2"," [M]+@5.85",4484.22061029023,3312.08530063188,5956.97028339901,2868.67679630882,5709.26815810453,7992.42248318314,3768.93424168295,6476.05039304402,3674.55999256227,4681.73387176678,3674.55999256227,5709.26815810453,7336.89093972719,5470.57429724871,9025.33851411094,5804.77285342986,5060.742726822,7336.89093972719,4100.14813598772,5060.742726822,2975.33648175349,3547.05630671208,4749.89136860154,3817.60194751852,2490.8093889003,2374.24151420868,2279.23532246581,2868.67679630882,4484.22061029023,6214.74897190306,5804.77285342986,3817.60194751852,2931.00125011162,2726.15351762138,2931.00125011162,5398.7852010843,3187.40349825349,3083.0621834923,4681.73387176678,6579.47330809975,4812.19203976419,1144.10739730656,2868.67679630882,1963.46854508245,4626.67166662418,3674.55999256227,3768.93424168295,3465.96257684991
"SM","39","5"," [M]+@6.90",3030.36700834498,5956.97028339901,4277.33128417099,2781.24650031333,3896.55084432167,6394.59740608442,5470.57429724871,5881.88540760956,1705.5254904802,4100.14813598772,3312.08530063188,5881.88540760956,4626.67166662418,3129.69971796825,6214.74897190306,3368.02432613006,5328.57750433796,3896.55084432167,4347.40300235404,4176.99837683462,5564.1832631553,4227.6771360103,3611.62470660732,4038.99551503691,5470.57429724871,4749.89136860154,6031.35248547829,2557.86154264857,3129.69971796825,3817.60194751852,6394.59740608442,7443.45383524768,6031.35248547829,3768.93424168295,6932.73372785614,5328.57750433796,9416.59510423303,5881.88540760956,3424.19677856288,2975.33648175349,2975.33648175349,5804.77285342986,5241.13631563334,13764.0908345176,4681.73387176678,3312.08530063188,5881.88540760956,5398.7852010843
"SM","41","1"," [M+Na]+@8.26",1541.08910829682,9656.42026533208,2279.23532246581,5328.57750433796,3312.08530063188,4277.33128417099,4277.33128417099,3236.3323336149,1763.1416266143,4812.19203976419,946.715805137213,1870.09942804688,2824.90569365922,2781.24650031333,2227.83847466196,4626.67166662418,2320.53770503878,2117.41134444901,7255.06986852259,4749.89136860154,5060.742726822,5398.7852010843,5241.13631563334,7014.06656003568,3611.62470660732,7443.45383524768,8153.90939767922,4100.14813598772,5564.1832631553,3547.05630671208,3424.19677856288,2490.8093889003,3030.36700834498,4681.73387176678,3611.62470660732,4681.73387176678,5398.7852010843,6303.51102655984,4484.22061029023,4879.91050665871,4038.99551503691,9025.33851411094,7650.31919781937,9416.59510423303,3896.55084432167,3817.60194751852,6214.74897190306,5470.57429724871
