"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334","QC","QC.1","QC.2","QC.3","QC.4","QC.5","QC.6","CV"
"PC 38:7"," [M-Ac-H]-@5.57",284468.479454545,328565.308,268555.343818182,411582.838727273,284468.479454545,268555.343818182,171690.330545455,202708.778909091,354420.446909091,354420.446909091,354420.446909091,354420.446909091,268555.343818182,354420.446909091,60206.5804727273,268555.343818182,268555.343818182,230947.316363636,268555.343818182,310263.776181818,284468.479454545,230947.316363636,268555.343818182,250216.77756,147995.489781818,73825.6349636364,127503.355363636,165607.441072727,193204.622363636,135309.276545455,152256.390363636,179298.929454545,230947.316363636,213830.862909091,284468.479454545,193204.622363636,171690.330545455,165607.441072727,119022.995709091,193204.622363636,135309.276545455,111330.7374,111330.7374,127503.355363636,119022.995709091,81127.6161818182,54069.1882545455,111330.7374,179298.929454545,193204.622363636,143053.768181818,202708.778909091,202708.778909091,193204.622363636,268555.343818182,18.9820788575447
"PC 17:0"," [M-Ac-H]-@1.64",49665.4884236364,52953.8051636364,34936.9045872727,57269.966,50620.7787945455,24157.5386745455,31069.8095018182,31859.7229818182,54069.1882545455,33594.7409636364,49665.4884236364,36125.2823945455,31859.7229818182,42279.5091290909,49665.4884236364,55718.0334690909,34145.46782,60206.5804727273,51870.9948327273,62931.4059709091,36125.2823945455,50620.7787945455,52953.8051636364,71287.1442545454,41604.3067218182,25230.9040363636,27659.1303090909,21710.9855054545,20816.35512,28230.9407581818,29648.2006909091,21710.9855054545,37612.7856727273,38998.2246727273,35430.9966436364,29648.2006909091,37612.7856727273,18646.7552181818,17198.9299418182,26972.4622490909,31859.7229818182,29648.2006909091,23067.03016,20380.9066963636,41604.3067218182,25818.4647272727,32820.7562618182,27659.1303090909,31859.7229818182,43117.2787272727,34936.9045872727,48505.1502109091,36125.2823945455,30383.8583236364,47387.1783254545,18.9934364634304
"PA 38:6"," [M-H]-@6.10",23067.03016,18002.94658,12973.3231490909,13294.8019472727,17198.9299418182,17451.3799636364,17451.3799636364,17198.9299418182,21710.9855054545,18646.7552181818,25818.4647272727,28230.9407581818,34145.46782,22483.9724181818,9483.26308545455,20816.35512,21710.9855054545,23067.03016,21222.3321545455,27659.1303090909,27659.1303090909,27659.1303090909,28914.4493818182,24157.5386745455,18002.94658,21222.3321545455,23067.03016,28914.4493818182,10003.5508163636,23574.2598345455,24157.5386745455,24157.5386745455,33594.7409636364,21710.9855054545,26972.4622490909,35430.9966436364,20816.35512,28914.4493818182,28230.9407581818,32820.7562618182,21710.9855054545,23067.03016,27659.1303090909,28230.9407581818,15054.2613636364,16346.9313836364,16604.3010472727,18002.94658,21710.9855054545,28914.4493818182,27659.1303090909,31069.8095018182,22107.0000290909,25818.4647272727,17451.3799636364,19.0776444895343
"PI 38:3"," [M-H]-@6.27",857569.489090909,1385375.18363636,1100042.73454545,1385375.18363636,1100042.73454545,961347.904418182,961347.904418182,629691.586558182,1385375.18363636,1100042.73454545,1100042.73454545,1100042.73454545,722091.372203636,961347.904418182,1385375.18363636,1385375.18363636,1385375.18363636,961347.904418182,961347.904418182,961347.904418182,722091.372203636,1100042.73454545,857569.489090909,857569.489090909,1385375.18363636,1385375.18363636,1100042.73454545,1385375.18363636,1385375.18363636,1385375.18363636,961347.904418182,1100042.73454545,1100042.73454545,1100042.73454545,1100042.73454545,1385375.18363636,629691.586558182,857569.489090909,551858.800470909,440421.132867273,857569.489090909,1385375.18363636,857569.489090909,1100042.73454545,857569.489090909,1385375.18363636,722091.372203636,1385375.18363636,961347.904418182,961347.904418182,1100042.73454545,1100042.73454545,857569.489090909,857569.489090909,590911.908843636,19.0846435832078
"PC 36:2"," [M-Ac-H]-@6.48",119022.995709091,127503.355363636,139483.979327273,165607.441072727,131304.184345455,111330.7374,90218.1907090909,111330.7374,152256.390363636,131304.184345455,131304.184345455,107718.237418182,107718.237418182,165607.441072727,171690.330545455,152256.390363636,99124.7258,193204.622363636,152256.390363636,147995.489781818,143053.768181818,119022.995709091,135309.276545455,135309.276545455,119022.995709091,135309.276545455,119022.995709091,103306.836123636,179298.929454545,107718.237418182,114791.737963636,103306.836123636,114791.737963636,111330.7374,165607.441072727,119022.995709091,139483.979327273,171690.330545455,139483.979327273,114791.737963636,119022.995709091,114791.737963636,135309.276545455,114791.737963636,179298.929454545,179298.929454545,185239.947636364,165607.441072727,143053.768181818,131304.184345455,165607.441072727,179298.929454545,107718.237418182,124470.820454545,179298.929454545,19.0975075589027
"PE 42:10"," [M-H]-@5.88",20380.9066963636,23574.2598345455,15054.2613636364,12141.1197690909,15798.6474018182,23067.03016,30383.8583236364,69659.2434909091,18646.7552181818,13294.8019472727,17733.9000709091,14505.2435490909,21710.9855054545,16075.2071472727,11400.04014,14776.9619636364,13294.8019472727,15798.6474018182,12778.1161618182,16075.2071472727,18646.7552181818,17198.9299418182,20380.9066963636,15299.4310127273,12337.0812727273,6945.49301818182,13137.3180181818,20380.9066963636,9362.89576181818,16075.2071472727,15534.6538327273,12141.1197690909,20380.9066963636,16346.9313836364,15299.4310127273,10003.5508163636,10869.7143309091,13294.8019472727,13694.5608363636,16075.2071472727,12550.6860290909,15798.6474018182,9861.82264545455,9635.87552909091,10869.7143309091,8124.56497636364,6945.49301818182,12973.3231490909,8719.56898727273,11400.04014,10003.5508163636,10395.2237127273,14196.5897563636,14776.9619636364,11172.7140963636,19.1812407373406
"PC 36:6"," [M-Ac-H]-@5.43",42279.5091290909,32820.7562618182,26428.5938909091,40510.3651636364,47387.1783254545,21222.3321545455,24157.5386745455,24157.5386745455,42279.5091290909,31859.7229818182,36820.9433381818,36820.9433381818,41604.3067218182,38998.2246727273,19515.7138218182,47387.1783254545,26428.5938909091,22483.9724181818,24157.5386745455,23067.03016,26972.4622490909,33594.7409636364,41604.3067218182,25818.4647272727,24157.5386745455,13917.5382454545,21710.9855054545,25230.9040363636,25230.9040363636,15054.2613636364,18002.94658,18002.94658,26428.5938909091,24157.5386745455,41604.3067218182,26428.5938909091,12550.6860290909,20380.9066963636,19124.6620818182,35430.9966436364,16075.2071472727,16604.3010472727,12141.1197690909,10720.3181690909,18646.7552181818,12973.3231490909,12337.0812727273,11172.7140963636,29648.2006909091,31859.7229818182,18321.7451418182,24763.0487636364,23067.03016,28230.9407581818,32820.7562618182,19.2624577889866
"PE 41:6"," [M-H]-@6.11",33594.7409636364,38284.3462290909,33594.7409636364,31859.7229818182,35430.9966436364,34145.46782,31859.7229818182,27659.1303090909,38998.2246727273,32820.7562618182,32820.7562618182,45005.9789818182,45005.9789818182,43117.2787272727,31859.7229818182,41604.3067218182,30383.8583236364,36820.9433381818,37612.7856727273,33594.7409636364,36820.9433381818,49665.4884236364,43117.2787272727,50620.7787945455,52953.8051636364,43117.2787272727,49665.4884236364,39698.9073981818,46306.9676709091,36820.9433381818,36820.9433381818,44049.3884363636,43117.2787272727,36820.9433381818,38284.3462290909,49665.4884236364,46306.9676709091,27659.1303090909,38998.2246727273,40510.3651636364,38998.2246727273,41604.3067218182,41604.3067218182,47387.1783254545,35430.9966436364,47387.1783254545,40510.3651636364,38284.3462290909,37612.7856727273,41604.3067218182,23574.2598345455,32820.7562618182,43117.2787272727,40510.3651636364,31859.7229818182,19.2650447761087
"PC 40:5"," [M-Ac-H]-@7.08",47387.1783254545,61438.6468545455,30383.8583236364,99124.7258,127503.355363636,33594.7409636364,39698.9073981818,61438.6468545455,61438.6468545455,78165.3384363636,81127.6161818182,52953.8051636364,62931.4059709091,39698.9073981818,114791.737963636,83656.0214545455,78165.3384363636,179298.929454545,139483.979327273,131304.184345455,81127.6161818182,90218.1907090909,96517.6226181818,96517.6226181818,46306.9676709091,57269.966,22107.0000290909,15798.6474018182,26972.4622490909,11971.2433290909,14505.2435490909,19124.6620818182,29648.2006909091,38284.3462290909,44049.3884363636,16346.9313836364,24157.5386745455,36820.9433381818,20816.35512,27659.1303090909,47387.1783254545,32820.7562618182,34936.9045872727,42279.5091290909,161839.592363636,37612.7856727273,44049.3884363636,29648.2006909091,47387.1783254545,58705.5622836364,41604.3067218182,39698.9073981818,47387.1783254545,42279.5091290909,64782.2040363636,19.3300032396005
"CL 70:1"," [M-2H](2-)@6.07",34936.9045872727,20380.9066963636,20816.35512,9635.87552909091,28230.9407581818,25230.9040363636,44049.3884363636,29648.2006909091,17198.9299418182,28230.9407581818,26972.4622490909,29648.2006909091,26428.5938909091,36820.9433381818,34145.46782,33594.7409636364,25818.4647272727,25230.9040363636,32820.7562618182,18321.7451418182,20380.9066963636,25230.9040363636,31859.7229818182,28230.9407581818,26428.5938909091,30383.8583236364,40510.3651636364,41604.3067218182,10869.7143309091,24157.5386745455,41604.3067218182,31069.8095018182,9861.82264545455,17451.3799636364,17451.3799636364,18646.7552181818,17451.3799636364,31859.7229818182,33594.7409636364,28914.4493818182,20816.35512,25230.9040363636,20380.9066963636,28914.4493818182,3694.46463090909,28914.4493818182,30383.8583236364,23067.03016,25230.9040363636,32820.7562618182,21710.9855054545,38284.3462290909,26972.4622490909,31859.7229818182,25818.4647272727,19.4606198377889
"PC 43:4"," [M-Ac-H]-@8.17",3541.95224727273,1608.61624,2919.37505818182,3854.33792727273,2437.01323454545,3096.79024909091,2919.37505818182,3096.79024909091,3971.26003454545,1927.47521272727,1927.47521272727,2437.01323454545,2709.10326,3096.79024909091,2709.10326,3407.08557454545,2709.10326,4108.29118727273,3263.22954181818,1927.47521272727,3694.46463090909,2437.01323454545,4252.61810181818,3407.08557454545,4108.29118727273,1608.61624,3407.08557454545,2437.01323454545,2437.01323454545,1927.47521272727,1608.61624,7050.53700909091,3407.08557454545,917.153363636364,3096.79024909091,3854.33792727273,1927.47521272727,4771.65126545454,2437.01323454545,1927.47521272727,3263.22954181818,3407.08557454545,3407.08557454545,3694.46463090909,5722.79815636364,4108.29118727273,3971.26003454545,3541.95224727273,2175.32092181818,2175.32092181818,2437.01323454545,2175.32092181818,1252.94826363636,2437.01323454545,1927.47521272727,19.495628132051
"PC 39:3"," [M-Ac-H]-@7.39",10720.3181690909,1252.94826363636,6032.07269090909,22107.0000290909,7814.74647818182,9483.26308545455,8433.89924727273,9194.31428,10720.3181690909,10395.2237127273,11780.2501981818,7994.68495818182,8901.70754727273,9483.26308545455,13137.3180181818,5035.01111818182,13694.5608363636,18321.7451418182,11400.04014,17198.9299418182,14505.2435490909,17733.9000709091,24157.5386745455,12973.3231490909,11780.2501981818,12141.1197690909,12141.1197690909,13917.5382454545,9635.87552909091,7343.90158363636,7994.68495818182,11172.7140963636,23574.2598345455,10560.1358418182,17198.9299418182,17733.9000709091,14196.5897563636,14196.5897563636,9030.9233,17198.9299418182,15798.6474018182,18321.7451418182,10395.2237127273,15798.6474018182,23067.03016,15299.4310127273,13294.8019472727,8572.49414363636,10720.3181690909,16604.3010472727,15534.6538327273,20816.35512,16604.3010472727,13694.5608363636,16075.2071472727,19.570166778909
"PE 38:4"," [M-H]-@6.15",131304.184345455,114791.737963636,81127.6161818182,73825.6349636364,119022.995709091,165607.441072727,139483.979327273,78165.3384363636,165607.441072727,157210.216181818,147995.489781818,157210.216181818,127503.355363636,161839.592363636,143053.768181818,179298.929454545,143053.768181818,135309.276545455,81127.6161818182,127503.355363636,135309.276545455,135309.276545455,107718.237418182,114791.737963636,93546.7015272727,114791.737963636,103306.836123636,135309.276545455,90218.1907090909,93546.7015272727,99124.7258,119022.995709091,157210.216181818,135309.276545455,143053.768181818,131304.184345455,96517.6226181818,179298.929454545,135309.276545455,152256.390363636,185239.947636364,179298.929454545,139483.979327273,157210.216181818,60206.5804727273,147995.489781818,90218.1907090909,135309.276545455,114791.737963636,124470.820454545,103306.836123636,143053.768181818,86490.7925272727,143053.768181818,93546.7015272727,19.5841944255522
"CerP 35:1"," [M-H]-@6.16",8572.49414363636,14196.5897563636,16346.9313836364,14776.9619636364,13471.0048654545,11780.2501981818,12141.1197690909,4252.61810181818,13917.5382454545,15054.2613636364,11971.2433290909,13471.0048654545,8433.89924727273,10869.7143309091,28914.4493818182,12337.0812727273,15534.6538327273,12778.1161618182,19930.2881272727,13694.5608363636,12973.3231490909,12778.1161618182,6635.41363636364,8572.49414363636,19930.2881272727,23574.2598345455,4108.29118727273,9483.26308545455,31859.7229818182,20816.35512,13471.0048654545,16951.9129636364,5900.45238181818,13694.5608363636,6483.06386727273,13294.8019472727,27659.1303090909,20816.35512,15054.2613636364,7994.68495818182,11172.7140963636,12141.1197690909,19124.6620818182,15054.2613636364,10395.2237127273,30383.8583236364,18321.7451418182,20816.35512,16604.3010472727,12337.0812727273,9861.82264545455,16604.3010472727,13294.8019472727,16951.9129636364,12337.0812727273,19.6567107156307
"PG 36:1"," [M-H]-@6.55",28914.4493818182,38998.2246727273,37612.7856727273,41604.3067218182,27659.1303090909,24763.0487636364,34145.46782,32820.7562618182,38284.3462290909,21222.3321545455,41604.3067218182,37612.7856727273,25818.4647272727,28230.9407581818,26428.5938909091,28914.4493818182,58705.5622836364,61438.6468545455,54069.1882545455,55718.0334690909,54069.1882545455,38284.3462290909,39698.9073981818,43117.2787272727,67698.6020363636,49665.4884236364,57269.966,43117.2787272727,38284.3462290909,44049.3884363636,42279.5091290909,54069.1882545455,41604.3067218182,44049.3884363636,52953.8051636364,39698.9073981818,35430.9966436364,42279.5091290909,52953.8051636364,48505.1502109091,99124.7258,83656.0214545455,83656.0214545455,64782.2040363636,61438.6468545455,48505.1502109091,66402.9799636364,69659.2434909091,67698.6020363636,50620.7787945455,54069.1882545455,50620.7787945455,41604.3067218182,38284.3462290909,43117.2787272727,19.9488008625378
"PE 32:1"," [M-H]-@6.24",17198.9299418182,16075.2071472727,21222.3321545455,12550.6860290909,12141.1197690909,19124.6620818182,20816.35512,21222.3321545455,13471.0048654545,19930.2881272727,13471.0048654545,8901.70754727273,11583.7590145455,19515.7138218182,35430.9966436364,11971.2433290909,10395.2237127273,7814.74647818182,12973.3231490909,5722.79815636364,8572.49414363636,7343.90158363636,4771.65126545454,9030.9233,7814.74647818182,10003.5508163636,4392.16932,6032.07269090909,4771.65126545454,4252.61810181818,4392.16932,6187.34781454545,4649.80135272727,2175.32092181818,1927.47521272727,4108.29118727273,3694.46463090909,5464.92786727273,8124.56497636364,4392.16932,3407.08557454545,3541.95224727273,5299.97780545454,3541.95224727273,1927.47521272727,4649.80135272727,6187.34781454545,4649.80135272727,5195.14189454546,5598.11642545455,6187.34781454545,8246.83139454545,9030.9233,6945.49301818182,7050.53700909091,20.0732622085364
"CL 76:12"," [M-2H](2-)@6.60",5598.11642545455,14505.2435490909,9362.89576181818,9861.82264545455,7343.90158363636,7994.68495818182,7050.53700909091,7994.68495818182,6032.07269090909,7050.53700909091,7050.53700909091,8719.56898727273,10720.3181690909,6945.49301818182,5299.97780545454,12141.1197690909,8572.49414363636,9194.31428,8124.56497636364,5035.01111818182,10395.2237127273,8433.89924727273,12550.6860290909,9861.82264545455,17198.9299418182,11172.7140963636,6187.34781454545,8433.89924727273,1608.61624,10169.3465090909,11172.7140963636,12550.6860290909,11780.2501981818,5900.45238181818,7175.75632,8901.70754727273,8901.70754727273,7665.97158181818,7665.97158181818,11031.1025527273,13137.3180181818,9194.31428,11971.2433290909,11400.04014,7524.79366363636,19124.6620818182,10395.2237127273,13694.5608363636,6945.49301818182,12141.1197690909,8124.56497636364,8124.56497636364,8572.49414363636,7814.74647818182,10395.2237127273,20.0760187740944
"lysoPE 20:5"," [M-H]-@1.06",15054.2613636364,5722.79815636364,7994.68495818182,10395.2237127273,8246.83139454545,5464.92786727273,5900.45238181818,5598.11642545455,6796.75228545455,12973.3231490909,9030.9233,8124.56497636364,5195.14189454546,9861.82264545455,5722.79815636364,7050.53700909091,8124.56497636364,7524.79366363636,8572.49414363636,14196.5897563636,12141.1197690909,5722.79815636364,9861.82264545455,11172.7140963636,4771.65126545454,9483.26308545455,10003.5508163636,4252.61810181818,6945.49301818182,4915.07942909091,4649.80135272727,2919.37505818182,3694.46463090909,4525.01888181818,4525.01888181818,5900.45238181818,4108.29118727273,3407.08557454545,5464.92786727273,5900.45238181818,4392.16932,7994.68495818182,5722.79815636364,5900.45238181818,8719.56898727273,6796.75228545455,5900.45238181818,7050.53700909091,10003.5508163636,7994.68495818182,5299.97780545454,9483.26308545455,6796.75228545455,7524.79366363636,7814.74647818182,20.1839657152686
"PC 35:0"," [M-Ac-H]-@7.47",12141.1197690909,13471.0048654545,7175.75632,23574.2598345455,8901.70754727273,13137.3180181818,9362.89576181818,6483.06386727273,8901.70754727273,9030.9233,10003.5508163636,16075.2071472727,10560.1358418182,7994.68495818182,268555.343818182,10560.1358418182,11172.7140963636,11780.2501981818,12550.6860290909,10169.3465090909,13917.5382454545,13471.0048654545,12141.1197690909,7524.79366363636,13294.8019472727,13137.3180181818,16604.3010472727,15534.6538327273,16346.9313836364,19515.7138218182,11583.7590145455,12337.0812727273,14196.5897563636,12778.1161618182,13694.5608363636,10560.1358418182,15054.2613636364,8433.89924727273,12141.1197690909,11400.04014,19515.7138218182,13137.3180181818,14505.2435490909,13137.3180181818,25230.9040363636,13694.5608363636,11172.7140963636,13137.3180181818,7814.74647818182,11583.7590145455,10395.2237127273,13694.5608363636,9635.87552909091,7994.68495818182,11400.04014,20.208122254304
"CL 78:3"," [M-2H](2-)@6.44",6187.34781454545,4915.07942909091,7524.79366363636,5195.14189454546,11031.1025527273,6796.75228545455,5464.92786727273,8124.56497636364,5722.79815636364,10869.7143309091,9483.26308545455,7343.90158363636,12973.3231490909,11400.04014,9194.31428,7524.79366363636,12778.1161618182,10560.1358418182,11172.7140963636,10003.5508163636,8719.56898727273,7994.68495818182,7665.97158181818,10560.1358418182,4392.16932,7524.79366363636,9861.82264545455,7343.90158363636,1252.94826363636,5722.79815636364,6032.07269090909,7343.90158363636,9030.9233,5035.01111818182,7524.79366363636,8124.56497636364,11971.2433290909,6334.32405636364,10869.7143309091,9030.9233,7814.74647818182,3854.33792727273,11400.04014,12778.1161618182,8572.49414363636,10720.3181690909,12550.6860290909,15299.4310127273,9362.89576181818,6334.32405636364,11031.1025527273,7814.74647818182,6334.32405636364,8246.83139454545,7994.68495818182,20.3292735011357
"CL 76:3"," [M-2H](2-)@6.44",5035.01111818182,12778.1161618182,10560.1358418182,9194.31428,11971.2433290909,10869.7143309091,9194.31428,5900.45238181818,8246.83139454545,8433.89924727273,6187.34781454545,11172.7140963636,11971.2433290909,17451.3799636364,9635.87552909091,8124.56497636364,13137.3180181818,13137.3180181818,8433.89924727273,9483.26308545455,5299.97780545454,10003.5508163636,17733.9000709091,22107.0000290909,11031.1025527273,22483.9724181818,8433.89924727273,7524.79366363636,17198.9299418182,10395.2237127273,12550.6860290909,10003.5508163636,13917.5382454545,13137.3180181818,6635.41363636364,10395.2237127273,36125.2823945455,15534.6538327273,13917.5382454545,10869.7143309091,11971.2433290909,11400.04014,13471.0048654545,13294.8019472727,9635.87552909091,21222.3321545455,25230.9040363636,12778.1161618182,8572.49414363636,8719.56898727273,10720.3181690909,6635.41363636364,8901.70754727273,12550.6860290909,8572.49414363636,20.3514359611319
"PC 31:0"," [M-Ac-H]-@6.21",31069.8095018182,40510.3651636364,43117.2787272727,52953.8051636364,28914.4493818182,30383.8583236364,29648.2006909091,26972.4622490909,47387.1783254545,34145.46782,36125.2823945455,39698.9073981818,38284.3462290909,21222.3321545455,66402.9799636364,40510.3651636364,41604.3067218182,38998.2246727273,46306.9676709091,36125.2823945455,34145.46782,31069.8095018182,32820.7562618182,32820.7562618182,33594.7409636364,51870.9948327273,38284.3462290909,31069.8095018182,55718.0334690909,51870.9948327273,39698.9073981818,36125.2823945455,25230.9040363636,34936.9045872727,42279.5091290909,36125.2823945455,49665.4884236364,61438.6468545455,47387.1783254545,30383.8583236364,42279.5091290909,27659.1303090909,49665.4884236364,49665.4884236364,64782.2040363636,61438.6468545455,69659.2434909091,55718.0334690909,51870.9948327273,54069.1882545455,66402.9799636364,60206.5804727273,38998.2246727273,39698.9073981818,44049.3884363636,20.5354382414016
"PE 37:2"," [M-H]-@7.28",8433.89924727273,4525.01888181818,9861.82264545455,7343.90158363636,3541.95224727273,8719.56898727273,12973.3231490909,13694.5608363636,1608.61624,8572.49414363636,3407.08557454545,2709.10326,6032.07269090909,3854.33792727273,8719.56898727273,4108.29118727273,4392.16932,2709.10326,3096.79024909091,6032.07269090909,2919.37505818182,3971.26003454545,3854.33792727273,1927.47521272727,5299.97780545454,11971.2433290909,7524.79366363636,12141.1197690909,7665.97158181818,5035.01111818182,6187.34781454545,5035.01111818182,6187.34781454545,6483.06386727273,5598.11642545455,2919.37505818182,7665.97158181818,6635.41363636364,9635.87552909091,7524.79366363636,6187.34781454545,6187.34781454545,5900.45238181818,9030.9233,10169.3465090909,9861.82264545455,7343.90158363636,6032.07269090909,6334.32405636364,7050.53700909091,4771.65126545454,6334.32405636364,5598.11642545455,3694.46463090909,5035.01111818182,20.5579903058704
"plasmenyl-PE 40:6"," [M-H]-@7.04",1100042.73454545,961347.904418182,857569.489090909,722091.372203636,776168.315881818,857569.489090909,1100042.73454545,961347.904418182,776168.315881818,776168.315881818,857569.489090909,1385375.18363636,1385375.18363636,857569.489090909,629691.586558182,857569.489090909,722091.372203636,722091.372203636,590911.908843636,722091.372203636,629691.586558182,776168.315881818,776168.315881818,776168.315881818,1100042.73454545,1100042.73454545,1385375.18363636,1100042.73454545,857569.489090909,1100042.73454545,1385375.18363636,1385375.18363636,857569.489090909,776168.315881818,722091.372203636,857569.489090909,1100042.73454545,961347.904418182,857569.489090909,1100042.73454545,776168.315881818,961347.904418182,776168.315881818,776168.315881818,629691.586558182,776168.315881818,857569.489090909,857569.489090909,1385375.18363636,1100042.73454545,961347.904418182,961347.904418182,1100042.73454545,1385375.18363636,776168.315881818,20.6133783945296
"CL 82:15"," [M-2H](2-)@5.93",75820.6981636364,60206.5804727273,31859.7229818182,44049.3884363636,44049.3884363636,50620.7787945455,60206.5804727273,147995.489781818,50620.7787945455,60206.5804727273,60206.5804727273,31069.8095018182,46306.9676709091,41604.3067218182,17198.9299418182,42279.5091290909,28914.4493818182,27659.1303090909,31069.8095018182,29648.2006909091,46306.9676709091,26972.4622490909,33594.7409636364,25230.9040363636,40510.3651636364,21710.9855054545,39698.9073981818,62931.4059709091,30383.8583236364,61438.6468545455,64782.2040363636,62931.4059709091,58705.5622836364,48505.1502109091,86490.7925272727,44049.3884363636,34936.9045872727,47387.1783254545,58705.5622836364,81127.6161818182,36820.9433381818,26428.5938909091,39698.9073981818,40510.3651636364,32820.7562618182,15534.6538327273,27659.1303090909,21222.3321545455,34936.9045872727,34145.46782,32820.7562618182,26428.5938909091,37612.7856727273,44049.3884363636,49665.4884236364,20.6499447141531
"CerP 34:2"," [M-H]-@5.29",8719.56898727273,10003.5508163636,9030.9233,8124.56497636364,4771.65126545454,7343.90158363636,7175.75632,7175.75632,5900.45238181818,8719.56898727273,7994.68495818182,10720.3181690909,10003.5508163636,7665.97158181818,10395.2237127273,5722.79815636364,9030.9233,12337.0812727273,7665.97158181818,8901.70754727273,7050.53700909091,9483.26308545455,8433.89924727273,7050.53700909091,7050.53700909091,8572.49414363636,9030.9233,10169.3465090909,8246.83139454545,9030.9233,12337.0812727273,11583.7590145455,10169.3465090909,10003.5508163636,8246.83139454545,9483.26308545455,11172.7140963636,8246.83139454545,9362.89576181818,8901.70754727273,11780.2501981818,12973.3231490909,8719.56898727273,16075.2071472727,8124.56497636364,8901.70754727273,10560.1358418182,11583.7590145455,6796.75228545455,7343.90158363636,8433.89924727273,10720.3181690909,9194.31428,10720.3181690909,6483.06386727273,20.6728263040227
"CL 70:5"," [M-2H](2-)@5.90",78165.3384363636,47387.1783254545,64782.2040363636,39698.9073981818,21710.9855054545,54069.1882545455,78165.3384363636,93546.7015272727,31069.8095018182,50620.7787945455,31069.8095018182,22107.0000290909,39698.9073981818,52953.8051636364,36820.9433381818,23067.03016,11780.2501981818,10395.2237127273,23574.2598345455,11031.1025527273,16075.2071472727,9362.89576181818,15054.2613636364,7994.68495818182,18646.7552181818,36820.9433381818,38998.2246727273,60206.5804727273,12141.1197690909,32820.7562618182,38998.2246727273,24763.0487636364,19930.2881272727,20380.9066963636,31069.8095018182,17198.9299418182,22483.9724181818,34936.9045872727,54069.1882545455,44049.3884363636,13917.5382454545,15054.2613636364,17733.9000709091,16951.9129636364,12973.3231490909,9194.31428,11780.2501981818,8124.56497636364,25818.4647272727,17451.3799636364,26972.4622490909,26972.4622490909,29648.2006909091,23067.03016,35430.9966436364,20.9267474513626
"CL 80:3"," [M-2H](2-)@6.86",4649.80135272727,9483.26308545455,6483.06386727273,4915.07942909091,7665.97158181818,12778.1161618182,3541.95224727273,5195.14189454546,3541.95224727273,4108.29118727273,4649.80135272727,7175.75632,11172.7140963636,12337.0812727273,12337.0812727273,9861.82264545455,6796.75228545455,11583.7590145455,10003.5508163636,7175.75632,9861.82264545455,11971.2433290909,10560.1358418182,12337.0812727273,8901.70754727273,10720.3181690909,10169.3465090909,5900.45238181818,15534.6538327273,11172.7140963636,10003.5508163636,7814.74647818182,4915.07942909091,6334.32405636364,3541.95224727273,15798.6474018182,26428.5938909091,16346.9313836364,12550.6860290909,11780.2501981818,9194.31428,9635.87552909091,13694.5608363636,11031.1025527273,11971.2433290909,12550.6860290909,15534.6538327273,13471.0048654545,12973.3231490909,9861.82264545455,7343.90158363636,10869.7143309091,10869.7143309091,12337.0812727273,7665.97158181818,20.9536992121078
"PC 42:5"," [M-Ac-H]-@7.46",11031.1025527273,17451.3799636364,12550.6860290909,18646.7552181818,13694.5608363636,16346.9313836364,22483.9724181818,14505.2435490909,23574.2598345455,23574.2598345455,23574.2598345455,18646.7552181818,16075.2071472727,13694.5608363636,12141.1197690909,16075.2071472727,9483.26308545455,10869.7143309091,8719.56898727273,12778.1161618182,11583.7590145455,15534.6538327273,7050.53700909091,13294.8019472727,7994.68495818182,14196.5897563636,10869.7143309091,11583.7590145455,16951.9129636364,12973.3231490909,13294.8019472727,12778.1161618182,18002.94658,14776.9619636364,23574.2598345455,18002.94658,13471.0048654545,12973.3231490909,14505.2435490909,16604.3010472727,10869.7143309091,14776.9619636364,13294.8019472727,12550.6860290909,16951.9129636364,17451.3799636364,11971.2433290909,9635.87552909091,14776.9619636364,15534.6538327273,14505.2435490909,10003.5508163636,10720.3181690909,9362.89576181818,10720.3181690909,21.1927828872224
