Class	Carbon	Saturation	Adduct	RT	CV	Ctrl_BKS_2202	Ctrl_BKS_2203	Ctrl_BKS_2206	Ctrl_BKS_2211	HF_BKS_2214	HF_BKS_2216	HF_BKS_2217	HF_BKS_2218	Ctrl_BKS_db._2225	Ctrl_BKS_db._2226	Ctrl_BKS_db._2227	Ctrl_BKS_db._2231	HF_BKS_db._2239	HF_BKS_db._2241	HF_BKS_db._2242	HF_BKS_db._2243	Ctrl_BL6_2249	Ctrl_BL6_2250	Ctrl_BL6_2251	Ctrl_BL6_2252	HF_BL6_2260	HF_BL6_2261	HF_BL6_2262	HF_BL6_2266	Ctrl_BL6_db._2273	Ctrl_BL6_db._2274	Ctrl_BL6_db._2275	Ctrl_BL6_db._2279	HF_BL6_db._2286	HF_BL6_db._2287	HF_BL6_db._2288	HF_BL6_db._2289	Ctrl_BTBR_2292	Ctrl_BTBR_2293	Ctrl_BTBR_2297	Ctrl_BTBR_2298	HF_BTBR_2306	HF_BTBR_2307	HF_BTBR_2308	HF_BTBR_2309	Ctrl_BTBR_ob._2316	Ctrl_BTBR_ob._2317	Ctrl_BTBR_ob._2318	Ctrl_BTBR_ob._2320	HF_BTBR_ob._2329	HF_BTBR_ob._2331	HF_BTBR_ob._2333	HF_BTBR_ob._2334
SM	40	2	 [M]+	7.23	1.53	4361657.218	6790637.135	5190788.914	3357546.192	3928243.726	3042836.313	5654096.661	5695613.193	4429359.483	5021444.57	5203309.512	5157006.696	2289308.903	5768182.463	4356564.161	4799690.447	5187818.995	4353484.688	4323169.47	5960623.622	3262949.234	2956052.345	3292827.01	3075661.818	3420746.418	5448365.512	1201248.249	2198478.504	3904615.535	3311247.233	4342365.738	2489033.583	4255232.146	2697375.443	3529711.37	3328142.819	5109834.069	7359910.307	5265885.263	2250981.015	5104090.032	2734676.712	1606882.32	1900266.853	2291247.662	4114856.287	4426049.43	2631562.65
SM	41	2	 [M]+	7.51	2.28	3981742.827	4973076.857	2689034.463	2671989.607	3035316.092	4617022.801	3471263.989	4394720.673	3107302.313	3640585.765	2750927.579	2708583.239	788533.0706	3512804.854	2768115.519	4444844.08	2639220.516	3340530.1	2887723.295	3118753.834	2534006.068	2745730.454	2762035.638	3155178.219	2577671.281	3968458.99	2459169.718	2075774.643	2549075.048	2062632.899	1897262.539	1865295.338	4324054.039	4938653.933	3556288.522	3669734.263	4425388.027	3430725.143	3178808.962	3294081.1	4597153.793	3766538.678	2592659.303	3119714.706	1753180.14	3399005.154	2539381.443	2732577.978
SM	42	2	 [M]+	7.69	3.38	25809098.9	28891274.88	16425672.27	19542191.62	20708747.68	25699231.3	10755557.91	22381087.63	19580036.45	20365683.47	17502337.85	15946635.08	4426416.592	12063350.04	10959937.27	17206494.6	22442032.95	22090812.47	19811719.6	19377954.52	16710359.2	18370010.68	20656392.99	20006578.33	20201817.91	24599465.29	32376018.23	20470196.03	12751581.3	9460693.395	8978379.774	14528982.12	24731965.37	36446109.6	22660663.25	23084201.78	19751117.44	9209827.694	14309580.28	26316615.51	19433767.37	25725116.64	18125585.11	22228235.45	12101219.55	15960909.78	9323910.787	14640574.37
SM	36	2	 [M]+	5.99	3.43	196140.6966	193951.3262	199551.1127	166148.3854	645939.3011	1334324.606	663912.5296	823517.303	142217.6446	120122.8536	173468.4304	188293.552	139244.267	493964.0777	346054.2143	397618.3446	227648.3861	138252.9391	155531.0674	266131.6514	266777.5845	363367.4736	380460.7619	325975.0359	126173.5656	116932.518	284106.893	113061.5813	294029.9741	235445.1451	206849.9425	188343.8155	239683.5419	302463.5347	190584.3679	245149.1404	428870.184	631312.7152	519450.0546	200412.2116	557396.9423	191816.4441	119796.5696	126370.4096	186213.9915	371887.1606	438535.1658	290918.923
SM	43	2	 [M]+	7.96	3.5	298060.6397	264251.1831	304628.6007	259068.1192	367996.0013	677820.8107	474405.6981	520561.0773	197265.8197	164115.9748	336273.8304	251897.3728	216823.0958	366600.1787	271359.1354	232723.0597	165018.0885	200447.4946	192857.4473	365458.2195	144557.6062	161304.3778	113380.5557	121610.975	245125.2696	272129.347	342297.7338	130245.8988	241494.6904	163924.8485	188789.7611	92030.60288	255479.8994	200057.0454	287826.138	354584.7212	282970.9034	461431.9579	350586.3133	176760.0399	410595.8673	198721.8204	184651.3957	201756.0949	171592.8978	319206.7241	245506.1784	197352.707
SM	34	2	 [M]+	5.31	4.07	2452329.648	2164186.689	2120238.004	819372.1144	1245947.667	2359730.574	2480715.443	1340842.773	1925702.463	2737945.991	2256452.913	2056811.503	215055.0311	3136557.023	2012996.285	1243461.944	1867640.402	1681510.355	1544532.157	1898692.324	1066935.168	1589478.415	1064724.223	1123100.905	1565071.092	1257773.226	1274722.433	1063240.161	1806515.126	1137314.836	1126494.957	608365.0773	1704208.283	1813668.619	1170842.283	1376126.082	968211.766	2136950.484	1866637.234	981502.3317	2015892.91	1372723.808	766432.8764	855468.8945	865422.7635	1607007.763	2401089.508	1142665.412
SM	34	0	 [M]+	6.09	4.92	515981.8978	572317.1999	549906.9713	479617.9793	981745.3277	1651532	650337.7689	643308.6992	494400.3515	436948.397	556756.7484	409384.773	366021.6916	588493.5193	555331.9015	621824.2962	563847.915	503488.5132	513745.7853	655307.9205	642154.688	668979.2286	733466.8338	963441.6343	323397.4113	605284.7277	857664.0393	497046.2803	449069.6598	583902.7537	508892.1865	473342.4197	738589.8425	672840.228	570155.8583	523919.6361	775550.4988	969673.3865	1241385.832	780973.8544	643197.6432	750910.4416	607587.0399	514206.1354	614771.5903	932457.0202	688193.062	565865.6248
SM	38	0	 [M]+	7.39	4.97	441233.0542	447698.7955	545462.055	216267.5039	472161.4795	1993327.323	704687.9595	676754.1978	267902.4207	460434.6771	301151.7221	326762.9154	124363.7141	648471.7404	655022.5076	882122.2569	414485.3015	391805.4957	325410.5142	524272.0018	442470.0608	540317.4088	454260.9531	661489.5325	258323.12	284448.8145	112345.5616	219793.9608	450533.7001	395797.7571	358244.3986	242632.7486	406097.6249	418544.3355	276665.6839	248191.2233	604652.2278	616714.3855	1534900.615	319269.519	569289.0856	348681.0482	183655.9147	209749.8549	292269.1491	752803.2613	697843.4098	369050.6759
SM	40	0	 [M]+	7.93	5.36	1489666.603	1541992.269	2296661.644	1046361.331	2171317.78	2649167.133	2504629.485	2469805.755	1410439.077	1762038.197	1720139.362	1822473.492	1122975.134	3080010.603	3072433.075	2991014.635	1528015.402	1856707.994	1898607.402	2100820.05	1908103.585	1989249.249	1812475.101	2162453.447	1284090.232	1425173.4	509107.463	1132313.235	2417664.594	2440126.52	2368640.584	1348582.939	1600237.384	1459043.578	1492638.052	1332438.097	2992774.419	3450277.082	3125293.715	1225739.53	2892729.808	1516174.693	986012.6183	939323.8067	1618862.317	2826039.287	3401492.516	1619748.09
SM	36	0	 [M]+	6.77	6.31	131509.9635	120646.3545	107082.2246	116817.6679	358260.9037	708335.8278	152989.8859	296893.9187	103966.6505	101478.7784	83518.9152	100906.2779	122627.4257	182163.144	188427.6186	286410.5265	76819.26389	84783.57765	81569.03072	93457.46299	147593.4327	156628.6218	200558.7332	198688.2283	90259.54561	92168.04029	94084.39533	65845.65188	127182.1101	130452.0695	133339.5938	171139.5711	101763.1714	126683.2727	115521.6955	107454.7295	339623.4141	242057.6528	451020.8868	89911.58512	218471.8699	107415.8875	94612.33151	87027.31599	131810.0541	261989.7734	205595.0229	177252.5206
SM	38	2	 [M]+	6.64	7.79	81922.57794	111843.5838	86196.3204	107012.4975	199824.1648	144441.9659	135731.0287	227029.9353	57326.89072	45828.82879	75382.99195	80774.6607	260699.6567	125683.4158	87968.72719	83066.37784	57311.26843	50254.81584	68238.98857	81903.71436	64600.42232	49259.56848	55553.43911	44571.9916	41729.8305	64091.78193	27896.397	19198.32993	86511.23454	53897.50934	94941.10721	49441.34332	61753.81156	31787.79002	66046.49538	69397.96572	146999.1156	205853.26	141204.9895	39645.2569	94480.55225	31315.33694	31776.9569	29859.5571	65238.50214	95040.7229	69202.85673	67894.18109
SM	21	0	 [M]+	1.74	8.35	103806.9434	123802.051	83433.50265	46666.19565	38360.1852	117608.547	130937.7746	67527.41541	60577.33614	121666.7684	87871.5614	76013.4698	4135.613282	48143.55921	41249.16833	54946.74398	166957.85	129246.7295	130182.0562	74085.42253	48009.51243	86891.31945	43180.73325	72177.15288	152274.0723	129960.4098	63555.26188	146597.242	81175.91948	64499.9242	56606.41604	23736.96878	78910.81804	154988.4369	61733.21366	78479.07445	36855.9925	32023.14953	54815.45782	180443.914	28788.46009	168190.4504	86262.1014	91493.17908	32114.4943	31180.15248	67924.97059	46514.1443
SM	39	2	 [M]+	6.97	9.85	64245.55985	101047.8766	37418.30233	50114.12923	61974.18726	37608.16222	81557.47011	53174.59344	67932.83332	76682.86704	58384.56869	70209.50065	41994.87862	58336.97746	57043.16823	111990.1714	44353.40163	58805.74266	72703.18135	55877.18215	53073.4042	42906.28999	29021.68991	45361.44121	43113.49029	75207.4826	11456.45633	23854.62647	39715.42783	32486.15069	45512.51958	22393.60857	58138.72162	37554.24333	38014.92068	49783.86787	89753.34249	66862.57718	43683.42794	29290.43904	74028.19035	46084.6698	27691.42603	28315.12403	20932.18383	43470.53618	54133.44872	34051.41964
SM	42	4	 [M]+	7.71	10.69	155700.1769	177183.4126	269421.2324	184188.4809	454604.323	219069.594	197341.1165	405143.9647	117839.9968	149805.9042	203099.5987	214880.7912	744021.535	217359.7831	246626.6447	216712.6481	119038.1783	109818.6846	170571.281	163288.2359	172987.1896	128890.9533	111796.8993	257723.7407	151919.9939	156907.0048	54029.0771	103862.8995	216370.3035	199896.802	301412.9	142766.7572	138040.9011	87448.16672	173393.4966	171433.2162	405559.5375	456838.1652	307567.2633	94435.80378	226793.5475	135210.6632	118431.1655	121509.3461	200446.6428	263118.956	214302.0176	186378.4563
SM	33	0	 [M]+	5.77	11.36	71855.49089	42557.90336	53714.56975	46827.45923	137304.9236	302043.2116	199577.086	165134.1316	39895.33389	36446.54811	59333.2964	46492.72053	60738.03364	131491.1004	82974.23375	73792.54485	35875.5803	38625.84317	40033.05409	89539.48802	43452.42868	45734.85377	24039.91861	31782.45892	36450.33101	33634.9913	16947.78786	24006.49908	110278.0343	46500.29684	52115.63255	13920.26334	46994.05671	33133.37054	39652.36639	53255.25374	74498.40937	182105.5549	117259.6032	29762.55438	102903.7424	31283.09839	26811.58017	22955.58283	45863.52724	102652.9855	87286.82753	60890.18656
SM	32	0	 [M]+	5.43	13.7	17840.01241	9528.078051	10193.67568	13356.28976	5814.258348	78682.88955	33974.43958	10724.58172	5653.152873	21603.19544	8960.202081	12425.88659	2935.004405	43596.82399	35459.62132	10885.81633	214555.6587	177556.0879	69074.10599	28453.76138	50015.66659	41680.74905	21826.01894	29501.06997	17083.35879	33995.57012	40120.53668	111317.0046	20385.15402	37355.3217	4689.617707	8055.047166	236412.5038	296785.1556	107026.7941	57427.2996	12036.48942	63160.02417	31065.10626	195868.2851	24423.40757	48068.56495	23877.34877	74991.40715	6505.453974	19178.37986	62493.5246	21445.5744
SM	32	2	 [M]+	4.53	14.25	26321.20341	29742.15109	21934.26414	12902.88199	5006.084894	21289.07128	14778.0771	15159.09061	8713.736215	35069.64768	13399.5037	37408.8645	1180.935403	32523.85575	17698.59241	26866.01452	68957.69792	18158.55737	16062.85588	30299.82251	14452.24451	18244.41031	11660.51575	17091.51189	13867.79141	23329.56105	11853.66205	20251.36297	44775.12759	28864.08516	19338.37626	20279.56276	59208.95015	78608.36468	32005.97688	40921.59353	14108.88537	26933.65072	41227.53621	27932.57032	50108.79949	35355.94216	12378.57087	29829.23403	11726.8533	30934.09301	31749.80992	22002.42281
SM	42	0	 [M+Na]+	7.85	14.97	14515.08469	13661.028	19997.78408	13735.05353	27920.2083	58261.2783	31262.34267	32618.72918	10807.3403	9693.635948	11494.74015	11318.31023	7909.428746	31312.19205	20220.1157	15559.59555	21166.3557	21619.12274	16377.24001	22001.46673	12133.57858	15628.12463	12499.4345	12622.03818	14867.23013	15895.87036	15163.7678	7245.546707	21542.22955	13334.38078	6942.361897	9260.591848	9987.559612	12198.91869	9649.243605	15780.82426	18014.79651	31401.15165	31979.45925	10265.80261	24495.10088	9650.320456	7642.252793	12382.93163	11575.89838	20628.10046	16927.17019	16316.61406
SM	44	2	 [M]+	8.21	18.08	34342.06714	41642.69321	32325.04914	38063.34891	58763.4554	92629.96847	80890.2287	62795.55914	38156.73809	35865.31972	49874.17992	21366.28456	13660.83097	80197.14944	75040.52737	58698.30334	42190.08014	53598.83366	48071.49376	77630.81956	47073.35165	59939.02344	44152.60169	55291.58522	41541.12718	44647.7888	51783.76574	53036.29176	48017.46218	35032.23705	29470.24344	22180.25332	48126.1524	61189.04341	44704.69843	96654.87056	46024.55962	71715.45029	40243.72375	34471.32107	69526.6188	52920.57202	42450.86151	47377.47296	48040.16221	74858.13197	75323.59786	47129.95519
SM	41	0	 [M+Na]+	8.18	20.01	34886.11606	63089.82652	48389.49157	36628.98987	57671.84775	65376.04952	43230.42526	48858.90941	43857.00306	64635.96007	36765.81573	47440.67522	24758.88766	50248.72485	57753.55736	53072.89361	41355.13033	43506.2726	39114.71209	60883.1929	47912.20109	49291.36821	51152.45664	82348.6333	27608.47721	72631.29438	57204.59719	53843.25127	50516.57586	45304.26779	33149.04359	27565.41881	71773.62028	75289.2803	50613.73341	60080.31819	60145.94943	68071.40246	56853.79628	55631.2765	65786.26162	77737.45937	56162.75144	59174.62196	35077.47242	58777.66027	42266.73972	27870.05537
SM	37	2	 [M]+	6.39	23.04	4615.542598	7144.469906	10165.32575	6397.165326	41262.79129	17829.72721	14737.25895	27023.81019	13663.11744	3366.553559	13048.07937	10989.76153	25734.86787	14855.36159	11039.71705	14038.40047	3965.890338	3885.945402	5153.889685	6808.65339	4011.16365	4351.715731	2441.008371	3576.806154	4156.710416	8963.74787	2017.488772	3573.548599	8673.865658	7265.621227	9272.49982	2649.014107	2650.034888	1681.178895	6312.022361	5487.977966	12116.21514	6924.136071	5984.502357	3671.972094	9154.426406	6371.95286	1978.981951	2784.052228	5230.503706	12596.29635	8079.700021	5463.510448
SM	35	2	 [M+Na]+	5.69	28.89	5067.382816	6038.948468	2853.587018	893.43273	2455.557781	4700.568278	2810.197847	2711.802403	3571.912097	654.9623178	5599.342375	3462.503006	2146.880322	720.5913226	2895.198651	3287.814935	1588.34556	2108.863174	4322.621304	3588.220388	2084.401595	826.5134073	1414.123352	2903.899183	4781.95	3949.530692	624.7365189	2975.709469	1567.563589	3030.569361	1644.115644	2611.511065	1732.239154	4682.296236	4384.954456	4847.49878	3066.928529	3261.868851	797.622226	3648.528423	1717.235504	8797.465664	2618.166256	5362.817207	463.9532972	2792.828403	4483.581881	556.3453508
SM	38	4	 [M]+	5.65	29.37	6443.052402	7366.470435	2271.351578	1180.916016	2607.749801	3442.387463	2811.477316	5251.219618	3339.511331	1347.397476	2856.392677	2855.459267	1507.100991	1592.000417	1797.163532	2084.227609	3609.897865	4151.539334	6150.924514	4166.32947	3367.466453	4143.78319	2248.242502	5774.409737	2225.415099	3824.370429	2724.870446	1902.695927	1482.3598	2811.758052	2071.522004	3323.685985	2823.1678	5774.85688	3411.937645	6920.672696	6427.888989	2082.171002	6511.260124	3721.915032	3662.268439	4354.730499	1793.382697	2345.513485	804.7539902	2679.424844	2504.409178	2477.834652
SM	43	4	 [M]+	7.11	31.17	1548.331068	3057.775591	6657.352329	5930.426934	3059.355896	13941.05859	6577.832609	5706.007714	4349.708176	10184.76205	4707.651599	2907.841243	5933.375585	18454.91889	20496.71028	12845.17195	29010.39479	33423.70074	19686.45537	4550.901961	27818.95476	35918.11828	8656.307441	18351.18937	7408.161013	14279.5203	18617.72124	40121.30884	12481.26977	31427.6527	3385.315903	23773.97289	64386.16349	70066.59722	23067.86863	11224.78622	10630.55855	61114.77702	8849.247479	66555.31824	19545.60869	37222.8615	7964.903365	33624.03391	3871.02215	12286.68517	23492.07317	22374.2154
SM	33	2	 [M]+	5	35.12	4980.761899	5196.118071	2420.407301	1840.13634	5101.966465	13030.42881	6437.972944	7298.526027	3220.660236	3395.924824	2669.125421	4798.714392	1384.721906	8918.918627	4613.880551	7766.711056	4354.470857	5758.835805	3752.015969	8016.631048	1760.958112	5223.792694	4617.934278	4261.179321	6075.92282	3932.566088	2829.679907	4065.447463	1973.835046	3742.303861	2232.169796	1875.198929	4482.172011	7194.462199	4671.041146	4617.495514	4757.786011	4346.622309	2182.979937	5475.845347	4913.158467	3940.940792	1838.411693	3409.875935	2154.534475	6081.623831	3894.203602	2728.356606
SM	35	0	 [M]+	6.48	49.95	29674.53588	13076.8081	10239.97792	14680.15051	42372.89644	120709.781	12704.78746	13055.89268	19343.13895	9152.675551	18607.13519	27176.77274	59869.57132	7058.775681	24833.09937	14066.97746	4192.635753	16368.52804	24415.1696	9285.914489	6812.745115	10068.24423	14782.01912	273.9767747	18438.98683	25111.22859	8326.233436	3460.888929	28439.59586	29686.31202	11066.80883	10451.18531	8699.914427	5911.132438	8279.834033	5510.484933	34006.05272	15179.52146	53013.33573	17941.71044	34119.57656	11207.17135	7508.908906	4293.687634	25553.33689	18489.61638	20164.70305	14307.67776
TG	54	6	 [M+NH4]+	10.09	4.4	12807309.06	12038082.91	27025959.31	12794802.05	22795292.74	24398368.93	9688250.654	26885679.92	12582498.34	15511176.85	14338093.1	15103958.7	20023427.6	27664505.6	28892193.69	32225508.83	8820643.143	17266858.17	14578262.24	13489799.99	22148769.6	25237399.09	24167497.85	27729504.75	13313356.99	12323376.58	15389641.07	8192224.701	23929433.45	25862932.94	23822812.06	24504664.18	11953944.01	9074779.291	9513012.358	10260125.64	24789166.55	23634538.58	23377379.63	3948478.044	29792667.19	4906059.158	4641977.425	6062385.299	19107882.38	25564615.38	28362404.22	21812273.56
TG	56	6	 [M+NH4]+	10.4	4.43	3024075.697	3057221.166	5547452.985	3459633.898	6278678.454	7425088.772	3565374.822	13408209.93	2802463.899	4396861.08	4839964.727	2779187.766	8121430.904	10081475.86	8491492.773	7444320.659	3183286.092	4782151.623	4278973.079	5714635.883	9035687.317	10597327.15	8885637.9	8100226.801	6947841.414	4386018.978	3803012.611	3216179.015	11078636.74	8883126.899	6926718.96	8106869.071	3614077.917	2221449.248	1872382.408	1747961.94	14068235.12	12635460.67	12462029.27	1199448.132	13310438.22	1556887.915	990942.1727	1841918.777	12646930.32	10738364.19	15346448.42	13132282.09
TG	50	4	 [M+Na]+	9.89	4.72	595960.597	511716.983	732034.5692	543172.4499	478094.2534	476148.8086	184687.8313	290943.5159	623447.4707	632516.1349	401326.94	711976.4727	217695.7258	364369.6743	204161.4669	398904.7676	617480.5494	561257.5775	540312.1483	413610.2074	393453.3493	330362.0951	488200.1437	534555.3787	375377.0013	526961.4232	651810.7926	593286.3252	274939.4883	389806.2003	286009.1394	641644.1013	514328.1377	787868.6591	619992.5967	729488.2631	179992.0278	231164.2531	150863.5445	790147.3903	127483.635	774753.2851	821619.157	735958.8528	178488.3632	174363.2807	225633.4372	222444.0202
TG	50	2	 [M+Na]+	10.36	4.81	416348.5184	309897.9493	242338.3545	306230.2445	181405.4733	152627.1792	188923.457	133634.133	339194.74	292541.573	709318.0056	448494.1203	148980.5238	123002.0704	121143.3819	72830.78094	628518.2791	331998.5419	429807.132	348239.5886	201359.8053	139883.6695	198492.3695	88616.35762	299893.6325	477749.2216	586683.7195	729005.6357	144341.8995	153116.6358	154586.6472	77252.66902	496195.9832	515832.0972	839890.6469	640183.2806	130923.084	114892.8772	110562.5162	1036662.692	70504.07959	762279.4494	842209.2924	702361.4297	142148.6559	101220.7671	136399.5139	162737.99
TG	46	2	 [M+NH4]+	9.83	4.92	1564367.629	1049819.292	4307309.388	1550093.291	1516225.521	2652277.314	501316.9802	631253.514	1546373.838	1658028.637	1190864.789	1726317.971	257205.8035	707206.1026	734132.013	1243138.716	3484555.866	2208656.739	2391191.853	982269.8348	803130.8876	808781.7606	1510994.147	1160809.64	1416444.505	2890717.92	3344773.226	3883790.387	474659.6358	688862.0707	623824.561	699053.0759	2109802.596	9819830.245	6125049.135	3650788.264	333236.7602	434441.9806	340921.5545	6221404.114	604330.0597	4798484.64	5895771.738	5646561.152	196735.1214	351600.5412	644773.6365	523102.649
TG	62	12	 [M+NH4]+	10.1	4.96	45962.78922	47966.9318	100893.8055	41700.95421	66371.7351	107778.3617	58963.93832	249822.8778	22270.4879	67042.19545	61893.41412	25396.20715	128368.8959	184023.1828	198931.5826	307176.993	70049.50627	111521.5012	98242.64554	121734.7999	232745.9592	278706.6045	248845.623	162300.3643	136532.4936	79142.07445	88052.68527	77631.00535	179425.39	184792.4849	115240.0747	248246.0755	74711.61572	68237.21837	34596.0251	39731.04013	506799.2358	368001.6944	379539.2668	36542.88334	697215.3443	26660.84715	27332.27632	49078.46718	278017.6115	350951.6344	559579.41	406778.6046
TG	64	16	 [M+NH4]+	9.77	5.38	4147.14755	4732.723155	14188.19117	3797.760781	5804.37966	12765.97655	5530.176068	28661.68792	168.3408292	4091.223841	2709.264188	2013.322607	4904.138679	14841.96643	21292.31297	90728.08982	8741.118124	9702.533786	9713.336841	7987.782919	35719.29849	27338.98788	32841.62577	105831.2587	10340.16612	2123.73286	2439.336381	4522.514053	20074.95542	28723.24916	4614.495121	52656.51568	6080.796356	14771.89516	2366.61658	3282.359238	63651.85316	50116.41849	56901.70266	2695.579581	192370.0791	2897.07551	1086.866819	3425.54788	12646.56023	33560.50828	79300.5028	26225.84245
TG	52	4	 [M+NH4]+	10.24	5.45	32385511.52	30143416.53	39603723.27	31750827.06	36024596.73	32119707.73	19844662.44	29671406.82	36348381.64	35184354.28	30341642.89	36704878.67	26088765.27	38854277.97	37588040.84	47458141.13	32772420.97	37380013.34	35047722.1	32106472.37	36529214.96	37863603.35	38555287.55	44385960.62	28263618.3	31826832.98	33017787.88	28469820.55	32721070.89	34216559.19	35181233.53	42278267.59	31320350.93	45453730.82	35813555.65	33521783.81	32307975.22	34088121.85	33923845.48	31858838.68	32859854.81	30883504.81	34194409.13	34916738.43	30035292.57	29953080.3	31043624.96	30531309.98
TG	56	8	 [M+NH4]+	10.06	5.48	4414661.689	3563064.066	11795873.26	4228988.653	11083856.28	13775892.65	4040584.245	18055062.86	3227330.5	5685686.39	5870239.76	3320754.991	13438829.78	19203407.84	22113959.45	27393384.8	6526222.072	11101740.11	9612267.5	11991468.39	19839541.51	21007574.82	19234752.03	28475764.81	10848996.15	7128278.211	5852509.051	5454465.615	17622070.75	23221493.8	15887969.99	27353301.48	5873787.477	4429582.937	3195463.438	3118201.132	24905787.98	22197183.39	23601573.72	1924354.341	33264812.85	2237284.46	1454070.565	2844958.622	16238240.12	24938471.5	26292951.96	19860530.59
TG	51	2	 [M+NH4]+	10.5	5.5	1727844.196	1218475.781	1190730.257	1345816.794	1241920.812	1125636.385	682808.5937	985195.8531	2220696.424	1819688.389	1150653.833	1747760.613	1000205.78	1403947.098	1393430.285	800084.3829	2579138.876	1702514.212	2311313.77	2123144.746	1375441.505	1261043.472	1378861.006	911952.7683	1263183.781	2196447.205	1662904.467	2583066.752	1417624.197	1536032.929	1752773.726	976339.6859	2681231.476	2115117.475	3018326.567	3826869.434	1157054.333	1217208.115	1030620.735	6136962.198	1049612.678	5203106.41	5098742.038	3911370.815	1181764.19	1301266.716	1282752.59	1314821.19
TG	62	8	 [M+NH4]+	10.74	5.74	27991.61899	33743.74246	83087.61956	31177.36448	32179.10178	61837.64704	25362.46989	101589.4406	31113.8851	76950.60356	68513.19422	28689.06704	53441.50537	92469.03955	75483.90401	221067.5915	36549.47953	55282.43771	60854.04307	75662.35669	83589.60449	104769.2035	81689.90892	90209.4764	135532.9769	83003.517	37044.69101	41630.74394	141929.11	101005.235	88620.20487	83890.01102	38491.92054	13452.66289	18311.11638	8212.67386	124675.1042	96152.90651	111623.3941	10347.18957	168354.3838	12866.49771	7111.51165	9972.501142	77862.22743	108810.5075	207313.5538	89018.70319
TG	60	10	 [M+NH4]+	10.23	6	228139.8251	156542.1742	343349.1637	188470.5727	260762.4896	513497.4794	255695.2758	818485.8496	138619.444	235591.6168	264912.1734	119380.014	534591.6154	559728.0614	574006.0675	801848.3056	250832.7354	334860.0211	297518.2837	394452.7971	822986.4342	854644.4357	848443.4954	859662.3933	462258.8571	254314.5139	259106.212	225055.8407	733773.4989	648585.8544	423760.6856	771346.3574	258722.1653	235680.7559	125652.1179	126919.3352	1280015.891	959566.4447	1051086.065	99567.19919	1590428.64	106041.1173	56885.42373	164852.9338	741258.7315	983222.0289	1356053.842	1005032.371
TG	53	4	 [M+NH4]+	10.35	6.21	890880.9067	1005764.775	674952.0608	562989.7061	1651570.759	1600975.556	822254.269	1236900.557	898101.9757	1076527.759	633669.9401	843776.665	528067.5023	1190306.475	1223574.877	1020787.811	502147.8547	668587.8848	639272.6391	727764.2366	555871.8261	702785.1439	428647.6258	570314.8869	511402.8427	693280.4477	298955.7749	288053.4914	1262206.23	908939.6681	739618.9754	447118.7111	997638.7881	766712.9068	501303.6624	714836.8057	1180214.509	1142383.96	1024850.972	405470.9585	926520.8612	591327.3421	390291.8273	471293.3491	660539.6032	1367274.821	961363.2338	643324.5975
TG	58	10	 [M+NH4]+	9.94	6.45	969390.1523	1022166.327	2653545.29	720713.1996	2479928.209	4609050.401	1181001.716	5009896.908	488048.5674	1379803.897	1220421.578	438979.7018	1304242.321	5633704.294	4162194.761	14676076.57	1315053.847	2011054.574	1461353.732	1947798.68	3857576.478	4899829.1	3477810.129	8274948.149	2064052.269	1332219.636	857378.0586	956585.0387	4893841.194	4559065.333	2856288.094	5487093.457	1429490.987	1595048.023	458042.6942	525805.9306	9988165.12	6973772.568	8813170.803	506936.5922	12230710.9	674519.2158	213458.3253	630878.0543	2686032.13	8104720.35	10477826.4	5104173.778
TG	60	8	 [M+NH4]+	10.5	6.53	144369.2092	128042.5517	361331.0927	133643.4578	254502.9208	360720.6723	193158.4241	737098.2594	136767.9556	278045.8563	284213.4431	143660.8482	428447.5715	394127.7719	409035.3638	391223.8015	188708.4481	201968.1224	285563.3119	353590.7167	366996.4979	394945.6994	245675.1963	275571.0821	524430.9654	451697.4126	211168.3255	218501.3447	710936.6278	300251.1739	371235.0078	213278.8397	217817.1935	58998.80182	89592.69307	75740.8459	1047981.69	867876.1688	924778.9643	73478.60365	965116.2586	93643.13568	50423.20608	67736.79529	507589.5405	746514.2469	980084.6006	580312.1414
TG	58	8	 [M+NH4]+	10.3	6.76	1304830.87	1008737.069	2736773.631	1262716.644	2260476.072	3467902.996	1395410.772	4322586.046	909785.3479	1601968.665	1820787.395	779055.4322	3191458.418	3338516.503	3362456.758	3931658.13	1480308.771	2240838.549	1806760.026	2597338.756	3099287.897	4139079.648	2986864.756	2944943.802	3450605.225	1923777.135	1632361.779	1538215.277	4118210.403	3149936.936	2556709.41	2963627.899	1491933.922	893532.3144	676693.4797	767691.172	5611989.583	4376641.83	4915841.274	542158.7971	6213048.421	712036.7521	439660.097	916512.2176	4168780.251	4804696.062	6064750.292	4630368.003
TG	42	0	 [M+NH4]+	9.77	6.82	22626.45272	26842.11301	127143.4161	37037.34892	56931.17498	84026.8514	30684.22318	25698.04116	22005.9022	15966.9615	33396.03068	31135.10653	23846.20385	10023.3911	16984.71116	32468.50061	35984.22606	19648.98848	35227.93424	23141.06765	12428.54475	6737.846814	16597.78802	16341.34531	47874.4781	34993.16473	35326.99009	49443.85215	15358.68101	14619.0276	11679.73434	5583.999669	21677.41055	90242.26665	59247.22285	45096.27689	13759.03063	12957.64507	11926.12357	53638.22582	22505.87184	66412.6202	69882.50076	70460.3202	7379.721972	10754.52003	21947.45674	11350.30961
