Class	Carbon	Saturation	Adduct	RT	Class.1	CV	Ctrl_BKS_2202	Ctrl_BKS_2203	Ctrl_BKS_2206	Ctrl_BKS_2211	HF_BKS_2214	HF_BKS_2216	HF_BKS_2217	HF_BKS_2218	Ctrl_BKS_db._2225	Ctrl_BKS_db._2226	Ctrl_BKS_db._2227	Ctrl_BKS_db._2231	HF_BKS_db._2239	HF_BKS_db._2241	HF_BKS_db._2242	HF_BKS_db._2243	Ctrl_BL6_2249	Ctrl_BL6_2250	Ctrl_BL6_2251	Ctrl_BL6_2252	HF_BL6_2260	HF_BL6_2261	HF_BL6_2262	HF_BL6_2266	Ctrl_BL6_db._2273	Ctrl_BL6_db._2274	Ctrl_BL6_db._2275	Ctrl_BL6_db._2279	HF_BL6_db._2286	HF_BL6_db._2287	HF_BL6_db._2288	HF_BL6_db._2289	Ctrl_BTBR_2292	Ctrl_BTBR_2293	Ctrl_BTBR_2297	Ctrl_BTBR_2298	HF_BTBR_2306	HF_BTBR_2307	HF_BTBR_2308	HF_BTBR_2309	Ctrl_BTBR_ob._2316	Ctrl_BTBR_ob._2317	Ctrl_BTBR_ob._2318	Ctrl_BTBR_ob._2320	HF_BTBR_ob._2329	HF_BTBR_ob._2331	HF_BTBR_ob._2333	HF_BTBR_ob._2334
SM	38	2	 [M]+	6.84	SM	3.558449119	33114.19408	38012.66924	49259.51288	36925.99255	45422.88187	54202.25526	44028.93936	33709.44587	44979.14152	32828.0275	31387.51938	41906.14201	41906.14201	38334.3873	38012.66924	36925.99255	36925.99255	48177.30966	51699.90556	43602.71871	39958.55439	30703.47362	39474.37337	54974.6959	52416.19861	41906.14201	40876.3725	38334.3873	43602.71871	38012.66924	39142.90233	37667.00398	53203.45962	39142.90233	37258.37254	44979.14152	38012.66924	49992.58667	38012.66924	38334.3873	41386.58081	49259.51288	49992.58667	36062.8865	44028.93936	40876.3725	35305.14154	37258.37254
SM	34	2	 [M]+	5.5	SM	7.119914551	306452.3363	53203.45962	215808.0563	86274.81925	314826.9665	124942.0614	69107.74852	231444.6655	158437.9124	138530.4909	166501.1962	242014.7298	231444.6655	222801.3405	306452.3363	136613.6724	169170.5188	219058.2132	88000.9002	124942.0614	58122.70206	83895.46567	123518.6453	80839.24563	102761.4095	74111.75373	91685.51901	67436.52072	89892.23749	145226.5468	136613.6724	123518.6453	80839.24563	104345.6196	126704.5429	96567.18597	111645.8634	55730.22699	109969.6471	101230.3089	80839.24563	52416.19861	60797.1668	41386.58081	83895.46567	68180.49027	58122.70206	79906.4642
SM	40	2	 [M]+	7.34	SM	7.35618908	253340.3771	205141.2665	306452.3363	205141.2665	205141.2665	247307.9864	174216.0384	191420.4907	198169.6381	174216.0384	180586.0403	211876.145	198169.6381	174216.0384	191420.4907	134342.7299	166501.1962	166501.1962	191420.4907	169170.5188	145226.5468	124942.0614	121906.8834	158437.9124	242014.7298	205141.2665	191420.4907	191420.4907	150334.73	138530.4909	160819.3174	147621.2227	155761.5367	160819.3174	160819.3174	158437.9124	134342.7299	163820.4218	140845.2377	132184.5353	153621.1533	174216.0384	198169.6381	163820.4218	147621.2227	163820.4218	166501.1962	145226.5468
SM	41	2	 [M]+	7.69	SM	7.843419424	107976.7383	71783.0883	113034.0706	75955.92836	89892.23749	111645.8634	73072.94312	106373.5834	69107.74852	73072.94312	69107.74852	60797.1668	69107.74852	65541.65096	96567.18597	98002.17611	73072.94312	60797.1668	54974.6959	56645.59666	68180.49027	60024.92445	51129.81649	52416.19861	60024.92445	58122.70206	74111.75373	60797.1668	53203.45962	61696.74295	56645.59666	68180.49027	49992.58667	61696.74295	54974.6959	74111.75373	89892.23749	88000.9002	48750.50814	61696.74295	98002.17611	66431.73261	79906.4642	60797.1668	85222.35717	75955.92836	89892.23749	61696.74295
SM	36	2	 [M]+	6.18	SM	9.001335967	198169.6381	118653.7689	205141.2665	102761.4095	273770.6121	253340.3771	126704.5429	222801.3405	160819.3174	126704.5429	134342.7299	191420.4907	205141.2665	198169.6381	211876.145	158437.9124	268561.4321	285905.1615	198169.6381	247307.9864	191420.4907	169170.5188	253340.3771	174216.0384	191420.4907	177684.4334	155761.5367	138530.4909	236812.3042	208714.825	211876.145	208714.825	132184.5353	169170.5188	166501.1962	153621.1533	150334.73	171923.3079	183777.1748	158437.9124	134342.7299	111645.8634	163820.4218	117112.8993	136613.6724	147621.2227	113034.0706	169170.5188
SM	42	4	 [M]+	7.08	SM	10.78626788	31735.47788	46543.75452	79906.4642	44461.71636	71783.0883	89892.23749	48177.30966	50374.41382	66431.73261	69107.74852	38012.66924	49992.58667	58899.00316	47128.76712	69968.40419	101230.3089	86274.81925	60024.92445	45422.88187	51129.81649	57314.43958	44461.71636	41906.14201	65541.65096	48177.30966	40876.3725	61696.74295	47128.76712	51699.90556	74111.75373	99507.87234	88000.9002	42984.45277	58899.00316	40359.47195	62545.24944	71783.0883	48750.50814	36595.13001	51699.90556	42984.45277	36062.8865	42525.83699	41906.14201	58122.70206	60797.1668	71783.0883	48750.50814
SM	44	2	 [M]+	8.34	SM	12.31065574	163820.4218	115371.6908	169170.5188	98002.17611	183777.1748	158437.9124	86274.81925	121906.8834	126704.5429	99507.87234	88000.9002	120405.1651	153621.1533	111645.8634	160819.3174	115371.6908	128728.9914	96567.18597	113034.0706	191420.4907	104345.6196	78917.75005	94315.78286	128728.9914	107976.7383	113034.0706	121906.8834	75955.92836	104345.6196	118653.7689	142911.1978	96567.18597	77564.55512	74998.71264	71783.0883	101230.3089	79906.4642	69107.74852	91685.51901	69107.74852	86274.81925	74998.71264	102761.4095	78917.75005	94315.78286	66431.73261	64495.07466	69107.74852
SM	36	0	 [M]+	6.91	SM	12.52064308	128728.9914	208714.825	147621.2227	138530.4909	60024.92445	186913.6971	169170.5188	171923.3079	85222.35717	89892.23749	96567.18597	113034.0706	99507.87234	150334.73	183777.1748	132184.5353	140845.2377	117112.8993	147621.2227	158437.9124	194980.59	208714.825	136613.6724	123518.6453	194980.59	242014.7298	273770.6121	198169.6381	171923.3079	121906.8834	117112.8993	121906.8834	101230.3089	91685.51901	117112.8993	107976.7383	177684.4334	189438.5936	99507.87234	166501.1962	117112.8993	177684.4334	174216.0384	169170.5188	145226.5468	189438.5936	147621.2227	113034.0706
SM	40	4	 [M]+	6.53	SM	13.33485578	1918.399093	1627.852423	1233.028538	1750.977985	4358.848254	4866.332948	2432.310691	2489.813076	1966.184891	5651.645311	1850.700572	1509.169743	2777.236643	2631.220818	3046.664351	2353.453936	2237.996123	3023.544195	4393.66351	2574.884081	3101.702177	2406.789102	2777.236643	2383.173868	1750.977985	636.8546096	2574.884081	1373.613251	2529.955592	1527.841542	3075.951129	2331.339165	1105.126401	2191.858738	1394.770282	2133.381711	1940.413148	2133.381711	1810.048109	3101.702177	182.9634616	1326.532441	2284.431709	2383.173868	787.3384626	812.6641799	1872.004713	842.310761
SM	43	2	 [M]+	8.13	SM	15.17253024	111645.8634	61696.74295	102761.4095	47675.58453	77564.55512	121906.8834	51129.81649	86274.81925	74111.75373	80839.24563	71783.0883	74998.71264	85222.35717	70745.84126	86274.81925	49992.58667	80839.24563	85222.35717	66431.73261	89892.23749	42525.83699	36062.8865	50374.41382	73072.94312	56645.59666	51129.81649	53203.45962	38686.89145	54974.6959	60024.92445	69107.74852	47675.58453	51129.81649	73072.94312	45851.00436	48750.50814	49992.58667	61696.74295	51699.90556	49259.51288	40876.3725	47675.58453	58122.70206	37258.37254	49259.51288	77564.55512	38334.3873	38334.3873
SM	42	2	 [M]+	7.92	SM	16.41820392	6781914.969	2896139.481	6781914.969	4510552.265	6781914.969	5995165.944	3481367.83	6781914.969	5995165.944	6781914.969	6781914.969	6781914.969	6781914.969	5483044.94	6781914.969	4754888.155	6781914.969	6781914.969	4005902.501	6781914.969	3007396.256	2896139.481	5083865.409	3481367.83	4005902.501	4754888.155	4255723.599	3270246.353	3481367.83	4510552.265	6781914.969	6781914.969	3481367.83	4510552.265	4255723.599	3481367.83	3007396.256	2896139.481	4510552.265	2509585.327	3270246.353	2509585.327	3270246.353	2219699.516	2509585.327	2366880.507	2219699.516	2509585.327
SM	35	2	 [M]+	5.85	SM	18.65814575	4281.418378	2660.892641	5933.161129	2631.220818	5826.482158	8358.676685	3434.39012	6697.629949	4021.329678	4522.233182	3586.931183	5876.33717	7948.616223	5593.616175	8709.591127	5826.482158	5723.206757	8121.861752	3766.694193	5244.072797	3023.544195	3130.667038	4835.537305	3684.065188	2529.955592	2631.220818	2432.310691	2554.402104	4480.896291	6443.041527	6033.81833	3656.86449	3165.953768	2829.150894	2720.283708	5429.255262	3130.667038	2574.884081	4912.784497	6790.29513	4641.788098	1056.295484	2872.255076	1373.613251	4565.825721	3534.633299	3560.774964	3461.308373
SM	33	2	 [M]+	5.11	SM	19.46386012	320.4901795	211.4682283	866.0005218	468.4455153	812.6641799	1056.295484	275.7432142	739.5076125	394.0975823	369.7743645	297.1848254	339.0038411	660.6016777	768.9411996	1056.295484	245.1736324	546.8052098	517.2856136	124.9332425	211.4682283	517.2856136	439.345155	160.7384096	211.4682283	275.7432142	297.1848254	620.3235154	297.1848254	275.7432142	660.6016777	160.7384096	369.7743645	415.4318931	468.4455153	394.0975823	320.4901795	1547.623228	297.1848254	415.4318931	369.7743645	439.345155	160.7384096	369.7743645	394.0975823	468.4455153	160.7384096	620.3235154	517.2856136
SM	32	0	 [M]+	5.59	SM	22.46526448	10341.29307	1394.770282	7374.181445	1986.190245	9337.008436	3231.818612	2554.402104	8442.776165	3889.433002	4211.337463	2931.575138	5826.482158	5983.919099	5723.206757	6517.755259	3378.153016	4565.825721	6932.82616	2109.421401	2694.215394	2191.858738	2872.255076	2509.781795	3023.544195	2460.117207	2601.313645	3231.818612	1894.252739	1580.165531	4565.825721	3766.694193	2777.236643	2353.453936	3194.73727	5487.494193	3846.535463	4245.932772	1354.862643	3353.687486	4211.337463	2995.122344	2529.955592	2554.402104	1155.776144	1940.413148	1653.849199	1155.776144	1836.511721
SM	34	0	 [M]+	6.31	SM	27.4160325	155761.5367	78917.75005	123518.6453	66431.73261	169170.5188	166501.1962	132184.5353	140845.2377	77564.55512	117112.8993	94315.78286	107976.7383	96567.18597	126704.5429	136613.6724	65541.65096	104345.6196	124942.0614	68180.49027	138530.4909	88000.9002	130490.0362	142911.1978	56645.59666	69968.40419	138530.4909	99507.87234	145226.5468	126704.5429	124942.0614	106373.5834	45422.88187	98002.17611	99507.87234	104345.6196	109969.6471	78917.75005	158437.9124	113034.0706	145226.5468	101230.3089	57314.43958	115371.6908	130490.0362	134342.7299	140845.2377	126704.5429	150334.73
SM	37	2	 [M]+	6.55	SM	28.40554982	4161.917897	921.5462628	5983.919099	1966.184891	4522.233182	4393.66351	3987.494108	6390.312368	5983.919099	4161.917897	6390.312368	3987.494108	6574.562853	4358.848254	4480.896291	4641.788098	4430.950426	5386.137656	3954.001667	4912.784497	4393.66351	3259.440233	6860.866275	4835.537305	6290.853212	6860.866275	2554.402104	3617.910855	5593.616175	4798.527859	7001.843942	5339.378486	4641.788098	5048.536444	4522.233182	6327.856484	5048.536444	4602.288706	3889.433002	2995.122344	5651.645311	3501.577631	2037.409481	1779.687037	4430.950426	4602.288706	3586.931183	4866.332948
SM	42	0	 [M+Na]+	8.7	SM	36.88062617	8894.3843	42525.83699	11471.68216	13690.83598	15406.17715	21053.77263	19718.04588	12176.94637	9607.234258	3101.702177	11309.78534	13943.38698	2720.283708	11115.01877	14063.56143	22880.89744	20470.26498	16602.55902	19059.34626	26185.41217	19059.34626	34680.75675	11966.49557	21730.22341	17331.87007	29830.08109	23474.77635	24580.71733	2133.381711	10824.47854	22327.21182	23908.99422	6744.227051	22468.11183	13519.95059	17130.56278	26696.97761	51699.90556	15537.39923	27804.34076	23062.94212	43602.71871	17331.87007	34680.75675	19718.04588	36595.13001	22880.89744	18914.86071
SM	38	0	 [M]+	7.53	SM	46.84232146	102761.4095	215808.0563	158437.9124	140845.2377	126704.5429	171923.3079	138530.4909	177684.4334	69968.40419	85222.35717	85222.35717	91685.51901	78917.75005	186913.6971	226198.4777	117112.8993	121906.8834	94315.78286	111645.8634	140845.2377	123518.6453	174216.0384	111645.8634	78917.75005	124942.0614	183777.1748	205141.2665	171923.3079	106373.5834	86274.81925	107976.7383	91685.51901	82082.74546	106373.5834	158437.9124	123518.6453	253340.3771	260417.1582	106373.5834	211876.145	147621.2227	211876.145	177684.4334	198169.6381	174216.0384	226198.4777	163820.4218	99507.87234
SM	32	2	 [M]+	4.62	SM	47.63821432	5244.072797	593.040721	3259.440233	2872.255076	2777.236643	3534.633299	2264.273456	2460.117207	2694.215394	3684.065188	4321.217705	3684.065188	3407.877676	3684.065188	4161.917897	3328.644581	4522.233182	3501.577631	1056.295484	1155.776144	2554.402104	1394.770282	1455.059452	2851.466121	3194.73727	1779.687037	1850.700572	3023.544195	2741.017201	1155.776144	2237.996123	1009.656055	2284.431709	3617.910855	2965.684274	1704.06767	1872.004713	2353.453936	2217.249324	1779.687037	1653.849199	2509.781795	2217.249324	3656.86449	1750.977985	2284.431709	3194.73727	3101.702177
SM	40	0	 [M]+	8.11	SM	58.07103272	231444.6655	715296.0689	399448.7542	382724.2116	325325.0093	520465.6053	484291.1482	444839.6687	171923.3079	222801.3405	211876.145	268561.4321	219058.2132	426803.3436	520465.6053	382724.2116	382724.2116	306452.3363	334428.9576	399448.7542	325325.0093	604682.8803	382724.2116	142911.1978	435164.3255	458617.4125	652889.5402	553364.3953	368098.6606	260417.1582	375459.9512	299460.4494	180586.0403	314826.9665	484291.1482	368098.6606	935802.9037	851263.203	306452.3363	652889.5402	444839.6687	673759.7284	473714.663	484291.1482	435164.3255	736091.9139	382724.2116	268561.4321
SM	41	4	 [M]+	6.95	SM	82.15917135	245.1736324	2802.844887	812.6641799	787.3384626	546.8052098	1606.746885	1300.967987	1194.49044	1032.804249	702.8576164	439.345155	160.7384096	1218.783404	941.7722162	2237.996123	297.1848254	986.2232358	768.9411996	1300.967987	1194.49044	1032.804249	546.8052098	1009.656055	1850.700572	842.310761	2331.339165	2509.781795	1606.746885	882.4186362	2305.655716	1394.770282	468.4455153	685.6612332	966.2630571	1277.923821	1894.252739	842.310761	1479.481756	685.6612332	2012.546104	245.1736324	902.4052044	439.345155	2331.339165	1218.783404	702.8576164	1256.068293	1078.864738
TG	53	6	 [M+NH4]+	10.04	TG	4.333385912	4211.337463	6697.629949	4565.825721	4798.527859	11024.14349	1256.068293	21239.9287	11196.72951	9146.108891	11024.14349	10257.04762	7200.131385	12176.94637	20078.83511	10517.24599	21730.22341	9607.234258	10627.44419	5339.378486	9439.727599	23681.35154	22327.21182	25883.40532	20643.00615	8512.210857	10172.95485	1986.190245	9681.99512	19408.08598	24123.14184	60024.92445	21908.4025	6517.755259	7813.504373	4129.979558	9259.423345	14413.00307	12915.88073	37258.37254	23243.56693	14558.08559	12078.49421	5339.378486	14204.14243	17130.56278	22327.21182	54974.6959	18758.21968
TG	44	2	 [M+NH4]+	9.63	TG	4.42527239	153621.1533	189438.5936	58122.70206	279768.6265	67436.52072	4565.825721	79906.4642	54202.25526	106373.5834	226198.4777	163820.4218	88000.9002	42984.45277	118653.7689	75955.92836	180586.0403	231444.6655	130490.0362	49992.58667	98002.17611	160819.3174	155761.5367	247307.9864	89892.23749	68180.49027	180586.0403	242014.7298	343459.0345	75955.92836	169170.5188	79906.4642	194980.59	160819.3174	174216.0384	578458.1021	177684.4334	52416.19861	44979.14152	145226.5468	79906.4642	314826.9665	134342.7299	83895.46567	314826.9665	74111.75373	130490.0362	107976.7383	132184.5353
TG	50	2	 [M+NH4]+	10.37	TG	4.732625981	1957907.916	4255723.599	2736999.518	1957907.916	1527238.999	1170241.598	2509585.327	1771600.023	3007396.256	2219699.516	2087276.69	2736999.518	1957907.916	1348516.389	1392216.64	1527238.999	2087276.69	3007396.256	4754888.155	3270246.353	2736999.518	2219699.516	1651171.853	3007396.256	3481367.83	3757901.423	5483044.94	2219699.516	2087276.69	1527238.999	1957907.916	1292234.609	2896139.481	2087276.69	1651171.853	2736999.518	2736999.518	3270246.353	2087276.69	2366880.507	2219699.516	4255723.599	4510552.265	3270246.353	2219699.516	2219699.516	2896139.481	1651171.853
TG	52	6	 [M+NH4]+	9.85	TG	5.041577026	343459.0345	382724.2116	166501.1962	473714.663	375459.9512	19885.58665	418784.4128	382724.2116	306452.3363	435164.3255	418784.4128	306452.3363	353931.1357	736091.9139	484291.1482	1170241.598	391527.6722	361550.5895	219058.2132	375459.9512	604682.8803	851263.203	1042328.166	435164.3255	145226.5468	268561.4321	102761.4095	736091.9139	435164.3255	694218.5985	444839.6687	736091.9139	375459.9512	520465.6053	505407.2398	444839.6687	306452.3363	334428.9576	1089010.409	736091.9139	715296.0689	361550.5895	292577.8048	715296.0689	578458.1021	880423.239	851263.203	1042328.166
TG	56	8	 [M+NH4]+	10.1	TG	5.342707502	10257.04762	22468.11183	7530.809589	12176.94637	23474.77635	6860.866275	47128.76712	17130.56278	11196.72951	8894.3843	12176.94637	12176.94637	16200.60125	17331.87007	18914.86071	22709.49399	85222.35717	126704.5429	132184.5353	104345.6196	200880.9441	194980.59	180586.0403	186913.6971	88000.9002	94315.78286	24580.71733	147621.2227	120405.1651	99507.87234	83895.46567	140845.2377	24942.44013	21053.77263	11966.49557	20078.83511	26185.41217	36925.99255	39142.90233	33709.44587	33709.44587	34680.75675	31735.47788	48750.50814	35305.14154	31387.51938	40876.3725	44461.71636
TG	56	2	 [M+NH4]+	10.92	TG	5.781657696	458617.4125	520465.6053	279768.6265	977996.2115	505407.2398	69968.40419	621994.1168	458617.4125	334428.9576	505407.2398	621994.1168	382724.2116	426803.3436	621994.1168	458617.4125	578458.1021	247307.9864	226198.4777	121906.8834	150334.73	306452.3363	279768.6265	285905.1615	260417.1582	183777.1748	136613.6724	85222.35717	409670.8792	534418.5089	484291.1482	314826.9665	285905.1615	211876.145	325325.0093	444839.6687	260417.1582	260417.1582	236812.3042	484291.1482	299460.4494	409670.8792	222801.3405	155761.5367	268561.4321	325325.0093	520465.6053	458617.4125	399448.7542
TG	53	2	 [M+NH4]+	10.75	TG	6.654844963	299460.4494	473714.663	219058.2132	391527.6722	353931.1357	120405.1651	473714.663	353931.1357	382724.2116	375459.9512	375459.9512	314826.9665	343459.0345	325325.0093	361550.5895	242014.7298	273770.6121	247307.9864	268561.4321	268561.4321	426803.3436	299460.4494	375459.9512	534418.5089	292577.8048	292577.8048	134342.7299	247307.9864	444839.6687	268561.4321	343459.0345	231444.6655	435164.3255	375459.9512	325325.0093	426803.3436	484291.1482	553364.3953	314826.9665	505407.2398	399448.7542	484291.1482	368098.6606	505407.2398	553364.3953	473714.663	578458.1021	306452.3363
TG	52	4	 [M+NH4]+	10.22	TG	6.738859039	3757901.423	6781914.969	4754888.155	4255723.599	4005902.501	1771600.023	5083865.409	3757901.423	5083865.409	4510552.265	4005902.501	4754888.155	4005902.501	3007396.256	3757901.423	3481367.83	4005902.501	5995165.944	5083865.409	5995165.944	5483044.94	5083865.409	4005902.501	8279131.616	4754888.155	4510552.265	3270246.353	4510552.265	4005902.501	3757901.423	4754888.155	3610773.105	4510552.265	4255723.599	2896139.481	5483044.94	5083865.409	5483044.94	2736999.518	4510552.265	3481367.83	5483044.94	5483044.94	4754888.155	5995165.944	4255723.599	4754888.155	3757901.423
TG	54	2	 [M+NH4]+	10.67	TG	6.866402473	3138821.304	2293290.011	2153488.103	2816569.499	5739105.442	1265398.999	4632720.21	5739105.442	2293290.011	3375807.091	2951767.868	2293290.011	4919376.782	6388540.457	5283455.174	5739105.442	2816569.499	1864753.97	1370366.515	1589205.426	4383137.932	3684337.264	4383137.932	3881901.962	2022592.303	1421124.32	1265398.999	2438232.917	4632720.21	6388540.457	4383137.932	4130813.05	2153488.103	2816569.499	3546070.468	2293290.011	3684337.264	3881901.962	6388540.457	5283455.174	3684337.264	2293290.011	1589205.426	2951767.868	4919376.782	6388540.457	5283455.174	4919376.782
TG	48	2	 [M+NH4]+	10.13	TG	6.936112199	1651171.853	3007396.256	1771600.023	2219699.516	1042328.166	198169.6381	1392216.64	807201.0077	2087276.69	2366880.507	1957907.916	1957907.916	773041.6783	977996.2115	851263.203	1392216.64	2219699.516	2509585.327	3007396.256	3007396.256	1771600.023	1238563.389	1292234.609	1771600.023	2896139.481	3610773.105	4510552.265	2736999.518	1238563.389	1238563.389	1013253.079	1013253.079	3270246.353	1957907.916	2219699.516	2896139.481	1292234.609	1348516.389	1238563.389	1527238.999	2366880.507	3610773.105	2896139.481	3481367.83	1527238.999	1957907.916	1771600.023	1450031.999
TG	54	6	 [M+NH4]+	10.07	TG	7.224599425	604682.8803	1089010.409	484291.1482	1170241.598	2219699.516	236812.3042	2366880.507	2736999.518	673759.7284	880423.239	977996.2115	1013253.079	2509585.327	3481367.83	2896139.481	3270246.353	409670.8792	652889.5402	715296.0689	773041.6783	2219699.516	3007396.256	3007396.256	2366880.507	694218.5985	435164.3255	183777.1748	807201.0077	2736999.518	2896139.481	2509585.327	3007396.256	694218.5985	736091.9139	306452.3363	715296.0689	1651171.853	1527238.999	3481367.83	2087276.69	621994.1168	694218.5985	458617.4125	977996.2115	2366880.507	2509585.327	3007396.256	2736999.518
TG	46	2	 [M+NH4]+	9.87	TG	7.379113983	736091.9139	1129376.353	382724.2116	1392216.64	368098.6606	30703.47362	391527.6722	260417.1582	652889.5402	1392216.64	935802.9037	534418.5089	215808.0563	409670.8792	343459.0345	621994.1168	1348516.389	851263.203	553364.3953	851263.203	673759.7284	673759.7284	652889.5402	505407.2398	520465.6053	1292234.609	1170241.598	1651171.853	382724.2116	604682.8803	391527.6722	604682.8803	1348516.389	1089010.409	2736999.518	1348516.389	292577.8048	285905.1615	604682.8803	399448.7542	1771600.023	1042328.166	773041.6783	1771600.023	409670.8792	621994.1168	534418.5089	578458.1021
TG	51	4	 [M+NH4]+	10.13	TG	7.53763012	83895.46567	171923.3079	67436.52072	107976.7383	96567.18597	16602.55902	128728.9914	113034.0706	113034.0706	121906.8834	113034.0706	99507.87234	102761.4095	109969.6471	74998.71264	142911.1978	48750.50814	68180.49027	61696.74295	69968.40419	124942.0614	113034.0706	96567.18597	120405.1651	63518.89008	88000.9002	31387.51938	91685.51901	118653.7689	102761.4095	94315.78286	83895.46567	118653.7689	96567.18597	52416.19861	113034.0706	109969.6471	136613.6724	107976.7383	147621.2227	77564.55512	145226.5468	99507.87234	171923.3079	166501.1962	183777.1748	194980.59	153621.1533
TG	56	4	 [M+NH4]+	10.76	TG	7.646255651	236812.3042	418784.4128	186913.6971	306452.3363	226198.4777	147621.2227	375459.9512	242014.7298	208714.825	200880.9441	247307.9864	215808.0563	211876.145	177684.4334	174216.0384	163820.4218	226198.4777	231444.6655	247307.9864	285905.1615	391527.6722	382724.2116	215808.0563	473714.663	314826.9665	236812.3042	106373.5834	285905.1615	409670.8792	247307.9864	285905.1615	273770.6121	186913.6971	191420.4907	163820.4218	180586.0403	211876.145	292577.8048	128728.9914	242014.7298	163820.4218	226198.4777	189438.5936	242014.7298	198169.6381	242014.7298	343459.0345	180586.0403
TG	58	4	 [M+NH4]+	10.98	TG	7.809147614	55730.22699	88000.9002	34025.85466	77564.55512	44028.93936	6390.312368	58122.70206	47675.58453	39958.55439	53203.45962	58899.00316	44979.14152	36925.99255	53203.45962	37667.00398	57314.43958	36595.13001	36925.99255	22709.49399	31735.47788	53203.45962	49992.58667	51699.90556	42984.45277	30703.47362	27467.08531	13073.99457	55730.22699	63518.89008	71783.0883	39474.37337	50374.41382	26696.97761	40876.3725	44461.71636	28541.66799	33114.19408	28239.96359	45422.88187	43602.71871	38334.3873	26185.41217	21908.4025	47675.58453	50374.41382	49259.51288	51129.81649	45851.00436
TG	55	2	 [M+NH4]+	10.99	TG	7.820949181	211876.145	242014.7298	117112.8993	314826.9665	236812.3042	45851.00436	260417.1582	194980.59	177684.4334	231444.6655	273770.6121	177684.4334	200880.9441	268561.4321	247307.9864	247307.9864	113034.0706	101230.3089	75955.92836	69107.74852	147621.2227	120405.1651	128728.9914	126704.5429	71783.0883	74998.71264	44979.14152	123518.6453	189438.5936	158437.9124	140845.2377	134342.7299	136613.6724	198169.6381	260417.1582	194980.59	147621.2227	155761.5367	189438.5936	194980.59	198169.6381	147621.2227	101230.3089	194980.59	183777.1748	236812.3042	242014.7298	163820.4218
TG	54	8	 [M+NH4]+	9.77	TG	7.826502161	15196.55845	19227.61365	5781.651568	25252.55163	19542.91673	2331.339165	29540.51647	21392.72294	14204.14243	16337.11783	16602.55902	12446.06247	18414.14302	38686.89145	20470.26498	51129.81649	89892.23749	91685.51901	38686.89145	70745.84126	79906.4642	64495.07466	98002.17611	47128.76712	28023.04736	65541.65096	18600.08183	121906.8834	40359.47195	51129.81649	36062.8865	65541.65096	24384.40584	25883.40532	34984.47131	24123.14184	19718.04588	21053.77263	67436.52072	37667.00398	51129.81649	30416.9084	21392.72294	64495.07466	25883.40532	48750.50814	44979.14152	55730.22699
TG	56	6	 [M+NH4]+	10.42	TG	9.618079422	23243.56693	54974.6959	23062.94212	31012.7822	54974.6959	44028.93936	96567.18597	39958.55439	30416.9084	26458.05146	23062.94212	26185.41217	44028.93936	35722.42618	30703.47362	43602.71871	74998.71264	106373.5834	180586.0403	120405.1651	260417.1582	236812.3042	150334.73	285905.1615	134342.7299	109969.6471	48177.30966	107976.7383	163820.4218	128728.9914	120405.1651	107976.7383	55730.22699	28816.39338	15406.17715	36595.13001	75955.92836	98002.17611	58122.70206	63518.89008	37667.00398	69968.40419	54202.25526	60024.92445	74998.71264	69107.74852	109969.6471	74998.71264
TG	42	0	 [M+NH4]+	9.83	TG	10.67595932	10934.42132	20643.00615	7461.35657	31735.47788	8189.229007	4912.784497	12522.3119	6105.663462	9337.008436	15922.77687	14063.56143	8894.3843	4021.329678	8807.138823	8807.138823	11196.72951	18758.21968	11024.14349	8189.229007	10934.42132	22468.11183	21730.22341	22327.21182	9533.543017	15537.39923	22468.11183	34390.73834	18001.09703	6231.117745	12806.8901	5876.33717	14558.08559	18414.14302	15019.40266	29114.57555	16945.26735	8709.591127	5781.651568	16769.01906	10341.29307	28541.66799	8121.861752	9337.008436	26961.89479	8894.3843	12806.8901	12656.18091	11729.33191
TG	42	2	 [M+NH4]+	9.28	TG	10.94396346	36925.99255	73072.94312	12656.18091	153621.1533	20470.26498	1894.252739	34390.73834	9986.22697	25252.55163	56645.59666	47128.76712	27467.08531	8894.3843	20470.26498	14204.14243	40359.47195	41906.14201	20831.16733	10086.74601	19059.34626	29540.51647	29830.08109	58899.00316	17130.56278	24580.71733	68180.49027	64495.07466	79906.4642	18414.14302	37667.00398	15721.38306	33709.44587	54974.6959	54974.6959	180586.0403	54202.25526	15537.39923	14204.14243	54202.25526	30703.47362	96567.18597	42984.45277	33353.91111	99507.87234	24123.14184	41386.58081	45851.00436	42525.83699
TG	60	4	 [M+NH4]+	11.18	TG	11.76058263	33709.44587	82082.74546	23243.56693	91685.51901	39142.90233	40876.3725	38686.89145	37258.37254	24384.40584	34984.47131	48177.30966	32089.70639	22468.11183	50374.41382	33709.44587	64495.07466	16055.98323	15721.38306	31387.51938	22880.89744	31012.7822	51699.90556	78917.75005	48177.30966	31012.7822	26458.05146	22709.49399	49992.58667	34984.47131	40876.3725	20470.26498	58122.70206	25883.40532	23681.35154	28541.66799	25532.13449	27467.08531	42984.45277	53203.45962	23474.77635	27197.98077	41386.58081	35305.14154	40876.3725	34390.73834	32089.70639	35722.42618	23681.35154
