Sample,Ctrl_BL6_db._2273,Ctrl_BL6_db._2274,Ctrl_BL6_db._2275,Ctrl_BL6_db._2279,HF_BL6_db._2286,HF_BL6_db._2287,HF_BL6_db._2288,HF_BL6_db._2289
Label,CT,CT,CT,CT,HF,HF,HF,HF
PG 34_2,16584.58647,23924.28495,10799.50907,19484.46922,10799.50907,14201.88184,16011.11228,18702.55963
PG 38_6,6855.172776,3670.896358,994.7251528,4867.280489,4358.274613,3610.242924,3477.6142,4549.415695
PG 36_4,7643.747137,4549.415695,2878.527703,5468.678585,5121.013088,5252.923964,5121.013088,3887.383135
PG 40_6,5468.678585,7547.911274,4790.861079,12281.26295,2594.564479,7361.52257,4790.861079,8003.751018
PG 35_2,19757.56908,13397.64806,14556.88344,20714.5404,24214.705,16386.57573,13730.9193,10200.2181
PI 40_6,81214.54244,69708.07873,138888.4285,78173.57034,42763.40042,47662.42034,48509.98818,51617.311
PI 36_4,117019.0448,217607.5728,345225.0541,123246.812,114416.0428,108334.541,100579.0198,90217.77615
PI 36_2,358165.3522,425329.8557,515303.9817,412099.6951,458267.7713,425329.8557,425329.8557,294373.8016
PI 39_4,78173.57034,88404.09597,75184.02256,58809.84777,52328.77234,78173.57034,66504.19901,58048.37328
PI 34_2,29243.00786,33638.17968,90217.77615,27715.83374,30801.65174,30296.39733,33638.17968,24214.705
PI 38_4,6912224.465,6912224.465,3753959.849,6912224.465,3753959.849,4034855.608,3753959.849,6912224.465
PS 38_4,8645.201698,9895.472313,18067.9094,6213.553237,9246.632432,11178.68926,5468.678585,7002.689432
PS 36_4,1318.901662,1318.901662,1961.546958,1204.566098,1204.566098,1112.605235,872.5539861,872.5539861
