Class	Carbon_Chain	Double_Bond	Adduct	RT	CV	Ctrl_BKS_2202	Ctrl_BKS_2203	Ctrl_BKS_2206	Ctrl_BKS_2211	HF_BKS_2214	HF_BKS_2216	HF_BKS_2217	HF_BKS_2218	Ctrl_BKS_db._2225	Ctrl_BKS_db._2226	Ctrl_BKS_db._2227	Ctrl_BKS_db._2231	HF_BKS_db._2239	HF_BKS_db._2241	HF_BKS_db._2242	HF_BKS_db._2243	Ctrl_BL6_2249	Ctrl_BL6_2250	Ctrl_BL6_2251	Ctrl_BL6_2252	HF_BL6_2260	HF_BL6_2261	HF_BL6_2262	HF_BL6_2266	Ctrl_BL6_db._2273	Ctrl_BL6_db._2274	Ctrl_BL6_db._2275	Ctrl_BL6_db._2279	HF_BL6_db._2286	HF_BL6_db._2287	HF_BL6_db._2288	HF_BL6_db._2289	Ctrl_BTBR_2292	Ctrl_BTBR_2293	Ctrl_BTBR_2297	Ctrl_BTBR_2298	HF_BTBR_2306	HF_BTBR_2307	HF_BTBR_2308	HF_BTBR_2309	Ctrl_BTBR_ob._2316	Ctrl_BTBR_ob._2317	Ctrl_BTBR_ob._2318	Ctrl_BTBR_ob._2320	HF_BTBR_ob._2329	HF_BTBR_ob._2331	HF_BTBR_ob._2333	HF_BTBR_ob._2334
PC	33	0	 [M-Ac-H]-	7.21	24.48	13893.85198	17892.65563	15828.01721	34868.88019	11257.98178	37499.1996	27619.98167	15159.27264	12837.49076	20671.57952	14981.10005	10654.64029	9650.397694	13569.49853	11542.13922	28747.8886	25548.00069	14626.29202	21458.56925	10547.7422	35281.92007	34486.44887	24730.10286	15504.34571	18483.31402	38487.4435	35281.92007	22562.85753	21793.85691	19746.18393	18903.63174	24952.29761	26863.8002	27619.98167	20210.82603	25237.85251	27289.4918	30187.63244	16984.99167	27619.98167	18903.63174	32108.5288	24056.3064	54190.84016	26543.90368	40538.17571	38978.40919	34082.40142
lysoPE	17	0	 [M-H]-	2.14	24.78	5868.717403	3085.005426	3642.198723	6267.063725	3689.455446	5112.771744	8217.994238	6020.579793	3296.356299	2552.893035	8963.840462	2180.398968	3296.356299	4906.243148	3746.444026	6020.579793	4340.067022	1989.733672	5050.108395	4770.877257	6629.88546	8402.085594	4713.975163	7057.372112	4288.523782	9650.397694	2909.987816	4770.877257	2766.383776	5238.432541	4906.243148	7413.586297	5641.45275	4713.975163	3990.845613	5369.124661	5793.204586	10396.32643	4130.435823	5475.18425	7305.733186	7844.593719	4906.243148	6972.24478	8307.783025	4177.829549	10274.86699	8610.65656
PA	34	2	 [M-H]-	5.18	24.86	3802.134039	3942.354015	1594.746349	508.6482151	1513.273459	577.0105724	460.0428293	2382.78835	948.0810445	1956.707123	1805.990501	3042.824566	1805.990501	1513.273459	1551.946062	1292.198198	396.7626875	1368.68132	989.1593139	1033.789071	639.5417488	792.8132378	948.0810445	1206.114221	792.8132378	740.4409714	1292.198198	577.0105724	508.6482151	740.4409714	301.7127325	989.1593139	1033.789071	2602.611614	3134.97199	1292.198198	1234.542815	1206.114221	1701.847771	1080.298824	1401.771687	681.231092	948.0810445	1772.257132	1639.859899	2107.988407	1173.391016	1173.391016
PS	37	4	 [M-H]-	6.07	24.86	6629.88546	10802.26325	2766.383776	10018.23195	7973.224024	5050.108395	3221.85444	2682.671662	4970.385172	4340.067022	3689.455446	7655.210408	4440.031475	5174.902787	5475.18425	4970.385172	3296.356299	5174.902787	2909.987816	6128.641088	5868.717403	7761.587864	2805.467372	12400.01111	4340.067022	10396.32643	4713.975163	6813.508246	7305.733186	3085.005426	3746.444026	3942.354015	4053.532688	2180.398968	10396.32643	4053.532688	14823.47311	14083.63015	4231.070542	5556.012123	8610.65656	9313.273614	9076.462095	6267.063725	8963.840462	7057.372112	15504.34571	5793.204586
PC	37	2	 [M-Ac-H]-	7.43	25.07	20948.5407	43684.48164	11542.13922	40538.17571	19498.78473	33299.66793	40538.17571	9189.694414	19210.44861	12837.49076	13893.85198	12837.49076	8217.994238	22562.85753	10958.76449	31817.61754	12686.30548	15504.34571	14981.10005	18903.63174	22823.52205	26543.90368	16744.28873	61080.5871	26227.74215	41763.24572	36722.38174	20210.82603	24056.3064	13569.49853	16342.99024	27619.98167	13737.25158	16342.99024	16984.99167	18903.63174	78597.97508	66626.60489	44257.25187	28747.8886	47875.14756	38487.4435	55057.96983	34082.40142	64218.04209	30654.64416	39478.68574	39478.68574
lysoPE	20	2	 [M-H]-	2.2	25.1	4177.829549	1206.114221	3894.910872	1368.68132	5369.124661	2552.893035	2682.671662	5293.828801	3541.594485	2518.576101	1551.946062	1840.255393	5050.108395	3134.97199	5793.204586	1594.746349	3085.005426	1911.356879	2382.78835	2805.467372	2265.828554	1234.542815	2339.155662	3990.845613	681.231092	508.6482151	1911.356879	2180.398968	681.231092	1672.737349	3642.198723	3180.425947	846.7189965	740.4409714	1701.847771	740.4409714	577.0105724	1292.198198	396.7626875	1551.946062	460.0428293	948.0810445	1033.789071	681.231092	1173.391016	460.0428293	740.4409714	1772.257132
lysoPE	24	0	 [M-H]-	5.38	25.21	4713.975163	7761.587864	2852.935957	6189.917315	4906.243148	5793.204586	7844.593719	3587.544663	3746.444026	4288.523782	4053.532688	5369.124661	2947.164642	4340.067022	2805.467372	3746.444026	6128.641088	3348.903573	6366.870456	5556.012123	7305.733186	7655.210408	3221.85444	13145.28056	4440.031475	5174.902787	6559.452757	6189.917315	6559.452757	8217.994238	6189.917315	8745.586177	8307.783025	5718.490174	6972.24478	5556.012123	16342.99024	10802.26325	9076.462095	7239.136214	9076.462095	10133.56422	10547.7422	7239.136214	10396.32643	6189.917315	6902.875941	7239.136214
plasmenyl-PE	30	0	 [M-H]-	6.59	25.39	2421.300916	2215.271677	2947.164642	3348.903573	1876.016705	3802.134039	2300.172552	2107.988407	2477.62983	2215.271677	1741.582494	1292.198198	1876.016705	1434.489614	1206.114221	2215.271677	2300.172552	1401.771687	1033.789071	1128.906466	2602.611614	1464.335356	2477.62983	639.5417488	846.7189965	1464.335356	904.3590881	3042.824566	639.5417488	1080.298824	1876.016705	2215.271677	1173.391016	1128.906466	1234.542815	1173.391016	1464.335356	1464.335356	1594.746349	1434.489614	1876.016705	2552.893035	1080.298824	1911.356879	1513.273459	2265.828554	1401.771687	2215.271677
CL	76	2	 [M-2H](2-)	3.8	25.57	681.231092	1333.420828	1333.420828	1464.335356	508.6482151	681.231092	2339.155662	460.0428293	1173.391016	1234.542815	1401.771687	1234.542815	846.7189965	846.7189965	846.7189965	639.5417488	508.6482151	2215.271677	1594.746349	1513.273459	3689.455446	2300.172552	301.7127325	301.7127325	1956.707123	2947.164642	1206.114221	2552.893035	2477.62983	396.7626875	948.0810445	577.0105724	2180.398968	2300.172552	846.7189965	1805.990501	1911.356879	2300.172552	1989.733672	2069.284815	1956.707123	6267.063725	3942.354015	3894.910872	2602.611614	1401.771687	3746.444026	1128.906466
PS	39	4	 [M-H]-	6.07	26.64	15302.81742	8402.085594	8745.586177	5369.124661	12084.1991	8307.783025	2909.987816	10396.32643	8402.085594	6499.679702	12686.30548	8497.22091	13893.85198	9650.397694	11666.00003	11772.42809	8497.22091	11257.98178	7568.939727	8307.783025	5238.432541	6366.870456	8497.22091	11772.42809	4835.11236	10654.64029	9650.397694	10274.86699	7655.210408	8745.586177	10018.23195	6128.641088	7568.939727	5293.828801	9076.462095	6366.870456	5942.908943	9076.462095	7129.886098	5868.717403	8217.994238	8108.611653	8307.783025	2947.164642	6435.921628	7973.224024	6972.24478	4509.037535
CL	78	2	 [M-2H](2-)	7.01	26.81	1173.391016	2477.62983	1989.733672	1551.946062	460.0428293	1840.255393	1911.356879	4053.532688	639.5417488	508.6482151	2909.987816	2215.271677	1080.298824	1033.789071	2724.56718	1741.582494	1292.198198	1234.542815	2107.988407	1741.582494	1292.198198	1551.946062	192.4006899	1080.298824	1434.489614	1206.114221	460.0428293	2909.987816	1701.847771	1033.789071	3180.425947	2339.155662	1513.273459	989.1593139	1333.420828	1672.737349	2642.741867	846.7189965	1401.771687	1956.707123	639.5417488	1464.335356	2421.300916	1292.198198	301.7127325	2852.935957	1701.847771	740.4409714
PC	45	4	 [M-Ac-H]-	9.08	27.26	3042.824566	5050.108395	4130.435823	3438.718807	2143.849014	2947.164642	15828.01721	2421.300916	2069.284815	1401.771687	3042.824566	2339.155662	2805.467372	2724.56718	3259.793317	3689.455446	6713.124498	2766.383776	3495.24462	3587.544663	5050.108395	3495.24462	4388.910656	3259.793317	2300.172552	4440.031475	9189.694414	4053.532688	5475.18425	5369.124661	1840.255393	3689.455446	2766.383776	2069.284815	4906.243148	3942.354015	7761.587864	4656.583849	2766.383776	4388.910656	3348.903573	8402.085594	10654.64029	4340.067022	6128.641088	4656.583849	10802.26325	4970.385172
PE	46	4	 [M-H]-	8.97	27.28	4053.532688	6813.508246	6189.917315	10133.56422	3541.594485	13569.49853	9895.910377	7761.587864	6128.641088	6813.508246	11772.42809	7239.136214	8402.085594	3587.544663	5238.432541	6972.24478	7057.372112	7973.224024	8402.085594	6435.921628	10396.32643	9189.694414	14083.63015	10274.86699	8108.611653	6902.875941	17711.57012	7655.210408	9189.694414	10133.56422	9895.910377	11973.36019	11095.36142	5475.18425	7057.372112	5238.432541	13569.49853	7305.733186	6902.875941	7129.886098	8745.586177	14823.47311	14626.29202	11542.13922	8847.555106	6499.679702	7129.886098	8963.840462
PE	44	10	 [M-H]-	6.46	27.7	21216.73523	17326.17679	18483.31402	11542.13922	10133.56422	9650.397694	10547.7422	19210.44861	21216.73523	9895.910377	11666.00003	17326.17679	21216.73523	14823.47311	11772.42809	17892.65563	10547.7422	30654.64416	13569.49853	26863.8002	13893.85198	9650.397694	8108.611653	25802.76769	13569.49853	11973.36019	25237.85251	19498.78473	10396.32643	7973.224024	20948.5407	12084.1991	19746.18393	15984.03725	22236.78714	21793.85691	22562.85753	20210.82603	10018.23195	10133.56422	13145.28056	12084.1991	15302.81742	15828.01721	18294.47197	11666.00003	8497.22091	9076.462095
PG	38	4	 [M-H]-	6.07	28.43	12974.55601	26543.90368	11666.00003	14626.29202	16744.28873	8497.22091	10133.56422	9076.462095	12400.01111	9650.397694	10958.76449	12084.1991	12084.1991	11542.13922	14292.77451	13569.49853	8745.586177	11973.36019	5868.717403	16155.0574	8610.65656	10018.23195	7129.886098	19498.78473	16744.28873	10274.86699	17892.65563	11257.98178	10958.76449	9189.694414	13737.25158	7973.224024	6366.870456	8610.65656	21793.85691	6902.875941	29854.63031	17892.65563	14981.10005	14083.63015	18294.47197	14473.80476	14823.47311	13893.85198	12974.55601	12837.49076	14083.63015	14981.10005
PC	46	2	 [M-Ac-H]-	9.84	28.5	3348.903573	2339.155662	2985.761697	1876.016705	2724.56718	5942.908943	2069.284815	2852.935957	2805.467372	1434.489614	2382.78835	3085.005426	4591.177158	2143.849014	4130.435823	1333.420828	4970.385172	3221.85444	2724.56718	2642.741867	3894.910872	1741.582494	2180.398968	4130.435823	989.1593139	3134.97199	2382.78835	740.4409714	1464.335356	2642.741867	4388.910656	3802.134039	1292.198198	460.0428293	989.1593139	792.8132378	301.7127325	989.1593139	1206.114221	948.0810445	577.0105724	1551.946062	1741.582494	792.8132378	2143.849014	396.7626875	1033.789071	1805.990501
PC	38	0	 [M-Ac-H]-	8.11	29.25	22019.2577	26863.8002	57853.41224	74038.55448	22236.78714	32108.5288	76051.81674	25237.85251	29578.30946	32871.56418	33698.88921	32108.5288	38487.4435	28445.85814	26227.74215	62239.19593	51744.76755	22823.52205	63251.252	55057.96983	44257.25187	25548.00069	34082.40142	17156.03394	33698.88921	30654.64416	40538.17571	29578.30946	65460.59059	29187.5893	25237.85251	17513.89417	49543.08057	26543.90368	34868.88019	28445.85814	27619.98167	26227.74215	55057.96983	43233.77598	55057.96983	99870.77939	45703.49437	46609.26087	39944.90819	70766.09793	70766.09793	37962.37174
PE	32	0	 [M-H]-	6.86	29.86	3689.455446	2265.828554	3180.425947	4388.910656	1701.847771	3085.005426	2852.935957	1772.257132	740.4409714	5050.108395	301.7127325	3894.910872	8108.611653	3894.910872	1772.257132	3259.793317	6435.921628	5112.771744	3587.544663	3746.444026	1701.847771	4591.177158	3180.425947	3689.455446	2682.671662	1989.733672	3296.356299	1989.733672	948.0810445	4340.067022	2143.849014	5942.908943	2265.828554	1401.771687	4231.070542	3894.910872	1840.255393	904.3590881	4288.523782	1594.746349	1206.114221	2180.398968	846.7189965	2766.383776	2069.284815	2069.284815	1772.257132	1701.847771
PG	36	2	 [M-H]-	5.93	30.16	16744.28873	24952.29761	11973.36019	20210.82603	17156.03394	11666.00003	22236.78714	23682.2763	14292.77451	16155.0574	18294.47197	17513.89417	22823.52205	19498.78473	28747.8886	16547.37591	19746.18393	18294.47197	19958.86136	13294.54242	14823.47311	29854.63031	13893.85198	12516.73734	23079.49762	13145.28056	16342.99024	13569.49853	24443.49166	22019.2577	26227.74215	16744.28873	12974.55601	20671.57952	24056.3064	12084.1991	22236.78714	19498.78473	26863.8002	13737.25158	12084.1991	8745.586177	12247.89438	10018.23195	11973.36019	17326.17679	59405.41907	13737.25158
CL	72	6	 [M-2H](2-)	6.94	30.4	4509.037535	4509.037535	4906.243148	4713.975163	4288.523782	7568.939727	7761.587864	8497.22091	4440.031475	4906.243148	5238.432541	5793.204586	6499.679702	5475.18425	3689.455446	7413.586297	5112.771744	8497.22091	2477.62983	7973.224024	7568.939727	6020.579793	6559.452757	6813.508246	6813.508246	5238.432541	6972.24478	7761.587864	8307.783025	6189.917315	9076.462095	9313.273614	7057.372112	3746.444026	1551.946062	4970.385172	7973.224024	5369.124661	6499.679702	4509.037535	4177.829549	7568.939727	1701.847771	7761.587864	6713.124498	7655.210408	6713.124498	8497.22091
CL	66	2	 [M-2H](2-)	5.94	30.82	3642.198723	1989.733672	8108.611653	2300.172552	1639.859899	5238.432541	1464.335356	3746.444026	5556.012123	3296.356299	3259.793317	5556.012123	2265.828554	2180.398968	3990.845613	3042.824566	2382.78835	3541.594485	4177.829549	1701.847771	1840.255393	4053.532688	2382.78835	3541.594485	6499.679702	3689.455446	2766.383776	1840.255393	10802.26325	2180.398968	3396.023611	2028.244945	2985.761697	3942.354015	3348.903573	3840.340407	12400.01111	4053.532688	2300.172552	2552.893035	6902.875941	3894.910872	3438.718807	2215.271677	2985.761697	1368.68132	1911.356879	3085.005426
CL	76	8	 [M-2H](2-)	6.9	31.99	2985.761697	2143.849014	6713.124498	3296.356299	639.5417488	4177.829549	4177.829549	1741.582494	2947.164642	1639.859899	3134.97199	2852.935957	2642.741867	989.1593139	2766.383776	3541.594485	3689.455446	4340.067022	2642.741867	4177.829549	4835.11236	2143.849014	4906.243148	3085.005426	3840.340407	3642.198723	6189.917315	8745.586177	989.1593139	3894.910872	5112.771744	11401.16486	2215.271677	2947.164642	508.6482151	4906.243148	1805.990501	2642.741867	4591.177158	3438.718807	2602.611614	4288.523782	7057.372112	2909.987816	4231.070542	2421.300916	4340.067022	2143.849014
plasmenyl-PE	44	4	 [M-H]-	8.66	31.99	3221.85444	6020.579793	5174.902787	9650.397694	2552.893035	4440.031475	1173.391016	4231.070542	1772.257132	7129.886098	2682.671662	2552.893035	2682.671662	4053.532688	3042.824566	2985.761697	3134.97199	5556.012123	3396.023611	3689.455446	11772.42809	4713.975163	6128.641088	5050.108395	5641.45275	11257.98178	2028.244945	9768.397726	7413.586297	6813.508246	7129.886098	4835.11236	6629.88546	7844.593719	3541.594485	7655.210408	7129.886098	2477.62983	4656.583849	6499.679702	2069.284815	13893.85198	9895.910377	18294.47197	9895.910377	15159.27264	16984.99167	5868.717403
plasmenyl-PE	33	0	 [M-H]-	7.49	32.43	1956.707123	2682.671662	2107.988407	3840.340407	2602.611614	3642.198723	3348.903573	3348.903573	3042.824566	1368.68132	2143.849014	2642.741867	3438.718807	2805.467372	3134.97199	3085.005426	3348.903573	2143.849014	3642.198723	2382.78835	4970.385172	2852.935957	3495.24462	1594.746349	5868.717403	2985.761697	4970.385172	4591.177158	2028.244945	2143.849014	2107.988407	2724.56718	3541.594485	2107.988407	3042.824566	3396.023611	1956.707123	4713.975163	3495.24462	3134.97199	2265.828554	3840.340407	2985.761697	4388.910656	2382.78835	4835.11236	3495.24462	4906.243148
PE	39	8	 [M-H]-	6.79	32.67	4288.523782	4340.067022	4713.975163	1513.273459	2265.828554	5718.490174	2985.761697	4656.583849	3942.354015	3438.718807	4713.975163	3587.544663	3396.023611	2985.761697	3942.354015	6435.921628	3042.824566	4906.243148	5238.432541	5050.108395	2215.271677	3296.356299	1434.489614	3840.340407	3990.845613	3942.354015	2852.935957	2852.935957	6267.063725	5174.902787	5050.108395	3587.544663	3840.340407	3495.24462	2602.611614	3085.005426	2143.849014	2766.383776	3541.594485	3689.455446	2028.244945	2421.300916	1464.335356	2339.155662	1701.847771	3221.85444	2985.761697	1594.746349
PE	35	4	 [M-H]-	6.16	33.21	9313.273614	12974.55601	10654.64029	6902.875941	6629.88546	9768.397726	15646.26189	8963.840462	7413.586297	10274.86699	9895.910377	10547.7422	3587.544663	3085.005426	7239.136214	7057.372112	7129.886098	13569.49853	6902.875941	9392.301939	3221.85444	4440.031475	12974.55601	3221.85444	4130.435823	5942.908943	7973.224024	16984.99167	6189.917315	2805.467372	4713.975163	6713.124498	5293.828801	14626.29202	10958.76449	6813.508246	7413.586297	10958.76449	10802.26325	20671.57952	11772.42809	8610.65656	8847.555106	4770.877257	11401.16486	9650.397694	5050.108395	7057.372112
PG	42	10	 [M-H]-	4.58	33.22	1911.356879	1033.789071	1401.771687	639.5417488	1206.114221	301.7127325	396.7626875	904.3590881	1206.114221	904.3590881	1464.335356	1080.298824	2382.78835	1701.847771	1333.420828	508.6482151	1464.335356	1772.257132	2180.398968	1876.016705	2143.849014	2909.987816	1128.906466	1234.542815	1401.771687	639.5417488	948.0810445	2477.62983	460.0428293	1434.489614	508.6482151	904.3590881	1128.906466	2028.244945	948.0810445	1701.847771	846.7189965	2069.284815	1876.016705	2028.244945	1434.489614	396.7626875	1234.542815	1956.707123	1956.707123	904.3590881	792.8132378	1333.420828
CL	70	4	 [M-2H](2-)	6.66	33.25	989.1593139	192.4006899	2642.741867	1594.746349	1033.789071	2069.284815	1206.114221	1464.335356	2602.611614	1080.298824	2985.761697	3348.903573	1989.733672	1292.198198	1234.542815	1989.733672	2518.576101	2909.987816	1876.016705	1333.420828	2300.172552	639.5417488	1805.990501	740.4409714	1551.946062	1434.489614	1701.847771	1741.582494	1805.990501	1464.335356	681.231092	1513.273459	989.1593139	577.0105724	1128.906466	2805.467372	1033.789071	460.0428293	1434.489614	1333.420828	1033.789071	2642.741867	2909.987816	2477.62983	639.5417488	2339.155662	1639.859899	1206.114221
PE	34	4	 [M-H]-	5.86	33.31	904.3590881	1292.198198	2682.671662	3894.910872	1551.946062	2477.62983	1292.198198	3180.425947	3085.005426	1033.789071	1989.733672	1772.257132	6128.641088	2421.300916	2985.761697	2069.284815	2028.244945	2300.172552	2766.383776	2947.164642	3042.824566	2805.467372	2602.611614	1805.990501	4713.975163	3495.24462	2215.271677	904.3590881	3942.354015	2382.78835	2382.78835	2477.62983	2069.284815	2215.271677	2518.576101	2421.300916	2215.271677	2143.849014	948.0810445	2107.988407	740.4409714	846.7189965	1128.906466	1805.990501	1464.335356	740.4409714	1206.114221	3348.903573
CL	72	0	 [M-2H](2-)	7.89	33.55	1741.582494	3259.793317	3689.455446	4656.583849	301.7127325	6189.917315	4656.583849	4388.910656	5112.771744	5793.204586	6713.124498	6267.063725	5112.771744	2642.741867	4340.067022	3438.718807	2909.987816	7239.136214	6020.579793	4388.910656	8745.586177	3942.354015	4288.523782	3396.023611	5238.432541	3221.85444	3438.718807	3942.354015	5369.124661	3348.903573	6020.579793	4906.243148	5868.717403	3642.198723	4288.523782	11666.00003	5293.828801	2552.893035	3746.444026	6435.921628	3296.356299	4713.975163	6128.641088	13294.54242	2180.398968	7761.587864	5293.828801	6713.124498
lysoPE	14	0	 [M-H]-	1.14	33.57	3587.544663	1173.391016	1911.356879	1033.789071	2421.300916	1551.946062	301.7127325	3495.24462	2682.671662	1173.391016	792.8132378	1741.582494	2766.383776	1333.420828	3438.718807	904.3590881	1956.707123	1080.298824	1234.542815	1234.542815	192.4006899	396.7626875	639.5417488	1401.771687	192.4006899	846.7189965	508.6482151	508.6482151	1033.789071	460.0428293	460.0428293	1333.420828	192.4006899	192.4006899	639.5417488	460.0428293	192.4006899	639.5417488	1464.335356	460.0428293	301.7127325	1292.198198	396.7626875	1434.489614	192.4006899	301.7127325	301.7127325	301.7127325
PC	48	4	 [M-Ac-H]-	9.74	33.57	1333.420828	2028.244945	1551.946062	577.0105724	1772.257132	1234.542815	1128.906466	1672.737349	1080.298824	1206.114221	1333.420828	1464.335356	1401.771687	2215.271677	3396.023611	1206.114221	4053.532688	2602.611614	5293.828801	6267.063725	1080.298824	2552.893035	1741.582494	3495.24462	460.0428293	2180.398968	3942.354015	1434.489614	3085.005426	3746.444026	1956.707123	2642.741867	1401.771687	1206.114221	904.3590881	904.3590881	904.3590881	681.231092	740.4409714	192.4006899	1639.859899	3396.023611	1206.114221	577.0105724	1672.737349	989.1593139	396.7626875	396.7626875
PG	34	2	 [M-H]-	5.43	33.73	3990.845613	7568.939727	2477.62983	2339.155662	4440.031475	2382.78835	2805.467372	3840.340407	1956.707123	2724.56718	2642.741867	2947.164642	2985.761697	4591.177158	3296.356299	3134.97199	1080.298824	1434.489614	1672.737349	3396.023611	1401.771687	1772.257132	1639.859899	2107.988407	3259.793317	2300.172552	4053.532688	1639.859899	3802.134039	2602.611614	3134.97199	2552.893035	3894.910872	2518.576101	3296.356299	2143.849014	1989.733672	1401.771687	2724.56718	2602.611614	5050.108395	2265.828554	1840.255393	2642.741867	1911.356879	3259.793317	9313.273614	2909.987816
CL	76	6	 [M-2H](2-)	6.51	33.8	2947.164642	3587.544663	3587.544663	1234.542815	2766.383776	2028.244945	3840.340407	7568.939727	4770.877257	3587.544663	2552.893035	3990.845613	5369.124661	3495.24462	2852.935957	4591.177158	3942.354015	4288.523782	4713.975163	8108.611653	3642.198723	7844.593719	8610.65656	3042.824566	4177.829549	2766.383776	6020.579793	3085.005426	2382.78835	4509.037535	3840.340407	3348.903573	5475.18425	6366.870456	5641.45275	6189.917315	4835.11236	2909.987816	5793.204586	4053.532688	4835.11236	4906.243148	4053.532688	4440.031475	4970.385172	4288.523782	5942.908943	4130.435823
PG	44	12	 [M-H]-	4.51	33.81	8217.994238	2421.300916	6813.508246	1333.420828	9313.273614	2724.56718	2180.398968	6629.88546	6366.870456	1333.420828	4770.877257	5174.902787	10133.56422	9313.273614	13145.28056	1639.859899	7761.587864	3746.444026	2143.849014	7129.886098	4130.435823	2339.155662	2107.988407	4770.877257	2180.398968	1672.737349	639.5417488	301.7127325	2421.300916	2909.987816	2215.271677	2766.383776	3296.356299	3840.340407	1594.746349	4770.877257	2805.467372	2852.935957	2985.761697	2766.383776	2985.761697	2852.935957	3348.903573	4130.435823	3396.023611	1989.733672	2552.893035	2852.935957
PE	42	4	 [M-H]-	8.04	34.17	4591.177158	8847.555106	8963.840462	12247.89438	5050.108395	11401.16486	8745.586177	10802.26325	8108.611653	9189.694414	12974.55601	11257.98178	15646.26189	9498.854999	7413.586297	13893.85198	9498.854999	10654.64029	16155.0574	4713.975163	25548.00069	17711.57012	23682.2763	19958.86136	11542.13922	28445.85814	16547.37591	24952.29761	32108.5288	12516.73734	22823.52205	15302.81742	14292.77451	7568.939727	15159.27264	15302.81742	20210.82603	8108.611653	17892.65563	13893.85198	11257.98178	4388.910656	24443.49166	27619.98167	24056.3064	24952.29761	17513.89417	14083.63015
PC	35	4	 [M-Ac-H]-	6.15	34.65	3894.910872	3221.85444	2069.284815	2265.828554	2069.284815	3689.455446	4835.11236	6499.679702	2852.935957	3802.134039	3990.845613	4713.975163	6559.452757	2265.828554	6435.921628	5293.828801	4509.037535	3689.455446	2852.935957	3042.824566	6972.24478	6499.679702	4130.435823	5556.012123	4053.532688	3990.845613	2805.467372	1701.847771	5050.108395	4177.829549	2947.164642	4770.877257	3348.903573	3990.845613	3396.023611	4340.067022	4231.070542	3587.544663	3085.005426	2265.828554	3085.005426	3348.903573	1434.489614	3840.340407	3438.718807	3587.544663	7239.136214	3840.340407
PC	39	6	 [M-Ac-H]-	6.67	35.18	25802.76769	51744.76755	6128.641088	32108.5288	35281.92007	12400.01111	22562.85753	15828.01721	38978.40919	3990.845613	24952.29761	17892.65563	301.7127325	11401.16486	25237.85251	14823.47311	21216.73523	22019.2577	6813.508246	23079.49762	1513.273459	31444.32881	9498.854999	96106.53588	9076.462095	30187.63244	34082.40142	21458.56925	59405.41907	18090.31269	19210.44861	21458.56925	10547.7422	14083.63015	32108.5288	14823.47311	154573.2128	131769.7383	38487.4435	19746.18393	93246.11415	41199.72879	65460.59059	15646.26189	68237.60186	9768.397726	34868.88019	16984.99167
PE	37	4	 [M-H]-	6.81	35.44	3438.718807	14292.77451	7761.587864	7057.372112	5556.012123	11257.98178	19746.18393	13294.54242	7761.587864	15504.34571	6629.88546	8402.085594	10018.23195	7655.210408	6629.88546	8307.783025	9392.301939	12974.55601	17156.03394	14981.10005	11401.16486	11095.36142	10547.7422	8963.840462	7568.939727	6189.917315	6499.679702	6267.063725	6629.88546	11666.00003	8745.586177	12400.01111	10133.56422	14473.80476	11973.36019	7568.939727	9895.910377	6189.917315	13294.54242	14823.47311	16155.0574	3587.544663	19498.78473	5174.902787	5641.45275	23682.2763	17711.57012	14292.77451
PA	40	2	 [M-H]-	6.99	37.54	1840.255393	1513.273459	2339.155662	396.7626875	1368.68132	1434.489614	5942.908943	1956.707123	4340.067022	1989.733672	2724.56718	1173.391016	1292.198198	681.231092	2028.244945	1805.990501	1701.847771	904.3590881	396.7626875	1989.733672	3296.356299	1368.68132	1672.737349	1434.489614	1639.859899	3296.356299	681.231092	4388.910656	1513.273459	1128.906466	3495.24462	2852.935957	2947.164642	2682.671662	2028.244945	3541.594485	2552.893035	1333.420828	1911.356879	3894.910872	2180.398968	1234.542815	2382.78835	508.6482151	904.3590881	5793.204586	3840.340407	2552.893035
PS	40	6	 [M-H]-	5.92	37.73	37962.37174	24443.49166	22823.52205	31444.32881	30187.63244	40538.17571	63251.252	20948.5407	32108.5288	43684.48164	36722.38174	13294.54242	13294.54242	24952.29761	15646.26189	48765.75132	33698.88921	43233.77598	47875.14756	35281.92007	72026.48717	39478.68574	22823.52205	41763.24572	51744.76755	68237.60186	27943.93445	73270.37003	34082.40142	25237.85251	36155.06256	47253.25167	30971.01992	54190.84016	41763.24572	45093.57603	70766.09793	58633.9278	30187.63244	33698.88921	50301.80924	34868.88019	51211.77435	38487.4435	29854.63031	69214.02834	45703.49437	64218.04209
CL	72	8	 [M-2H](2-)	5.55	37.79	3541.594485	6629.88546	4388.910656	1911.356879	4656.583849	4656.583849	4130.435823	4906.243148	4713.975163	6267.063725	5718.490174	4656.583849	1741.582494	2682.671662	3894.910872	3942.354015	5942.908943	9076.462095	3840.340407	4130.435823	1464.335356	5868.717403	3438.718807	2180.398968	2518.576101	6499.679702	5369.124661	7568.939727	3840.340407	1594.746349	3259.793317	5475.18425	2477.62983	9498.854999	4970.385172	4177.829549	4906.243148	2985.761697	6713.124498	4177.829549	6128.641088	3746.444026	6499.679702	2107.988407	2724.56718	6128.641088	3396.023611	4713.975163
