"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334","QC","QC.1","QC.2","QC.3","QC.4","QC.5","QC.6","QC.7"
"TG 50:2"," [M+NH4]+@10.36",2524491.27857143,1662327.25089286,1334914.06285714,508610.486392857,1334914.06285714,1211694.65464286,1750917.09642857,1041433.58625,342575.355107143,381549.305160714,1082003.45821429,359016.831160714,1211694.65464286,2057660.45535714,1334914.06285714,1401515.98839286,1272932.56785714,1082003.45821429,1334914.06285714,816021.157142857,1272932.56785714,1211694.65464286,1272932.56785714,1401515.98839286,233684.990357143,1334914.06285714,450520.603928571,729938.209285714,753683.109821429,571729.962142857,381549.305160714,583411.744732143,540163.743267857,266987.788392857,477320.170892857,342575.355107143,316463.574178571,599307.431678572,657027.033392857,571729.962142857,428359.130321429,477320.170892857,407758.431857143,527834.730946428,571729.962142857,571729.962142857,428359.130321429,477320.170892857,994300.145714286,919618.595714286,994300.145714286,886650.390178571,955879.297321429,816021.157142857,847475.440892857,788580.424071429
"TG 50:3"," [M+Na]+@10.13",174443.509642857,190104.917589286,295686.620535714,71418.1367142857,148082.963214286,143734.935357143,153655.769107143,120778.945660714,53603.7779642857,70122.0761785714,120778.945660714,65810.4067678571,146110.468035714,243308.448035714,106251.872142857,151750.858928571,155129.416142857,92328.8735892857,171733.162857143,81740.4788392857,136258.970214286,89732.2299821428,127190.990535714,151750.858928571,34815.1407125,157757.314821429,66790.6490892857,83724.0643392857,87020.9964285714,91027.3493928571,46570.3652142857,83724.0643392857,62397.9615714286,38222.1059642857,44872.1232142857,43924.0483357143,33964.91875,64172.3337857143,74354.0717321429,61580.5224107143,40158.8461785714,47138.1425892857,40158.8461785714,49856.8851607143,44872.1232142857,55107.5350232143,38739.4274821429,49173.166625,88251.3293035714,84781.2899285714,92328.8735892857,78684.2205,87020.9964285714,55107.5350232143,62397.9615714286,58590.797375
"TG 50:3"," [M+NH4]+@10.16",2057660.45535714,1587400.85357143,1479117.02589286,421091.437803571,919618.595714286,816021.157142857,1479117.02589286,955879.297321429,266987.788392857,353551.866446429,847475.440892857,335816.517321429,919618.595714286,1401515.98839286,459518.717321429,994300.145714286,919618.595714286,518741.019642857,886650.390178571,443034.381428571,583411.744732143,435166.857857143,626634.444821429,657027.033392857,177587.820892857,994300.145714286,401213.237982143,753683.109821429,443034.381428571,485844.163392857,290126.623517857,459518.717321429,365996.245535714,159336.401428571,348602.556071429,205717.823821429,184039.758214286,285347.296428571,466485.172642857,450520.603928571,306250.888214286,316463.574178571,276026.942321429,359016.831160714,348602.556071429,281397.249821429,208476.134642857,311979.460892857,554847.643767857,613608.007821429,571729.962142857,508610.486392857,554847.643767857,477320.170892857,393477.473428571,393477.473428571
"TG 50:4"," [M+NH4]+@9.97",626634.444821429,359016.831160714,401213.237982143,92328.8735892857,180852.8255,190104.917589286,348602.556071429,233684.990357143,36345.0238035714,96672.7195,263002.767857143,91027.3493928571,184039.758214286,329361.089857143,85871.8150892857,180852.8255,151750.858928571,101877.901339286,155129.416142857,92328.8735892857,81740.4788392857,65810.4067678571,91027.3493928571,111261.935339286,84781.2899285714,377003.085,146110.468035714,295686.620535714,106251.872142857,146110.468035714,97910.0930892857,169170.56625,93520.8039821429,33964.91875,97910.0930892857,53603.7779642857,69235.555,103280.380357143,177587.820892857,100478.048964286,82936.7736785714,125566.644553571,87020.9964285714,92328.8735892857,89732.2299821428,78684.2205,61580.5224107143,61580.5224107143,197317.689285714,150075.023571429,166881.198089286,134721.242857143,134721.242857143,95086.8434821429,120778.945660714,107961.024285714
"TG 50:5"," [M+NH4]+@9.80",184039.758214286,109734.807660714,148082.963214286,38739.4274821429,48140.8671607143,34346.9940660714,87020.9964285714,62397.9615714286,14025.1392089286,23233.7167285714,41284.5769428571,26837.4808035714,34346.9940660714,53084.9719464286,29604.2187464286,35812.2215678571,25885.5997321429,17470.1654285714,22996.4870714286,17648.0953017857,14251.4973392857,12646.7265160714,19250.3550410714,17470.1654285714,60032.3102321429,164340.867678571,71418.1367142857,141663.135,33163.5863571429,64910.1661964286,51078.9281285714,55107.5350232143,18849.0058946429,20701.8814285714,29604.2187464286,12252.0707714286,16758.3396607143,23535.6674,51078.9281285714,32263.4358392857,22655.337375,30024.804525,33964.91875,25885.5997321429,19508.9562589286,29256.8306071429,24878.3242321429,22098.1082571429,35409.6194821429,38739.4274821429,34346.9940660714,27852.3630714286,36743.522125,33964.91875,27166.2703839286,35409.6194821429
"TG 51:0"," [M+Li]+@10.95",10147.4543035714,14251.4973392857,19707.9837678571,17648.0953017857,15000.8127196429,8182.79665892857,11031.9292982143,15837.7024571429,24338.8607678571,18849.0058946429,12820.3079732143,8885.06739660714,13867.7270535714,13696.6282857143,20466.9086928571,12961.7473964286,10821.5161821429,10480.6037157143,6074.70763767857,9366.42718928572,14590.6986964286,11031.9292982143,14251.4973392857,9366.42718928572,23786.4344803571,11187.2991785714,12445.6085892857,13295.9136892857,29256.8306071429,15248.5211732143,8709.31950178571,14025.1392089286,7674.84652875,10017.8381107143,9064.79783035714,12820.3079732143,20466.9086928571,12252.0707714286,14251.4973392857,6769.99999642857,9828.88380535714,10296.9797839286,15439.1810178571,15439.1810178571,11324.7492232143,8709.31950178571,22996.4870714286,15439.1810178571,8062.34949107143,16305.6618767857,12820.3079732143,13867.7270535714,11664.5865464286,11031.9292982143,12054.161475,8321.50644589286
"TG 51:1"," [M+NH4]+@10.73",47138.1425892857,25187.8067964286,47138.1425892857,19054.5808375,24045.4217035714,39180.905925,43924.0483357143,26837.4808035714,13295.9136892857,33549.8261214286,20466.9086928571,13160.214875,36345.0238035714,39180.905925,51863.2385178571,30828.0614821429,51863.2385178571,41788.9912446429,40740.1316785714,36743.522125,31812.2950125,38739.4274821429,38222.1059642857,43924.0483357143,30828.0614821429,78684.2205,24045.4217035714,35409.6194821429,46570.3652142857,34346.9940660714,11835.7087017857,42740.6879821429,34346.9940660714,19707.9837678571,26171.2539482143,27852.3630714286,28827.6476035714,39672.23125,38739.4274821429,30426.4898571429,33964.91875,33549.8261214286,27516.2858410714,41788.9912446429,40158.8461785714,73265.899375,27852.3630714286,38222.1059642857,32697.9834678571,24648.4148571429,40158.8461785714,26496.8920107143,33163.5863571429,28136.8426732143,26496.8920107143,20184.7195535714
"TG 51:2"," [M+NH4]+@10.52",177587.820892857,106251.872142857,93520.8039821429,48620.6934642857,103280.380357143,71418.1367142857,139873.235125,89732.2299821428,25187.8067964286,42740.6879821429,88251.3293035714,39672.23125,117821.062892857,137903.137857143,64910.1661964286,107961.024285714,100478.048964286,85871.8150892857,79587.1851607143,64910.1661964286,92328.8735892857,74354.0717321429,107961.024285714,143734.935357143,43924.0483357143,150075.023571429,80728.0989821429,88251.3293035714,77587.5420535714,73265.899375,46053.4322303571,87020.9964285714,64172.3337857143,33163.5863571429,51078.9281285714,47138.1425892857,56548.0280714286,60928.3265178571,81740.4788392857,55809.6597678571,70122.0761785714,78684.2205,61580.5224107143,88251.3293035714,76376.5748392857,104925.049285714,51863.2385178571,57274.9927142857,96672.7195,60928.3265178571,67625.6619821429,55809.6597678571,85871.8150892857,59235.9577142857,56548.0280714286,65810.4067678571
"TG 51:4"," [M+NH4]+@10.13",60032.3102321429,41788.9912446429,34815.1407125,14025.1392089286,21658.0276339286,22996.4870714286,44872.1232142857,26496.8920107143,6894.08267107143,14779.4399142857,24338.8607678571,12054.161475,16990.3754589286,28827.6476035714,16562.38995,19250.3550410714,17205.0590267857,14251.4973392857,19707.9837678571,14590.6986964286,15000.8127196429,9366.42718928572,16305.6618767857,27852.3630714286,14590.6986964286,51078.9281285714,31145.2635178571,71418.1367142857,27516.2858410714,38739.4274821429,26496.8920107143,24648.4148571429,14429.5051482143,20184.7195535714,16305.6618767857,15837.7024571429,15837.7024571429,49173.166625,36743.522125,24338.8607678571,21870.113375,32697.9834678571,21658.0276339286,29256.8306071429,24338.8607678571,31521.0185357143,16305.6618767857,19508.9562589286,24045.4217035714,24045.4217035714,19508.9562589286,13696.6282857143,26837.4808035714,12646.7265160714,27852.3630714286,13482.9624910714
"TG 51:5"," [M+NH4]+@9.93",37709.0024642857,33163.5863571429,43924.0483357143,9518.17948142857,22996.4870714286,21658.0276339286,41788.9912446429,24045.4217035714,1208.25424607143,7019.53097964286,28827.6476035714,14251.4973392857,22098.1082571429,34815.1407125,6894.08267107143,23233.7167285714,15837.7024571429,16562.38995,27852.3630714286,13160.214875,16305.6618767857,2738.26377142857,19054.5808375,10660.3970267857,14251.4973392857,55809.6597678571,29256.8306071429,50560.2420107143,27852.3630714286,46053.4322303571,40740.1316785714,38739.4274821429,24338.8607678571,13696.6282857143,15439.1810178571,13295.9136892857,10296.9797839286,26171.2539482143,50560.2420107143,39672.23125,22344.0875178571,42270.1891785714,35812.2215678571,28136.8426732143,38222.1059642857,34815.1407125,4565.76887392857,13160.214875,19707.9837678571,21658.0276339286,21658.0276339286,16562.38995,21115.1249267857,13867.7270535714,16062.4849892857,12961.7473964286
"TG 52:0"," [M+Na]+@10.67",22344.0875178571,15660.504375,17205.0590267857,12252.0707714286,21395.8974232143,23786.4344803571,13295.9136892857,14590.6986964286,5830.36731714286,15660.504375,10821.5161821429,7019.53097964286,18589.3386625,14251.4973392857,26496.8920107143,18589.3386625,21658.0276339286,14025.1392089286,12646.7265160714,18589.3386625,12961.7473964286,25187.8067964286,21870.113375,22996.4870714286,4859.26014035714,40740.1316785714,20896.0796607143,19707.9837678571,37709.0024642857,17648.0953017857,13696.6282857143,15837.7024571429,16758.3396607143,11664.5865464286,14429.5051482143,16305.6618767857,31812.2950125,19508.9562589286,17905.7529821429,16990.3754589286,17648.0953017857,21870.113375,20466.9086928571,19250.3550410714,23786.4344803571,26496.8920107143,17470.1654285714,19707.9837678571,18849.0058946429,27166.2703839286,19707.9837678571,19707.9837678571,15837.7024571429,15248.5211732143,12961.7473964286,15660.504375
"TG 52:1"," [M+NH4]+@10.81",1041433.58625,477320.170892857,466485.172642857,295686.620535714,508610.486392857,508610.486392857,638831.869375,443034.381428571,217027.624642857,220961.976607143,540163.743267857,143734.935357143,554847.643767857,540163.743267857,477320.170892857,626634.444821429,708525.935696429,508610.486392857,638831.869375,450520.603928571,679997.608267857,657027.033392857,679997.608267857,788580.424071429,153655.769107143,1145645.24982143,353551.866446429,485844.163392857,518741.019642857,443034.381428571,322976.941964286,485844.163392857,401213.237982143,174443.509642857,414307.393392857,290126.623517857,263002.767857143,485844.163392857,428359.130321429,329361.089857143,443034.381428571,435166.857857143,372047.992285714,428359.130321429,708525.935696429,599307.431678572,311979.460892857,428359.130321429,613608.007821429,527834.730946428,540163.743267857,372047.992285714,583411.744732143,414307.393392857,459518.717321429,372047.992285714
"TG 52:2"," [M+Na]+@10.29",508610.486392857,729938.209285714,955879.297321429,626634.444821429,816021.157142857,788580.424071429,816021.157142857,613608.007821429,386893.902142857,459518.717321429,753683.109821429,428359.130321429,847475.440892857,955879.297321429,1830197.00892857,816021.157142857,847475.440892857,816021.157142857,847475.440892857,626634.444821429,788580.424071429,886650.390178571,788580.424071429,847475.440892857,421091.437803571,919618.595714286,435166.857857143,496519.185875,816021.157142857,527834.730946428,459518.717321429,466485.172642857,435166.857857143,365996.245535714,359016.831160714,477320.170892857,571729.962142857,729938.209285714,847475.440892857,518741.019642857,459518.717321429,466485.172642857,527834.730946428,508610.486392857,753683.109821429,847475.440892857,613608.007821429,518741.019642857,729938.209285714,816021.157142857,554847.643767857,753683.109821429,729938.209285714,753683.109821429,788580.424071429,753683.109821429
"TG 52:2"," [M+NH4]+@10.59",10316561.6160714,5549056.43392857,5549056.43392857,2524491.27857143,3981165.63392857,3147640.32142857,9353458.89285714,3981165.63392857,1479117.02589286,1830197.00892857,4720640.14285714,1479117.02589286,4262567.43214286,6336154.78392857,3646891.38928571,5549056.43392857,6336154.78392857,3646891.38928571,5107607.39642857,2377512.36607143,6336154.78392857,4262567.43214286,5549056.43392857,4720640.14285714,1479117.02589286,6336154.78392857,2707890.17321429,3404619.23928571,2917267.36071429,3646891.38928571,2377512.36607143,3147640.32142857,3147640.32142857,1479117.02589286,2917267.36071429,1750917.09642857,2057660.45535714,3646891.38928571,4262567.43214286,2917267.36071429,2377512.36607143,3147640.32142857,2377512.36607143,2707890.17321429,3646891.38928571,3404619.23928571,2057660.45535714,2524491.27857143,3981165.63392857,3981165.63392857,3981165.63392857,3147640.32142857,3646891.38928571,3404619.23928571,3404619.23928571,3404619.23928571
"TG 52:3"," [M+Na]+@10.39",496519.185875,788580.424071429,919618.595714286,554847.643767857,788580.424071429,847475.440892857,657027.033392857,599307.431678572,435166.857857143,508610.486392857,729938.209285714,508610.486392857,753683.109821429,919618.595714286,571729.962142857,679997.608267857,753683.109821429,626634.444821429,816021.157142857,540163.743267857,657027.033392857,466485.172642857,554847.643767857,626634.444821429,466485.172642857,886650.390178571,626634.444821429,679997.608267857,919618.595714286,847475.440892857,599307.431678572,613608.007821429,466485.172642857,459518.717321429,485844.163392857,583411.744732143,518741.019642857,955879.297321429,955879.297321429,679997.608267857,626634.444821429,638831.869375,729938.209285714,599307.431678572,599307.431678572,919618.595714286,753683.109821429,638831.869375,753683.109821429,708525.935696429,753683.109821429,729938.209285714,788580.424071429,729938.209285714,729938.209285714,679997.608267857
"TG 52:4"," [M+Na]+@10.22",459518.717321429,638831.869375,708525.935696429,217027.624642857,377003.085,386893.902142857,518741.019642857,335816.517321429,127190.990535714,252427.242857143,450520.603928571,263002.767857143,377003.085,477320.170892857,212703.797678571,342575.355107143,381549.305160714,201258.031607143,348602.556071429,205717.823821429,193773.984285714,157757.314821429,220961.976607143,281397.249821429,285347.296428571,638831.869375,365996.245535714,508610.486392857,508610.486392857,518741.019642857,428359.130321429,508610.486392857,257841.348571429,217027.624642857,226122.400535714,285347.296428571,220961.976607143,435166.857857143,571729.962142857,359016.831160714,300330.617678571,372047.992285714,393477.473428571,348602.556071429,306250.888214286,401213.237982143,290126.623517857,193773.984285714,359016.831160714,329361.089857143,348602.556071429,266987.788392857,329361.089857143,300330.617678571,263002.767857143,271658.989642857
"TG 52:4"," [M+NH4]+@10.23",11631902.2053571,4720640.14285714,4720640.14285714,1145645.24982143,2377512.36607143,2194597.62678571,5107607.39642857,3147640.32142857,626634.444821429,1272932.56785714,2524491.27857143,1401515.98839286,2057660.45535714,3147640.32142857,886650.390178571,1272932.56785714,2194597.62678571,1145645.24982143,1830197.00892857,1145645.24982143,1145645.24982143,729938.209285714,994300.145714286,1272932.56785714,1587400.85357143,10316561.6160714,2917267.36071429,9353458.89285714,2194597.62678571,5107607.39642857,2917267.36071429,4262567.43214286,1479117.02589286,955879.297321429,1272932.56785714,1401515.98839286,1662327.25089286,2524491.27857143,5107607.39642857,2707890.17321429,2917267.36071429,3646891.38928571,3404619.23928571,2917267.36071429,3147640.32142857,3147640.32142857,2707890.17321429,1927700.38107143,3147640.32142857,2524491.27857143,2707890.17321429,1587400.85357143,2194597.62678571,1587400.85357143,1401515.98839286,1587400.85357143
"TG 52:5"," [M+Na]+@10.05",197317.689285714,247227.189464286,342575.355107143,82936.7736785714,119141.037589286,132752.419464286,212703.797678571,159336.401428571,41284.5769428571,85871.8150892857,151750.858928571,77587.5420535714,111261.935339286,153655.769107143,47138.1425892857,77587.5420535714,88251.3293035714,54373.6077857143,76376.5748392857,58590.797375,42740.6879821429,46053.4322303571,56548.0280714286,71418.1367142857,112896.958089286,247227.189464286,130993.285892857,238608.613928571,139873.235125,205717.823821429,130993.285892857,177587.820892857,68428.0165178571,44400.4986964286,65810.4067678571,64172.3337857143,64172.3337857143,97910.0930892857,148082.963214286,85871.8150892857,79587.1851607143,91027.3493928571,95086.8434821429,99141.5412678571,71418.1367142857,127190.990535714,74354.0717321429,71418.1367142857,101877.901339286,112896.958089286,117821.062892857,74354.0717321429,99141.5412678571,71418.1367142857,69235.555,80728.0989821429
"TG 52:5"," [M+NH4]+@10.05",1750917.09642857,955879.297321429,1211694.65464286,266987.788392857,414307.393392857,638831.869375,1082003.45821429,753683.109821429,151750.858928571,322976.941964286,708525.935696429,311979.460892857,485844.163392857,613608.007821429,271658.989642857,381549.305160714,428359.130321429,238608.613928571,377003.085,220961.976607143,201258.031607143,150075.023571429,197317.689285714,295686.620535714,359016.831160714,1211694.65464286,657027.033392857,1272932.56785714,477320.170892857,1041433.58625,613608.007821429,708525.935696429,342575.355107143,212703.797678571,342575.355107143,266987.788392857,281397.249821429,554847.643767857,816021.157142857,527834.730946428,496519.185875,613608.007821429,540163.743267857,466485.172642857,459518.717321429,583411.744732143,443034.381428571,335816.517321429,571729.962142857,583411.744732143,508610.486392857,401213.237982143,477320.170892857,348602.556071429,300330.617678571,365996.245535714
"TG 52:7"," [M+NH4]+@9.68",97910.0930892857,49173.166625,116331.312910714,28136.8426732143,34815.1407125,32263.4358392857,63343.01875,43924.0483357143,15000.8127196429,24045.4217035714,21395.8974232143,21870.113375,18146.6995535714,21658.0276339286,18146.6995535714,20701.8814285714,19707.9837678571,14779.4399142857,22098.1082571429,10017.8381107143,9366.42718928572,7674.84652875,12820.3079732143,11664.5865464286,77587.5420535714,114718.668821429,45353.4926071429,112896.958089286,16990.3754589286,48140.8671607143,34815.1407125,45353.4926071429,14779.4399142857,14429.5051482143,26837.4808035714,20701.8814285714,16562.38995,20896.0796607143,31521.0185357143,28136.8426732143,18324.2519410714,28495.2293321429,29604.2187464286,23535.6674,21115.1249267857,23786.4344803571,34815.1407125,20896.0796607143,29604.2187464286,32697.9834678571,29604.2187464286,24045.4217035714,19915.4671964286,19250.3550410714,21395.8974232143,19707.9837678571
"TG 53:2"," [M+NH4]+@10.75",139873.235125,55107.5350232143,70122.0761785714,49856.8851607143,111261.935339286,56548.0280714286,143734.935357143,59235.9577142857,24045.4217035714,26171.2539482143,64910.1661964286,26496.8920107143,42270.1891785714,88251.3293035714,64172.3337857143,73265.899375,92328.8735892857,81740.4788392857,78684.2205,41284.5769428571,61580.5224107143,78684.2205,116331.312910714,150075.023571429,28827.6476035714,151750.858928571,65810.4067678571,66790.6490892857,70122.0761785714,77587.5420535714,39672.23125,60032.3102321429,60928.3265178571,27516.2858410714,46053.4322303571,24045.4217035714,40158.8461785714,64910.1661964286,56548.0280714286,53084.9719464286,55809.6597678571,58039.6899285714,49856.8851607143,59235.9577142857,64910.1661964286,100478.048964286,60032.3102321429,53603.7779642857,76376.5748392857,73265.899375,59235.9577142857,58590.797375,37210.6875,49173.166625,58590.797375,46570.3652142857
"TG 53:3"," [M+NH4]+@10.55",230115.201964286,95086.8434821429,129249.328392857,29256.8306071429,107961.024285714,84781.2899285714,148082.963214286,74354.0717321429,24878.3242321429,28495.2293321429,70122.0761785714,32263.4358392857,69235.555,104925.049285714,46053.4322303571,92328.8735892857,103280.380357143,87020.9964285714,89732.2299821428,61580.5224107143,66790.6490892857,60928.3265178571,109734.807660714,89732.2299821428,38739.4274821429,180852.8255,83724.0643392857,109734.807660714,69235.555,127190.990535714,80728.0989821429,116331.312910714,77587.5420535714,42740.6879821429,54373.6077857143,54373.6077857143,46570.3652142857,87020.9964285714,111261.935339286,58590.797375,80728.0989821429,107961.024285714,59235.9577142857,83724.0643392857,109734.807660714,130993.285892857,81740.4788392857,73265.899375,73265.899375,65810.4067678571,71418.1367142857,54373.6077857143,78684.2205,63343.01875,70122.0761785714,55809.6597678571
"TG 53:4"," [M+NH4]+@10.37",95086.8434821429,74354.0717321429,80728.0989821429,27852.3630714286,46053.4322303571,46053.4322303571,76376.5748392857,45353.4926071429,8453.61662321429,15439.1810178571,40158.8461785714,24878.3242321429,35409.6194821429,33163.5863571429,21658.0276339286,28827.6476035714,42740.6879821429,30828.0614821429,39672.23125,22655.337375,28827.6476035714,28495.2293321429,28827.6476035714,59235.9577142857,28495.2293321429,125566.644553571,58590.797375,91027.3493928571,49856.8851607143,69235.555,34346.9940660714,80728.0989821429,40740.1316785714,19915.4671964286,35409.6194821429,23535.6674,24045.4217035714,33549.8261214286,79587.1851607143,36345.0238035714,50560.2420107143,62397.9615714286,41788.9912446429,56548.0280714286,60928.3265178571,70122.0761785714,38222.1059642857,40740.1316785714,49856.8851607143,53084.9719464286,49173.166625,44872.1232142857,41788.9912446429,32263.4358392857,44872.1232142857,47138.1425892857
"TG 53:5"," [M+NH4]+@10.18",52560.8878035714,42740.6879821429,33549.8261214286,14429.5051482143,22098.1082571429,16305.6618767857,37709.0024642857,24878.3242321429,9064.79783035714,8182.79665892857,24045.4217035714,17905.7529821429,19508.9562589286,22996.4870714286,23233.7167285714,17470.1654285714,23786.4344803571,13696.6282857143,22344.0875178571,11324.7492232143,15660.504375,15248.5211732143,16562.38995,25515.7566642857,13482.9624910714,48140.8671607143,35409.6194821429,52560.8878035714,23535.6674,37709.0024642857,17905.7529821429,36743.522125,21115.1249267857,16305.6618767857,24338.8607678571,14590.6986964286,20184.7195535714,30426.4898571429,40158.8461785714,22996.4870714286,28827.6476035714,46053.4322303571,27166.2703839286,30828.0614821429,31145.2635178571,30024.804525,23786.4344803571,20466.9086928571,22344.0875178571,30024.804525,20466.9086928571,15000.8127196429,13696.6282857143,22098.1082571429,17470.1654285714,13867.7270535714
"TG 54:1"," [M+NH4]+@11.06",129249.328392857,30828.0614821429,59235.9577142857,31145.2635178571,79587.1851607143,81740.4788392857,106251.872142857,93520.8039821429,27852.3630714286,25515.7566642857,39180.905925,37709.0024642857,64172.3337857143,77587.5420535714,78684.2205,150075.023571429,114718.668821429,104925.049285714,82936.7736785714,60032.3102321429,79587.1851607143,146110.468035714,119141.037589286,137903.137857143,16758.3396607143,208476.134642857,63343.01875,73265.899375,100478.048964286,76376.5748392857,71418.1367142857,68428.0165178571,88251.3293035714,24045.4217035714,73265.899375,67625.6619821429,81740.4788392857,75446.9514642857,88251.3293035714,68428.0165178571,83724.0643392857,104925.049285714,100478.048964286,122175.508571429,103280.380357143,123774.517142857,57274.9927142857,101877.901339286,89732.2299821428,83724.0643392857,88251.3293035714,66790.6490892857,71418.1367142857,35812.2215678571,60928.3265178571,68428.0165178571
"TG 54:2"," [M+NH4]+@10.83",886650.390178571,450520.603928571,407758.431857143,271658.989642857,527834.730946428,466485.172642857,626634.444821429,450520.603928571,190104.917589286,143734.935357143,353551.866446429,151750.858928571,518741.019642857,527834.730946428,485844.163392857,886650.390178571,657027.033392857,599307.431678572,708525.935696429,428359.130321429,729938.209285714,788580.424071429,816021.157142857,994300.145714286,143734.935357143,1041433.58625,306250.888214286,435166.857857143,583411.744732143,450520.603928571,281397.249821429,407758.431857143,626634.444821429,257841.348571429,428359.130321429,300330.617678571,295686.620535714,372047.992285714,407758.431857143,393477.473428571,401213.237982143,414307.393392857,414307.393392857,571729.962142857,554847.643767857,626634.444821429,329361.089857143,407758.431857143,508610.486392857,540163.743267857,599307.431678572,348602.556071429,518741.019642857,386893.902142857,381549.305160714,459518.717321429
"TG 54:3"," [M+Na]+@10.68",421091.437803571,508610.486392857,679997.608267857,365996.245535714,485844.163392857,421091.437803571,401213.237982143,285347.296428571,243308.448035714,230115.201964286,316463.574178571,217027.624642857,393477.473428571,450520.603928571,708525.935696429,527834.730946428,485844.163392857,466485.172642857,459518.717321429,381549.305160714,477320.170892857,508610.486392857,443034.381428571,540163.743267857,247227.189464286,657027.033392857,271658.989642857,377003.085,638831.869375,407758.431857143,233684.990357143,401213.237982143,348602.556071429,281397.249821429,290126.623517857,348602.556071429,365996.245535714,381549.305160714,365996.245535714,281397.249821429,348602.556071429,257841.348571429,401213.237982143,421091.437803571,443034.381428571,554847.643767857,377003.085,401213.237982143,477320.170892857,421091.437803571,443034.381428571,443034.381428571,450520.603928571,508610.486392857,435166.857857143,477320.170892857
"TG 54:3"," [M+NH4]+@10.63",3404619.23928571,1830197.00892857,2057660.45535714,1211694.65464286,1750917.09642857,1479117.02589286,2524491.27857143,1082003.45821429,708525.935696429,729938.209285714,1479117.02589286,788580.424071429,1750917.09642857,1830197.00892857,2524491.27857143,2194597.62678571,2057660.45535714,1662327.25089286,1587400.85357143,1401515.98839286,1927700.38107143,1587400.85357143,1750917.09642857,2194597.62678571,613608.007821429,3646891.38928571,1082003.45821429,1587400.85357143,1750917.09642857,1830197.00892857,847475.440892857,1587400.85357143,1750917.09642857,679997.608267857,919618.595714286,788580.424071429,816021.157142857,1145645.24982143,1334914.06285714,847475.440892857,1211694.65464286,1145645.24982143,1334914.06285714,1587400.85357143,1587400.85357143,1830197.00892857,994300.145714286,1272932.56785714,1334914.06285714,1334914.06285714,1401515.98839286,1334914.06285714,1479117.02589286,1211694.65464286,1272932.56785714,1334914.06285714
"TG 54:4"," [M+NH4]+@10.45",5107607.39642857,2194597.62678571,2917267.36071429,1082003.45821429,1662327.25089286,1662327.25089286,2917267.36071429,1662327.25089286,414307.393392857,708525.935696429,1587400.85357143,816021.157142857,1479117.02589286,1334914.06285714,1750917.09642857,1662327.25089286,1401515.98839286,1334914.06285714,1479117.02589286,1041433.58625,1211694.65464286,1082003.45821429,1145645.24982143,1587400.85357143,847475.440892857,3981165.63392857,1750917.09642857,2917267.36071429,1830197.00892857,2194597.62678571,1401515.98839286,2057660.45535714,2057660.45535714,729938.209285714,994300.145714286,919618.595714286,1211694.65464286,1662327.25089286,2194597.62678571,1211694.65464286,1587400.85357143,1750917.09642857,1587400.85357143,1927700.38107143,2057660.45535714,2524491.27857143,1750917.09642857,1587400.85357143,1662327.25089286,1662327.25089286,1662327.25089286,1272932.56785714,1334914.06285714,1272932.56785714,1211694.65464286,1211694.65464286
"TG 54:5"," [M+NH4]+@10.32",3147640.32142857,1927700.38107143,2707890.17321429,955879.297321429,994300.145714286,1334914.06285714,2707890.17321429,1587400.85357143,428359.130321429,657027.033392857,1145645.24982143,708525.935696429,1145645.24982143,1082003.45821429,1272932.56785714,1145645.24982143,1211694.65464286,994300.145714286,1145645.24982143,753683.109821429,753683.109821429,708525.935696429,638831.869375,1145645.24982143,1041433.58625,3147640.32142857,1830197.00892857,3147640.32142857,1662327.25089286,2057660.45535714,1587400.85357143,1927700.38107143,1145645.24982143,708525.935696429,1041433.58625,886650.390178571,1082003.45821429,1750917.09642857,2057660.45535714,1334914.06285714,1750917.09642857,1927700.38107143,1662327.25089286,1750917.09642857,2194597.62678571,2707890.17321429,2194597.62678571,1662327.25089286,1587400.85357143,1587400.85357143,1479117.02589286,1145645.24982143,1272932.56785714,1041433.58625,1041433.58625,1041433.58625
