"Sample","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289"
"PC 42_2",10133.1685892857,14556.9376785714,20362.7371928571,15673.4276482143,11020.5853321429,17206.6745767857,14161.2389589286,11700.2718053571
"PC 42_8",22098.5183035714,26892.403625,7050.54476,9464.67715821428,31635.0711428571,11700.2718053571,14400.1318625,27642.1983946429
"PC 44_4",7701.63170017857,7347.25012964286,8125.48476017857,11020.5853321429,5844.98421946429,5724.02211196429,7186.05634642857,5520.08360160714
"PC 34_5",21222.2683383929,17608.4526419643,26038.43188125,24986.2593857143,3633.94855991071,20710.3070089286,18529.0356535714,15334.5024526786
"PC 32_2",25146.6001785714,20815.1330178571,26892.403625,27253.9484821429,6551.378575,25881.2709928571,21849.6822410714,21075.5921428571
"PC 40_1",9632.68153035714,5844.98421946429,5934.35367571429,8251.11858571429,6439.62519160714,6439.62519160714,4758.78730589286,6922.36611035714
"PC 34_3",73784.2439285714,60719.3389107143,47519.2642660714,51795.0621428571,56709.7669107143,55074.1213928571,59633.1933982143,52724.8140535714
"PC 40_9",19857.4815,7597.96034285714,30472.3221589286,31635.0711428571,34054.3606964286,27642.1983946429,27253.9484821429,13599.2526607143
"PC 40_4",5631.42895357143,5934.35367571429,1932.36239017857,3149.46716821429,5724.02211196429,3880.28439107143,6439.62519160714,5088.60001303571
"PC 30_0",162160.035892857,152912.219,195603.946214286,139107.900982143,79935.5262642857,134815.647321429,131122.470535714,134815.647321429
"PC 40_8",28012.4682160714,20362.7371928571,34705.7523928571,28788.7575339286,62766.6365035714,34705.7523928571,32711.4972857143,20605.481
"PC 32_0",71082.6420714286,57766.9555892857,42558.8972821429,55779.1466964286,63853.8299321429,51795.0621428571,57766.9555892857,55074.1213928571
"PC 44_12",11555.0169464286,22417.2371946429,21368.9445339286,22098.5183035714,23010.0447678571,14739.9143785714,17492.2355,8648.21050196429
"PC 42_4",46409.6795535714,32711.4972857143,40242.4034642857,34054.3606964286,21368.9445339286,28012.4682160714,44423.4569464286,21849.6822410714
"PC 42_7",6551.378575,4981.35488607143,1565.000575,4217.19304410714,6180.84948053571,5631.42895357143,11367.4251125,5398.0321
"PC 40_0",8251.11858571429,2610.50864875,4981.35488607143,5724.02211196429,2181.38010482143,2726.94451017857,3149.46716821429,3990.92321571429
"PC 44_5",8372.5780875,5631.42895357143,2840.1576325,4758.78730589286,4543.34497678571,5167.27360178571,4855.38819928571,8512.3501875
"PC 38_9",12299.3981696429,6439.62519160714,9464.67715821428,11919.7666446429,4099.36693267857,9772.53663392857,13599.2526607143,13414.3489392857
"PC 42_1",4665.46998178571,4099.36693267857,7186.05634642857,7839.17797125,2388.13856553571,4855.38819928571,2946.67659517857,2610.50864875
"PC 44_9",5398.0321,2726.94451017857,2726.94451017857,3579.30554910714,3260.58485017857,6078.22740089286,5398.0321,5724.02211196429
"PC 38_3",7186.05634642857,6078.22740089286,2502.46226125,4099.36693267857,11555.0169464286,4543.34497678571,4099.36693267857,1565.000575
"PC 44_11",8648.21050196429,10837.8805821429,12103.1438910714,8961.33935714286,14400.1318625,10487.4956032143,7701.63170017857,8961.33935714286
"PC 42_10",656.591134821429,3260.58485017857,29619.9902357143,12732.5940125,28788.7575339286,29619.9902357143,24825.9185928571,7701.63170017857
"PC 42_5",2726.94451017857,3688.59157071429,2388.13856553571,2072.90318839286,4217.19304410714,4099.36693267857,3047.14357803571,2726.94451017857
"PC 44_8",3786.05885392857,1772.08722303571,1772.08722303571,1565.000575,5088.60001303571,3149.46716821429,2726.94451017857,4415.97215875
"PC 34_4",13599.2526607143,8512.3501875,11700.2718053571,6798.03111785714,26555.1806428571,16072.8131107143,13955.8465,14556.9376785714
