"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218"
"PC 40_7",999381.5375,2172575.53660714,1565259.17232143,2801262.88214286,2172575.53660714,1768669.68571429,1060267.31625,1344523.83910714
"PC 36_3",22147309.5535714,35861359.5714286,35861359.5714286,35861359.5714286,35861359.5714286,35861359.5714286,35861359.5714286,22147309.5535714
"PC 42_11",25146.6001785714,38131.7161321429,24825.9185928571,40242.4034642857,26195.5927696429,45819.6608571429,21368.9445339286,30472.3221589286
"PC 42_3",8648.21050196429,7597.96034285714,7701.63170017857,11919.7666446429,11919.7666446429,18178.1888875,18418.6395375,16769.8830410714
"PC 40_10",56709.7669107143,73784.2439285714,57766.9555892857,100624.498053571,79935.5262642857,61688.1022857143,37552.3767678571,75241.3308392857
"PC 36_4",27253.9484821429,65292.6203571429,47519.2642660714,67612.5251964286,45078.8297857143,66389.0885178571,19652.5736517857,19149.8252196429
"PC 42_2",12732.5940125,12888.5737714286,11367.4251125,9772.53663392857,11020.5853321429,6315.46978571429,13599.2526607143,18178.1888875
"PC 42_8",17492.2355,18943.2163214286,21075.5921428571,35265.7756053571,14944.7673089286,18943.2163214286,16072.8131107143,11201.2329928571
"PC 44_4",8251.11858571429,8512.3501875,5520.08360160714,8961.33935714286,8125.48476017857,7050.54476,8372.5780875,10652.7044571429
"PC 34_5",31038.1833276786,33468.9867053571,41716.2015830357,32984.98015,29788.2748598214,28214.7634526786,28214.7634526786,31038.1833276786
"PC 32_2",29205.3635535714,35910.3636071429,38668.3322857143,34054.3606964286,33679.5103964286,37003.3471071429,29205.3635535714,32711.4972857143
"PC 40_1",6078.22740089286,5520.08360160714,10652.7044571429,6661.72394821428,12732.5940125,9772.53663392857,8961.33935714286,12299.3981696429
"PC 34_3",35910.3636071429,51035.1771285714,66389.0885178571,56709.7669107143,56709.7669107143,78680.0341964286,48807.5821428571,45819.6608571429
