"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218"
"PC 38_0",3487.41852007017,3892.40519672107,4780.75993694419,5339.89556407679,5927.32513005781,6131.99802999944,6420.40335731058,11057.8169252351
"PC 18_0",3017.81609681193,2868.05496409185,3017.81609681193,2101.85438883992,2083.4343941525,2463.85235090243,2734.92864144503,2240.20328686215
"PC 32_4",13083.5577641879,1416.2229744169,11463.9837683774,8963.20183685301,5641.91454082801,4780.75993694419,5413.99020214328,5537.39891337781
"PC 42_6",86896.9482624889,99391.5216000754,99391.5216000754,116537.866669862,78490.9854698473,95933.7415065542,140265.103247046,142864.615703627
"PC 38_6",9082.4888278898,13510.288389398,9965.75793731266,7989.04291578823,19402.2718164687,9157.37485495905,8513.7481196235,7989.04291578823
"PC 28_0",12960.1580578633,1796.44019095061,11524.5059639606,10277.655315727,5339.89556407679,9252.29667955813,7679.39019365722,9901.71460703127
"PC 34_5",15441.3314525348,11057.8169252351,13339.4186942186,20312.1753037811,19734.4956973106,15441.3314525348,8618.70487840286,12595.2879669237
"PC 26_1",544.522375388823,512.224221536547,324.751165357629,362.637362261131,324.751165357629,251.43706519062,362.637362261131,535.373865591017
"PC 20_2",997.628592971291,1256.08208159224,362.637362261131,997.628592971291,2111.16915565378,1187.46186529535,853.57897892234,2126.78304823275
"PC 40_1",8813.69018530194,9157.37485495905,7351.88585211156,11850.8956648633,7092.48104035762,14852.7118496099,16254.5599799933,18948.9796782094
"PC 42_7",4421.47396917124,4651.07417388974,6624.27680289497,3793.73605084512,5413.99020214328,3727.52865006795,5537.39891337781,4421.47396917124
"PC 32_5",2057.41867699427,587.828837963357,2801.83256587401,3487.41852007017,2831.78157646371,2137.90127913935,2787.46456758213,4064.43123530729
"PC 44_11",4194.80605188399,3250.01598520178,8723.0067720296,2347.1043421304,4352.74720008174,4977.01692965908,4352.74720008174,4942.01514868249
"PC 38_4",4561.97948587872,2312.02383160553,6704.6400958362,4046.41168477418,13180.8142668834,4194.80605188399,3727.52865006795,3150.94665301451
