"Sample","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243"
"PC 40_8",48946.973562115,33357.6917264466,66207.6842627991,32759.5566592425,67729.5447507206,56627.3693233835,55093.0072476975,30098.7967820094
"PC 38_2",78694.4983954365,69576.7601220614,69576.7601220614,81449.0277045762,69576.7601220614,64255.024265003,57697.3600365239,62677.1321799159
"PC 40_1",51683.3040683137,60911.4337591323,56627.3693233835,48946.973562115,42125.3483244454,42125.3483244454,35058.1582150506,51683.3040683137
"PC 36_4",7336.89093972719,4484.22061029023,2557.86154264857,4100.14813598772,3083.0621834923,2975.33648175349,1821.37709910414,4681.73387176678
"PC 46_6",6692.01843259977,6932.73372785614,7909.70070228872,7443.45383524768,6932.73372785614,5328.57750433796,6853.65228039922,9025.33851411094
"PC 42_5",7650.31919781937,10025.0998675436,6476.05039304402,5060.742726822,4980.30066002848,10584.6427257966,4812.19203976419,5956.97028339901
"PC 34_4",40723.3977358019,27642.6323399554,33855.2150065753,35687.5315995651,53213.455248384,33357.6917264466,53213.455248384,12953.4281950997
"PC 44_12",27140.0555033059,11511.7284327243,18761.9872683988,28171.2457107318,35058.1582150506,23633.1281659734,31845.302971997,10165.6694286606
"PC 42_9",3611.62470660732,3312.08530063188,5881.88540760956,6476.05039304402,3611.62470660732,6214.74897190306,7761.56073148846,5470.57429724871
"PC 40_3",18761.9872683988,25188.667608948,17574.2614698076,23252.0507061844,39693.2158278092,32362.2856604165,28612.7618329656,27642.6323399554
"PC 40_4",35687.5315995651,14273.0395612304,14273.0395612304,14779.9017017912,15776.9599027708,29551.3434109173,16278.4409881048,13122.4901870354
"PC 36_1",241.935631038523,1211.78807640315,830.629705806644,597.438130830255,241.935631038523,400.502370768594,467.979926103747,597.438130830255
"PC 30_1",6303.51102655984,3989.04839581373,5564.1832631553,6394.59740608442,7650.31919781937,1916.8297425348,3989.04839581373,2781.24650031333
"PC 42_2",41438.2234282091,20812.672451651,24364.8481559943,29070.8716162906,26249.1555971962,23252.0507061844,16541.6503930982,32759.5566592425
"PC 38_8",3465.96257684991,2557.86154264857,1705.5254904802,550.218683648402,2868.67679630882,1705.5254904802,3083.0621834923,1588.42050605797
"PC 34_2",11073.8302538504,13122.4901870354,10871.1086945871,10708.3605223592,10708.3605223592,11901.90028519,4934.03800334503,9899.93580826725
"PC 46_4",17957.4078630268,15027.1406563997,9656.42026533208,19877.2411279776,23964.2018715607,27140.0555033059,23964.2018715607,17574.2614698076
"PC 30_3",5398.7852010843,1821.37709910414,3896.55084432167,2557.86154264857,4176.99837683462,3465.96257684991,2726.15351762138,3129.69971796825
"PC 28_0",7521.44196042592,1916.8297425348,3768.93424168295,4567.15900552582,4934.03800334503,3547.05630671208,3030.36700834498,1644.53154884249
"PC 34_1",7255.06986852259,9899.93580826725,6692.01843259977,9656.42026533208,8892.25825710858,7014.06656003568,11669.9680819941,5060.742726822
"PC 42_4",35058.1582150506,27140.0555033059,23964.2018715607,29551.3434109173,33855.2150065753,25827.3562636203,29070.8716162906,15776.9599027708
"PC 32_4",5881.88540760956,4567.15900552582,4484.22061029023,6579.47330809975,5642.88961301532,1211.78807640315,3896.55084432167,3611.62470660732
"PC 46_1",1870.09942804688,6214.74897190306,3547.05630671208,3368.02432613006,4425.88407080927,2490.8093889003,3611.62470660732,6214.74897190306
"PC 38_7",1541.08910829682,1081.25945312114,1541.08910829682,781.688569825783,946.715805137213,300.633994009659,241.935631038523,781.688569825783
"PC 32_3",13122.4901870354,3083.0621834923,10165.6694286606,7909.70070228872,22048.5671389104,15283.1046805948,22917.9249741881,6303.51102655984
"PC 42_7",5328.57750433796,4980.30066002848,4934.03800334503,4980.30066002848,5241.13631563334,4934.03800334503,3236.3323336149,4934.03800334503
"plasmenyl-PC 22_0",467.979926103747,467.979926103747,467.979926103747,729.589226984527,550.218683648402,550.218683648402,1144.10739730656,241.935631038523
"plasmenyl-PC 24_0",1261.3328379457,1705.5254904802,1366.40082076778,1916.8297425348,1763.1416266143,1588.42050605797,2781.24650031333,1081.25945312114
"PE 44_1",471957.360772692,471957.360772692,439558.336390052,514321.227887567,492305.795422715,836704.130627582,93786.8802149398,408951.074089071
"PE 36_1",382729.005273053,334764.905306531,382729.005273053,349336.505786575,399352.741034576,334764.905306531,349336.505786575,334764.905306531
"PE 42_2",59352.6711444856,51683.3040683137,84641.5328138281,75897.8002485659,56627.3693233835,66207.6842627991,50349.9660036893,38502.1757732035
"PE 36_4",111807.146445088,108936.095583913,100400.488359773,111807.146445088,111807.146445088,69576.7601220614,78694.4983954365,67729.5447507206
"PE 38_5",317548.760513688,281192.863652447,262934.409024127,317548.760513688,334764.905306531,212232.660522217,249349.9543385,190622.324347271
"PE 42_1",256142.181681314,249349.9543385,238200.490175113,291165.389284457,205852.701273473,291165.389284457,326156.83291011,281192.863652447
"PE 36_5",31442.2488365665,24808.7812819412,28612.7618329656,24808.7812819412,30998.7906852614,20812.672451651,19107.0742967328,11511.7284327243
"PE 34_2",199472.742024728,212232.660522217,199472.742024728,199472.742024728,184029.606908086,190622.324347271,199472.742024728,145887.157294554
"PE 38_4",27906.9390253436,23798.665018767,23084.9878401862,27391.3439216306,27391.3439216306,21280.1043628229,19737.2259469779,14408.1800172435
"PE 38_1",44618.4280694884,39141.4854023907,35058.1582150506,50349.9660036893,55093.0072476975,42890.1167258328,33357.6917264466,32362.2856604165
"PE 36_3",177378.456157861,159510.921494059,171136.182335375,190622.324347271,227051.026011725,199472.742024728,184029.606908086,159510.921494059
"PE 34_3",19877.2411279776,17957.4078630268,26249.1555971962,21130.2726736133,32759.5566592425,24808.7812819412,30567.0658287001,16835.2401729163
"PE 40_2",37829.2298220984,46717.1235449292,35687.5315995651,39693.2158278092,39141.4854023907,40723.3977358019,31442.2488365665,26249.1555971962
"PE 40_4",22917.9249741881,21429.9360520325,19597.2107659782,12602.7594101332,20812.672451651,17392.416406866,15776.9599027708,11669.9680819941
"PE 42_5",6031.35248547829,2975.33648175349,4980.30066002848,6303.51102655984,6031.35248547829,12953.4281950997,4176.99837683462,5709.26815810453
"PE 42_3",7992.42248318314,7255.06986852259,11073.8302538504,11220.6903621017,15544.6092995382,9899.93580826725,10025.0998675436,11220.6903621017
"PE 38_6",145887.157294554,139440.374509839,177378.456157861,115070.968398203,145887.157294554,84641.5328138281,66207.6842627991,96361.5720936196
"PE 44_3",9250.23511778647,7761.56073148846,6853.65228039922,9761.45001253696,12424.5890532244,7650.31919781937,8892.25825710858,6692.01843259977
"PE 32_1",25827.3562636203,28612.7618329656,22426.4691104843,16835.2401729163,21429.9360520325,13764.0908345176,9656.42026533208,14779.9017017912
"PE 40_5",33855.2150065753,42125.3483244454,30998.7906852614,28612.7618329656,33357.6917264466,25566.3418233348,26756.59928707,21429.9360520325
"PE 30_1",1211.78807640315,946.715805137213,1081.25945312114,1261.3328379457,1418.91822062694,1012.87486111436,729.589226984527,467.979926103747
"PE 32_2",5642.88961301532,5804.77285342986,5170.13709765077,6932.73372785614,6767.31128303579,3083.0621834923,2675.37538399767,2868.67679630882
"PE 40_3",6129.8949135152,8414.57584326696,5241.13631563334,5470.57429724871,12191.6102211143,5060.742726822,4227.6771360103,4484.22061029023
"plasmenyl-PE 36_1",1885919.29891904,2113876.57185155,2113876.57185155,1885919.29891904,1885919.29891904,2113876.57185155,1506748.41479677,1885919.29891904
"plasmenyl-PE 34_2",134306.796007648,190622.324347271,165366.941305688,165366.941305688,117866.977681102,111807.146445088,111807.146445088,139440.374509839
"plasmenyl-PE 40_1",43848.29694985,29551.3434109173,41438.2234282091,56627.3693233835,45700.5340760607,55093.0072476975,64255.024265003,23964.2018715607
"plasmenyl-PE 38_6",159510.921494059,177378.456157861,150964.942365057,150964.942365057,171136.182335375,115070.968398203,115070.968398203,117866.977681102
"plasmenyl-PE 22_0",4567.15900552582,3187.40349825349,3083.0621834923,7650.31919781937,4484.22061029023,7909.70070228872,7992.42248318314,2607.30390174855
"plasmenyl-PE 40_4",165366.941305688,93786.8802149398,145887.157294554,171136.182335375,159510.921494059,139440.374509839,150964.942365057,84641.5328138281
"plasmenyl-PE 36_2",184029.606908086,14779.9017017912,22048.5671389104,20266.5189456207,177378.456157861,1541.08910829682,14779.9017017912,10025.0998675436
"plasmenyl-PE 38_2",47712.353079771,33855.2150065753,42890.1167258328,32362.2856604165,35687.5315995651,28612.7618329656,27642.6323399554,28612.7618329656
"plasmenyl-PE 42_4",24364.8481559943,19597.2107659782,25827.3562636203,30998.7906852614,28612.7618329656,28171.2457107318,25566.3418233348,15283.1046805948
"plasmenyl-PE 38_1",115070.968398203,75897.8002485659,115070.968398203,104090.919482063,127405.476958191,81449.0277045762,75897.8002485659,50349.9660036893
"plasmenyl-PE 32_1",89738.1247179249,56627.3693233835,73860.6129032848,71534.9288025654,78694.4983954365,44618.4280694884,39693.2158278092,30998.7906852614
"plasmenyl-PE 40_2",57697.3600365239,25827.3562636203,36296.6832188317,45700.5340760607,40723.3977358019,22426.4691104843,24808.7812819412,15544.6092995382
"plasmenyl-PE 34_1",3424.19677856288,4879.91050665871,4425.88407080927,3083.0621834923,3187.40349825349,3030.36700834498,3768.93424168295,3312.08530063188
"SM 34_2",15544.6092995382,8755.32397202284,9025.33851411094,11511.7284327243,8306.27288841959,6394.59740608442,6692.01843259977,7014.06656003568
"SM 34_1",1234820.67653725,1506748.41479677,1506748.41479677,1506748.41479677,1234820.67653725,2755533.31492809,2755533.31492809,2113876.57185155
"SM 36_0",73860.6129032848,81449.0277045762,93786.8802149398,100400.488359773,93786.8802149398,150964.942365057,177378.456157861,127405.476958191
"SM 36_1",882924.435937889,882924.435937889,790483.825317275,981235.41875302,527378.320838548,981235.41875302,1234820.67653725,882924.435937889
"SM 32_1",30098.7967820094,30098.7967820094,30098.7967820094,43848.29694985,42890.1167258328,50349.9660036893,81449.0277045762,25188.667608948
"SM 40_1",38502.1757732035,40723.3977358019,27642.6323399554,33357.6917264466,30098.7967820094,31442.2488365665,45700.5340760607,64255.024265003
"SM 42_2",18524.6320329948,36296.6832188317,12191.6102211143,18265.904885922,20499.2304299225,30098.7967820094,32759.5566592425,22048.5671389104
"SM 32_0",3547.05630671208,4425.88407080927,2868.67679630882,5642.88961301532,5470.57429724871,5642.88961301532,6579.47330809975,3719.24556497706
"SM 30_1",1081.25945312114,1012.87486111436,597.438130830255,1081.25945312114,1821.37709910414,1261.3328379457,2156.37942301987,729.589226984527
"SM 42_1",25188.667608948,32362.2856604165,27140.0555033059,16278.4409881048,10584.6427257966,19318.2717729633,17392.416406866,30567.0658287001
"SM 38_1",4681.73387176678,2726.15351762138,5328.57750433796,2227.83847466196,5564.1832631553,4277.33128417099,5060.742726822,6853.65228039922
"TG 50_3",3852004.52864112,3852004.52864112,3852004.52864112,4554541.67677882,2755533.31492809,3459568.70113759,3459568.70113759,3459568.70113759
"TG 56_3",501264.134936585,1112769.86069723,1112769.86069723,483347.455908846,301137.914916468,382729.005273053,382729.005273053,527378.320838548
"TG 54_7",93786.8802149398,104090.919482063,117866.977681102,108936.095583913,190622.324347271,349336.505786575,281192.863652447,483347.455908846
"TG 54_3",4651889.6084844,4651889.6084844,5224171.4752892,5224171.4752892,5224171.4752892,5224171.4752892,5224171.4752892,4651889.6084844
"TG 58_3",84641.5328138281,165366.941305688,190622.324347271,127405.476958191,104090.919482063,184029.606908086,165366.941305688,212232.660522217
"TG 50_2",56627.3693233835,115070.968398203,60911.4337591323,47712.353079771,41438.2234282091,171136.182335375,38502.1757732035,115070.968398203
"TG 42_0",8501.97187969049,13764.0908345176,12953.4281950997,8414.57584326696,3719.24556497706,8892.25825710858,9146.55825922703,10871.1086945871
"TG 48_2",16278.4409881048,12191.6102211143,18265.904885922,13622.674386754,4681.73387176678,3768.93424168295,5398.7852010843,10708.3605223592
"TG 54_8",12953.4281950997,13984.4095312442,15544.6092995382,11669.9680819941,17574.2614698076,36296.6832188317,21130.2726736133,45700.5340760607
"TG 52_3",3459568.70113759,3459568.70113759,2755533.31492809,3459568.70113759,2113876.57185155,1885919.29891904,2113876.57185155,2755533.31492809
"TG 54_5",2113876.57185155,1885919.29891904,1885919.29891904,2755533.31492809,4554541.67677882,3852004.52864112,4554541.67677882,3852004.52864112
"TG 50_0",108936.095583913,134306.796007648,50349.9660036893,62677.1321799159,115070.968398203,89738.1247179249,104090.919482063,57697.3600365239
"TG 58_9",2490.8093889003,6394.59740608442,4749.89136860154,3312.08530063188,5804.77285342986,8628.29676237836,6303.51102655984,7650.31919781937
"TG 42_2",23964.2018715607,53213.455248384,45700.5340760607,26756.59928707,7909.70070228872,20499.2304299225,14273.0395612304,36296.6832188317
"TG 58_2",53213.455248384,71534.9288025654,121471.51966599,66207.6842627991,62677.1321799159,121471.51966599,73860.6129032848,150964.942365057
"TG 56_9",2931.00125011162,4277.33128417099,5398.7852010843,3547.05630671208,4749.89136860154,7255.06986852259,8628.29676237836,12424.5890532244
"TG 62_3",3896.55084432167,7336.89093972719,9899.93580826725,6129.8949135152,6129.8949135152,14543.3204732565,9761.45001253696,24364.8481559943
"TG 58_5",10165.6694286606,8892.25825710858,10708.3605223592,8628.29676237836,9761.45001253696,9656.42026533208,9250.23511778647,9416.59510423303
"TG 52_4",31845.302971997,96361.5720936196,81449.0277045762,60911.4337591323,36296.6832188317,127405.476958191,108936.095583913,171136.182335375
"TG 44_1",4227.6771360103,6031.35248547829,4100.14813598772,2490.8093889003,1705.5254904802,2607.30390174855,1418.91822062694,2320.53770503878
"TG 42_1",25566.3418233348,48946.973562115,44618.4280694884,23633.1281659734,6303.51102655984,19877.2411279776,15544.6092995382,31845.302971997
"TG 60_2",15976.4417074473,18524.6320329948,29551.3434109173,22917.9249741881,21701.6136049083,37829.2298220984,34456.8532031332,69576.7601220614
"TG 58_7",2374.24151420868,2931.00125011162,2975.33648175349,2868.67679630882,1916.8297425348,4681.73387176678,2824.90569365922,2490.8093889003
"TG 48_0",117866.977681102,117866.977681102,134306.796007648,145887.157294554,51683.3040683137,32759.5566592425,60911.4337591323,40723.3977358019
"TG 48_1",7761.56073148846,8306.27288841959,7992.42248318314,8153.90939767922,1963.46854508245,4749.89136860154,1763.1416266143,6476.05039304402
"TG 58_6",3083.0621834923,3465.96257684991,2227.83847466196,2067.9050962259,2067.9050962259,4879.91050665871,2557.86154264857,4038.99551503691
"TG 52_1",16835.2401729163,20266.5189456207,18524.6320329948,15544.6092995382,21130.2726736133,13433.7483605795,15976.4417074473,39693.2158278092
"TG 54_1",227051.026011725,349336.505786575,349336.505786575,212232.660522217,460567.265636538,1234820.67653725,882924.435937889,981235.41875302
"TG 58_8",3129.69971796825,3547.05630671208,5642.88961301532,2824.90569365922,9899.93580826725,5398.7852010843,5709.26815810453,4176.99837683462
"TG 46_0",66207.6842627991,73860.6129032848,59352.6711444856,46717.1235449292,24808.7812819412,23964.2018715607,29551.3434109173,17957.4078630268
"TG 62_4",3312.08530063188,4934.03800334503,7014.06656003568,3187.40349825349,4227.6771360103,9416.59510423303,6031.35248547829,11400.689235685
"TG 46_1",2975.33648175349,5881.88540760956,6031.35248547829,5170.13709765077,2557.86154264857,1870.09942804688,1012.87486111436,3236.3323336149
"TG 40_0",2726.15351762138,9025.33851411094,7650.31919781937,4812.19203976419,1144.10739730656,3674.55999256227,2931.00125011162,5642.88961301532
"TG 58_1",7147.95040523972,11669.9680819941,16278.4409881048,12765.0149216246,12036.3041031809,20266.5189456207,18524.6320329948,35687.5315995651
"TG 60_0",664.964195031568,550.218683648402,1418.91822062694,1541.08910829682,1261.3328379457,1366.40082076778,597.438130830255,893.925910740501
"CL 78_9",236462.798086906,179588.806763646,215478.758671877,352712.93922573,236462.798086906,145016.709992722,162570.298686561,114501.403857177
"CL 78_3",49426.6205339038,38292.5297965228,47956.0388727718,54873.3666745243,37628.3782584958,32541.3497288567,50346.7914513033,35088.6516005608
"CL 74_5",152676.412220418,124855.216015847,152676.412220418,171723.685831767,145016.709992722,152676.412220418,145016.709992722,145016.709992722
"CL 72_4",27529.3850202183,21811.9030810522,31966.9144735463,30879.424633017,21086.8526912281,23373.314098716,27122.9843369021,26313.9159310132
"CL 68_2",9395.66994899383,9754.61316183831,9220.82713010208,8625.25146929395,7058.13048967822,5803.66164343117,18213.9992264873,9754.61316183831
"CL 68_1",4508.39218302632,3732.48207701898,8310.42259335373,4884.69233519555,6648.90620544533,6242.55160387247,5051.1792247438,8310.42259335373
"CL 74_9",32541.3497288567,25925.7423747668,25925.7423747668,25062.284156691,20223.4292349347,15931.8586400006,17507.9758197095,15601.5695296592
"CL 68_3",7340.04752523535,4383.59365387204,6939.99498851855,5928.85669735992,4073.49907820477,5292.76506939898,6071.79522141724,6486.19124158297
"CL 78_4",20223.4292349347,18807.806355581,18547.9058154345,18807.806355581,25502.8161411351,18213.9992264873,22683.9534825369,14251.0994921284
"CL 78_0",12592.5251171284,17045.5239896322,10241.2889150012,13180.3502068322,11028.6904885808,7639.07739673514,9754.61316183831,7639.07739673514
"CL 66_3",8110.13279501548,4700.81622837753,6486.19124158297,6939.99498851855,4264.78974533633,5051.1792247438,4613.18521493084,4073.49907820477
"CL 70_5",56431.8450899166,42088.4290996434,53149.726979024,53149.726979024,47956.0388727718,35088.6516005608,58992.9160693775,44959.177637981
"CL 78_12",7818.54857559949,4508.39218302632,9754.61316183831,5412.02058138438,4383.59365387204,2668.09332669709,4884.69233519555,7058.13048967822
"CL 80_1",44959.177637981,33089.2200165463,39108.3406714006,78464.2237823794,27122.9843369021,33089.2200165463,40439.0956549891,58992.9160693775
"CL 80_9",11561.5719533692,10075.4593686747,19302.1112464844,7340.04752523535,3361.27529169851,6372.29735398687,4184.69175041108,4184.69175041108
"CL 74_7",103388.286888888,75321.2745069666,114501.403857177,106651.16926057,130880.863713196,119770.52509178,152676.412220418,152676.412220418
"CL 82_11",82608.8010967724,65687.9465094181,82608.8010967724,82608.8010967724,68608.4430136956,50346.7914513033,65687.9465094181,38292.5297965228
"CL 76_2",1373.23925325051,1373.23925325051,1568.52055271757,1045.87865918198,1045.87865918198,845.850645225801,549.57330418908,845.850645225801
"CL 82_9",20514.1237999657,12751.153725333,21811.9030810522,18547.9058154345,17045.5239896322,10853.1213565757,17045.5239896322,13569.784100171
