Sample,Ctrl_BKS_2202,Ctrl_BKS_2203,Ctrl_BKS_2206,Ctrl_BKS_2211,HF_BKS_2214,HF_BKS_2216,HF_BKS_2217,HF_BKS_2218,Ctrl_BKS_db+_2225,Ctrl_BKS_db+_2226,Ctrl_BKS_db+_2227,Ctrl_BKS_db+_2231,HF_BKS_db+_2239,HF_BKS_db+_2241,HF_BKS_db+_2242,HF_BKS_db+_2243,Ctrl_BL6_2249,Ctrl_BL6_2250,Ctrl_BL6_2251,Ctrl_BL6_2252,HF_BL6_2260,HF_BL6_2261,HF_BL6_2262,HF_BL6_2266,Ctrl_BL6_db+_2273,Ctrl_BL6_db+_2274,Ctrl_BL6_db+_2275,Ctrl_BL6_db+_2279,HF_BL6_db+_2286,HF_BL6_db+_2287,HF_BL6_db+_2288,HF_BL6_db+_2289,Ctrl_BTBR_2292,Ctrl_BTBR_2293,Ctrl_BTBR_2297,Ctrl_BTBR_2298,HF_BTBR_2306,HF_BTBR_2307,HF_BTBR_2308,HF_BTBR_2309,Ctrl_BTBR_ob+_2316,Ctrl_BTBR_ob+_2317,Ctrl_BTBR_ob+_2318,Ctrl_BTBR_ob+_2320,HF_BTBR_ob+_2329,HF_BTBR_ob+_2331,HF_BTBR_ob+_2333,HF_BTBR_ob+_2334,Test Pool_Negatve_01,Test Pool_Negatve_02,Test Pool_Negatve_03,Test Pool_Negatve_04,Test Pool_Negatve_05,Test Pool_Negatve_06,Test Pool_Negatve_07
CL 74:1; [M-2H](2-)@6.77,944880.4,390308.6,994032,319169.8,898851.9,474646.3,309705.9,883489.9,764080.4,436060.5,679117,646957.6,1126454.8,706271.4,832495.6,382265.4,900784,583810.5,646881.8,787413.6,293549.3,305610.5,423418.7,492755.2,360306,221124.4,426521.6,283251.2,282010.5,464426.2,593228.2,549839.8,329631.3,418210.3,415555.2,336390.7,247624.9,312217.1,327107.4,226233.2,260873,171154.4,219573.4,155960,266150.6,251571.2,170089.7,243783.7,420832.8,460730.1,516597.3,528086.3,507390.5,492716.6,464810.4
CL 74:2; [M-2H](2-)@8.14,12138.091,9062.971,13363.011,1752.918,6714.708,29668.885,4438.448,13841.799,9340.444,7184.287,7373.664,19795.834,11359.82,9585.088,14794.918,2974.042,6794.468,10444.214,11095.606,16795.053,5507.581,5709.08,8675.34,7703.123,13293.674,1673.231,11836.892,7951.906,6054.069,6594.637,7135.771,5600.431,4401.474,7657.38,10393.946,11924.391,1288.469,4499.26,10227.662,5469.926,4849.633,2185.487,5771.746,5116.433,6038.55,16936.889,1063.904,7232.154,8368.56,10771.531,12785.97,1868.291,10484.323,8432.944,5512.273
CL 74:3; [M-2H](2-)@6.25,129519.08,73996.64,155764.95,58062.13,137742.96,101187.9,54789.25,198766.49,109002.44,83123.76,109259.14,126402.7,205007.73,146070.97,226037.91,121454.08,129891.35,97838.74,83541.94,105378.13,49975.38,61095.14,98486.76,120536.32,88280.53,49379.2,88649.65,71119.6,55948.54,93525.75,142779.82,125732.3,60033.62,70394.47,83701.16,65322.21,58891.2,50625.65,83556.39,54165.02,61318.33,29954.52,32720.92,24503.02,76171.23,55065.51,40566.15,53186.16,70267.76,77980.47,86968.02,73336,91017.64,82787.34,85693.75
CL 74:4; [M-2H](2-)@6.41,390665.52,171632.39,524429.13,174110.79,442411.02,402180.76,205375.68,633824.78,327117.62,273001.91,408424.28,368210.1,662125.89,484669.03,620790.8,340984.48,377827.49,325954.52,273616.73,427580.51,166986.44,265519.17,294053.56,445684.55,188392.48,137866.4,271362.02,179998.66,228322.41,339264.7,487284.67,396973.67,133831.11,150488.39,170041.27,183929.4,222481.56,199233.6,238322.88,164497.9,205944,71118.65,96167.84,76785.35,180195.2,196791.87,136232.26,167798.75,211491.08,230012.62,266232.8,250723.56,265976.13,255828.38,227033.24
CL 74:5; [M-2H](2-)@6.42,836781.1,369594.8,942407.7,269168,664387.6,714652.1,329754.6,1119128.2,683222.4,434486,663761.3,789470.9,1042073.9,857144.7,1076098.9,564088.6,562360.4,756196,469669.3,912012.8,247241.4,396402.2,496101.1,806771.6,306746.4,229947.8,416141,315265.7,448419.2,607277.9,888534.9,754566.7,248635.7,325369.6,288886.9,339600.9,506699.5,312381.1,484045.2,332077.9,406727,116969.5,148895,147847.6,361239.6,341440.3,261690.3,374433,337937.2,377796.5,443269.9,453934.7,512990.2,549387.5,460817
CL 74:7; [M-2H](2-)@5.99,316089.29,283159.83,863930.33,148438.56,484590.77,538956.21,325993.17,1392735.09,502943.51,259538.69,585668.61,483278.59,945847.72,626964.12,1082838.93,567120.31,305957.87,538984.83,301222.08,559394.76,187006.96,492296.8,336442.93,513491,218227.76,116632.87,279636.1,214222.65,394767.92,544163.09,1020505.9,672745.74,216504.59,247956.28,203457.32,278101.78,220662.32,237066.58,363925.28,317993.19,261727.94,87847.09,124148.72,124116.96,259464.71,277305.25,173392.74,295791.13,251645.03,226189.76,347618.66,243555.63,398724.23,367846.7,366493.92
CL 74:9; [M-2H](2-)@5.84,106207.47,82844.73,178824.24,37706.9,61501.07,47738.68,33275.57,117317.47,145262.38,92596.87,104291.9,116729.38,98999.26,77014.01,87519.78,51159.01,95669.02,159350.97,119624.4,182019.92,24796.19,59352.96,56764.87,66808.68,70236.41,44745.23,79973.67,75060.19,49143.1,53066.02,92254.31,92360.4,57739.53,80796.1,91352.84,77742.23,39112.82,44482.14,52367.14,47752.73,110620.79,38374.82,38102.63,34516.82,44552.66,48768.22,23960.01,58978.29,51812.15,67910.71,68425.91,72319.57,90900.88,69625.36,64559.71
CL 76:1; [M-2H](2-)@5.85,200594.57,75856.46,199598.56,41441.65,99287.98,93735.99,44905.57,247338.14,233978.49,113813.06,209896.53,217270.55,191636.51,111286.05,228241.27,85673.37,103559.41,318715.57,89514.62,265451.94,37481.63,47306.31,63896.71,88451.81,62842.82,42383.98,53099.94,60065.11,88514.36,88912.14,183554.97,104385.1,94967.72,129724.55,89805.6,113298.71,47764.31,64336.27,78561.56,94976.55,154853.86,43991.06,48914.43,45944.92,69473.75,57816.15,48826.07,133535.33,69465.89,48360.93,93586.72,74015.3,113348.95,116601.75,60696.59
CL 76:2; [M-2H](2-)@3.80,4557.9174,5354.8954,6728.7671,3850.9038,3814.3656,1851.0277,4739.4111,1884.1112,6262.1747,5976.3638,6783.5263,7340.8636,4480.4713,4474.0816,6877.9598,2040.8761,3620.7362,12099.6166,7364.2097,8031.4718,6530.3691,7321.0893,687.2879,2068.0324,5109.2943,6459.8718,4031.8261,7936.9041,6615.8016,1607.0865,3718.8,1975.7912,5609.7311,7946.001,2279.3397,5341.3905,5902.8283,6531.4243,8208.581,5718.5356,6739.7722,11809.9615,7934.3218,6251.5213,6704.8409,3343.6952,7252.0415,2864.4551,8762.865,10105.2239,7606.2611,5798.1095,11876.1852,8655.6191,7990.7514
CL 76:3; [M-2H](2-)@6.77,15634.642,18190.558,22351.384,4596.37,21783.366,6593.007,8823.036,21556.631,25321.656,23918.136,20524.831,26571.915,26872.684,28820.289,14234.875,8281.401,9618.798,26702.358,17744.882,18488.128,9772.352,4082.129,12966.011,14436.254,10375.609,9872.94,3038.684,12486.61,8480.508,8046.769,32878.61,27729.998,5555.197,13554.285,13920.455,18940.685,9860.797,17042.841,9411.167,14564.556,12648.154,2181.024,6009.331,5202.675,7794.276,9080.501,4986.063,18718.411,4810.648,4261.36,13200.751,11141.644,15011.266,19161.789,9038.519
CL 76:5; [M-2H](2-)@6.26,17916.696,27118.011,34625.533,9047.716,16615.133,13217.77,15386.466,39402.472,31586.896,14066.957,30610.435,21859.631,27748.994,13938.364,23401.12,9031.393,15002.206,23591.136,14168.407,30064.93,4365.232,22884.195,24579.366,7732.878,13742.781,4778.311,12019.893,29597.937,8526.486,16302.025,13546.384,31740.934,7457.286,21708.166,21283.662,30513.387,13747.558,17619.897,23846.351,13529.246,19043.141,4265.691,6622.419,20676.38,20804.991,24842.008,5074.951,21628.015,11294.746,7096.636,22859.534,9587.078,21230.353,18113.648,16591.643
