Lipid	Adduct	RT	Class	CV	Ctrl_BKS_2202	Ctrl_BKS_2203	Ctrl_BKS_2206	Ctrl_BKS_2211	HF_BKS_2214	HF_BKS_2216	HF_BKS_2217	HF_BKS_2218	Ctrl_BKS_db+_2225	Ctrl_BKS_db+_2226	Ctrl_BKS_db+_2227	Ctrl_BKS_db+_2231	HF_BKS_db+_2239	HF_BKS_db+_2241	HF_BKS_db+_2242	HF_BKS_db+_2243	Ctrl_BL6_2249	Ctrl_BL6_2250	Ctrl_BL6_2251	Ctrl_BL6_2252	HF_BL6_2260	HF_BL6_2261	HF_BL6_2262	HF_BL6_2266	Ctrl_BL6_db+_2273	Ctrl_BL6_db+_2274	Ctrl_BL6_db+_2275	Ctrl_BL6_db+_2279	HF_BL6_db+_2286	HF_BL6_db+_2287	HF_BL6_db+_2288	HF_BL6_db+_2289	Ctrl_BTBR_2292	Ctrl_BTBR_2293	Ctrl_BTBR_2297	Ctrl_BTBR_2298	HF_BTBR_2306	HF_BTBR_2307	HF_BTBR_2308	HF_BTBR_2309	Ctrl_BTBR_ob+_2316	Ctrl_BTBR_ob+_2317	Ctrl_BTBR_ob+_2318	Ctrl_BTBR_ob+_2320	HF_BTBR_ob+_2329	HF_BTBR_ob+_2331	HF_BTBR_ob+_2333	HF_BTBR_ob+_2334
PE 39:2	 [M-H]-	7.75	PE	8.87214266	36548.53051	55652.90414	37353.32805	19462.60496	22739.81225	22310.2822	49938.2432	23665.60275	45688.17631	60956.65154	77857.84256	42548.04653	8583.577486	52906.98997	52438.39995	42803.18518	71694.15278	74426.49713	38230.78252	43567.25187	34928.94952	44107.42438	35839.95688	39605.47323	35011.12871	52999.4822	39179.12811	60980.93609	84389.06688	67677.8043	80280.86892	45130.59188	39375.17271	10183.8944	64472.1644	51029.41565	46320.40896	63794.63349	40159.64065	74201.12949	64571.87455	81864.18409	61602.36653	47479.61812	67044.08264	61097.40829	81597.05256	47929.24852
PE 39:3	 [M-H]-	7.52	PE	29.38309239	285006.8319	337500.3976	188994.9366	150664.3564	120310.0703	199251.5035	528231.5744	307715.2287	214590.7513	679979.5115	372577.4711	328085.8488	88422.43081	219711.564	157069.5489	321896.0806	433108.1363	324038.7116	232483.5777	191480.491	247386.5101	158427.5906	160000.8386	252435.8614	210091.2989	426977.0855	129112.1267	105572.4746	720133.4721	340719.265	241179.8472	301659.8198	183183.9982	259747.8103	230624.7913	257593.9058	496261.2258	474775.5307	169839.9894	115431.8829	397779.5152	159912.6829	73105.84963	213264.4432	233976.9467	549574.2305	510886.1603	104997.7196
PE 39:4	 [M-H]-	6.60	PE	21.98379705	58264.14919	54691.67912	43311.38685	47780.34609	35891.57617	56651.63886	44006.12526	34829.30729	38563.92183	57220.90157	47283.47776	49261.70581	36953.39033	72054.48015	59212.73888	63384.16931	59984.08863	55016.25246	44239.81817	87397.77547	42161.47719	45162.74826	54299.96995	49810.98395	49720.95231	59912.19615	20543.83288	66271.65021	71846.8247	44958.84395	42380.19816	53123.06848	81571.67077	29369.16415	57793.68777	73975.49979	64208.5899	78883.30306	36548.35655	63534.6501	47334.72835	29932.46522	51544.36012	30816.4828	61202.75132	53564.68004	33284.5281	61773.45543
PE 39:4	 [M-H]-	7.16	PE	15.78142063	1866022	1901240.005	2579193.1	1008697.761	1134064.764	1127412.825	3283341.238	1396085.858	2256714.117	2951578.657	3197237.224	2282668.433	912346.4682	3002326.078	3046168.869	2780265.343	1880107.004	2238538.164	2360671.504	2727738.474	1615212.837	1587099.714	1306029.856	3081393.553	2285435.069	2495190.812	855749.8952	1577865.574	3418731.337	3062977.699	2367040.406	1658943.958	1979092.721	451428.2433	1497737.049	1586614.291	1482936.065	2146989.919	1037028.713	1219782.524	1854773.805	1520378.49	1298140.818	1250743.325	1041534.88	2070025.788	2746901.027	1252749.592
PE 39:5	 [M-H]-	6.79	PE	12.38775165	383827.9058	350312.2817	427436.0598	395177.955	311720.7409	470901.5983	716941.6212	569622.6371	326875.7699	412352.8538	481695.2496	422726.5159	233239.6287	515933.2618	519230.1601	498560.7854	512047.7704	500429.9153	484888.0204	603712.7189	394053.1613	354564.0138	411284.5112	393137.8767	394601.7011	549729.323	232609.7563	378754.1616	608284.5597	485377.0017	353149.437	350280.5667	540889.6236	209848.2832	470743.2303	545941.5055	398559.7212	589299.4253	393250.0842	473036.7423	500428.1159	479960.7464	480870.8476	478544.7986	333924.4537	485760.3368	481665.1711	343269.6555
PE 39:6	 [M-H]-	6.56	PE	18.38237021	619538.6708	692128.6285	1092755.253	679138.1101	1857272.588	1230769.408	2134424.585	1708561.895	773171.0102	933847.9011	973219.3543	709558.8403	938536.049	1505074.524	1151298.526	2507442.756	730626.0825	727103.8409	513875.5302	1237649.232	1618243.039	1462981.923	2315732.914	1602822.707	593936.4465	778774.4279	647322.6119	627793.0383	1204941.35	1061950.925	1395806.717	1136593.949	1114822.264	1118227.828	747783.4427	764948.6729	2075745.768	1646592.047	1629866.102	796336.1917	2084358.44	967885.6256	693486.1908	883422.3086	1661283.843	1890267.616	1646097.332	903041.8235
PE 39:7	 [M-H]-	6.10	PE	18.32838911	504213.6241	640801.959	654674.8858	931048.5066	430305.204	305745.6521	404015.7707	785415.8093	649409.6798	641459.485	668640.4846	565349.3845	502423.567	532697.667	585785.2088	884782.3443	759769.6959	600791.9767	641513.8466	847060.9273	713445.7619	724876.4521	1530869.468	691014.6515	479245.7621	616332.6159	322596.8043	567670.1113	485908.5135	348421.5489	437936.7527	566643.7081	761889.269	567110.5651	764263.9058	699977.7403	561228.7081	406271.2925	509849.8538	798960.7852	565887.3675	725251.3069	670797.615	1007958.955	519192.0892	588040.4017	374886.4929	439666.5206
PE 40:0	 [M-H]-	8.75	PE	52.98456134	3159.749248	2416.85431	4332.45311	1145.645262	537.8942833	1654.121095	4326.310764	3827.034582	3086.965305	2747.485784	4223.438344	2701.516731	2372.56844	5458.544693	6739.704751	1572.05156	4711.442446	4725.901201	4550.587108	5550.190324	1208.464979	4365.739519	19809.47502	6633.655232	4969.182468	2562.580178	2435.925122	1916.2994	14700.68574	19129.29095	3594.442346	5072.980076	1924.105664	558.5287836	1596.801575	3580.588845	1081.298383	7436.140924	2529.105774	2009.776364	7689.937976	3273.547717	2430.52544	2387.176135	2518.618857	9932.693887	12417.64561	4943.579351
PE 40:1	 [M-H]-	7.91	PE	20.9614981	47982.67276	108221.0862	51716.20145	18171.17553	33547.1611	35184.89932	57533.25736	57977.99132	67341.71131	72494.65065	120730.8054	114507.0692	19657.70645	69094.98324	24015.13137	54537.88586	108792.2499	110403.8902	54861.69926	82817.82273	76939.98534	68554.49209	56231.43284	44920.76274	85667.02628	106951.2159	44156.08106	80353.71151	207359.7304	119847.1221	68795.4423	87851.84771	78757.96799	26027.91655	51538.95923	61221.25942	101244.1867	88035.73613	75357.47306	87242.75745	70379.70863	113607.6782	57590.90753	49489.88548	80496.35268	124402.6046	193485.9213	94344.35185
PE 40:1	 [M-H]-	8.35	PE	9.414426449	90690.70201	113782.6025	126008.9684	35007.35253	16725.86507	81134.43719	212550.28	135778.9667	65206.88337	127378.3623	171834.2987	178989.0851	11194.44713	139944.6737	214782.1698	232791.5158	273797.4953	200643.0018	205614.9897	158330.1664	93248.2705	203160.9673	309324.6241	232881.542	138924.1849	196522.7066	40262.20195	196193.9427	516404.8679	384746.7424	134317.855	225770.5057	176049.5713	132077.7146	200245.4144	81960.50934	77322.20094	269720.0716	179351.7391	142551.5477	366176.3842	148252.5379	53228.36708	75058.19393	90792.44645	359676.0013	474572.9642	131363.2562
PE 40:10	 [M-H]-	5.16	PE	25.61607157	27958.10057	37166.40079	56155.87571	29061.44006	21781.68029	27961.04433	63777.78846	18382.06211	63407.68524	39330.78615	73316.01565	75591.14716	34921.86328	95060.99473	34024.20869	26258.55061	27307.30806	56345.09672	62023.5553	58276.18039	35688.79008	38080.79514	9462.172631	34128.8305	35077.7337	48800.43784	41988.08989	28714.15275	48022.77265	50241.49544	51790.08394	16404.5117	26889.39107	6034.410086	42038.29266	41371.81354	37951.35589	60972.50353	62482.21559	19869.89897	38230.80691	31805.62399	38787.27652	23120.09548	25925.06821	34051.00257	37156.77333	21122.85421
PE 40:2	 [M-H]-	7.43	PE	21.61270251	97919.04736	49618.42187	113421.0804	28589.67485	42834.52581	78850.28269	142117.9524	43573.53413	73115.22334	102440.3207	85706.33634	75917.82432	54825.84094	145155.0046	76899.05474	82869.22675	69683.8332	168426.1078	159417.8156	68456.20657	61848.60218	168890.1835	92730.44646	103500.8521	102625.5846	193335.8716	53118.19029	102346.9424	220597.4429	219586.4878	122068.9872	78731.92091	76538.07137	29880.7633	76491.20891	63657.38576	130016.6767	204866.9013	157096.5905	95216.40704	178414.8418	128644.6485	104948.6856	70027.90815	202329.7423	241722.1488	274738.9225	193697.2496
PE 40:2	 [M-H]-	8.00	PE	18.74855537	398755.9267	429146.3169	566007.7638	160338.6394	113051.0196	283100.7788	689119.5038	247426.1401	368902.534	668182.0702	810863.5315	508301.156	88595.91924	789770.7299	580344.8972	416359.3879	653700.4388	665342.4068	726646.2885	564322.6942	467618.8082	559789.8632	264812.6491	462685.5582	628104.2545	556119.9735	473327.3182	519517.8749	1354163.016	1481656.03	758602.904	777556.3443	520258.4785	75529.78465	486539.6494	424950.2837	434593.0003	929998.585	502978.2751	358603.1472	676170.1865	582491.7806	396788.8775	283573.861	532309.2188	932725.3122	1682498.489	669463.6041
PE 40:3	 [M-H]-	7.13	PE	41.03212898	142921.986	98970.39817	70405.60609	54194.55356	103046.7299	277454.9264	115074.2059	118436.2588	146783.8587	78234.3097	115724.1029	141064.6355	106927.0724	110139.3836	190996.8267	120532.0537	103482.5692	70553.55712	104767.6804	60855.815	182660.7254	160069.0834	75876.35062	121565.8648	214518.0711	75140.58852	130885.1458	112234.8142	173090.3084	140225.252	63672.98109	96505.20964	114080.8167	53815.52916	271352.4339	85894.16289	156283.5282	158660.5638	84060.81482	212947.8257	109022.0093	173593.7959	190878.2905	106472.4992	258679.5354	106935.0654	86905.1829	180183.2878
PE 40:3	 [M-H]-	7.65	PE	14.44054704	1284786.782	1131022.924	1352138.636	419741.1796	277036.4394	434956.0999	2176865.554	580707.981	900765.4824	1565716.062	1456408.864	1009004.442	205093.7653	1302874.542	1345361.953	972164.7571	1854617.116	2374381.166	1758925.703	1404747.325	1103510.235	1496696.02	724183.479	1304035.925	1570996.906	1567423.152	807752.7595	1898013.122	1684589.04	1913344.389	1199080.462	1461642.008	1127298.882	161281.5949	1101255.493	869586.3339	1067488.608	1809461.478	1113746.865	958787.8999	1644276.997	1478689.104	840330.9534	854672.644	1163384.476	1908894.615	2650407.143	1267627.48
PE 40:4	 [M-H]-	6.83	PE	18.21334904	495611.7452	441827.017	446629.5884	455065.6991	511319.8861	530489.5436	696835.7921	682728.3909	433850.4699	531599.1662	470630.5025	586720.4326	623958.7881	676487.5569	462248.738	505264.4659	665032.9185	668473.5163	571903.2051	577430.0104	731843.2877	587598.3216	593207.0141	707247.0269	677091.3517	458797.4071	530336.2392	639727.6895	692006.2209	620957.4318	610280.5131	803657.4667	665081.5608	463271.7842	697401.5212	871080.1897	708505.5588	826315.5397	817931.0664	773266.9574	768889.3749	846646.0493	633505.4438	549101.0315	668193.5153	890054.7596	720327.0009	609170.4265
PE 40:4	 [M-H]-	7.14	PE	18.21334904	42913.83127	441827.017	446629.5884	455065.6991	3518259.698	3414002.415	696835.7921	682728.3909	433850.4699	531599.1662	470630.5025	586720.4326	623958.7881	32084.93799	31999.36703	505264.4659	665032.9185	668473.5163	571903.2051	408432.1306	731843.2877	13469.00692	6553514.216	10962.33058	677091.3517	78017.13397	530336.2392	639727.6895	692006.2209	545764.7752	610280.5131	463556.7996	665081.5608	826393.9913	70629.77361	86132.82154	708505.5588	77056.66548	4881387.901	56308.85445	483691.8596	846646.0493	633505.4438	549101.0315	668193.5153	561403.4217	720327.0009	609170.4265
PE 40:4	 [M-H]-	7.52	PE	16.37470594	7698607.509	7464876.789	13170955.57	3236241.71	3518259.698	3414002.415	15123668.63	4134828.704	6812536.879	10671553.44	11074916.84	8470423.257	1868365.284	11278977.2	11090026.69	7147647.195	14890811.67	17782933.07	14215824.36	10250657.43	8911736.051	10747342.42	6553514.216	12517791.98	10107534.76	7367932.422	2622032.087	10155724.02	11307870.01	12103836.25	8164874.608	9549502.352	5931392.284	826393.9913	4877429.132	3763965.858	4684226.829	7016267.705	4881387.901	4482987.982	7794449.757	5959728.237	4268323.369	3445147.307	4665803.939	7394501.153	13481660.74	5221847.785
PE 40:5	 [M-H]-	6.36	PE	30.58197456	247151.2419	130509.3336	222617.517	189953.5913	166744.7658	197956.4049	212536.6039	227364.815	140098.8302	160678.0473	224732.7951	230656.1971	114775.769	238995.5872	151456.0737	206519.3807	304522.8434	107754.8223	283488.5874	260971.6612	343198.8077	376693.0028	170944.3255	271694.1572	292968.9867	127923.9588	362976.5596	145850.3582	268631.3218	278620.8625	250665.0166	242465.8511	105559.5271	115191.4521	128373.0951	219021.814	208637.6769	142364.6687	333111.3804	243061.3075	265190.9087	294746.9686	261202.0166	278850.5885	87618.10804	214764.1492	148910.3451	127139.357
PE 40:5	 [M-H]-	7.19	PE	16.00166204	2598378.005	2349541.473	2960087.872	1607571.655	2635859.715	3693230.132	3600093.254	2293819.129	1485366.447	1833603.916	2457407.256	2102610.994	1528953.026	2980465.097	2956087.835	2291771.453	3004187.672	2486429.736	2346958.882	2669071.756	1728761.112	2273308.797	2345766.619	2227503.926	2781877.862	2129694.913	3848763.198	3026768.451	2455612.845	2520471.878	1321509.875	1274931.483	2995571.213	1200866.061	3188189.562	2905449.702	1656583.489	3972572.802	1767751.906	2168425.245	2243403.808	2974485.61	2796192.863	1711901.505	2313999.729	2493782.089	3636466.072	2150972.883
PE 40:6	 [M-H]-	5.87	PE	14.46231497	1086453.23	1071297.785	1432989.157	1203879.62	1161196.106	1079934.731	1968088.92	1731853.137	1184630.712	1248263.383	1712172.49	1030589.641	909783.0465	1568472.197	1591796.22	1833061.195	1621037.722	1007007.168	1327788.245	1513249.861	1402944.461	1557185.649	942015.5077	1025769.2	1257225.653	890557.7552	924228.7486	1035573.043	1224928.702	1355343.814	1331388.179	1196611.747	1016104.939	35877.94565	1036790.17	888412.6913	1513323.404	1286305.4	1412184.75	1147058.527	1584144.564	1095946.401	1039455.914	1226605.607	1034953.149	1618510.629	1503078.735	1312604.399
PE 40:6	 [M-H]-	6.02	PE	14.46231497	1086453.23	1071297.785	1432989.157	1203879.62	1161196.106	1079934.731	1968088.92	1731853.137	1184630.712	1248263.383	1712172.49	1030589.641	909783.0465	1568472.197	1591796.22	1833061.195	1621037.722	1007007.168	1327788.245	1513249.861	1402944.461	1557185.649	942015.5077	1025769.2	1257225.653	890557.7552	924228.7486	1035573.043	1224928.702	1355343.814	1331388.179	1196611.747	1016104.939	975264.2657	1036790.17	888412.6913	1513323.404	1286305.4	1412184.75	1147058.527	1584144.564	1095946.401	1039455.914	1226605.607	1034953.149	1618510.629	1503078.735	1312604.399
PE 40:6	 [M-H]-	6.76	PE	16.84426555	22629018.59	21378777.88	37817540.89	20338655.98	35981607.15	34771152.65	42922679.44	33181436.1	19352944.4	22739340.69	29940254.79	26250850.57	15019210.4	49711752.66	37825805.74	36009390.24	27844418.06	28513326.66	23316214.46	27541455.73	28893200.49	30690216.77	16850823.89	26273524.27	23041049.66	15748967.17	25829679.19	18789261.17	32058603.97	34847470.31	26910851.56	23960425.12	25864127.64	10314256.32	28600897.74	24107452.71	30777338.54	36843171.48	38623509.79	23048751.25	36473119.91	24089726.92	21775638.89	19447963.95	26812399.96	40671341.73	50562277	26759438.52
PE 40:6	 [M-H]-	7.92	PE	20.24342634	53791.62748	92070.81899	94342.39173	38312.25427	92795.98002	53248.63593	81506.08298	70175.346	44921.42594	72548.27965	68615.2461	34838.10176	29163.48291	97498.3733	106391.0841	166833.5899	71442.29214	62156.46184	35215.34401	61081.06564	87739.55244	89343.81415	167572.5151	109100.5453	23179.68198	40097.75807	109490.5634	49730.29551	37850.22502	87442.09452	74746.68778	69243.71661	92620.03234	83703.36093	61456.44237	73340.3511	83037.1936	61626.37866	112096.7001	104152.0587	143284.2509	100064.3698	51443.07078	45221.66901	127223.993	95016.06568	100376.3584	49998.60405
PE 40:6	 [M-H]-	9.38	PE	34.9830661	7078.581575	12521.97979	3828.988588	15367.08682	17763.63095	30344.63937	27399.58856	3455.467	11842.65822	8814.141812	8805.767617	5041.802824	6375.755331	10616.67933	16152.17362	14281.49634	11188.31378	12935.76624	5446.745675	5867.104844	9336.425338	18816.31964	92614.42999	28980.9674	6977.884238	11607.99813	21147.5436	11139.70857	11671.61512	7927.826779	19255.73544	11124.11558	7331.514414	21149.13895	4964.071831	10367.79882	22955.46595	7956.699084	18688.97218	7421.1095	30009.78755	9252.587862	1945.979239	19831.23087	13764.05942	15885.87845	14363.90379	8647.397191
PE 40:6	 [M-H]-	9.82	PE	47.45724072	3576.740929	28047.1505	16861.64445	15877.9114	22782.50402	32569.80077	2765.297363	25726.65056	5311.411628	10585.86036	13405.46156	8079.432998	8620.852315	38740.3237	14217.93799	37822.8907	17015.34879	4957.330342	11836.85459	6494.917367	10363.28131	20423.62467	1956.67731	4277.735655	8260.265206	6958.756176	6016.777668	14483.95535	13776.88182	15274.66774	3950.229599	17048.47941	13350.57045	1021.422926	17858.29641	8961.925611	28923.21973	19525.40907	29576.6026	7061.851968	7887.350917	12400.38611	6717.477015	12379.62723	11362.91385	40747.85225	34842.86065	12290.16708
PE 40:7	 [M-H]-	5.08	PE	44.22466978	2862.97232	7028.173604	9630.440876	3222.333069	7312.095908	891.1398927	11702.39293	5904.014664	5642.852005	10931.24315	3381.36166	3098.615973	4301.43765	3549.513063	4050.531457	6345.844599	6601.069643	6537.949885	627.94665	8643.960518	1801.248207	4336.184331	3311.932709	860.3390858	4889.412358	5267.502736	4272.200819	4194.89765	1196.635002	4930.018328	6182.714279	2668.400453	8673.232836	5115.596117	3817.095144	3450.987496	7446.644866	2963.415042	8206.090678	6523.5803	4693.372899	5378.50202	3013.791222	5013.534575	4762.83342	7231.833481	1840.085512	1911.931487
PE 40:7	 [M-H]-	6.40	PE	8.839564117	10689234.75	12714613.05	14644818.4	12545077.8	14322029.42	10722028.32	12614677.67	18503427.56	9167510.149	11597196.35	11645476.36	10499577.81	6128137.242	14568395.39	14950075.93	17362436.22	16211261.53	14214365.35	14313293.94	17930693.54	13783670.52	17581023.02	8671430.187	10903784.42	10445987.8	9308876.09	10623651.9	8686971.97	10316620.31	7958234.237	8934122.539	9767576.938	17466103.13	5941187.64	19160404.94	15407942.55	14238651.98	14832986.92	19186148.87	14985269.57	16792186.13	14310839.59	13025349.16	13770986.76	11433277.06	14493234.72	13610540.26	10255990.87
PE 40:7	 [M-H]-	7.60	PE	16.66504947	31217.46205	38463.58778	45106.54514	35418.7253	18292.58301	20760.57143	29467.93914	27602.17033	18472.83696	33853.61029	12840.96991	19341.90122	6554.327161	32341.49437	37614.98549	21082.23075	73451.58867	68013.88349	64963.31003	47825.94517	30416.6718	96737.21376	49457.7596	38566.18222	27260.19503	26062.63241	41033.89095	30523.61319	21853.92639	21945.88033	12762.54547	28458.27532	67199.61577	12280.00488	64394.70035	68099.68948	25762.13055	29664.81714	23172.12864	34611.0739	58228.87442	63339.96702	39360.70812	42006.01129	31106.79793	31199.9074	42321.07134	26465.8362
PE 40:7	 [M-H]-	8.07	PE	11.65047008	26901.16289	26971.19156	32793.94242	23833.51255	17058.30307	17609.68286	42444.34721	36454.43469	21666.40812	33598.98096	27771.58907	20105.10073	6637.769543	37824.81601	60552.76098	34567.23025	41692.40928	40524.24274	31758.3602	42677.37487	33706.07111	69085.89065	47848.74309	45839.70558	27988.36557	21858.58001	36364.30159	20202.79603	26897.07788	25662.27207	13562.283	19866.22539	41048.34386	22089.32804	40391.95986	50914.88475	33007.008	11625.74605	35496.81141	30337.66066	68095.70034	36655.87814	39986.18535	36906.07897	24918.72053	29999.43677	27893.7978	21531.76678
PE 40:7	 [M-H]-	9.49	PE	21.36461955	7940.775103	18248.38635	3717.954306	8991.752445	5590.214278	9318.908643	16090.111	10385.37853	4169.035788	4816.643079	2836.567952	5314.885857	251.691336	10700.54624	5964.395923	3402.236399	12566.85989	7784.323866	10071.97691	9649.348287	5618.477605	11999.96811	1223.645323	7236.42729	4741.704263	13724.61208	5878.365491	3515.691321	6489.490664	4743.645468	4532.759086	7225.0903	13973.44236	14761.70164	7576.960254	9677.406831	12628.73354	11562.37357	24446.60751	7601.902565	25176.38702	10128.66393	7575.086896	15621.67599	6072.908789	5287.754845	5611.387101	3864.587017
PE 40:8	 [M-H]-	5.93	PE	24.18649323	1204403.746	1659254.255	2324199.991	2905202.891	1141406.444	1209048.493	2314613.737	2831378.341	995639.2419	1358331.13	1384291.925	1533960.542	1154791.605	1411837.257	1581687.578	2954960.72	2248131.991	1389259.689	1378292.595	1987807.864	1814784.935	2050471.78	5313383.296	2347393.906	1252423.409	1395334.59	1153682.656	1943404.842	1582876.436	978354.32	1353334.734	1594645.215	1857880.227	1189137.942	1987168.273	1453495.821	1266104.614	1163933.401	1597243.91	2555123.314	1845725.175	1716280.813	1522478.198	2955741.707	1491628.879	1571805.647	1305026.63	1095026.168
