Sample,Ctrl_BL6_db._2273,Ctrl_BL6_db._2274,Ctrl_BL6_db._2275,Ctrl_BL6_db._2279,HF_BL6_db._2286,HF_BL6_db._2287,HF_BL6_db._2288,HF_BL6_db._2289
Label,CT,CT,CT,CT,HF,HF,HF,HF
MG 18_2,8358.676685,8807.138823,5933.161129,9054.47894,11471.68216,7667.372582,7813.504373,9054.47894
MG 19_0,2012.546104,2489.813076,1940.413148,1653.849199,1894.252739,2037.409481,1300.967987,1233.028538
MG 21_0,739.5076125,842.310761,902.4052044,966.2630571,1155.776144,593.040721,275.7432142,812.6641799
MG 23_0,1326.532441,1606.746885,1394.770282,1056.295484,593.040721,702.8576164,1277.923821,866.0005218
PC 32_2,126704.5429,85222.35717,194980.59,96567.18597,117112.8993,113034.0706,189438.5936,120405.1651
PC 44_2,123518.6453,126704.5429,142911.1978,78917.75005,123518.6453,153621.1533,147621.2227,132184.5353
PC 42_2,935802.9037,736091.9139,977996.2115,621994.1168,1013253.079,1392216.64,1292234.609,1129376.353
PC 29_0,21578.76444,31012.7822,26961.89479,17331.87007,15537.39923,23243.56693,29114.57555,21392.72294
PC 31_0,140845.2377,118653.7689,166501.1962,150334.73,124942.0614,171923.3079,180586.0403,169170.5188
PC 36_2,880423.239,851263.203,1013253.079,773041.6783,1042328.166,1292234.609,1392216.64,1392216.64
PC 33_0,78917.75005,75955.92836,120405.1651,64495.07466,94315.78286,111645.8634,104345.6196,118653.7689
PC 48_4,5933.161129,2720.283708,9054.47894,5048.536444,6574.562853,8358.676685,9439.727599,9986.22697
PC 28_0,26961.89479,18914.86071,44028.93936,23681.35154,17862.50742,29114.57555,38012.66924,30703.47362
PC 36_4,1771600.023,935802.9037,2366880.507,1292234.609,1450031.999,1348516.389,1450031.999,2087276.69
PC 43_2,58122.70206,51699.90556,55730.22699,40876.3725,71783.0883,70745.84126,60797.1668,56645.59666
PC 37_4,23474.77635,15019.40266,14558.08559,20078.83511,22709.49399,22327.21182,19408.08598,20078.83511
PC 32_0,1651171.853,1238563.389,1527238.999,1348516.389,1392216.64,1651171.853,1651171.853,1771600.023
PC 38_4,444839.6687,368098.6606,473714.663,473714.663,426803.3436,435164.3255,353931.1357,484291.1482
PC 40_2,375459.9512,222801.3405,325325.0093,211876.145,334428.9576,343459.0345,426803.3436,306452.3363
PC 37_0,18181.43836,12656.18091,16945.26735,13943.38698,17646.00525,16055.98323,12915.88073,12806.8901
PC 35_0,20372.64068,21654.49393,21316.32582,19801.81627,24016.06803,19143.47995,22588.80291,19885.58665
PC 40_6,98002.17611,89892.23749,126704.5429,242014.7298,128728.9914,96567.18597,69968.40419,99507.87234
PC 33_2,28816.39338,35722.42618,34680.75675,18181.43836,34390.73834,31735.47788,34390.73834,27467.08531
PC 35_4,22971.91978,10482.33783,46197.37944,28390.81579,21316.32582,20556.63557,19982.21088,39308.63785
PC 40_8,54202.25526,28023.04736,69968.40419,124942.0614,78917.75005,57314.43958,115371.6908,111645.8634
PC 39_6,11966.49557,9681.99512,14063.56143,11471.68216,18001.09703,10341.29307,13519.95059,21730.22341
PC 38_2,70745.84126,73072.94312,62545.24944,62545.24944,58122.70206,53203.45962,61696.74295,64495.07466
PC 38_6,1292234.609,807201.0077,1089010.409,1238563.389,1651171.853,1170241.598,1527238.999,1651171.853
PC 44_12,9681.99512,5386.137656,8627.711884,8627.711884,9146.108891,14413.00307,17646.00525,14413.00307
PC 46_6,11729.33191,5983.919099,7076.341456,7283.003449,15406.17715,13690.83598,11729.33191,11024.14349
PC 15_0,31735.47788,54974.6959,34025.85466,32488.07954,31387.51938,19542.91673,29830.08109,26458.05146
PC 41_2,67436.52072,53203.45962,71783.0883,43602.71871,73072.94312,67436.52072,58122.70206,67436.52072
PC 34_4,25252.55163,6932.82616,74998.71264,17463.65618,38012.66924,31387.51938,34680.75675,24384.40584
PC 35_2,40876.3725,40359.47195,30416.9084,26185.41217,44028.93936,42525.83699,44979.14152,54974.6959
PC 39_8,9884.422386,7530.809589,15537.39923,12522.3119,8189.229007,14063.56143,15537.39923,13943.38698
PC 44_4,236812.3042,208714.825,200880.9441,140845.2377,211876.145,177684.4334,174216.0384,153621.1533
PC 39_4,11196.72951,2154.216067,3328.644581,7374.181445,5386.137656,3656.86449,4686.688052,4835.537305
PC 40_4,24123.14184,39474.37337,42984.45277,38012.66924,33709.44587,23474.77635,19227.61365,21239.9287
PC 38_8,2284.431709,3353.687486,3656.86449,2741.017201,966.2630571,902.4052044,2509.781795,2383.173868
PC 34_2,17862.50742,22327.21182,17130.56278,13690.83598,21053.77263,13073.99457,12522.3119,17130.56278
PC 37_2,9793.243288,14558.08559,7813.504373,6517.755259,5339.378486,9793.243288,8807.138823,11729.33191
PC 46_4,21053.77263,21239.9287,22468.11183,15406.17715,19227.61365,28239.96359,21908.4025,29540.51647
PC 42_4,27804.34076,28816.39338,28023.04736,14732.83801,23681.35154,39474.37337,30135.59375,36062.8865
PC 32_4,3560.774964,5194.374936,3165.953768,2406.789102,3534.633299,2154.216067,2037.409481,2264.273456
PC 43_4,23908.99422,33114.19408,11855.75068,17130.56278,22082.21869,14204.14243,14204.14243,12522.3119
plasmenyl-PC 18_0,34680.75675,22082.21869,37667.00398,27197.98077,35305.14154,58899.00316,70745.84126,66431.73261
PE 36_2,829232.1053,704757.3337,908113.0713,683989.1634,829232.1053,956899.5576,1109193.381,1065669.287
PE 38_4,285905.1615,231444.6655,285905.1615,260417.1582,260417.1582,306452.3363,306452.3363,334428.9576
PE 40_6,150334.73,117112.8993,153621.1533,200880.9441,169170.5188,104345.6196,124942.0614,155761.5367
PE 42_2,66431.73261,62545.24944,51129.81649,36925.99255,69107.74852,69968.40419,74111.75373,62545.24944
PE 38_2,18914.86071,16337.11783,23062.94212,18758.21968,12656.18091,16769.01906,28239.96359,21053.77263
PE 36_4,109969.6471,147621.2227,107976.7383,102761.4095,98002.17611,120405.1651,145226.5468,145226.5468
PE 34_2,177684.4334,132184.5353,211876.145,118653.7689,130490.0362,194980.59,200880.9441,180586.0403
PE 21_4,5983.919099,7200.131385,5194.374936,4602.288706,5244.072797,3722.805152,2995.122344,3889.433002
PE 19_2,3075.951129,3560.774964,2529.955592,842.310761,2601.313645,2872.255076,2802.844887,2154.216067
PE 23_4,4641.788098,5876.33717,6697.629949,2802.844887,4358.848254,3328.644581,4745.754242,1730.820619
PE 40_2,37667.00398,24580.71733,27197.98077,30416.9084,40876.3725,36595.13001,44028.93936,40876.3725
PE 40_4,30135.59375,29114.57555,34984.47131,20470.26498,33353.91111,28816.39338,33709.44587,30416.9084
PE 17_0,4358.848254,4480.896291,2931.575138,2305.655716,2802.844887,2353.453936,2529.955592,3617.910855
PE 35_2,7200.131385,6790.29513,6860.866275,5386.137656,7667.372582,8894.3843,9146.108891,9337.008436
plasmenyl-PE 20_0,10824.47854,8189.229007,18001.09703,10257.04762,14558.08559,18914.86071,25883.40532,25883.40532
plasmenyl-PE 18_0,18001.09703,12305.90809,19059.34626,19542.91673,14732.83801,21239.9287,29540.51647,31387.51938
plasmenyl-PE 38_4,219058.2132,189438.5936,215808.0563,155761.5367,183777.1748,200880.9441,219058.2132,211876.145
plasmenyl-PE 40_6,189438.5936,128728.9914,208714.825,111645.8634,134342.7299,183777.1748,242014.7298,160819.3174
plasmenyl-PE 34_2,153621.1533,123518.6453,147621.2227,98002.17611,99507.87234,107976.7383,101230.3089,101230.3089
plasmenyl-PE 36_2,13793.05002,24942.44013,17331.87007,10447.42966,14869.87986,6231.117745,10257.04762,8709.591127
plasmenyl-PE 22_0,3656.86449,3259.440233,3954.001667,3259.440233,3501.577631,5826.482158,5983.919099,7667.372582
