Sample,Ctrl_BTBR_ob._2316,Ctrl_BTBR_ob._2317,Ctrl_BTBR_ob._2318,Ctrl_BTBR_ob._2320,HF_BTBR_ob._2329,HF_BTBR_ob._2331,HF_BTBR_ob._2333,HF_BTBR_ob._2334
Label,CT,CT,CT,CT,HF,HF,HF,HF
TG 55_2,198169.6381,147621.2227,101230.3089,194980.59,183777.1748,236812.3042,242014.7298,163820.4218
TG 54_8,51129.81649,30416.9084,21392.72294,64495.07466,25883.40532,48750.50814,44979.14152,55730.22699
TG 56_6,37667.00398,69968.40419,54202.25526,60024.92445,74998.71264,69107.74852,109969.6471,74998.71264
TG 42_0,28541.66799,8121.861752,9337.008436,26961.89479,8894.3843,12806.8901,12656.18091,11729.33191
TG 42_2,96567.18597,42984.45277,33353.91111,99507.87234,24123.14184,41386.58081,45851.00436,42525.83699
TG 60_4,27197.98077,41386.58081,35305.14154,40876.3725,34390.73834,32089.70639,35722.42618,23681.35154
TG 50_4,6781914.969,4005902.501,3007396.256,5083865.409,2896139.481,4005902.501,3270246.353,4255723.599
TG 49_2,94315.78286,200880.9441,140845.2377,186913.6971,62545.24944,62545.24944,68180.49027,42984.45277
TG 50_0,66431.73261,382724.2116,121906.8834,145226.5468,101230.3089,120405.1651,208714.825,126704.5429
TG 51_2,231444.6655,334428.9576,314826.9665,361550.5895,177684.4334,171923.3079,260417.1582,130490.0362
TG 58_2,45851.00436,35722.42618,22327.21182,51129.81649,28816.39338,80839.24563,41386.58081,58122.70206
TG 48_0,124942.0614,325325.0093,260417.1582,134342.7299,115371.6908,123518.6453,150334.73,78917.75005
TG 49_4,51699.90556,36595.13001,21578.76444,65541.65096,34025.85466,40359.47195,47675.58453,49259.51288
TG 52_2,4005902.501,4510552.265,4255723.599,4005902.501,3270246.353,2736999.518,3481367.83,4005902.501
TG 53_4,58899.00316,142911.1978,109969.6471,155761.5367,253340.3771,215808.0563,299460.4494,189438.5936
TG 54_4,2509585.327,3757901.423,3610773.105,3610773.105,4510552.265,3270246.353,4510552.265,3481367.83
TG 60_2,9439.727599,2601.313645,5723.206757,5933.161129,5781.651568,16769.01906,11196.72951,10517.24599
TG 53_0,13519.95059,19408.08598,8627.711884,21392.72294,17463.65618,32828.0275,27197.98077,20078.83511
TG 58_6,5983.919099,8894.3843,4798.527859,7132.635791,3560.774964,3889.433002,3846.535463,4480.896291
TG 55_4,28023.04736,40876.3725,38012.66924,45851.00436,40876.3725,42984.45277,57314.43958,35305.14154
TG 58_8,12305.90809,6290.853212,8121.861752,22468.11183,9607.234258,3378.153016,17646.00525,25883.40532
TG 62_4,1704.06767,1130.584623,1233.028538,3560.774964,7948.616223,5876.33717,5194.374936,5983.919099
TG 59_2,7813.504373,5876.33717,1918.399093,5244.072797,9439.727599,13690.83598,9986.22697,7076.341456
TG 46_0,34390.73834,153621.1533,98002.17611,136613.6724,46543.75452,47675.58453,62545.24944,36925.99255
TG 40_0,9259.423345,8807.138823,4129.979558,10517.24599,5983.919099,4996.445978,4602.288706,6390.312368
TG 57_4,8358.676685,21392.72294,16769.01906,20643.00615,16337.11783,9681.99512,23908.99422,15721.38306
TG 51_6,4092.482947,5429.255262,2133.381711,7530.809589,6574.562853,10086.74601,9681.99512,11024.14349
TG 55_6,5147.345466,6860.866275,7667.372582,11115.01877,8627.711884,15406.17715,18414.14302,14558.08559
TG 57_2,19718.04588,38334.3873,28239.96359,36595.13001,32828.0275,30135.59375,40359.47195,41386.58081
TG 52_0,70745.84126,314826.9665,180586.0403,189438.5936,194980.59,136613.6724,353931.1357,231444.6655
TG 49_0,4021.329678,18414.14302,11855.75068,6231.117745,6290.853212,3165.953768,8894.3843,4245.932772
TG 60_6,2081.005034,739.5076125,685.6612332,7604.121685,2660.892641,2965.684274,1300.967987,3560.774964
TG 58_10,2432.310691,4522.233182,3130.667038,6105.663462,4321.217705,7604.121685,4021.329678,7461.35657
TG 55_0,5244.072797,8295.391711,4281.418378,8189.229007,5487.494193,9259.423345,5289.839148,5723.206757
TG 59_4,4866.332948,5289.839148,275.7432142,9986.22697,5386.137656,6744.227051,2056.907916,2631.220818
TG 62_2,2191.858738,2081.005034,921.5462628,1009.656055,2191.858738,4021.329678,3046.664351,2829.150894
TG 64_2,1354.862643,320.4901795,124.9332425,593.040721,1872.004713,1277.923821,1194.49044,1416.281504
CL 74_4,59405.41907,41763.24572,39944.90819,42389.84826,63251.252,82659.53858,82659.53858,61080.5871
CL 72_4,36155.06256,35735.72723,22823.52205,36155.06256,25548.00069,35281.92007,35281.92007,32871.56418
CL 68_2,12974.55601,26863.8002,15828.01721,29578.30946,12686.30548,16155.0574,16744.28873,10802.26325
CL 78_12,9189.694414,5942.908943,4340.067022,8745.586177,4177.829549,4388.910656,3942.354015,5475.18425
CL 78_4,11666.00003,11257.98178,16155.0574,13737.25158,16155.0574,16984.99167,10654.64029,12247.89438
CL 78_0,6267.063725,16984.99167,12974.55601,16744.28873,6559.452757,5868.717403,9498.854999,6189.917315
CL 76_2,1956.707123,6267.063725,3942.354015,3894.910872,2602.611614,1401.771687,3746.444026,1128.906466
CL 78_2,639.5417488,1464.335356,2421.300916,1292.198198,301.7127325,2852.935957,1701.847771,740.4409714
CL 72_6,4177.829549,7568.939727,1701.847771,7761.587864,6713.124498,7655.210408,6713.124498,8497.22091
CL 66_2,6902.875941,3894.910872,3438.718807,2215.271677,2985.761697,1368.68132,1911.356879,3085.005426
CL 76_8,2602.611614,4288.523782,7057.372112,2909.987816,4231.070542,2421.300916,4340.067022,2143.849014
