"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218"
"lysoPE 18_3",1640.88491618403,1376.14463056216,1683.81788655123,1610.30246045259,1578.23701615733,2324.59129354116,2324.59129354116,2238.01365217653
"lysoPE 22_4",4851.37058862409,5234.7527711077,5351.22997895585,2296.18709518999,2274.48627613108,4033.57837199241,4851.37058862409,4315.69286789868
"lysoPE 20_1",6944.29567652905,7446.47496056903,6018.64947411107,5499.30928878379,3871.3772013047,4690.18976199036,8651.41735427099,7717.57215669645
"lysoPE 22_6",4809.58357481659,3825.95664015282,4363.53746106577,3791.74057775684,4690.18976199036,3640.97872960073,2954.96209743807,3871.3772013047
"lysoPE 16_0",10713.8014338532,5734.19565769063,6827.72317715027,6271.41537921545,5734.19565769063,8461.29006782076,6827.72317715027,7588.59786689119
"lysoPE 18_0",8461.29006782076,8352.8966901949,4809.58357481659,7830.0347096027,8590.10472840768,7717.57215669645,6271.41537921545,7446.47496056903
"lysoPE 20_2",2775.60599579203,3263.31706892546,3488.07484525728,1310.71857019807,1356.2504283063,2296.18709518999,2463.72976106722,2133.5277537567
"lysoPE 20_0",568.856072751554,1066.27728321814,504.415032282568,671.690912655492,388.959228370039,652.014498258233,440.860440874608,492.551333941507
"MG 18_1",34344.8502303868,22368.5936166911,29098.7429507766,20110.2922438145,19282.3501521796,22368.5936166911,28220.663034298,28820.2915305852
"MG 18_0",1823.57856873329,2763.26955216501,1897.22557948763,1992.79957348893,1214.09548181217,1610.30246045259,1763.29903418314,2121.38240169709
"MG 22_4",504.415032282568,1310.71857019807,468.636942619916,544.221336627261,492.551333941507,528.195474843724,568.856072751554,1099.35468823432
"MG 18_4",1356.2504283063,1659.52222452611,1610.30246045259,1967.98764251771,1659.52222452611,865.405251708266,1517.57027202074,1032.09039381935
"MG 20_2",625.945831006615,865.405251708266,967.493285690812,411.857620228863,254.771202212389,492.551333941507,306.09485313677,440.860440874608
"MG 16_1",1744.8986397575,951.55816296729,2238.01365217653,1593.08427456051,1422.03743606239,2133.5277537567,2216.95286968574,1295.87866096083
"PC 34_3",7322307.06177037,7322307.06177037,7322307.06177037,7322307.06177037,7322307.06177037,7322307.06177037,7322307.06177037,7322307.06177037
"PC 38_7",3118936.40300598,1868490.06904269,3825174.81132648,3118936.40300598,3118936.40300598,3118936.40300598,3118936.40300598,3118936.40300598
"PC 32_2",1624404.53028459,483227.516564253,2085781.36793071,2085781.36793071,1043151.80276023,1624404.53028459,1258989.27548095,2085781.36793071
"PC 44_12",13265.0160448372,17674.5104604884,37606.8448428336,11286.2522497817,18166.6226030207,31780.529422496,36018.5583491844,32856.9614001071
"PC 40_5",497287.806887986,552068.08035453,677637.045698538,483227.516564253,781553.073521248,461722.822044454,396714.381841279,497287.806887986
"PC 34_4",932760.278094542,434131.974478271,1134041.26260503,1258989.27548095,677637.045698538,1043151.80276023,781553.073521248,932760.278094542
"PC 40_8",2085781.36793071,3118936.40300598,2312439.64183552,1624404.53028459,2312439.64183552,2312439.64183552,2312439.64183552,2312439.64183552
"PC 36_5",79213.7221080975,36018.5583491844,97796.0749756159,60851.666002477,47939.3302360704,69043.8616110691,79213.7221080975,65411.1871387707
"PC 40_4",6112.19420364619,3871.3772013047,6986.65352454895,4606.09519097871,5806.58241784265,4917.30150840707,5734.19565769063,5256.26325178087
"PC 38_0",3461.41157137891,3512.76359261794,4917.30150840707,5351.22997895585,6271.41537921545,5894.31053216795,6481.37711101783,11389.5918535874
"PC 44_7",3548.58298124476,3548.58298124476,4757.69518913288,3724.27361308008,3263.31706892546,4757.69518913288,8352.8966901949,6827.72317715027
"PC 30_3",1659.52222452611,568.856072751554,1925.48406474703,1683.81788655123,1310.71857019807,1008.0225270837,792.668621563319,1181.43716573132
"PC 36_4",9807.58199609661,8806.42203184084,8098.19161660726,17289.7904010003,10441.8264587194,10617.2889325545,12371.1538903283,17289.7904010003
"PC 40_9",2063.34429872961,2497.42925529389,2444.07630078938,3512.76359261794,3461.41157137891,2412.99157743283,2631.50820672498,2216.95286968574
"PC 30_2",2349.87217094041,468.636942619916,2990.93669150468,2914.5716884683,3204.28483972103,2763.26955216501,2599.2538413481,4523.81938229584
"PC 42_5",60851.666002477,67001.4355209511,74711.6316580016,45075.3780566745,65411.1871387707,71392.0823432206,71392.0823432206,88449.4122228755
"PC 18_0",3021.7095752333,2631.50820672498,3073.38796754991,2063.34429872961,1925.48406474703,2497.42925529389,2763.26955216501,2274.48627613108
"PC 40_7",483227.516564253,249489.198769068,552068.08035453,261622.123674963,707691.054467675,497287.806887986,333527.230997889,483227.516564253
"PC 42_11",3307.77124437562,6212.89145658457,4071.23124662213,2990.93669150468,7717.57215669645,3204.28483972103,3307.77124437562,3757.47925791549
"PC 42_10",1310.71857019807,4809.58357481659,2121.38240169709,1181.43716573132,3021.7095752333,2107.3595663576,2063.34429872961,2526.69052478253
"PC 32_4",12185.5819323399,1333.1413460065,11389.5918535874,8651.41735427099,5894.31053216795,4851.37058862409,5499.30928878379,5597.29459016579
"PC 28_0",11970.1854289872,1640.88491618403,11514.8733047935,10234.0226500262,5553.65304921028,9003.97914838529,7588.59786689119,10234.0226500262
"PC 42_6",94786.4015421169,102385.887161319,109636.508020753,105544.922357296,72248.0690517682,99131.6643849078,136235.181140383,144856.853667067
"PC 38_6",9116.96634196858,11746.80878921,10114.6473977691,7717.57215669645,17674.5104604884,8881.26991652829,8461.29006782076,8098.19161660726
"PC 34_5",14136.5796460737,9807.58199609661,12859.732335181,17674.5104604884,17931.284221945,14421.4546845661,8590.10472840768,12371.1538903283
"PC 26_1",544.221336627261,492.551333941507,306.09485313677,388.959228370039,274.601658013218,178.754791908948,348.253380980336,504.415032282568
"PC 40_10",2238.01365217653,1470.78612428839,2954.96209743807,3055.71176991106,2763.26955216501,3021.7095752333,3263.31706892546,2412.99157743283
"PC 32_1",4363.53746106577,730.332756594138,2165.41334899486,2216.95286968574,3757.47925791549,3414.40905155836,2150.65085523474,1763.29903418314
"PC 38_4",4658.99882366799,2165.41334899486,6615.97621860381,4071.23124662213,12617.9747302927,4387.32715422547,3757.47925791549,3178.84755895613
"PC 32_3",3442.63663383301,1744.8986397575,4315.69286789868,5450.01206490267,3684.63961635496,3724.27361308008,2855.25124036555,2763.26955216501
"PC 42_7",4566.45164615393,4108.57150185707,6481.37711101783,3684.63961635496,5677.53512080746,3757.47925791549,5553.65304921028,4431.89536826276
"PC 32_5",2038.85933672195,556.009742992647,2855.25124036555,3442.63663383301,2819.37281518542,2121.38240169709,2792.16641440127,4033.57837199241
"PC 32_0",11286.2522497817,9235.46056029495,8352.8966901949,9315.48313178483,11286.2522497817,16638.9186889241,11514.8733047935,6018.64947411107
"PC 40_1",8806.42203184084,8098.19161660726,7521.65635821746,11746.80878921,7248.00547219934,13933.4216065439,14953.6999839701,16638.9186889241
"PC 20_2",967.493285690812,1181.43716573132,348.253380980336,951.55816296729,1992.79957348893,1032.09039381935,835.146637849803,2165.41334899486
"PC 44_11",4315.69286789868,2933.8102000047,8651.41735427099,2274.48627613108,4523.81938229584,5003.92710488384,4431.89536826276,4955.23892055682
"PC 40_0",7446.47496056903,5597.29459016579,9235.46056029495,6737.60235618507,5234.7527711077,9235.46056029495,7521.65635821746,11514.8733047935
"PC 24_6",1861.51048336748,680.550564802879,1214.09548181217,1008.0225270837,3234.7581157626,1066.27728321814,967.493285690812,1823.57856873329
"PC 30_4",1160.54267482823,388.959228370039,556.009742992647,504.415032282568,544.221336627261,671.690912655492,178.754791908948,556.009742992647
"PC 42_9",49734.025777868,55951.1004690342,65411.1871387707,35029.180799929,62976.8967742018,46168.3328830869,57656.0640663599,45075.3780566745
"PC 44_6",5894.31053216795,4431.89536826276,5078.54572133119,3414.40905155836,5003.92710488384,5256.26325178087,5234.7527711077,5677.53512080746
"PC 30_0",1841.90731019952,1610.30246045259,1470.78612428839,1295.87866096083,3512.76359261794,1448.70921663382,1275.09920477369,2631.50820672498
"PC 30_1",4757.69518913288,1558.90651857971,4523.81938229584,5234.7527711077,4363.53746106577,5677.53512080746,2775.60599579203,4481.91145131831
"PC 16_1",2990.93669150468,3124.45974486288,3263.31706892546,2576.24005045038,2651.01698708592,3488.07484525728,3124.45974486288,3724.27361308008
"PC 38_1",4917.30150840707,3684.63961635496,5894.31053216795,4917.30150840707,4955.23892055682,4566.45164615393,7181.06267139208,8253.97862949947
"PC 38_8",3825.95664015282,1295.87866096083,4108.57150185707,3461.41157137891,2576.24005045038,2016.78089022534,2165.41334899486,2366.94818681383
"PC 28_2",1099.35468823432,306.09485313677,899.044413759908,816.88161587436,440.860440874608,816.88161587436,756.675442748719,1202.8325934515
"PC 42_1",8253.97862949947,2990.93669150468,5677.53512080746,6415.46529542456,6212.89145658457,6827.72317715027,5450.01206490267,9632.81766929046
"PC 40_6",1711.36237044589,3381.53356686189,2526.69052478253,2384.9094953177,3724.27361308008,3606.73631201073,1683.81788655123,2178.01478957907
"PC 46_7",1448.70921663382,1448.70921663382,1409.42199173385,1448.70921663382,1008.0225270837,1683.81788655123,1409.42199173385,1448.70921663382
"PC 12_0",468.636942619916,440.860440874608,254.771202212389,865.405251708266,348.253380980336,388.959228370039,528.195474843724,274.601658013218
"PC 22_4",274.601658013218,1160.54267482823,792.668621563319,608.179116249848,2384.9094953177,1202.8325934515,1356.2504283063,1008.0225270837
"PC 38_9",10042.6537131761,698.43541324027,10713.8014338532,11970.1854289872,2063.34429872961,1517.57027202074,7717.57215669645,8031.41988129279
"plasmenyl-PC 18_0",165485.017869633,117680.956754378,192407.087625631,114985.666182594,97796.0749756159,117680.956754378,127606.714026263,120923.941238811
"plasmenyl-PC 40_4",178.754791908948,1236.73503590444,1160.54267482823,982.897086953587,1470.78612428839,1129.8513077015,1008.0225270837,2296.18709518999
"plasmenyl-PC 36_4",1236.73503590444,1202.8325934515,2549.09651182585,492.551333941507,1823.57856873329,2178.01478957907,2746.29622424888,792.668621563319
"PE 36_0",640563.219152152,677637.045698538,617832.694707222,552068.08035453,617832.694707222,640563.219152152,617832.694707222,617832.694707222
"PE 38_3",572746.335508999,640563.219152152,529715.359791516,529715.359791516,552068.08035453,572746.335508999,552068.08035453,640563.219152152
"PE 34_1",100467.2537942,37606.8448428336,142201.058983506,79213.7221080975,147512.648350628,134895.775914482,69043.8616110691,130875.367426132
"PE 34_3",73104.0557603158,12371.1538903283,62976.8967742018,36831.9509883591,59201.6588274221,59201.6588274221,41464.3178917538,59201.6588274221
"PE 38_2",130875.367426132,216947.980412317,147512.648350628,137574.586366284,106785.324186153,122669.923299236,117680.956754378,172072.500201358
"PE 36_1",288542.857786893,288542.857786893,249489.198769068,216947.980412317,230578.728667732,230578.728667732,216947.980412317,396714.381841279
"PE 42_8",11514.8733047935,11633.1525248554,17931.284221945,10617.2889325545,23994.8989578161,11052.2513510666,9632.81766929046,10828.7381983571
"PE 40_9",54129.4581072229,31044.5978948227,59201.6588274221,34344.8502303868,46168.3328830869,39263.3205847908,42603.1113185256,60851.666002477
"PE 40_7",6676.78928739444,3991.82364116437,9720.19983269353,5637.41485548663,5141.22190526278,11689.9806570327,9467.11829370688,6395.93312052244
"PE 40_3",40473.1871602372,42603.1113185256,40473.1871602372,46168.3328830869,28220.663034298,42603.1113185256,59201.6588274221,55951.1004690342
"PE 42_10",36831.9509883591,25840.7899752339,42603.1113185256,24440.1162705759,36018.5583491844,40473.1871602372,28820.2915305852,35356.0511854785
"PE 40_2",9430.7525966114,15763.3687217144,10234.0226500262,14421.4546845661,11746.80878921,12371.1538903283,16398.9150415773,20917.2201021667
"PE 38_5",15763.3687217144,6676.78928739444,19565.0653679824,9807.58199609661,6568.74646067273,16137.634013348,15763.3687217144,8651.41735427099
"PE 44_5",4108.57150185707,3340.27121100111,3640.97872960073,3148.91292249763,4071.23124662213,3178.84755895613,3461.41157137891,4266.05355737087
"PE 34_4",2746.29622424888,1967.98764251771,4658.99882366799,4033.57837199241,2497.42925529389,2888.20130516259,2444.07630078938,2497.42925529389
"PE 42_3",5474.66067684323,3474.74320831809,2805.76961479335,5141.22190526278,4456.90340979054,2972.94939447138,4375.43230764562,4783.63938197474
"PE 36_4",2631.50820672498,2576.24005045038,3307.77124437562,2651.01698708592,865.405251708266,3307.77124437562,4606.09519097871,4156.4876883499
"PE 44_12",12371.1538903283,14136.5796460737,17674.5104604884,12617.9747302927,11633.1525248554,17931.284221945,14136.5796460737,16137.634013348
"PE 32_0",6481.37711101783,2746.29622424888,6737.60235618507,3825.95664015282,8098.19161660726,5597.29459016579,4690.18976199036,6737.60235618507
"PE 38_4",18166.6226030207,10713.8014338532,19058.258001601,15763.3687217144,21955.3065881794,16923.0401716664,16923.0401716664,15576.6245390726
"PE 38_7",2444.07630078938,2016.78089022534,3021.7095752333,2792.16641440127,3548.58298124476,2914.5716884683,1823.57856873329,1992.79957348893
"PE 40_1",3055.71176991106,4955.23892055682,835.146637849803,2763.26955216501,1032.09039381935,1535.07870355577,2914.5716884683,4387.32715422547
"PE 40_5",238600.25151464,177440.178067119,261622.123674963,208716.393441901,249489.198769068,172072.500201358,152762.719740033,216947.980412317
"plasmenyl-PE 38_4",461722.822044454,617832.694707222,497287.806887986,396714.381841279,461722.822044454,483227.516564253,434131.974478271,529715.359791516
"plasmenyl-PE 36_2",45075.3780566745,29098.7429507766,41464.3178917538,62976.8967742018,42603.1113185256,57656.0640663599,37606.8448428336,57656.0640663599
"plasmenyl-PE 38_6",104304.520528438,147512.648350628,120923.941238811,112487.691855353,134895.775914482,137574.586366284,106785.324186153,149913.812541413
"plasmenyl-PE 40_6",122669.923299236,161088.750012994,155894.155542305,152762.719740033,142201.058983506,152762.719740033,142201.058983506,192407.087625631
"plasmenyl-PE 38_5",57656.0640663599,40473.1871602372,71392.0823432206,37606.8448428336,74711.6316580016,79213.7221080975,51163.9308922764,79213.7221080975
"plasmenyl-PE 34_1",26954.2584921167,18166.6226030207,30343.1142901674,26384.9106305458,35356.0511854785,38237.6486797862,26384.9106305458,37606.8448428336
"plasmenyl-PE 38_2",7717.57215669645,7921.04733750395,3582.78283814596,6986.65352454895,7830.0347096027,8098.19161660726,5003.92710488384,7830.0347096027
"plasmenyl-PE 42_6",14781.3594675502,13265.0160448372,16638.9186889241,14953.6999839701,20489.9222612137,12617.9747302927,17289.7904010003,24440.1162705759
"plasmenyl-PE 36_3",11746.80878921,9315.48313178483,15290.4228561396,12185.5819323399,14953.6999839701,17289.7904010003,13265.0160448372,16398.9150415773
"plasmenyl-PE 42_4",10828.7381983571,11514.8733047935,11286.2522497817,11633.1525248554,12859.732335181,7099.42489676729,5894.31053216795,11883.0535993216
"plasmenyl-PE 18_0",33144.9622099465,19170.3040768903,21657.4763739429,13506.5688422944,7976.23360939837,13506.5688422944,18789.2971630813,14867.5297257602
"plasmenyl-PE 34_2",5003.92710488384,3606.73631201073,7181.06267139208,7588.59786689119,9116.96634196858,10441.8264587194,6568.74646067273,8352.8966901949
"plasmenyl-PE 38_1",18520.3363245616,12617.9747302927,20110.2922438145,38237.6486797862,26954.2584921167,29098.7429507766,20917.2201021667,39263.3205847908
"plasmenyl-PE 40_5",137574.586366284,114985.666182594,117680.956754378,127606.714026263,114985.666182594,120923.941238811,104304.520528438,106785.324186153
"plasmenyl-PE 32_1",1409.42199173385,274.601658013218,1236.73503590444,1160.54267482823,1489.26020830246,2038.85933672195,2016.78089022534,680.550564802879
"SM 38_1",602758.534037015,707691.054467675,640563.219152152,677637.045698538,529715.359791516,602758.534037015,572746.335508999,602758.534037015
"SM 36_1",223228.131089919,497287.806887986,216947.980412317,192407.087625631,288542.857786893,223228.131089919,165485.017869633,223228.131089919
"SM 40_2",781553.073521248,572746.335508999,932760.278094542,617832.694707222,602758.534037015,839560.346929273,640563.219152152,839560.346929273
"SM 38_2",13573.8301418147,11286.2522497817,17289.7904010003,10042.6537131761,18520.3363245616,11389.5918535874,8806.42203184084,9929.8943000495
"SM 42_4",29098.7429507766,33432.963019786,33432.963019786,25140.6987545294,32856.9614001071,19565.0653679824,23994.8989578161,22806.8163709131
"SM 42_2",1295.87866096083,756.675442748719,1202.8325934515,792.668621563319,1967.98764251771,698.43541324027,899.044413759908,671.690912655492
"SM 32_2",2549.09651182585,2668.93604567935,2063.34429872961,1861.51048336748,2349.87217094041,1640.88491618403,2296.18709518999,1711.36237044589
"SM 42_0",2888.20130516259,2723.50919798186,2349.87217094041,2165.41334899486,2723.50919798186,2253.41289796525,2082.10089015757,1409.42199173385
"SM 34_2",2914.5716884683,4523.81938229584,3461.41157137891,4757.69518913288,9430.7525966114,3124.45974486288,2497.42925529389,3148.91292249763
"SM 44_2",5256.26325178087,7830.0347096027,7099.42489676729,4566.45164615393,8352.8966901949,6737.60235618507,4809.58357481659,7248.00547219934
"SM 44_1",10940.7823372663,9116.96634196858,8031.41988129279,10940.7823372663,7099.42489676729,5734.19565769063,6944.29567652905,5113.24138632024
"SM 34_1",3640.97872960073,6827.72317715027,2599.2538413481,3640.97872960073,6112.19420364619,3340.27121100111,2238.01365217653,3073.38796754991
"SM 42_1",7099.42489676729,2599.2538413481,6271.41537921545,4266.05355737087,6376.40094562033,2723.50919798186,2990.93669150468,2855.25124036555
"SM 32_0",6986.65352454895,1763.29903418314,4033.57837199241,1659.52222452611,4014.82300635148,2746.29622424888,3414.40905155836,3124.45974486288
"SM 30_1",899.044413759908,835.146637849803,652.014498258233,756.675442748719,556.009742992647,608.179116249848,680.550564802879,652.014498258233
"SM 42_5",6018.64947411107,3757.47925791549,5169.20242420531,1409.42199173385,13439.3075427741,3234.7581157626,1333.1413460065,1659.52222452611
"TG 52_5",3825174.81132648,3825174.81132648,3118936.40300598,3825174.81132648,3825174.81132648,3825174.81132648,3825174.81132648,3825174.81132648
"TG 52_1",2312439.64183552,2312439.64183552,1258989.27548095,1868490.06904269,2085781.36793071,1134041.26260503,1868490.06904269,1134041.26260503
"TG 56_10",37606.8448428336,130875.367426132,24440.1162705759,134895.775914482,37606.8448428336,23285.0086005339,33432.963019786,31780.529422496
"TG 52_7",149913.812541413,208716.393441901,122669.923299236,640563.219152152,155894.155542305,155894.155542305,192407.087625631,134895.775914482
"TG 56_5",529715.359791516,2085781.36793071,572746.335508999,572746.335508999,640563.219152152,529715.359791516,677637.045698538,677637.045698538
"TG 50_0",208716.393441901,120923.941238811,152762.719740033,100467.2537942,216947.980412317,147512.648350628,161088.750012994,114985.666182594
"TG 58_6",74711.6316580016,396714.381841279,84833.5770545398,155894.155542305,91776.7281086178,65411.1871387707,120923.941238811,127606.714026263
"TG 60_13",8651.41735427099,49734.025777868,4481.91145131831,21955.3065881794,6986.65352454895,3512.76359261794,6112.19420364619,6112.19420364619
"TG 42_1",17674.5104604884,5169.20242420531,10441.8264587194,74711.6316580016,19565.0653679824,10940.7823372663,9235.46056029495,18166.6226030207
"TG 44_2",55951.1004690342,38237.6486797862,45075.3780566745,434131.974478271,67001.4355209511,62976.8967742018,54129.4581072229,67001.4355209511
"TG 60_7",19565.0653679824,91776.7281086178,23285.0086005339,47939.3302360704,20917.2201021667,19058.258001601,36831.9509883591,38237.6486797862
"TG 56_3",1134041.26260503,1134041.26260503,1624404.53028459,2312439.64183552,1868490.06904269,2085781.36793071,2085781.36793071,1043151.80276023
"TG 56_4",707691.054467675,1624404.53028459,707691.054467675,1134041.26260503,839560.346929273,707691.054467675,932760.278094542,781553.073521248
"TG 62_11",4156.4876883499,36831.9509883591,6568.74646067273,8881.26991652829,10713.8014338532,5169.20242420531,7830.0347096027,8461.29006782076
"TG 46_3",127606.714026263,73104.0557603158,127606.714026263,707691.054467675,165485.017869633,149913.812541413,149913.812541413,122669.923299236
"TG 54_9",23285.0086005339,30343.1142901674,13933.4216065439,117680.956754378,33432.963019786,24440.1162705759,23285.0086005339,19058.258001601
"TG 60_6",22806.8163709131,69043.8616110691,19282.3501521796,65411.1871387707,25840.7899752339,20110.2922438145,47939.3302360704,41464.3178917538
