"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218"
"PC 31_0",8103.10241384769,6420.40335731058,5927.32513005781,7006.97272119885,8298.33160095459,6704.6400958362,5095.39148358637,8867.30103392666
"PC 38_0",3487.41852007017,3892.40519672107,4780.75993694419,5339.89556407679,5927.32513005781,6131.99802999944,6420.40335731058,11057.8169252351
"PC 18_0",3017.81609681193,2868.05496409185,3017.81609681193,2101.85438883992,2083.4343941525,2463.85235090243,2734.92864144503,2240.20328686215
"PC 32_4",13083.5577641879,1416.2229744169,11463.9837683774,8963.20183685301,5641.91454082801,4780.75993694419,5413.99020214328,5537.39891337781
"PC 42_6",86896.9482624889,99391.5216000754,99391.5216000754,116537.866669862,78490.9854698473,95933.7415065542,140265.103247046,142864.615703627
"PC 38_6",9082.4888278898,13510.288389398,9965.75793731266,7989.04291578823,19402.2718164687,9157.37485495905,8513.7481196235,7989.04291578823
"PC 28_0",12960.1580578633,1796.44019095061,11524.5059639606,10277.655315727,5339.89556407679,9252.29667955813,7679.39019365722,9901.71460703127
"PC 17_0",223.545293198864,251.43706519062,172.875667470148,172.875667470148,251.43706519062,223.545293198864,172.875667470148,324.751165357629
"PC 19_2",2111.16915565378,2565.04978497635,2083.4343941525,1131.52388753819,1776.60150112924,2018.09652912973,1294.782669757,1966.56407740869
"PC 37_0",9407.2863116555,8658.72376166879,7799.28331799802,5753.94456184644,7238.96136822344,11133.2459059991,10827.3663226472,11707.0603577913
"PC 33_4",3915.41370986772,1713.15670890654,4297.32765293452,2941.20182745196,2633.70282567467,9305.37965226405,3576.13659047438,2734.92864144503
"PC 31_2",8513.7481196235,2396.60695986736,9252.29667955813,6370.12295766941,2787.46456758213,10956.5558441073,5004.0916647346,7351.88585211156
"PC 33_0",19402.2718164687,22122.286032615,19516.8618973552,11463.9837683774,18812.488512923,20472.7100910555,18050.1628732226,20312.1753037811
"PC 20_2",997.628592971291,1256.08208159224,362.637362261131,997.628592971291,2111.16915565378,1187.46186529535,853.57897892234,2126.78304823275
"PC 38_4",4561.97948587872,2312.02383160553,6704.6400958362,4046.41168477418,13180.8142668834,4194.80605188399,3727.52865006795,3150.94665301451
"PC 30_4",1160.42517823827,401.357430113191,562.188632767996,488.550869887022,587.828837963357,729.635614895388,223.545293198864,587.828837963357
"PC 41_4",4942.01514868249,9852.99982527622,8451.02017039113,7486.03814800902,4251.26451468607,6537.23053843069,9640.2457246382,10043.2766494492
"PC 40_0",7351.88585211156,6811.53938918706,9157.37485495905,6624.27680289497,5004.0916647346,9567.20449731463,7486.03814800902,11133.2459059991
"PC 24_6",1912.63394023087,729.635614895388,1235.15002263905,1083.11737226478,3190.39601988978,1210.96009800957,997.628592971291,1776.60150112924
"PC 43_6",754.802255867638,2266.5747589312,1556.38587675031,2083.4343941525,1666.51494721697,1666.51494721697,3509.81797920138,2707.36013913356
"PC 44_6",5927.32513005781,5004.0916647346,4942.01514868249,3460.63880356535,4816.92661576776,5370.9411307013,5246.73262411114,5588.00734598558
"PC 31_4",28528.0561485777,6971.54242584916,31710.4037001203,31436.4204731325,29485.4695744721,26646.3989875831,20222.5588880787,27032.3276249879
"PC 19_0",2178.42247754476,2329.66083760412,1810.23191887863,1966.56407740869,2446.63542175239,2039.71323146747,1617.97932022628,1870.8452708952
"PC 30_0",1870.8452708952,1776.60150112924,1481.60246230716,1340.42363876208,3487.41852007017,1572.0345417168,1279.04801721954,2590.36775579567
"PC 12_0",488.550869887022,468.12906795181,251.43706519062,893.949083022708,401.357430113191,441.681076871718,535.373865591017,283.927080665847
"PC 7_0",1279.04801721954,681.870895512177,782.544456556459,1596.21239451326,801.32014527493,324.751165357629,782.544456556459,922.188627786189
"PC 29_0",2831.78157646371,1083.11737226478,1840.33635477347,2787.46456758213,2178.42247754476,2801.83256587401,2446.63542175239,3487.41852007017
"PC 28_2",1107.56407097716,324.751165357629,975.513669419313,821.027429908824,488.550869887022,922.188627786189,754.802255867638,1210.96009800957
"PC 45_4",1535.70259365792,2664.79874083962,1107.56407097716,1990.50457950183,893.949083022708,1368.90333501256,1187.46186529535,754.802255867638
"PC 22_4",283.927080665847,1235.15002263905,821.027429908824,587.828837963357,2463.85235090243,1317.34897814317,1340.42363876208,1043.86007020296
"PC 39_0",2201.01173635389,2362.98400548809,2101.85438883992,1912.63394023087,2801.83256587401,2590.36775579567,2422.58127522665,2801.83256587401
"plasmenyl-PC 18_0",171549.19389106,111158.332499694,191781.315366133,122038.914022224,90872.1535862592,114611.226029598,133578.194443024,124433.043449919
"plasmenyl-PC 20_0",31436.4204731325,12867.1025549291,36819.3121489962,18880.7340955662,16029.5868832673,28890.8491016367,24669.9862781051,19459.5668569119
"plasmenyl-PC 40_4",172.875667470148,1317.34897814317,1187.46186529535,1043.86007020296,1556.38587675031,1256.08208159224,1043.86007020296,2266.5747589312
"plasmenyl-PC 36_4",1256.08208159224,1279.04801721954,2510.72455565872,468.12906795181,1990.50457950183,2222.78484828685,2724.5793195552,821.027429908824
"PE 36_0",743475.798229849,720459.261598743,694046.244752706,568689.760447028,647113.793806319,720459.261598743,639095.094773155,606113.21030197
"PE 39_4",154467.700290747,119146.889017984,178098.597961836,187207.809750757,171549.19389106,255176.613725738,230335.205077582,246780.912515554
"PE 36_2",550866.251529508,625636.822827445,485965.537390618,694046.244752706,559311.052346091,541996.314239799,528928.358604734,694046.244752706
"PE 40_4",475072.255866054,399638.407278493,463279.810590199,508954.688689991,324367.258046751,475072.255866054,463279.810590199,559311.052346091
"PE 36_4",1891315.00930159,1220538.32809233,2006486.5564712,1273086.0311756,2174210.99429714,2006486.5564712,1659805.95321523,2105833.86715036
"PE 40_6",1094226.2079901,844084.566491932,976513.466727858,1300876.63591984,1162176.38646214,844084.566491932,743475.798229849,1162176.38646214
"PE 40_8",209728.588613599,219895.798058679,279726.070307564,224515.234726437,297147.382170884,187207.809750757,159807.161182971,178098.597961836
"PE 38_4",5268696.54947492,4152883.96004135,5268696.54947492,5268696.54947492,4879775.52485589,4548799.77765387,4548799.77765387,5268696.54947492
"PE 34_2",517475.075117045,159807.161182971,517475.075117045,274042.873629878,528928.358604734,456109.61713212,365926.886783037,399638.407278493
