"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334","Test.Pool_Negatve_01","Test.Pool_Negatve_02","Test.Pool_Negatve_03","Test.Pool_Negatve_04","Test.Pool_Negatve_05","Test.Pool_Negatve_06","Test.Pool_Negatve_07"
"PG 44:12; [M-H]-@4.58",999226.7,1701331.2,933703.7,276539.5,280056.5,558380.2,940406.2,734171.6,487277.2,3416378.2,2419568.7,2212912.2,1880962,1675166.2,1557748.1,1824705.3,1030867.9,2593227.5,343304.9,2449729.3,3219094.5,1709771.9,2884016.3,2867995.6,1647567.1,197784.3,601763.3,901927.6,554311,164125.6,650775.1,382446.9,261135.1,1290489.6,1249823.1,303173.6,699181.6,1792256.3,1343272,1289355,1401319.7,1655730.5,2490983.8,4040956.1,3914544.2,1059456,2114594.2,2250758.6,1960858.2,1871136.5,1667332.1,1548140.5,1714744.1,1763902.4,1647497.9
"PG 44:2; [M-H]-@9.69",1956.999,3721.1315,2629.8832,12433.3767,1054.856,675.2689,2061.3183,1998.127,1762.4168,4577.2099,3541.5,6435.7453,2709.1521,1472.9205,4785.5119,5859.9124,3951.5175,1793.5714,2507.3431,4388.0771,1802.66,63923.0911,1563.0358,3218.6475,5030.9747,6227.1169,3045.5273,3687.4394,4333.0506,1409.5655,6706.1119,34339.0182,5639.0421,13073.5811,51988.0042,117434.7512,106444.7262,5777.9941,8326.7261,5289.4074,7935.265,3969.5217,5053.1787,5302.4596,2625.2959,1629.0194,2413.4126,4557.7923,8381.4936,8079.2928,6686.3951,4142.0171,3856.7384,5550.4983,5510.0104
"PG 44:8; [M-H]-@5.73",53281.01,54975.44,47221.59,23094.9,17584.52,42493.18,52294.93,46539.21,48470.62,43663.17,58347.19,41927.25,52221.87,52438.14,31050.22,39448.31,17248.64,35935.24,14382.97,25296.84,45272.71,39337.35,28097.45,33633.53,22484.16,32017.01,87577.27,55351.28,60418.86,20487.37,56888,42215.9,14823.52,51391.16,50421.42,21653.22,37263.08,87396.39,81403.13,49453.04,40374.23,42096.73,68829.3,47756.25,29151.87,42398.01,36154.87,46585.88,60630.55,62855.6,57555.7,56582.61,47190.26,42843.29,32155.07
"PI 34:1; [M-H]-@5.78",2178203.6,2275134.4,2118351.7,3143042.9,1195759,2341326.8,2671202.8,2670856.7,2649374.8,1533550.7,2753600,2277506.7,2346381.7,2913270.2,2197306,2484120.8,1760667.9,2426617.9,480581.4,2035849.6,2506451,3659028.9,2219618.1,2191992.7,1847391.5,2329738.8,2655742.4,3845660.1,2105170.2,1570983.5,3685587.6,2863527.4,2975493.6,1906601.4,2456456,1263475.9,2835253.9,2588434.8,2843690,2376798.4,1529734.3,2461707.4,3104682.5,2594599.9,1910229.4,2083588.8,2695461.8,3389175.1,3228529.5,3147674.9,2574218.2,2035680.1,2093616,1932454.5,2040897.8
"PI 36:2; [M-H]-@5.98",1038109.5,863351,1196674.6,2195745.4,587437.3,1275077.1,1931095.1,1887881.5,1837206.4,939827.9,1650184.9,1473680.2,1155896.4,1403387.3,1067026,1496520,677189.9,869160.7,212796.8,905746.6,768499.9,1260453.5,721131.3,606191.5,463788.6,1244587.3,1167305.5,1095471.8,999521.6,297326.6,1383271.7,1433541.8,1358166.7,768321.4,1000117.9,541902.8,841616.7,1310400.2,1278736.9,1416963.6,792709.2,798633.1,916975.3,840838.5,509072.5,577970,750544.6,1338656.6,1560942,1478866.7,1404648.9,1059953.6,1063496,1119679.7,1109895.8
"PI 38:4; [M-H]-@5.86",31938698,36445996,35151921,43662082,23192439,40120405,45737280,53562730,47875406,50236713,43357316,50692840,50188011,44471849,35770604,51867056,26123976,43125775,7987064,35085683,46574446,57746112,38893100,36939014,27957391,44726307,45940326,40607187,38747091,10839885,59630160,44698714,43273965,51193050,50292404,35763441,43283745,49965655,55875573,50121518,40296139,49456113,42486615,51957427,29462012,41714300,48143916,55096946,49600522,58319402,48411264,31823648,45381288,40108997,37923828
"PI 38:5; [M-H]-@5.93",12600.961,29637.92,15982.14,22172.252,10883.83,10544.439,17124.24,23389.403,17402.438,22380.823,24742.365,30386.741,34632.013,18444.285,20870.256,24266.898,15550.385,35276.606,7139.419,19885.153,18834.135,20864.98,20067.528,12924.743,11798.8,36567.967,24195.543,37501.579,29084.928,5812.235,72322.25,20435.041,23046.157,21125.102,14115.312,18812.616,20147.679,28539.771,27312.072,29274.15,34085.552,21338.34,39482.702,23807.524,24710.868,26363.396,16429.411,25229.269,28406.534,31253.074,21780.71,22220.554,17663.726,16844.203,28810.308
"PI 39:4; [M-H]-@6.32",64507.6227,127875.2058,62482.9357,204862.3353,63280.7888,209200.9709,224765.5919,225618.3077,196221.0034,135698.0731,164581.4993,206076.3768,67684.8358,152153.971,72124.5731,221781.6723,66977.14,158262.3787,54569.3017,121180.7024,170982.0108,102006.4708,171782.5084,103225.0052,53880.6489,213152.9981,70595.8291,104237.614,64465.8404,52505.0669,131812.9677,96996.169,60183.6574,62515.2261,151063.9864,505.9747,119778.0221,122637.6277,119347.6586,84348.9966,113124.7401,86113.4149,89534.3411,114114.8345,71035.224,134586.0444,91698.9121,126715.4854,120710.488,107592.1693,85409.0412,140768.195,129909.8247,117076.1367,119423.6217
"PI 40:5; [M-H]-@6.14",512424.2,468695.8,492313.9,431198.7,337735.1,703765.6,898030.9,540276.3,545319,501741.1,668283.1,827051.7,352312.8,476567.6,440958.4,1153589.4,273615.8,485572.5,251971.4,390507.2,898656.9,510551.4,656680.6,670307.8,387202.1,795039.7,301083.6,246867.7,234409.5,170889.4,504501.9,461934.3,266267.9,563616.4,586904.9,383356.6,676249.1,291004.6,636383.7,466582.4,508668.2,564012.3,362451.3,314570.1,448889.9,363715,256075.2,451266.4,603385.1,670107.8,520349.9,399667,429952,298454.7,361936.8
"plasmenyl-PE 32:0; [M-H]-@7.02",237131.78,185908.02,241317.67,298838.55,139342.29,179406.15,260375.52,187971.37,131268.02,235565.57,387274.57,278793.54,287593.19,212031.76,201661.77,123920.81,158819.56,115500.6,48918.24,105936.31,106922.47,220008.28,64239.17,53689.91,97972.29,219547.71,231617.13,232564.45,216297.26,105791.45,396711.16,522372.28,244898.51,239140.14,342968.39,370532.47,405590.77,177975.06,227971.49,235401.71,136398.14,143190.73,146635.34,88764.72,95865.46,92416.99,171792.12,289576.82,259873.21,239314.14,240317.39,284446.07,250325.35,218092.3,198843.21
