"Class","Carbon","Chain","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334"
"MG",16,0," [M+NH4]+@2.90",168295.152220327,129987.126107419,209636.075455232,216662.892799858,173899.488566082,430834.214148233,334156.635012901,186702.776833345,149931.595090387,223524.973258297,195751.994832818,200904.581953389,200904.581953389,186702.776833345,236581.254552268,294671.854636573,209636.075455232,258509.846527005,121912.318370366,107262.312485813,430834.214148233,294671.854636573,209636.075455232,114832.463512575,376139.7399138,397778.30771661,334156.635012901,310104.381309937,302985.693493846,236581.254552268,223524.973258297,180760.130342769,310104.381309937,265090.481626636,236581.254552268,325851.575914495,325851.575914495,246152.157378492,273593.712628702,334156.635012901,246152.157378492,632064.883944359,397778.30771661,473514.396323247,349702.387293389,349702.387293389,397778.30771661,265090.481626636
"MG",18,0," [M+NH4]+@3.91",505819.673411506,873649.246921088,583382.461353452,937247.526570316,491092.55596236,1362378.17713652,937247.526570316,526908.240486991,473514.396323247,656031.417080701,526908.240486991,505819.673411506,505819.673411506,491092.55596236,491092.55596236,1110766.02950714,605884.428076666,714911.878151464,738235.701981288,605884.428076666,1170172.54612086,977535.754080651,738235.701981288,656031.417080701,977535.754080651,1049340.94581209,937247.526570316,817013.140585522,848209.171972885,791344.876364551,714911.878151464,714911.878151464,848209.171972885,1049340.94581209,848209.171972885,905287.045004015,1049340.94581209,1110766.02950714,791344.876364551,1110766.02950714,873649.246921088,1110766.02950714,1110766.02950714,1049340.94581209,1049340.94581209,1049340.94581209,1232916.63256369,848209.171972885
"MG",22,0," [M+NH4]+@5.63",13311.2638896907,6314.38882186503,14040.7586622347,10585.4030459485,9980.98145413166,13472.5799988513,11145.78705092,13311.2638896907,8376.80072429699,9295.15236708354,11273.4736028691,9744.92372465852,17027.9137424237,10217.9101496267,11546.1641882785,10458.9206785961,9884.69373829821,9646.40068994235,7122.75331455143,8099.14144085014,12781.7273109445,10866.8464510759,9197.27529763568,6154.27078515524,9197.27529763568,11546.1641882785,11145.78705092,9744.92372465852,10217.9101496267,9081.68863387421,9295.15236708354,6154.27078515524,10217.9101496267,11684.1084991369,13146.3545478315,13146.3545478315,13472.5799988513,8743.03737327956,11840.9053550274,14673.5522850476,10458.9206785961,15714.0671322331,15903.1636719416,14040.7586622347,13311.2638896907,10217.9101496267,16789.57049199,9513.54906936368
"MG",20,4," [M+NH4]+@2.22",8195.52863417798,2445.17648560438,7569.33270324337,3172.08257104545,6813.54548410478,7122.75331455143,4882.87107528133,6496.08711644631,6235.46847186208,3515.55305378852,7122.75331455143,10333.3513768161,6414.07589437904,8643.23297631198,6154.27078515524,7122.75331455143,12618.8333493546,10333.3513768161,5563.09756279768,7376.93467832335,10585.4030459485,12216.4647436599,11273.4736028691,7294.55431427239,15320.5179280477,2670.79515161868,6743.26506864414,4708.76203337811,10866.8464510759,7017.19469566664,4099.0418512615,6496.08711644631,709.339876200706,569.981663224656,3900.70519820493,709.339876200706,3671.55825258607,1063.18474221352,993.774257288947,993.774257288947,3393.8336610994,1411.04692391368,709.339876200706,628.582411607803,1953.22247719673,753.882161980778,1258.62638779867,1677.24310014025
"MG",18,2," [M+NH4]+@2.41",5645.94363028883,5849.40568966629,5356.20958603735,6496.08711644631,7771.93478519984,11034.533699935,7998.19358554573,8195.52863417798,6673.20576055493,6905.43634838432,5849.40568966629,4772.42405507662,7122.75331455143,5718.39377688003,6813.54548410478,8099.14144085014,7122.75331455143,7194.96845122194,7017.19469566664,5718.39377688003,11145.78705092,12488.6839695275,7860.68074802649,5356.20958603735,8099.14144085014,8643.23297631198,5950.32139780381,8837.01907379447,11684.1084991369,7194.96845122194,7376.93467832335,8542.10920207519,4640.22791190902,9980.98145413166,10333.3513768161,11383.9987105799,17983.8299036484,9980.98145413166,8376.80072429699,8542.10920207519,8542.10920207519,15320.5179280477,7569.33270324337,11034.533699935,11034.533699935,9413.31698330455,10217.9101496267,6743.26506864414
"PC",38,7," [M+H]+@5.72",41111.2411963647,56628.2489575549,43127.956453077,39077.7767939668,37365.7036328191,28581.5931744224,47317.5833278387,41111.2411963647,61913.9655484281,33717.5256255891,95139.118409496,50116.3302176068,72498.6134936229,52725.2571325448,50116.3302176068,26862.5909896027,84918.4763312966,65353.683728467,41964.9397968801,103984.583455646,23720.7146673046,88679.2392471334,43127.956453077,25721.1527974077,87005.7529160053,20910.8150978923,117834.275494868,50116.3302176068,62980.3834795584,30553.0861994212,68865.4159911298,60166.5128489118,26658.0812070253,37679.2324284736,60166.5128489118,38664.5565837041,23159.7373864312,19390.5442069508,26658.0812070253,24318.9240043805,60166.5128489118,17832.1854382187,31656.9988202952,20167.5334982146,22292.2234065992,35588.2730403146,8743.03737327956,23159.7373864312
"PC",34,3," [M+H]+@5.94",184121.861896287,209636.075455232,246152.157378492,141350.507760114,223524.973258297,302985.693493846,162650.431708373,253046.948715379,204933.035648811,195751.994832818,216662.892799858,186702.776833345,265090.481626636,223524.973258297,246152.157378492,195751.994832818,184121.861896287,165784.569108554,114832.463512575,168295.152220327,101448.863644726,162650.431708373,138334.780008591,99347.903225749,170896.657612624,99347.903225749,294671.854636573,112273.979003138,126906.029457438,119966.049617415,186702.776833345,162650.431708373,97562.7801367842,110803.361269483,141350.507760114,113564.066355539,117834.275494868,114832.463512575,152548.141497764,108768.194434849,149931.595090387,77688.3233362909,90509.0858914233,70138.2473968135,108768.194434849,110803.361269483,62980.3834795584,138334.780008591
"PC",36,2," [M+H]+@7.02",873649.246921088,791344.876364551,1049340.94581209,905287.045004015,1292322.62228349,2862450.72438281,873649.246921088,1521673.43425927,1170172.54612086,977535.754080651,1170172.54612086,1232916.63256369,1521673.43425927,1292322.62228349,1736024.69956758,1232916.63256369,1110766.02950714,1049340.94581209,905287.045004015,937247.526570316,873649.246921088,873649.246921088,1049340.94581209,977535.754080651,848209.171972885,848209.171972885,905287.045004015,714911.878151464,905287.045004015,1110766.02950714,1232916.63256369,1232916.63256369,738235.701981288,791344.876364551,791344.876364551,714911.878151464,873649.246921088,791344.876364551,1049340.94581209,905287.045004015,791344.876364551,583382.461353452,656031.417080701,491092.55596236,873649.246921088,905287.045004015,905287.045004015,937247.526570316
"PC",44,2," [M+H]+@9.19",195751.994832818,99347.903225749,223524.973258297,103984.583455646,186702.776833345,236581.254552268,105572.933037897,180760.130342769,157347.172911954,123658.23604849,149931.595090387,173899.488566082,186702.776833345,162650.431708373,204933.035648811,113564.066355539,173899.488566082,157347.172911954,129987.126107419,152548.141497764,88679.2392471334,71273.2768878392,97562.7801367842,101448.863644726,116292.48473204,117834.275494868,143918.337393831,71273.2768878392,114832.463512575,141350.507760114,135780.63468126,117834.275494868,70138.2473968135,80589.2574650181,80589.2574650181,70138.2473968135,80589.2574650181,77688.3233362909,72498.6134936229,70138.2473968135,55419.8712241161,57845.1879812337,68865.4159911298,38115.5030990945,62980.3834795584,43871.1143900149,43127.956453077,66257.3182483344
"PC",32,2," [M+H]+@5.76",204933.035648811,152548.141497764,319910.382681414,147710.638309571,216662.892799858,230154.557420029,113564.066355539,294671.854636573,285600.905882484,180760.130342769,230154.557420029,230154.557420029,334156.635012901,209636.075455232,253046.948715379,180760.130342769,223524.973258297,184121.861896287,91651.5838497487,170896.657612624,65353.683728467,64201.4139458909,101448.863644726,80589.2574650181,117834.275494868,83139.8336152387,177646.613127887,91651.5838497487,108768.194434849,101448.863644726,165784.569108554,107262.312485813,93023.381499912,129987.126107419,168295.152220327,135780.63468126,99347.903225749,70138.2473968135,110803.361269483,103984.583455646,121912.318370366,67312.5417816368,66257.3182483344,38664.5565837041,88679.2392471334,88679.2392471334,32962.545244116,95139.118409496
"PC",40,2," [M+H]+@8.24",367151.564201145,253046.948715379,342721.467376627,223524.973258297,367151.564201145,632064.883944359,294671.854636573,367151.564201145,397778.30771661,342721.467376627,387270.617647466,417740.909957642,491092.55596236,325851.575914495,358500.314910743,302985.693493846,285600.905882484,273593.712628702,334156.635012901,302985.693493846,190994.770565509,133617.563461576,195751.994832818,253046.948715379,358500.314910743,216662.892799858,319910.382681414,195751.994832818,319910.382681414,273593.712628702,358500.314910743,253046.948715379,204933.035648811,230154.557420029,200904.581953389,195751.994832818,168295.152220327,186702.776833345,230154.557420029,157347.172911954,186702.776833345,170896.657612624,230154.557420029,143918.337393831,230154.557420029,154857.470859957,157347.172911954,195751.994832818
"PC",36,5," [M+H]+@5.79",77688.3233362909,133617.563461576,88679.2392471334,77688.3233362909,68865.4159911298,87005.7529160053,91651.5838497487,99347.903225749,117834.275494868,112273.979003138,121912.318370366,95139.118409496,113564.066355539,71273.2768878392,99347.903225749,49328.283990755,113564.066355539,93023.381499912,68865.4159911298,133617.563461576,32962.545244116,99347.903225749,52725.2571325448,44920.290820394,119966.049617415,53353.6202968467,204933.035648811,77688.3233362909,77688.3233362909,47317.5833278387,84918.4763312966,66257.3182483344,67312.5417816368,71273.2768878392,107262.312485813,61008.804468095,48111.2995296212,21891.5537184833,54302.3577917493,42420.0850862687,87005.7529160053,48784.8995749478,60166.5128489118,41493.4848411557,36067.1033115075,61913.9655484281,32254.2506654743,44920.290820394
"PC",38,4," [M+H]+@7.08",223524.973258297,236581.254552268,258509.846527005,319910.382681414,230154.557420029,443608.815411446,325851.575914495,285600.905882484,302985.693493846,319910.382681414,236581.254552268,236581.254552268,302985.693493846,236581.254552268,285600.905882484,265090.481626636,342721.467376627,397778.30771661,430834.214148233,417740.909957642,358500.314910743,443608.815411446,387270.617647466,505819.673411506,417740.909957642,358500.314910743,443608.815411446,473514.396323247,387270.617647466,367151.564201145,310104.381309937,387270.617647466,302985.693493846,294671.854636573,265090.481626636,246152.157378492,230154.557420029,258509.846527005,302985.693493846,285600.905882484,294671.854636573,204933.035648811,302985.693493846,223524.973258297,265090.481626636,294671.854636573,236581.254552268,310104.381309937
"PC",42,2," [M+H]+@8.65",1362378.17713652,714911.878151464,1521673.43425927,656031.417080701,1736024.69956758,2697020.12172107,791344.876364551,714911.878151464,1292322.62228349,1049340.94581209,1292322.62228349,583382.461353452,905287.045004015,1232916.63256369,848209.171972885,937247.526570316,848209.171972885,1232916.63256369,873649.246921088,873649.246921088,656031.417080701,738235.701981288,848209.171972885,848209.171972885,873649.246921088,791344.876364551,873649.246921088,583382.461353452,873649.246921088,1232916.63256369,1110766.02950714,937247.526570316,632064.883944359,632064.883944359,526908.240486991,583382.461353452,791344.876364551,491092.55596236,583382.461353452,605884.428076666,491092.55596236,505819.673411506,583382.461353452,358500.314910743,605884.428076666,430834.214148233,349702.387293389,526908.240486991
"PC",40,5," [M+H]+@7.10",23720.7146673046,22877.4895171125,29882.8347307373,41964.9397968801,26134.6162467604,41964.9397968801,32254.2506654743,28993.464117957,39077.7767939668,32627.1825471288,31911.2149348523,30235.1958660684,34190.1335949228,31911.2149348523,29559.6127479216,22544.1877704726,41964.9397968801,34456.083497354,48784.8995749478,45464.0372744196,34456.083497354,48111.2995296212,29882.8347307373,42420.0850862687,36539.0195933176,31366.7141337358,47317.5833278387,67312.5417816368,33717.5256255891,27286.3180180708,37365.7036328191,43871.1143900149,34730.4902446366,33305.8925619482,29882.8347307373,29559.6127479216,22544.1877704726,27670.0936672965,27286.3180180708,22544.1877704726,49328.283990755,23998.0735836947,38115.5030990945,31911.2149348523,27902.260694099,34730.4902446366,25378.2584819943,28993.464117957
"PC",36,4," [M+H]+@6.27",738235.701981288,905287.045004015,791344.876364551,817013.140585522,656031.417080701,1049340.94581209,1362378.17713652,817013.140585522,1362378.17713652,1292322.62228349,1110766.02950714,977535.754080651,1049340.94581209,605884.428076666,656031.417080701,526908.240486991,1292322.62228349,1362378.17713652,1889416.98346053,1292322.62228349,977535.754080651,1736024.69956758,1292322.62228349,1232916.63256369,1736024.69956758,873649.246921088,2329331.55866882,1170172.54612086,1292322.62228349,1170172.54612086,1292322.62228349,2051052.90424736,1110766.02950714,1232916.63256369,1170172.54612086,1110766.02950714,848209.171972885,848209.171972885,905287.045004015,848209.171972885,1049340.94581209,791344.876364551,937247.526570316,632064.883944359,905287.045004015,848209.171972885,491092.55596236,873649.246921088
"PC",30,1," [M+H]+@5.60",160324.769336452,41493.4848411557,168295.152220327,44315.8758536031,114832.463512575,71273.2768878392,34190.1335949228,129987.126107419,123658.23604849,84918.4763312966,101448.863644726,121912.318370366,141350.507760114,101448.863644726,149931.595090387,41111.2411963647,101448.863644726,71273.2768878392,31366.7141337358,59264.4870583515,15903.1636719416,25378.2584819943,35072.2571670287,21891.5537184833,41111.2411963647,27087.4875242112,71273.2768878392,31911.2149348523,26445.6498018445,31366.7141337358,45464.0372744196,34190.1335949228,41493.4848411557,55419.8712241161,65353.683728467,59264.4870583515,35588.2730403146,24318.9240043805,36067.1033115075,32627.1825471288,39077.7767939668,28187.2005027653,41964.9397968801,23720.7146673046,26134.6162467604,24853.3908896281,12618.8333493546,31911.2149348523
"PC",28,0," [M+H]+@5.44",121912.318370366,19028.7732969402,113564.066355539,27286.3180180708,95139.118409496,64201.4139458909,23507.9832798941,87005.7529160053,71273.2768878392,41493.4848411557,60166.5128489118,74499.5627401666,91651.5838497487,74499.5627401666,112273.979003138,31656.9988202952,52725.2571325448,48111.2995296212,19550.4786983602,34456.083497354,12031.4387587379,17679.5541886965,24524.5636861208,18529.4487020742,25721.1527974077,18187.6939136266,41111.2411963647,22544.1877704726,17190.9294185986,27087.4875242112,34190.1335949228,27286.3180180708,15903.1636719416,21379.1619379132,27670.0936672965,21379.1619379132,16789.57049199,11383.9987105799,17027.9137424237,12216.4647436599,17679.5541886965,11383.9987105799,15508.0548213557,9744.92372465852,10746.7319360256,10746.7319360256,7771.93478519984,11273.4736028691
"PC",38,1," [M+H]+@8.13",656031.417080701,526908.240486991,632064.883944359,443608.815411446,505819.673411506,937247.526570316,473514.396323247,656031.417080701,905287.045004015,605884.428076666,738235.701981288,905287.045004015,937247.526570316,738235.701981288,605884.428076666,430834.214148233,526908.240486991,632064.883944359,656031.417080701,443608.815411446,417740.909957642,273593.712628702,397778.30771661,605884.428076666,738235.701981288,505819.673411506,583382.461353452,417740.909957642,632064.883944359,583382.461353452,738235.701981288,738235.701981288,714911.878151464,714911.878151464,583382.461353452,526908.240486991,430834.214148233,473514.396323247,526908.240486991,443608.815411446,473514.396323247,443608.815411446,714911.878151464,342721.467376627,632064.883944359,342721.467376627,358500.314910743,505819.673411506
"PC",40,6," [M+H]+@6.93",39077.7767939668,77688.3233362909,56628.2489575549,114832.463512575,36934.2201731801,68865.4159911298,99347.903225749,43871.1143900149,70138.2473968135,54302.3577917493,50116.3302176068,40070.6248917404,44920.290820394,44315.8758536031,41493.4848411557,70138.2473968135,68865.4159911298,91651.5838497487,154857.470859957,87005.7529160053,87005.7529160053,101448.863644726,67312.5417816368,103984.583455646,93023.381499912,88679.2392471334,121912.318370366,236581.254552268,117834.275494868,87005.7529160053,61008.804468095,87005.7529160053,88679.2392471334,83139.8336152387,93023.381499912,93023.381499912,91651.5838497487,95139.118409496,93023.381499912,91651.5838497487,160324.769336452,101448.863644726,123658.23604849,101448.863644726,105572.933037897,117834.275494868,110803.361269483,93023.381499912
"PC",48,4," [M+H]+@9.67",4099.0418512615,1677.24310014025,5035.99303458581,2764.03066801077,6314.38882186503,5035.99303458581,3130.44089174333,6743.26506864414,3818.53011743654,4493.79792135863,2805.82042661492,3671.55825258607,6608.62976664637,5785.05303214301,5718.39377688003,2764.03066801077,7998.19358554573,7122.75331455143,5718.39377688003,6414.07589437904,5849.40568966629,5403.07213030986,5035.99303458581,8542.10920207519,5849.40568966629,2511.13227825513,9295.15236708354,5035.99303458581,6608.62976664637,7860.68074802649,8643.23297631198,9295.15236708354,2805.82042661492,3900.70519820493,2445.17648560438,2995.74208859765,1258.62638779867,3338.7624604319,3232.93503835219,3130.44089174333,2995.74208859765,2251.81869021205,3443.64112843136,2618.5692247546,3338.7624604319,2670.79515161868,1123.46535027962,1808.20348206218
"PC",38,6," [M+H]+@6.28",430834.214148233,848209.171972885,473514.396323247,605884.428076666,526908.240486991,848209.171972885,1049340.94581209,505819.673411506,873649.246921088,583382.461353452,873649.246921088,491092.55596236,977535.754080651,526908.240486991,473514.396323247,491092.55596236,905287.045004015,905287.045004015,1292322.62228349,1232916.63256369,905287.045004015,1362378.17713652,977535.754080651,1110766.02950714,1170172.54612086,817013.140585522,977535.754080651,1110766.02950714,1521673.43425927,977535.754080651,1362378.17713652,1521673.43425927,905287.045004015,937247.526570316,738235.701981288,817013.140585522,583382.461353452,873649.246921088,848209.171972885,714911.878151464,937247.526570316,656031.417080701,873649.246921088,583382.461353452,791344.876364551,791344.876364551,526908.240486991,817013.140585522
"PC",42,1," [M+Na]+@9.21",129987.126107419,258509.846527005,157347.172911954,173899.488566082,157347.172911954,325851.575914495,195751.994832818,157347.172911954,152548.141497764,157347.172911954,152548.141497764,165784.569108554,138334.780008591,143918.337393831,126906.029457438,170896.657612624,116292.48473204,168295.152220327,358500.314910743,186702.776833345,236581.254552268,160324.769336452,186702.776833345,285600.905882484,273593.712628702,253046.948715379,236581.254552268,152548.141497764,230154.557420029,186702.776833345,170896.657612624,157347.172911954,190994.770565509,168295.152220327,129987.126107419,184121.861896287,173899.488566082,302985.693493846,184121.861896287,168295.152220327,154857.470859957,223524.973258297,265090.481626636,184121.861896287,195751.994832818,177646.613127887,195751.994832818,209636.075455232
"PC",38,3," [M+H]+@7.32",48784.8995749478,43871.1143900149,49328.283990755,50116.3302176068,55419.8712241161,80589.2574650181,52725.2571325448,71273.2768878392,59264.4870583515,56628.2489575549,48784.8995749478,51873.638520381,68865.4159911298,45464.0372744196,68865.4159911298,41493.4848411557,64201.4139458909,61913.9655484281,76079.3350327907,68865.4159911298,57845.1879812337,53353.6202968467,64201.4139458909,58535.5165196886,58535.5165196886,54302.3577917493,80589.2574650181,54302.3577917493,59264.4870583515,70138.2473968135,59264.4870583515,68865.4159911298,36934.2201731801,45464.0372744196,37365.7036328191,43127.956453077,48784.8995749478,46346.1451413675,59264.4870583515,48784.8995749478,50116.3302176068,30997.9822217921,35588.2730403146,52725.2571325448,54302.3577917493,59264.4870583515,49328.283990755,60166.5128489118
"PC",32,0," [M+H]+@6.77",977535.754080651,1110766.02950714,1232916.63256369,1232916.63256369,1110766.02950714,3218141.73962487,1170172.54612086,1110766.02950714,817013.140585522,1362378.17713652,1362378.17713652,1292322.62228349,873649.246921088,1110766.02950714,1232916.63256369,1170172.54612086,1362378.17713652,1292322.62228349,2051052.90424736,1736024.69956758,1110766.02950714,1292322.62228349,1362378.17713652,1292322.62228349,1521673.43425927,1110766.02950714,1521673.43425927,1232916.63256369,1232916.63256369,1521673.43425927,1521673.43425927,1736024.69956758,1292322.62228349,1362378.17713652,1110766.02950714,1521673.43425927,1521673.43425927,1232916.63256369,1232916.63256369,1232916.63256369,1521673.43425927,1049340.94581209,1232916.63256369,937247.526570316,1292322.62228349,1292322.62228349,977535.754080651,1232916.63256369
"PC",38,2," [M+H]+@7.65",52725.2571325448,65353.683728467,71273.2768878392,67312.5417816368,44920.290820394,110803.361269483,68865.4159911298,67312.5417816368,74499.5627401666,67312.5417816368,62980.3834795584,83139.8336152387,67312.5417816368,58535.5165196886,57845.1879812337,61913.9655484281,50116.3302176068,48784.8995749478,87005.7529160053,67312.5417816368,54302.3577917493,35072.2571670287,49328.283990755,84918.4763312966,64201.4139458909,66257.3182483344,59264.4870583515,55419.8712241161,51022.0681513153,48111.2995296212,52725.2571325448,54302.3577917493,64201.4139458909,62980.3834795584,53353.6202968467,68865.4159911298,74499.5627401666,97562.7801367842,77688.3233362909,59264.4870583515,53353.6202968467,58535.5165196886,62980.3834795584,51873.638520381,64201.4139458909,49328.283990755,61913.9655484281,61008.804468095
"PC",40,8," [M+H]+@5.96",31366.7141337358,41111.2411963647,26862.5909896027,54302.3577917493,34456.083497354,37365.7036328191,66257.3182483344,48111.2995296212,48111.2995296212,34456.083497354,58535.5165196886,30553.0861994212,66257.3182483344,51873.638520381,48784.8995749478,29882.8347307373,70138.2473968135,50116.3302176068,62980.3834795584,61913.9655484281,31366.7141337358,105572.933037897,43871.1143900149,34190.1335949228,48784.8995749478,27286.3180180708,67312.5417816368,121912.318370366,71273.2768878392,51022.0681513153,103984.583455646,97562.7801367842,33717.5256255891,33717.5256255891,33305.8925619482,20723.8087261491,33305.8925619482,22292.2234065992,37679.2324284736,30235.1958660684,95139.118409496,16461.9185105772,26134.6162467604,25127.7562827948,29559.6127479216,45464.0372744196,24318.9240043805,30235.1958660684
"PC",32,1," [M+H]+@6.31",3362555.33742302,1736024.69956758,3835179.60198713,2051052.90424736,3002995.03061119,3835179.60198713,1736024.69956758,2862450.72438281,4686841.93355262,2697020.12172107,3362555.33742302,3362555.33742302,3362555.33742302,2051052.90424736,2174841.31280487,1736024.69956758,3002995.03061119,2174841.31280487,2697020.12172107,2174841.31280487,1049340.94581209,937247.526570316,1232916.63256369,1362378.17713652,2529997.29173415,1521673.43425927,2529997.29173415,1521673.43425927,1110766.02950714,1292322.62228349,1736024.69956758,1362378.17713652,2529997.29173415,3002995.03061119,2329331.55866882,2051052.90424736,1170172.54612086,1521673.43425927,1889416.98346053,1170172.54612086,1889416.98346053,1292322.62228349,2529997.29173415,1232916.63256369,1521673.43425927,1232916.63256369,1049340.94581209,1889416.98346053
"PC",40,1," [M+Na]+@8.89",36934.2201731801,95139.118409496,45464.0372744196,57845.1879812337,41964.9397968801,105572.933037897,83139.8336152387,38664.5565837041,49328.283990755,60166.5128489118,52725.2571325448,48784.8995749478,41111.2411963647,40070.6248917404,33717.5256255891,51873.638520381,30235.1958660684,61008.804468095,101448.863644726,56628.2489575549,76079.3350327907,39556.1177807976,53353.6202968467,93023.381499912,80589.2574650181,76079.3350327907,61913.9655484281,43871.1143900149,72498.6134936229,54302.3577917493,44920.290820394,39077.7767939668,66257.3182483344,65353.683728467,50116.3302176068,72498.6134936229,51873.638520381,87005.7529160053,65353.683728467,71273.2768878392,51022.0681513153,53353.6202968467,72498.6134936229,44315.8758536031,65353.683728467,42420.0850862687,41493.4848411557,64201.4139458909
"PC",46,6," [M+H]+@8.66",7455.48388835241,6235.46847186208,4841.88132293702,5718.39377688003,6673.20576055493,11546.1641882785,5296.8660515496,5183.99948461113,6414.07589437904,6813.54548410478,7673.45763461263,7194.96845122194,6673.20576055493,5296.8660515496,6496.08711644631,9295.15236708354,11383.9987105799,10084.5243079081,17190.9294185986,11684.1084991369,9513.54906936368,9884.69373829821,10585.4030459485,12216.4647436599,11383.9987105799,5785.05303214301,7294.55431427239,7194.96845122194,15320.5179280477,13021.0867705264,10585.4030459485,10333.3513768161,7455.48388835241,4640.22791190902,3443.64112843136,3998.54115068617,3818.53011743654,4591.8598427265,5296.8660515496,5718.39377688003,6314.38882186503,4493.79792135863,6097.54149632318,4420.77640356408,5645.94363028883,3580.15988602528,4640.22791190902,4286.3938586557
"PC",44,4," [M+H]+@8.82",114832.463512575,48784.8995749478,138334.780008591,154857.470859957,133617.563461576,294671.854636573,184121.861896287,143918.337393831,138334.780008591,138334.780008591,123658.23604849,143918.337393831,121912.318370366,135780.63468126,117834.275494868,72498.6134936229,105572.933037897,141350.507760114,325851.575914495,180760.130342769,195751.994832818,143918.337393831,160324.769336452,223524.973258297,223524.973258297,195751.994832818,184121.861896287,138334.780008591,190994.770565509,162650.431708373,154857.470859957,135780.63468126,184121.861896287,116292.48473204,110803.361269483,177646.613127887,165784.569108554,236581.254552268,165784.569108554,160324.769336452,135780.63468126,186702.776833345,209636.075455232,26862.5909896027,177646.613127887,157347.172911954,27087.4875242112,177646.613127887
"PC",42,5," [M+H]+@7.99",7376.93467832335,8195.52863417798,3580.15988602528,5239.63454479781,6414.07589437904,5785.05303214301,17679.5541886965,6673.20576055493,7294.55431427239,9980.98145413166,6314.38882186503,5035.99303458581,4932.64129284711,9884.69373829821,4640.22791190902,5950.32139780381,9513.54906936368,7771.93478519984,12031.4387587379,12781.7273109445,7771.93478519984,7455.48388835241,5563.09756279768,10746.7319360256,7017.19469566664,12618.8333493546,4219.33294412033,13311.2638896907,8643.23297631198,6905.43634838432,6813.54548410478,6743.26506864414,8099.14144085014,6743.26506864414,5083.0431779587,5083.0431779587,4219.33294412033,4532.17699145362,9197.27529763568,5296.8660515496,4640.22791190902,4532.17699145362,5718.39377688003,6016.07480905237,6608.62976664637,5480.36106743619,3671.55825258607,7455.48388835241
"PC",42,9," [M+H]+@6.13",8099.14144085014,8295.86235620433,6154.27078515524,5563.09756279768,3955.27834533381,7998.19358554573,6743.26506864414,4841.88132293702,3626.56543918095,3232.93503835219,5785.05303214301,6314.38882186503,3580.15988602528,6016.07480905237,7376.93467832335,5480.36106743619,8376.80072429699,4066.41069116318,8295.86235620433,5035.99303458581,4349.42677600596,10746.7319360256,6673.20576055493,4493.79792135863,6414.07589437904,4066.41069116318,7998.19358554573,8195.52863417798,11034.533699935,3443.64112843136,7194.96845122194,4841.88132293702,5645.94363028883,2571.09949565564,3759.98949699223,7194.96845122194,5718.39377688003,8376.80072429699,3714.17338211416,3714.17338211416,10084.5243079081,9646.40068994235,10458.9206785961,9081.68863387421,5356.20958603735,5950.32139780381,3082.74948686888,4640.22791190902
"PC",44,12," [M+H]+@5.74",21163.8866669064,17342.0981752716,18352.1386873316,10217.9101496267,17983.8299036484,12781.7273109445,5849.40568966629,22292.2234065992,25378.2584819943,11684.1084991369,17514.1100655277,25721.1527974077,32627.1825471288,21379.1619379132,28993.464117957,10333.3513768161,26134.6162467604,19884.771516843,10217.9101496267,18529.4487020742,5950.32139780381,7771.93478519984,9980.98145413166,8195.52863417798,9513.54906936368,5239.63454479781,8837.01907379447,8542.10920207519,9197.27529763568,13688.4367662645,16067.463872993,13472.5799988513,13472.5799988513,25378.2584819943,20723.8087261491,19028.7732969402,25378.2584819943,14256.5889273576,17514.1100655277,17983.8299036484,19550.4786983602,8542.10920207519,13311.2638896907,8542.10920207519,13021.0867705264,10866.8464510759,6235.46847186208,10866.8464510759
